% Model:              FEM_BEM_model_stl_FourProlSpheroids.mph
% Version:            COMSOL 6.3.0.335
% Date:               Oct 20 2025, 09:51
% Table:              Table 2 - TS_D_far
% f0 (1/s)               freq (Hz)                TS_Global_var_Point      Evaluate in the domain at the given coordinates in Geometry 1 (Pa), Ps_Global_var_Point
45050                                             45050                                             -35.12048295028217                                3.3438673905111793E-4+1.0590419821088215E-4i
45200                                             45200                                             -35.26467994235699                                3.4223565834407E-4+4.3440705827846315E-5i
45350                                             45350                                             -35.57848566735224                                3.3220404013162286E-4-1.8887568325687276E-5i
45500                                             45500                                             -36.073775760320345                               3.0504780715207014E-4-7.568937663171571E-5i
45650                                             45650                                             -36.76870345775843                                2.6320791685235934E-4-1.220567749784518E-4i
45800                                             45800                                             -37.69100564595442                                2.1055172015493895E-4-1.540731947075047E-4i
45950                                             45950                                             -38.88238116168842                                1.519875951638272E-4-1.6923128831347611E-4i
46100                                             46100                                             -40.40617344121438                                9.295621657828823E-5-1.6669659785750746E-4i
46250                                             46250                                             -42.359326130094956                               3.8852748010631544E-5-1.4739282719400393E-4i
46400                                             46400                                             -44.88183356269339                                -5.532850705591841E-6-1.1387445116717299E-4i
46550                                             46550                                             -48.072087595010665                               -3.649468329441907E-5-7.002392590893525E-5i
46700                                             46700                                             -51.09978959917381                                -5.175955582759073E-5-2.06418816187659E-5i
46850                                             46850                                             -50.68806537498489                                -5.067747321124694E-5+2.908117268507482E-5i
47000                                             47000                                             -47.78622398471753                                -3.42358859682923E-5+7.40765975855151E-5i
47150                                             47150                                             -45.19231800053653                                -4.904928900928418E-6+1.0989601802602333E-4i
47300                                             47300                                             -43.26708611090745                                3.363393351546451E-5+1.3311835283225104E-4i
47450                                             47450                                             -41.87513343324504                                7.688673158112724E-5+1.4164355867596345E-4i
47600                                             47600                                             -40.890624343162614                               1.199876185953852E-4+1.3485717702532707E-4i
47750                                             47750                                             -40.231600640703384                               1.581411664660637E-4+1.1364035625338609E-4i
47900                                             47900                                             -39.845568771472685                               1.870945800530599E-4+8.027187382231293E-5i
48050                                             48050                                             -39.699534751711205                               2.034848035985526E-4+3.820076860527877E-5i
48200                                             48200                                             -39.77275283602091                                2.0513370269675812E-4-8.30149577435435E-6i
48350                                             48350                                             -40.050230710122435                               1.9123693698863686E-4-5.448354961146151E-5i
48500                                             48500                                             -40.51510766924107                                1.6245039601259226E-4-9.558298551137767E-5i
48650                                             48650                                             -41.139585966601956                               1.208052680727878E-4-1.2717797745809278E-4i
48800                                             48800                                             -41.86239700861382                                6.95844661774414E-5-1.456322616240069E-4i
48950                                             48950                                             -42.55804074646578                                1.3030980889616739E-5-1.4840900495471931E-4i
49100                                             49100                                             -43.016140028257475                               -4.3955935767669985E-5-1.3431678696973481E-4i
49250                                             49250                                             -43.00583622279689                                -9.631067737636556E-5-1.0365722475991213E-4i
49400                                             49400                                             -42.44764554585671                                -1.3919098863651724E-4-5.824366936157954E-5i
49550                                             49550                                             -41.492712444777894                               -1.684151008412016E-4-1.3202299601333678E-6i
49700                                             49700                                             -40.37647374848682                                -1.8095150347041677E-4+6.273071072637748E-5i
49850                                             49850                                             -39.277013752622246                               -1.751541409220625E-4+1.2871024615490612E-4i
50000                                             50000                                             -38.28829609891627                                -1.5103221082968243E-4+1.910844451367133E-4i
50150                                             50150                                             -37.45023626023401                                -1.1029365955494974E-4+2.445122307035419E-4i
50300                                             50300                                             -36.777091460646794                               -5.6220210598978415E-5+2.843468477707889E-4i
50450                                             50450                                             -36.27191089954445                                6.55355698198079E-6+3.0713945506322116E-4i
50600                                             50600                                             -35.93494927906654                                7.254991128236021E-5+3.1101167989666667E-4i
50750                                             50750                                             -35.76760299345081                                1.3587236644485579E-4+2.9586685064342255E-4i
50900                                             50900                                             -35.77313520514811                                1.9092344512677828E-4+2.63461178054758E-4i
51050                                             51050                                             -35.959750628341105                               2.3285120768767875E-4+2.172355476055543E-4i
51200                                             51200                                             -36.34136921125253                                2.5814024079051645E-4+1.6199938503125288E-4i
51350                                             51350                                             -36.94021576534881                                2.649987789575259E-4+1.034040333257602E-4i
51500                                             51500                                             -37.791583787622464                               2.535010738933252E-4+4.742838182147935E-5i
51650                                             51650                                             -38.952490994601035                               2.25634203722902E-4-3.4621449584992803E-7i
51800                                             51800                                             -40.51870797912098                                1.8507492166286443E-4-3.5271412468729224E-5i
51950                                             51950                                             -42.66816489388227                                1.36768513088803E-4-5.416353459819501E-5i
52100                                             52100                                             -45.7855544579178                                 8.638394181653686E-5-5.5623197618759335E-5i
52250                                             52250                                             -50.985649580426475                               3.968473891857727E-5-4.016155643815633E-5i
52400                                             52400                                             -65.77066213291674                                1.9074322871182048E-6-1.0113632238129E-5i
52550                                             52550                                             -54.37592243941697                                -2.2799783563343112E-5+3.0668488064877764E-5i
52700                                             52700                                             -47.58188714292788                                -3.176804212201567E-5+7.727254568856701E-5i
52850                                             52850                                             -43.9740479636049                                 -2.3992131286343366E-5+1.2427432454653609E-4i
53000                                             53000                                             -41.60329492238024                                1.138215227625139E-8+1.6628966121912114E-4i
53150                                             53150                                             -39.90737540335886                                3.9339595534038097E-5+1.9827925417936765E-4i
53300                                             53300                                             -38.37387057318152                                1.2194321914832384E-4+2.0807775361442182E-4i
53450                                             53450                                             -37.957327308168004                               1.1181300375573411E-4+2.2697920789538362E-4i
53600                                             53600                                             -37.47922858288332                                1.583369318832184E-4+2.154103366667215E-4i
53750                                             53750                                             -36.47535706516155                                2.3715112028632745E-4+1.8389605257751462E-4i
53900                                             53900                                             -36.431128119678256                               2.651777315013648E-4+1.4373945846968272E-4i
54050                                             54050                                             -36.41413031512688                                2.8756464999785125E-4+9.297105831862496E-5i
54200                                             54200                                             -36.54192184984338                                2.9562029895757735E-4+3.6017221840101143E-5i
54350                                             54350                                             -36.82607833423829                                2.8733852265416804E-4-2.2540930883940824E-5i
54500                                             54500                                             -37.27543458792388                                2.6233300253264424E-4-7.802168331894066E-5i
54650                                             54650                                             -37.912410131592594                               2.210197057491703E-4-1.2584745840171774E-4i
54800                                             54800                                             -38.83882347807026                                1.6200853631465062E-4-1.61289260306563E-4i
54950                                             54950                                             -43.260009196971374                               2.7994874088221877E-5-1.345316642586969E-4i
55100                                             55100                                             -39.62744793187107                                8.926932881603289E-5-1.8871617297677723E-4i
55250                                             55250                                             -40.877058037535114                               1.0673789745008211E-5-1.804757575610827E-4i
55400                                             55400                                             -41.82741435895195                                -5.136223383761518E-5-1.5369893330552387E-4i
55550                                             55550                                             -42.417416584973296                               -1.0129068651743012E-4-1.125418646680254E-4i
55700                                             55700                                             -42.502759278067344                               -1.3709177420029306E-4-6.070594462281864E-5i
55850                                             55850                                             -42.07455644111842                                -1.574665141279019E-4-3.6078164091790654E-6i
56000                                             56000                                             -41.758422008063754                               -1.4695662055208558E-4+7.131420244310682E-5i
56150                                             56150                                             -40.79334593100821                                -1.3846823649960038E-4+1.1894584091265425E-4i
56300                                             56300                                             -40.072911411725684                               -1.0813969095579967E-4+1.662524404740795E-4i
56450                                             56450                                             -39.50335992416162                                -6.554674034009444E-5+2.0136944752624508E-4i
56600                                             56600                                             -39.111862481328046                               -1.554495859468208E-5+2.2098613626997388E-4i
56750                                             56750                                             -38.91810721056191                                3.6508634837284504E-5+2.235681169826531E-4i
56900                                             56900                                             -38.936614992518095                               8.510092253666279E-5+2.094163233185009E-4i
57050                                             57050                                             -39.18501391798847                                1.2511208105303595E-4+1.805651573585365E-4i
57200                                             57200                                             -39.69096715011077                                1.5225568953070034E-4+1.4059948684508328E-4i
57350                                             57350                                             -40.49841892525859                                1.636459758885822E-4+9.424973777438783E-5i
57500                                             57500                                             -41.674082204602634                               1.5808742668910192E-4+4.704844305436495E-5i
57650                                             57650                                             -43.334349843448095                               1.3616622387946364E-4+4.557375816727216E-6i
57800                                             57800                                             -45.66960682496486                                1.0026893515041602E-4-2.8069354302440175E-5i
57950                                             57950                                             -48.9141830658589                                 5.433422168216184E-5-4.6733173387991656E-5i
58100                                             58100                                             -52.23091809937042                                3.4489316488306443E-6-4.8798004947947504E-5i
58250                                             58250                                             -50.8324690416358                                 -4.6739061336731336E-5-3.343252919352224E-5i
58400                                             58400                                             -46.877874110677396                               -9.05863729374623E-5-1.6658168298100406E-6i
58550                                             58550                                             -43.70016274038325                                -1.2309344867628136E-4+4.3709773042244215E-5i
58700                                             58700                                             -41.3347362075237                                 -1.4043328359214513E-4+9.846156294235353E-5i
58850                                             58850                                             -39.5402984802665                                 -1.4034356045977692E-4+1.5738455440950094E-4i
59000                                             59000                                             -38.15784018951379                                -1.223157188484647E-4+2.1487648092388678E-4i
59150                                             59150                                             -37.09023899735643                                -8.760505483185188E-5+2.6550824984061805E-4i
59300                                             59300                                             -36.27632890907884                                -3.902466335986565E-5+3.0456314548754637E-4i
59450                                             59450                                             -35.67723454986054                                1.9400611845243887E-5+3.2840652333543385E-4i
59600                                             59600                                             -35.268958767501985                               8.298184036781286E-5+3.3467769188677554E-4i
59750                                             59750                                             -35.062262080858396                               1.4860636101604596E-4+3.2032291384831435E-4i
59900                                             59900                                             -34.88527062742077                                1.9908149362929395E-4+3.004059957900651E-4i
60050                                             60050                                             -34.97834806570252                                2.481702948082809E-4+2.559976807383624E-4i
60200                                             60200                                             -35.208312914053835                               2.823210722729952E-4+2.0214321709155492E-4i
60350                                             60350                                             -35.5958614462711                                 3.0022894213938E-4+1.4190406884195816E-4i
60500                                             60500                                             -36.15428761535953                                3.009610189866341E-4+7.994428276048016E-5i
60650                                             60650                                             -36.90311547791377                                2.8489433462436375E-4+2.112273695931144E-5i
60800                                             60800                                             -37.871273743285606                               2.537769857251515E-4-3.00027317750029E-5i
60950                                             60950                                             -39.10279305957499                                2.1056888385484474E-4-6.956908407640405E-5i
61100                                             61100                                             -40.66647007985799                                1.5919041609008255E-4-9.469847081655658E-5i
61250                                             61250                                             -42.666254070499036                               1.0425416838505397E-4-1.0382632642969014E-4i
61400                                             61400                                             -45.256963961683695                               5.0604439476242824E-5-9.675530034269908E-5i
61550                                             61550                                             -48.54444895953716                                2.9516013268504615E-6-7.472553289855632E-5i
61700                                             61700                                             -51.51852694959246                                -3.455078837522052E-5-4.032333739412142E-5i
61850                                             61850                                             -50.63898021478409                                -5.8696479451336714E-5+2.7291289471653712E-6i
62000                                             62000                                             -47.540612459014994                               -6.752607964899404E-5+4.987122316557624E-5i
62150                                             62150                                             -44.912458310400666                               -6.055011946881628E-5+9.612674795000942E-5i
62300                                             62300                                             -42.97416706159028                                -3.882320675419049E-5+1.366010647121385E-4i
62450                                             62450                                             -41.57105619278526                                -4.901820124914025E-6+1.6683601780864699E-4i
62600                                             62600                                             -40.57572180144071                                3.734044828279659E-5+1.834108406991719E-4i
62750                                             62750                                             -39.908881834225404                               8.313609139387612E-5+1.842185803503371E-4i
62900                                             62900                                             -39.52094647070231                                1.2719628612134493E-4+1.687776635626026E-4i
63050                                             63050                                             -39.381075681178935                               1.6429655204958094E-4+1.3832334221508535E-4i
63200                                             63200                                             -39.47053628264611                                1.8980050968403495E-4+9.571845695854897E-5i
63350                                             63350                                             -39.77513024103019                                2.002091541021822E-4+4.5188259186978996E-5i
63500                                             63500                                             -40.277331726074806                               1.9354673642241194E-4-8.07399714441992E-6i
63650                                             63650                                             -40.94608186061806                                1.6955792042810947E-4-5.8482191804820616E-5i
63800                                             63800                                             -41.710613455842214                               1.298074074392308E-4-1.0063472151866648E-4i
63950                                             63950                                             -42.42701325429873                                7.749784403732196E-5-1.2988054441509522E-4i
64100                                             64100                                             -42.86388837854375                                1.71260924044514E-5-1.42802105479789E-4i
64250                                             64250                                             -42.78964227379399                                -4.592941784553606E-5-1.3759692007675461E-4i
64400                                             64400                                             -42.16766880161739                                -1.06047280066357E-4-1.141773111701383E-4i
64550                                             64550                                             -41.18825398912338                                -1.5785818919322736E-4-7.420291582405092E-5i
64700                                             64700                                             -40.09096350561589                                -1.9681200118404352E-4-2.0879280782981624E-5i
64850                                             64850                                             -39.038492185234254                               -2.1955018408992277E-4+4.135678016858879E-5i
65000                                             65000                                             -38.11018718329383                                -2.242389165804104E-4+1.0735186014865228E-4i
65150                                             65150                                             -37.336119462289645                               -2.1068251862021992E-4+1.71695851480691E-4i
65300                                             65300                                             -36.72501102669973                                -1.8028295429040053E-4+2.291843238899638E-4i
65450                                             65450                                             -36.27601858048709                                -1.3588929373764547E-4+2.753588041034538E-4i
65600                                             65600                                             -35.98699580249109                                -8.14852034950464E-5+3.0681741498939097E-4i
65750                                             65750                                             -35.856993992538975                               -2.1809654448867732E-5+3.2150172889511275E-4i
65900                                             65900                                             -35.88788738916789                                3.805029221759515E-5+3.1883406882859955E-4i
66050                                             66050                                             -36.086388494114686                               9.311856196142498E-5+2.9970904443743507E-4i
66200                                             66200                                             -36.464441326202596                               1.3892533105497318E-4+2.664297387283687E-4i
66350                                             66350                                             -37.04349041354264                                1.7188168249715474E-4+2.2242289212970334E-4i
66500                                             66500                                             -37.858323206220184                               1.8952157623791654E-4+1.7198696640408073E-4i
66650                                             66650                                             -38.96802229700026                                1.9068301138258636E-4+1.1987143005864898E-4i
66800                                             66800                                             -40.490953284961066                               1.7528039993608413E-4+7.071886817278106E-5i
66950                                             66950                                             -42.89417250192606                                1.4075348730702153E-4+2.7026960236486985E-5i
67100                                             67100                                             -44.290841089794526                               1.2154116412688154E-4+1.0978576259756956E-5i
67250                                             67250                                             -49.120981424324846                               6.95109248677328E-5-8.098721177240975E-6i
67400                                             67400                                             -59.10637594170953                                2.1075696325256743E-5-6.870268733694118E-6i
67550                                             67550                                             -57.969992950329406                               -2.2637194902974667E-5+1.1220967071623456E-5i
67700                                             67700                                             -48.36068335633791                                -6.721380105101371E-5+3.6285587938111874E-5i
67850                                             67850                                             -44.48372731663787                                -8.513377486685236E-5+8.365437255708486E-5i
68000                                             68000                                             -41.80625438007795                                -9.266837143351303E-5+1.3342518136472137E-4i
68150                                             68150                                             -39.89896757587025                                -8.336635470274079E-5+1.843678448690822E-4i
68300                                             68300                                             -38.487748996054066                               -5.717141725353203E-5+2.3106826008367776E-4i
68450                                             68450                                             -37.431619928737675                               -1.596194827691022E-5+2.683378897322397E-4i
68600                                             68600                                             -36.643237995580506                               3.64720131360019E-5+2.920844621254748E-4i
68750                                             68750                                             -35.616691585282624                               8.533513127506609E-5+3.2010069399701635E-4i
68900                                             68900                                             -35.9061732110983                                 1.59251119577819E-4+2.780447267711761E-4i
69050                                             69050                                             -35.743957557726404                               2.1375592799111054E-4+2.4675004741403495E-4i
69200                                             69200                                             -35.78466577251503                                2.577410138337455E-4+1.9786972454571838E-4i
69350                                             69350                                             -36.004520538632654                               2.859899496042706E-4+1.363109542505958E-4i
69500                                             69500                                             -36.39756820273944                                2.9512567004646995E-4+6.772643117780586E-5i
69650                                             69650                                             -36.96248973230269                                2.8372747723998115E-4-1.2347504914078655E-6i
69800                                             69800                                             -37.7032439863091                                 2.5321238266756696E-4-6.133933333374308E-5i
69950                                             69950                                             -38.47325127267312                                2.0057117827182447E-4-1.289254736990264E-4i
70100                                             70100                                             -39.48228114989434                                1.3953102527408667E-4-1.5998535822014937E-4i
70250                                             70250                                             -40.46098479867612                                7.00867920565007E-5-1.7623730315852182E-4i
70400                                             70400                                             -41.28437525714806                                -6.789757013847542E-7-1.7250745532715328E-4i
70550                                             70550                                             -41.758488305854925                               -6.636888217603776E-5-1.4925390433417896E-4i
70700                                             70700                                             -41.76724673145321                                -1.2133165517941302E-4-1.0911659545853603E-4i
70850                                             70850                                             -41.37376364261318                                -1.611551726380389E-4-5.640953347829658E-5i
71000                                             71000                                             -40.76813817269436                                -1.8303944185582566E-4+3.478375222853991E-6i
71150                                             71150                                             -40.13076067243637                                -1.8610407565600173E-4+6.464420210761102E-5i
71300                                             71300                                             -39.58308013961508                                -1.712003396087125E-4+1.2132921108265471E-4i
71450                                             71450                                             -39.23797821641385                                -1.3906940782248967E-4+1.683198377666617E-4i
71600                                             71600                                             -38.916247085425695                               -1.0152939911767245E-4+2.0255702439142542E-4i
71750                                             71750                                             -38.89103023400623                                -5.387260028733021E-5+2.2075838196300435E-4i
71900                                             71900                                             -39.0674090591831                                 -5.413298425183122E-6+2.2260307823052106E-4i
72050                                             72050                                             -39.470095818538454                               3.9059304767719016E-5+2.0896222204014325E-4i
72200                                             72200                                             -40.13080384346209                                7.517615572721903E-5+1.8210370569393675E-4i
72350                                             72350                                             -41.100216539290464                               9.94856597443805E-5+1.4543362768382195E-4i
72500                                             72500                                             -42.46262126334341                                1.0975621250752798E-4+1.031584223016857E-4i
72650                                             72650                                             -44.369653706825225                               1.050694715299949E-4+5.987790844685925E-5i
72800                                             72800                                             -47.10625910787939                                8.590573115763167E-5+2.0207703607000305E-5i
72950                                             72950                                             -51.17261135980208                                5.4034407722836075E-5-1.1566733677637053E-5i
73100                                             73100                                             -55.33497893497905                                1.2422341847340146E-5-3.188572488510566E-5i
73250                                             73250                                             -51.728892403683744                               -3.506010111820057E-5-3.817315491250195E-5i
73400                                             73400                                             -47.051202049082626                               -8.391109780103712E-5-2.9093559214876663E-5i
73550                                             73550                                             -43.7788994538479                                 -1.2935950010650732E-4-4.701907684201423E-6i
73700                                             73700                                             -41.402402746578026                               -1.6684171299197192E-4+3.354480276696048E-5i
73850                                             73850                                             -39.59949337132016                                -1.923520340605389E-4+8.285493074200456E-5i
74000                                             74000                                             -38.198911974305155                               -2.028416825108348E-4+1.3933008003530478E-4i
74150                                             74150                                             -37.10349121051446                                -1.9652137391601432E-4+1.982686588015703E-4i
74300                                             74300                                             -36.253001367922565                               -1.7308233638224646E-4+2.546211349268024E-4i
74450                                             74450                                             -35.61043281795845                                -1.3368624960252706E-4+3.033690807084932E-4i
74600                                             74600                                             -35.15106669603161                                -8.092336508425113E-5+3.4002682793754513E-4i
74750                                             74750                                             -34.858000909685536                               -1.8526584799727353E-5+3.610429956460992E-4i
74900                                             74900                                             -34.720176479264836                               4.896713868923763E-5+3.64021511068513E-4i
75050                                             75050                                             -34.71573001945216                                1.170457024077809E-4+3.4835031291569063E-4i
75200                                             75200                                             -34.879986620855604                               1.836507377122043E-4+3.103348612163437E-4i
75350                                             75350                                             -35.025871327006996                               2.568966848436882E-4+2.4442569496019306E-4i
75500                                             75500                                             -38.152996253344725                               -2.2172311254786692E-5+2.4639328111297765E-4i
75650                                             75650                                             -37.04434245195412                                2.1668373181266132E-4+1.790193164946663E-4i
75800                                             75800                                             -37.87752346476347                                2.3160792972526378E-4+1.0754897767439875E-4i
75950                                             75950                                             -39.08103125596808                                2.176114527151496E-4+4.5512801275071624E-5i
76100                                             76100                                             -40.656857477207964                               1.8535344224018813E-4-5.432710282748943E-6i
76250                                             76250                                             -42.69667694968846                                1.4042770726385712E-4-4.216365497033969E-5i
76400                                             76400                                             -45.346981683798916                               8.821369452266525E-5-6.241927057348828E-5i
76550                                             76550                                             -48.66405547186865                                3.42894316301412E-5-6.530643671309733E-5i
76700                                             76700                                             -51.36287231191638                                -1.5946885809636768E-5-5.1655779735759744E-5i
76850                                             76850                                             -50.12792355716036                                -5.762297195105459E-5-2.373793360610499E-5i
77000                                             77000                                             -47.11475638800777                                -8.691431443552666E-5+1.479272502113993E-5i
77150                                             77150                                             -44.622529894409475                               -1.0134771802078335E-4+5.938307593933434E-5i
77300                                             77300                                             -42.796424802966904                               -9.994112654776455E-5+1.0498265580405342E-4i
77450                                             77450                                             -41.480110522412986                               -8.338020033626936E-5+1.4661363772894287E-4i
77600                                             77600                                             -40.557127150250366                               -5.375834796389478E-5+1.7970589100246848E-4i
77750                                             77750                                             -39.95012545452498                                -1.4462731784514737E-5+2.0063110107337856E-4i
77900                                             77900                                             -39.611316363978226                               3.0204568032432544E-5+2.0696056974311983E-4i
78050                                             78050                                             -39.51114317547075                                7.543492204409308E-5+1.9767473997744922E-4i
78200                                             78200                                             -39.63087222844939                                1.1633452923887067E-4+1.7324760886039403E-4i
78350                                             78350                                             -39.957964056960996                               1.4835809875729522E-4+1.355688741889738E-4i
78500                                             78500                                             -40.47475410291622                                1.677366273714065E-4+8.787662651632555E-5i
78650                                             78650                                             -41.15260807942451                                1.717465306765864E-4+3.433891799098365E-5i
78800                                             78800                                             -41.920697589849325                               1.5904960873619478E-4-2.0164366860919714E-5i
78950                                             78950                                             -42.63033269563727                                1.2981664346500832E-4-7.05427618830079E-5i
79100                                             79100                                             -43.0415412384007                                 8.570915059519235E-5-1.1185073232189424E-4i
79250                                             79250                                             -42.91403548501776                                2.986620990169664E-5-1.3984374663511545E-4i
79400                                             79400                                             -42.218240713411326                               -3.335874939525141E-5-1.5128964818988955E-4i
79550                                             79550                                             -41.166839889583684                               -9.867468599594753E-5-1.443571187943471E-4i
79700                                             79700                                             -40.02785727793956                                -1.6003896009031404E-4-1.1887715242697716E-4i
79850                                             79850                                             -39.06693183432465                                -2.090419444933378E-4-7.673557349385796E-5i
80000                                             80000                                             -36.75270077286696                                -2.898729331108907E-4-2.1463631283968887E-5i
80150                                             80150                                             -36.722733719507524                               -2.8775603512876113E-4+4.762834896854251E-5i
80300                                             80300                                             -36.13815848734579                                -2.8881609372938266E-4+1.1796052570245408E-4i
80450                                             80450                                             -35.67128576499415                                -2.714231291895963E-4+1.862929412904668E-4i
80600                                             80600                                             -35.358587857424126                               -2.3586807532816056E-4+2.466430611619552E-4i
80750                                             80750                                             -35.21004456463464                                -1.8511389322684035E-4+2.93686654111891E-4i
80900                                             80900                                             -35.232083990891766                               -1.2385441622797533E-4+3.2337135220750213E-4i
81050                                             81050                                             -35.434900852565065                               -5.7900795594922894E-5+3.332947716805368E-4i
81200                                             81200                                             -35.833777489270744                               6.409385121863842E-6+3.2303951964596234E-4i
81350                                             81350                                             -36.453249171088366                               6.289168641343545E-5+2.942153322785801E-4i
81500                                             81500                                             -37.3286930013358                                 1.0622179504399254E-4+2.5041952735815887E-4i
81650                                             81650                                             -38.522795859255496                               1.3240937094216587E-4+1.9665569972326935E-4i
81800                                             81800                                             -40.13590583033797                                1.3939863392742335E-4+1.3905274114867083E-4i
81950                                             81950                                             -42.360620095154985                               1.2718834604830143E-4+8.396656867237784E-5i
82100                                             82100                                             -45.606423061655065                               9.791338621645274E-5+3.759789926127688E-5i
82250                                             82250                                             -51.376135288903235                               5.391398074461318E-5+2.644542642649128E-6i
82400                                             82400                                             -64.2488783352562                                 4.345123524429617E-6-1.1467070058501783E-5i
82550                                             82550                                             -52.16275347671596                                -4.840028199437629E-5-9.402709108541352E-6i
82700                                             82700                                             -46.25597844364859                                -9.666014703046955E-5+1.1369352146406442E-5i
82850                                             82850                                             -42.90117229292448                                -1.3507341253016225E-4+4.7582474282381604E-5i
83000                                             83000                                             -40.65613230900944                                -1.5913712096804478E-4+9.521833670300683E-5i
83150                                             83150                                             -39.052938989399145                               -1.6598356957442384E-4+1.489844374992222E-4i
83300                                             83300                                             -37.88473498248895                                -1.5453136732568318E-4+2.0302926300030943E-4i
83450                                             83450                                             -37.0396536711186                                 -1.2571324308141563E-4+2.5155769223228486E-4i
83600                                             83600                                             -36.45455522424833                                -8.209538103176595E-5+2.8939792155613375E-4i
83750                                             83750                                             -36.09553737725469                                -2.7558178165687508E-5+3.12297693584318E-4i
83900                                             83900                                             -35.85665005297068                                3.139173865657208E-5+3.207207590913974E-4i
84050                                             84050                                             -35.905134229767825                               9.239500123958688E-5+3.068509703270106E-4i
84200                                             84200                                             -36.083394382393195                               1.4762990364713957E-4+2.770738499803249E-4i
84350                                             84350                                             -36.421931836766205                               1.9282244847818042E-4+2.3236312406682558E-4i
84500                                             84500                                             -36.919828392645556                               2.2412581073566473E-4+1.7625298218626462E-4i
84650                                             84650                                             -37.57516964656516                                2.3893367127475473E-4+1.1323118071981941E-4i
84800                                             84800                                             -38.382038149527624                               2.360616430531759E-4+4.829195238076345E-5i
84950                                             84950                                             -39.32262371165045                                2.157989558378981E-4-1.3510498065860688E-5i
85100                                             85100                                             -40.351538698081136                               1.7982848980940824E-4-6.746479848362963E-5i
85250                                             85250                                             -41.36837128337056                                1.3108028865399524E-4-1.0957738364281155E-4i
85400                                             85400                                             -42.19747999017404                                7.344338748155321E-5-1.3682997417918674E-4i
85550                                             85550                                             -42.62105464517221                                1.150631657831358E-5-1.474548416396937E-4i
85700                                             85700                                             -42.51851447735479                                -4.981486393962342E-5-1.4112562984336385E-4i
85850                                             85850                                             -41.96835923799966                                -1.0554767951725941E-4-1.1950952908690304E-4i
86000                                             86000                                             -41.34604828609912                                -1.5360252603602298E-4-7.580191160405647E-5i
86150                                             86150                                             -40.52442708260862                                -1.8541435122682026E-4-3.2735356123914094E-5i
86300                                             86300                                             -39.849805414569246                               -2.025297129580883E-4+1.9729603584983657E-5i
86450                                             86450                                             -39.33514018542632                                -2.0301720075599494E-4+7.349281227297944E-5i
86600                                             86600                                             -38.997697918353765                               -1.8751551907580932E-4+1.233760373527959E-4i
86750                                             86750                                             -38.88704270432204                                -1.5711304133025905E-4+1.643150784573777E-4i
86900                                             86900                                             -38.97812070143385                                -1.1598347764274486E-4+1.927671726340563E-4i
87050                                             87050                                             -39.32392122819347                                -6.687002042138346E-5+2.0558734788800326E-4i
87200                                             87200                                             -40.04939125640199                                -5.796388776346806E-6+1.9878145941676362E-4i
87350                                             87350                                             -40.25247765300507                                -2.196566061785088E-5+1.9302437010393358E-4i
87500                                             87500                                             -41.83560983322163                                3.7287023095522454E-5+1.5754874935380858E-4i
87650                                             87650                                             -43.69145449630486                                6.221046531224017E-5+1.1500715892809321E-4i
87800                                             87800                                             -46.30940688308443                                6.917342406376203E-5+6.761408216648945E-5i
87950                                             87950                                             -50.13834466444053                                5.884817709650436E-5+2.0284970175143968E-5i
88100                                             88100                                             -54.20266944937033                                3.236126180455878E-5-2.173871782884529E-5i
88250                                             88250                                             -51.33947687991097                                -7.777130076158656E-6-5.364630126003522E-5i
88400                                             88400                                             -46.749543902496384                               -5.7755227947819954E-5-7.154842896905933E-5i
88550                                             88550                                             -43.464375868707634                               -1.1269434412797263E-4-7.290056762310204E-5i
88700                                             88700                                             -41.08145244919895                                -1.672058031502166E-4-5.678902482553205E-5i
88850                                             88850                                             -39.285194302418155                               -2.1582208373549516E-4-2.4025388400961134E-5i
89000                                             89000                                             -37.90129062019653                                -2.5362557613867187E-4+2.2960734899712953E-5i
89150                                             89150                                             -36.830854741267                                  -2.7665781772978626E-4+8.025371969566653E-5i
89300                                             89300                                             -36.0115893703643                                 -2.8240723382216837E-4+1.4301693984297703E-4i
89450                                             89450                                             -35.4061483279046                                 -2.698759948395191E-4+2.0582761134702032E-4i
89600                                             89600                                             -34.987185525430476                               -2.398590794929767E-4+2.6331067109941486E-4i
89750                                             89750                                             -34.739884291577724                               -1.946198102729113E-4+3.105185231138119E-4i
89900                                             89900                                             -34.654185871489766                               -1.3782001158302304E-4+3.434831500855884E-4i
90050                                             90050                                             -34.72588413169544                                -7.405598745269248E-5+3.5951073084106167E-4i
90200                                             90200                                             -34.95093955981679                                -8.559665322538379E-6+3.575679758346384E-4i
90350                                             90350                                             -35.34512332123211                                5.351601273062556E-5+3.375858843567281E-4i
90500                                             90500                                             -35.91295220255716                                1.0719573058054488E-4+3.0169310590899556E-4i
90650                                             90650                                             -36.67536183836392                                1.4832478958060058E-4+2.529916560787271E-4i
90800                                             90800                                             -37.662075240825324                               1.7388330441531208E-4+1.9567865634739778E-4i
90950                                             90950                                             -38.917904819604395                               1.8217234478762334E-4+1.346521875807971E-4i
91100                                             91100                                             -40.51063877490712                                1.729817974843728E-4+7.510067490146266E-5i
91250                                             91250                                             -42.540283643652266                               1.4764536467787304E-4+2.2064013041278585E-5i
91400                                             91400                                             -45.13256122537151                                1.0892940847695431E-4-2.008069491765685E-5i
