% Model:              FEM_BEM_model_stl_TwoProlSpheroids.mph
% Version:            COMSOL 6.3.0.335
% Date:               Oct 9 2025, 23:19
% Table:              Table 2 - TS_D_far
% f0 (1/s)               freq (Hz)                TS_Global_var_Point      Evaluate in the domain at the given coordinates in Geometry 1 (Pa), Ps_Global_var_Point
46400                                             46400                                             -41.31119468628984                                1.0778950030110312E-4+1.340055876593027E-4i
46550                                             46550                                             -40.75151326396943                                1.761890735594296E-4+5.100481324227246E-5i
46700                                             46700                                             -44.09462463079741                                1.1826404812859126E-4-3.993361833432019E-5i
46850                                             46850                                             -60.56052482929407                                1.3072405787295516E-5-1.3441678672898583E-5i
47000                                             47000                                             -46.46787042862984                                4.545015201307123E-6+9.487213633008196E-5i
47150                                             47150                                             -41.304196957668964                               1.0406902447018807E-4+1.3708904401621425E-4i
47300                                             47300                                             -40.74469098757322                                1.7482931568169047E-4+5.5961447287478094E-5i
47450                                             47450                                             -44.08856284111715                                1.1941315125230112E-4-3.665161910526571E-5i
47600                                             47600                                             -60.56051196133485                                1.3443347594233046E-5-1.307072935041731E-5i
47750                                             47750                                             -46.460847412759335                               1.902780501716883E-6+9.503872473215491E-5i
47900                                             47900                                             -41.29617658791802                                1.0032589683528492E-4+1.4004728043248704E-4i
48050                                             48050                                             -40.73719132668884                                1.7336797895789458E-4+6.081740974550609E-5i
48200                                             48200                                             -44.08109859154375                                1.2048435658162937E-4-3.336467391767961E-5i
48350                                             48350                                             -60.559010189058526                               1.3805329273919309E-5-1.2692597667673944E-5i
48500                                             48500                                             -46.45090002243841                                -6.874842178872242E-7+9.516421339184067E-5i
48650                                             48650                                             -41.28785421224193                                9.656100152455327E-5+1.428685645608052E-4i
48800                                             48800                                             -40.72923561255823                                1.7180421259527234E-4+6.55775712778972E-5i
48950                                             48950                                             -44.07378769927857                                1.214473409683614E-4-3.0109103388631375E-5i
49100                                             49100                                             -60.5582311667522                                 1.4149666010043749E-5-1.231012567570744E-5i
49250                                             49250                                             -46.44141813887352                                -3.2645974475942197E-6+9.521469162687701E-5i
49400                                             49400                                             -41.279149267714246                               9.276364317939434E-5+1.4556792711495348E-4i
49550                                             49550                                             -40.72099452938588                                1.7013607839022615E-4+7.02499232729803E-5i
49700                                             49700                                             -44.06613319826522                                1.2232095079089955E-4-2.68555024055539E-5i
49850                                             49850                                             -60.556248704290745                               1.4481686589684628E-5-1.1924495795567758E-5i
50000                                             50000                                             -46.43140036742652                                -5.811658231325012E-6+9.520336357382586E-5i
50150                                             50150                                             -41.270540964404375                               8.893408916227363E-5+1.4813831103777098E-4i
50300                                             50300                                             -40.71287780757601                                1.6836473430659193E-4+7.482001518188675E-5i
50450                                             50450                                             -44.058697970973824                               1.23095531842754E-4-2.3621956132924282E-5i
50600                                             50600                                             -60.55488197556922                                1.4796893499702257E-5-1.1535837808440697E-5i
50750                                             50750                                             -46.42261718332704                                -8.323350430328169E-6+9.511358989622298E-5i
50900                                             50900                                             -41.262369021646094                               8.510070569023309E-5+1.5056005340696732E-4i
51050                                             51050                                             -40.70545122147361                                1.6649640125804277E-4+7.925757441273884E-5i
51200                                             51200                                             -44.052204305727834                               1.237604071994136E-4-2.0429797894294666E-5i
51350                                             51350                                             -60.553351035423326                               1.509713048597483E-5-1.1145598983186566E-5i
51500                                             51500                                             -46.41448105927195                                -1.0766479750845548E-5+9.495814788762491E-5i
51650                                             51650                                             -41.25571338445921                                8.130317776633422E-5+1.5279439292370522E-4i
51800                                             51800                                             -40.69978244944973                                1.6455326624165156E-4+8.34832293202803E-5i
51950                                             51950                                             -44.04762060935774                                1.24297403526763E-4-1.734316887935794E-5i
52100                                             52100                                             -60.55606596851506                                1.5363071337370915E-5-1.0765857750505425E-5i
52250                                             52250                                             -46.40983790345892                                -1.3061916906753623E-5+9.472128999510332E-5i
52400                                             52400                                             -41.25270814118583                                7.771930161265539E-5+1.5471515705611782E-4i
52550                                             52550                                             -40.69830500373766                                1.6265165117546054E-4+8.719662852663124E-5i
52700                                             52700                                             -44.04819536854863                                1.2462876503610554E-4-1.4704305664747785E-5i
52850                                             52850                                             -60.56302111125301                                1.55497090914003E-5-1.0467618968723613E-5i
53000                                             53000                                             -46.4109815717433                                 -1.4386686133849302E-5+9.451641332791638E-5i
53150                                             53150                                             -41.24889139870979                                7.776800748482415E-5+1.5477584833789582E-4i
53300                                             53300                                             -40.474667340569425                               1.788407977871831E-4+6.22459883382609E-5i
53450                                             53450                                             -44.17312550626551                                1.2368211949376207E-4-2.1694810176109414E-6i
53600                                             53600                                             -60.862903074486574                               1.5990223225959E-5-8.499064896860808E-6i
53750                                             53750                                             -46.11922584798287                                -1.6322879857644246E-5+9.751424601023295E-5i
53900                                             53900                                             -41.16096349928195                                7.095236694315554E-5+1.5994634297544774E-4i
54050                                             54050                                             -40.652921516084135                               1.5890349432318152E-4+9.574063721595749E-5i
54200                                             54200                                             -44.03101609554262                                1.2545511173917E-4-8.48410876941319E-6i
54350                                             54350                                             -60.5846341962301                                 1.6025815236186958E-5-9.632937772341421E-6i
54500                                             54500                                             -46.45237007357258                                -1.8654195956979702E-5+9.33041050460437E-5i
54650                                             54650                                             -41.36872583716844                                6.938687507529462E-5+1.561163789054465E-4i
54800                                             54800                                             -41.01429521331873                                1.5589730561510473E-4+8.581810513219601E-5i
54950                                             54950                                             -47.86324937277346                                7.177743563546723E-5-3.7287652311257524E-5i
55100                                             55100                                             -60.04767402588902                                1.850795907809566E-5-7.286187151622769E-6i
55250                                             55250                                             -46.07585745327686                                -3.0492457692044006E-5+9.457156472003625E-5i
55400                                             55400                                             -40.994817077423846                               5.420714210235822E-5+1.6991955803835612E-4i
55550                                             55550                                             -40.473874893315845                               1.5165507230974207E-4+1.1342784796108951E-4i
55700                                             55700                                             -43.8379672553946                                 1.285006708826586E-4+4.148814181648142E-6i
55850                                             55850                                             -60.36204617793302                                1.7424423636669406E-5-8.024703272213607E-6i
56000                                             56000                                             -46.39816591492543                                -2.0520811801594263E-5+9.352132147522063E-5i
56150                                             56150                                             -41.12533199790434                                5.593125050523673E-5+1.6655628458828176E-4i
56300                                             56300                                             -40.56193867060328                                1.50410283577318E-4+1.1190154201667912E-4i
56450                                             56450                                             -43.911843578387945                               1.2740912417336103E-4+4.2128739820013195E-6i
56600                                             56600                                             -60.460379289666704                               1.7188689499070264E-5-8.019760866617709E-6i
56750                                             56750                                             -46.25968595398745                                -2.9662007199560136E-5+9.265273055292234E-5i
56900                                             56900                                             -41.10774928101889                                5.067669081243453E-5+1.6860131549745194E-4i
57050                                             57050                                             -40.555421184219526                               1.4744373912961573E-4+1.1601006227168753E-4i
57200                                             57200                                             -43.9080949640858                                 1.273140538115558E-4+7.483174429001593E-6i
57350                                             57350                                             -60.46069472726542                                1.73830674665143E-5-7.587519143092969E-6i
57500                                             57500                                             -46.25418717181467                                -3.1971487462256754E-5+9.194660380229536E-5i
57650                                             57650                                             -41.10263938151267                                4.6512563241563054E-5+1.6990468386790525E-4i
57800                                             57800                                             -40.550400138283216                               1.4460845213948303E-4+1.1969587968507778E-4i
57950                                             57950                                             -43.90319310045129                                1.2716214020513927E-4+1.063130972844828E-5i
58100                                             58100                                             -60.4600177913514                                 1.7569761217084423E-5-7.14849980298915E-6i
58250                                             58250                                             -46.247830514604686                               -3.425813133567379E-5+9.119547604619083E-5i
58400                                             58400                                             -41.095852005412105                               4.231759070383312E-5+1.7113964016868266E-4i
58550                                             58550                                             -40.54373517560993                                1.4170617253889128E-4+1.2333770638395247E-4i
58700                                             58700                                             -43.897203064459674                               1.269455789978946E-4+1.380321983224242E-5i
58850                                             58850                                             -60.460459944772026                               1.7741885189936912E-5-6.707193123012267E-6i
59000                                             59000                                             -46.23925488777932                                -3.6531461811928345E-5+9.041263599374183E-5i
59150                                             59150                                             -41.08980525300175                                3.815949094515547E-5+1.7224027077622495E-4i
59300                                             59300                                             -40.539507111369986                               1.3876319622069255E-4+1.2677531507354622E-4i
59450                                             59450                                             -43.89582715744361                                1.2660806602415864E-4+1.6771202181020683E-5i
59600                                             59600                                             -60.47318300475279                                1.7857445724744903E-5-6.310321002289676E-6i
59750                                             59750                                             -46.28847721186052                                -3.72709753354572E-5+8.951369566767564E-5i
59900                                             59900                                             -41.02903081370503                                3.188620058802716E-5+1.7477047087699482E-4i
60050                                             60050                                             -40.505714035002455                               1.3527215620451338E-4+1.315469771033806E-4i
60200                                             60200                                             -43.86652213742394                                1.2646528594395523E-4+2.0684308383533967E-5i
60350                                             60350                                             -60.44267126040671                                1.8116251859490173E-5-5.74795177143983E-6i
60500                                             60500                                             -46.206769162216915                               -4.142565893405781E-5+8.86809014083445E-5i
60650                                             60650                                             -41.058905066437475                               2.906304762817502E-5+1.7464371340136786E-4i
60800                                             60800                                             -40.508382450785305                               1.3227079589361868E-4+1.3448320048470297E-4i
60950                                             60950                                             -43.86270517964975                                1.2599576602551066E-4+2.3681531310604242E-5i
61100                                             61100                                             -60.44537186773595                                1.8247096154166975E-5-5.296834112322735E-6i
61250                                             61250                                             -46.198744309415005                               -4.3625405267477824E-5+8.77207525259438E-5i
61400                                             61400                                             -41.05105503174155                                2.4765068457555106E-5+1.75466485126341E-4i
61550                                             61550                                             -40.50050592804836                                1.2901226891615103E-4+1.378467236186065E-4i
61700                                             61700                                             -43.855934123551734                               1.254660138418906E-4+2.682670689158062E-5i
61850                                             61850                                             -60.44217095647184                                1.8380931345263196E-5-4.839474203821581E-6i
62000                                             62000                                             -46.18785370140289                                -4.584269642049499E-5+8.67216958885253E-5i
62150                                             62150                                             -41.04197980531079                                2.0395889192836858E-5+1.7621433265713193E-4i
62300                                             62300                                             -40.49174894710654                                1.25653348054533E-4+1.411703532923081E-4i
62450                                             62450                                             -43.84796530827876                                1.2486956335627797E-4+2.9986955693450668E-5i
62600                                             62600                                             -60.4397038452936                                 1.8504765112059562E-5-4.365559207464287E-6i
62750                                             62750                                             -46.17908431171328                                -4.8049893348389716E-5+8.563213266332692E-5i
62900                                             62900                                             -41.0332654601235                                 1.601255915095745E-5+1.7684537261508648E-4i
63050                                             63050                                             -40.48339572313629                                1.2220458944911528E-4+1.4440442051988356E-4i
63200                                             63200                                             -43.84045971858896                                1.2418610042347344E-4+3.3135535647321746E-5i
63350                                             63350                                             -60.43579507497139                                1.861233970107401E-5-3.923103660929961E-6i
63500                                             63500                                             -46.16998738230986                                -5.022557553746587E-5+8.449415938749372E-5i
63650                                             63650                                             -41.025094352433946                               1.1602778958785809E-5+1.773568244543E-4i
63800                                             63800                                             -40.476204455707105                               1.1866514861824662E-4+1.475279200578994E-4i
63950                                             63950                                             -43.83397233195309                                1.2341419381550756E-4+3.6246156643215954E-5i
64100                                             64100                                             -60.437673219906245                               1.870379323987148E-5-3.4382576754588E-6i
64250                                             64250                                             -46.16249390036285                                -5.2347283473697104E-5+8.329657059047424E-5i
64400                                             64400                                             -41.018882132553685                               7.216533457810037E-6+1.7771665254584512E-4i
64550                                             64550                                             -40.47089707862441                                1.1505402091965822E-4+1.505068433687029E-4i
64700                                             64700                                             -43.83053931542479                                1.2253199225747968E-4+3.9291749033942835E-5i
64850                                             64850                                             -60.43268621943105                                1.879683342620453E-5-2.9577145795878224E-6i
65000                                             65000                                             -46.158989866541724                               -5.4402302650635725E-5+8.201681755271029E-5i
65150                                             65150                                             -41.01694367833858                                2.8766121070167294E-6+1.7787955327186467E-4i
65300                                             65300                                             -40.46943887371534                                1.1137046183889998E-4+1.532919122743115E-4i
65450                                             65450                                             -43.829927341150764                               1.2154985873535917E-4+4.22598614571168E-5i
65600                                             65600                                             -60.44923913684485                                1.8824767750169613E-5-2.5139133058571517E-6i
65750                                             65750                                             -46.16235833264518                                -5.632361766716443E-5+8.066293435626815E-5i
65900                                             65900                                             -41.024922583734316                               -1.3369171280031011E-6+1.7773443606294848E-4i
66050                                             66050                                             -40.485047641775694                               1.0757250765036641E-4+1.555671702062611E-4i
66200                                             66200                                             -43.85407906854722                                1.2021320348704068E-4+4.491337659162653E-5i
66350                                             66350                                             -60.484685683944726                               1.8800618057202012E-5-2.0727915922558182E-6i
66500                                             66500                                             -46.21232220717823                                -5.76767907678466E-5+7.900337524868739E-5i
66650                                             66650                                             -41.11130729428055                                -4.717598807268963E-6+1.7591728901000803E-4i
66800                                             66800                                             -40.657899815794                                  1.031636679717507E-4+1.540597895010043E-4i
66950                                             66950                                             -44.48719060637096                                1.1193926550923106E-4+4.128024570049238E-5i
67100                                             67100                                             -59.754400096789325                               2.0550276699171643E-5-9.79059631478485E-7i
67250                                             67250                                             -45.88516379302408                                -6.297139377181571E-5+7.969548495778689E-5i
67400                                             67400                                             -40.84856916968082                                -1.0469725859274526E-5+1.8108265652516664E-4i
67550                                             67550                                             -40.385597718081186                               1.0340217320675693E-4+1.6096460211079133E-4i
67700                                             67700                                             -43.31494755712484                                1.1809863306300183E-4+6.85407552848405E-5i
67850                                             67850                                             -60.280515035564626                               1.9355481784666395E-5-5.879248284879068E-7i
68000                                             68000                                             -45.990635819749514                               -6.478510590657294E-5+7.662978200895232E-5i
68150                                             68150                                             -40.865495979863255                               -1.758377045846249E-5+1.8017595007635556E-4i
68300                                             68300                                             -40.32584328802787                                9.503676962013818E-5+1.6756105088344686E-4i
68450                                             68450                                             -43.68637730242378                                1.1796735044777851E-4+5.6572889339134846E-5i
68600                                             68600                                             -60.30900726317845                                1.9298442571702434E-5-3.1370296837973655E-7i
68750                                             68750                                             -45.53090699696209                                -7.461575938849663E-5+7.500717148600788E-5i
68900                                             68900                                             -40.95651964494419                                -1.93358639085095E-5+1.780981616879007E-4i
69050                                             69050                                             -40.38321103799653                                9.169920772950091E-5+1.6796722277556686E-4i
69200                                             69200                                             -43.740199852432255                               1.162173813302747E-4+5.830511860349663E-5i
69350                                             69350                                             -60.382765127782335                               1.9137781255340602E-5+1.606331057057986E-8i
69500                                             69500                                             -46.05396921978424                                -6.739171747138784E-5+7.336085591069796E-5i
69650                                             69650                                             -40.92024220138445                                -2.6002489518395233E-5+1.7800534166090287E-4i
69800                                             69800                                             -40.39304730280694                                8.319442093068785E-5+1.7209756199676463E-4i
69950                                             69950                                             -43.6661530895643                                 1.1773486990862558E-4+5.775104568739309E-5i
70100                                             70100                                             -60.360747569952686                               1.9184889109291614E-5+2.3767125800766564E-7i
70250                                             70250                                             -46.02674625471803                                -6.855035232200546E-5+7.270974303530409E-5i
70400                                             70400                                             -40.89300525746665                                -2.8029598682699497E-5+1.7826937537701593E-4i
70550                                             70550                                             -40.34987448650984                                8.447530584521079E-5+1.725336092383012E-4i
70700                                             70700                                             -43.71461077196368                                1.139213827008323E-4+6.346487915265264E-5i
70850                                             70850                                             -60.36965042983101                                1.9148299124971402E-5+8.397902080403696E-7i
71000                                             71000                                             -46.0284761448845                                 -7.051265191670986E-5+7.078027028362133E-5i
71150                                             71150                                             -40.89402440001947                                -3.261619282590722E-5+1.7746597253553986E-4i
71300                                             71300                                             -40.35638463191578                                8.01957572924561E-5+1.7440552165182144E-4i
71450                                             71450                                             -43.79156099329961                                1.1187795745304374E-4+6.473431174780497E-5i
71600                                             71600                                             -60.34458644843007                                1.9173096842461934E-5+1.3715740168063206E-6i
71750                                             71750                                             -46.00424874320164                                -7.252395011791979E-5+6.912306116468869E-5i
71900                                             71900                                             -40.87155282850644                                -3.725903848939005E-5+1.7702726321267015E-4i
72050                                             72050                                             -40.32894321149585                                7.585532809306628E-5+1.769976960903641E-4i
72200                                             72200                                             -43.69403320630822                                1.1088806747688862E-4+6.921326855990895E-5i
72350                                             72350                                             -60.3614262826326                                 1.910126932880285E-5+1.7889782777391616E-6i
72500                                             72500                                             -46.00074788047933                                -7.411412170688081E-5+6.747527393446973E-5i
72650                                             72650                                             -40.86554401834616                                -4.133916120119263E-5+1.7624776088365213E-4i
72800                                             72800                                             -40.321202070267184                               7.186925817420642E-5+1.788384231494744E-4i
72950                                             72950                                             -43.68585288247009                                1.0939153206374064E-4+7.177985306761059E-5i
73100                                             73100                                             -60.35699250751878                                1.9065216891489545E-5+2.225395849264622E-6i
73250                                             73250                                             -45.98904612435342                                -7.569685464714482E-5+6.590072883083664E-5i
73400                                             73400                                             -40.85360771916247                                -4.524511428238842E-5+1.755428017135019E-4i
73550                                             73550                                             -40.30804710811165                                6.809623051012847E-5+1.8062106694749502E-4i
73700                                             73700                                             -43.672902200226645                               1.0802521913261254E-4+7.416556694672671E-5i
73850                                             73850                                             -60.343302307865294                               1.9045699378050784E-5+2.619057315134121E-6i
74000                                             74000                                             -45.970783133397354                               -7.713149246513229E-5+6.454533799316042E-5i
74150                                             74150                                             -40.833996101199865                               -4.859819989588843E-5+1.7506954113355455E-4i
74300                                             74300                                             -40.28635682087                                   6.515556820424484E-5+1.8221520114691803E-4i
74450                                             74450                                             -43.64614680296909                                1.0720504267336395E-4+7.604711030173572E-5i
74600                                             74600                                             -60.314799203008405                               1.9073821783066602E-5+2.8672511335203765E-6i
74750                                             74750                                             -45.929685049204956                               -7.80574101052478E-5+6.417621408105756E-5i
74900                                             74900                                             -40.77746128289752                                -4.93136682915285E-5+1.7610175185200916E-4i
75050                                             75050                                             -40.19345304182459                                6.746451829681144E-5+1.835915886356787E-4i
75200                                             75200                                             -43.52377455685748                                1.1156694587627358E-4+7.295626372449959E-5i
75350                                             75350                                             -59.95346487443784                                2.010599925167389E-5+2.405878120059768E-7i
75500                                             75500                                             -48.09960209217262                                -7.45477538588446E-5-2.5267894983027617E-5i
75650                                             75650                                             -41.15277563476344                                -7.971536228457143E-5+1.559497021914602E-4i
75800                                             75800                                             -40.47625605769997                                3.796461104293991E-5+1.854836032922913E-4i
75950                                             75950                                             -43.796273899408135                               9.551803685625693E-5+8.697926482403862E-5i
76100                                             76100                                             -60.47767313681867                                1.8270226778804854E-5+4.953449153410894E-6i
76250                                             76250                                             -46.0478745271724                                 -8.355708791635275E-5+5.43655013101052E-5i
76400                                             76400                                             -40.909120218995355                               -6.810378724853017E-5+1.6675397574439366E-4i
76550                                             76550                                             -40.361416918040064                               4.329772956773725E-5+1.8689911530833658E-4i
76700                                             76700                                             -43.725882594184576                               9.678633290932659E-5+8.714469410675552E-5i
76850                                             76850                                             -60.43185353187467                                1.8345342717940305E-5+5.058344623165567E-6i
77000                                             77000                                             -46.010865228619025                               -8.445408013357802E-5+5.375824056674805E-5i
77150                                             77150                                             -40.88046263134932                                -7.05790774519488E-5+1.6636829449923063E-4i
77300                                             77300                                             -40.338596413733335                               4.043521339441858E-5+1.880555142758089E-4i
77450                                             77450                                             -43.707022106781835                               9.544487875773333E-5+8.902746042338539E-5i
77600                                             77600                                             -60.42022700180614                                1.8270206142978473E-5+5.413760216010921E-6i
77750                                             77750                                             -45.99834703660739                                -8.561737026935301E-5+5.216355573811615E-5i
77900                                             77900                                             -40.86985058804915                                -7.404991548171092E-5+1.6509490567517826E-4i
78050                                             78050                                             -40.32985377747273                                3.650150001510699E-5+1.890557633860146E-4i
78200                                             78200                                             -43.700671786117084                               9.357151531586005E-5+9.113129576943102E-5i
78350                                             78350                                             -60.42023009345363                                1.814537377320402E-5+5.8184520557169606E-6i
78500                                             78500                                             -45.993341326193374                               -8.680978172714848E-5+5.026951759401488E-5i
78650                                             78650                                             -40.86843630418648                                -7.77849774317163E-5+1.6340097491529537E-4i
78800                                             78800                                             -40.33160520313946                                3.2163801467421926E-5+1.8980248327449267E-4i
78950                                             78950                                             -43.70635330646736                                9.137788137314473E-5+9.321115824323378E-5i
79100                                             79100                                             -60.43442920736861                                1.7973228356560345E-5+6.235928318942818E-6i
79250                                             79250                                             -46.00893652950524                                -8.78161469911043E-5+4.8116695185895786E-5i
79400                                             79400                                             -40.8952768369081                                 -8.1439875055489E-5+1.6098492580451929E-4i
79550                                             79550                                             -40.378122892606434                               2.732148110512478E-5+1.8952097522395572E-4i
79700                                             79700                                             -43.79694415990371                                8.799623953387181E-5+9.45683573971845E-5i
79850                                             79850                                             -60.68669325493833                                1.7251213078273153E-5+6.625376529512117E-6i
80000                                             80000                                             -44.95586213538089                                -1.0003044866935262E-4+5.265196929671312E-5i
80150                                             80150                                             -40.63449336965479                                -8.691999851750953E-5+1.643406584574958E-4i
80300                                             80300                                             -40.18148035501717                                2.4238568917256398E-5+1.9435904467801635E-4i
80450                                             80450                                             -43.586085633371894                               8.836038118603673E-5+9.85348069699743E-5i
80600                                             80600                                             -60.33997611123355                                1.7869249989199698E-5+7.111343681698301E-6i
80750                                             80750                                             -45.898707690221855                               -9.103675280952572E-5+4.468727634143743E-5i
80900                                             80900                                             -40.78148291463627                                -8.973427351821606E-5+1.5924970971248342E-4i
81050                                             81050                                             -40.24859412612244                                1.9177324364905157E-5+1.93408612800261E-4i
81200                                             81200                                             -43.625689880351686                               8.552233809933085E-5+1.0021767676093862E-4i
81350                                             81350                                             -60.369685055272136                               1.7626597168363123E-5+7.5274663957625165E-6i
81500                                             81500                                             -45.91480778035559                                -9.191497933169757E-5+4.24054611675162E-5i
81650                                             81650                                             -40.79332067389659                                -9.338648286438822E-5+1.5684618004774276E-4i
81800                                             81800                                             -40.25704346761999                                1.4572016572345081E-5+1.9362049790894176E-4i
81950                                             81950                                             -43.62969094588712                                8.308101129178569E-5+1.0217247539368035E-4i
82100                                             82100                                             -60.35854321596421                                1.7460237999367134E-5+7.965139015131406E-6i
82250                                             82250                                             -46.24086460942248                                -8.857380065485643E-5+4.074494339223467E-5i
82400                                             82400                                             -41.14405535097057                                -8.789745365062052E-5+1.516922567091905E-4i
82550                                             82550                                             -40.160209533154294                               7.533143055682423E-6+1.9620028715372495E-4i
82700                                             82700                                             -43.59293789981245                                8.030746281562084E-5+1.0507026549044785E-4i
82850                                             82850                                             -60.36213598078464                                1.7212163460011976E-5+8.469959928647519E-6i
83000                                             83000                                             -45.894756837913285                               -9.417680880896562E-5+3.774562341274379E-5i
83150                                             83150                                             -40.777319996521186                               -1.0141597181201334E-4+1.5218263227845252E-4i
83300                                             83300                                             -40.243723229161226                               4.74998328675591E-6+1.9440804884873764E-4i
83450                                             83450                                             -43.62157136083118                                7.787962344046884E-5+1.0634324516134441E-4i
83600                                             83600                                             -60.38166326837945                                1.698964444118989E-5+8.814751636498919E-6i
83750                                             83750                                             -45.913998946123385                               -9.479926353939128E-5+3.551893448072718E-5i
83900                                             83900                                             -40.72041656366991                                -1.0596167021059699E-4+1.5052564770179355E-4i
84050                                             84050                                             -40.23156862688787                                9.590134303349984E-8+1.9473836152761326E-4i
84200                                             84200                                             -43.61201660695821                                7.540033687764014E-5+1.0829209105323034E-4i
84350                                             84350                                             -60.377709588518954                               1.677791647297644E-5+9.229466228499739E-6i
84500                                             84500                                             -45.8925056089013                                 -9.586060705468746E-5+3.33179358595892E-5i
84650                                             84650                                             -40.77316209225229                                -1.0851376440956795E-4+1.4731446276250448E-4i
84800                                             84800                                             -40.23793256306652                                -4.443580720492335E-6+1.945450163616247E-4i
84950                                             84950                                             -43.614382604647844                               7.281078969423316E-5+1.100067868798904E-4i
85100                                             85100                                             -60.382834768449236                               1.6543781694855486E-5+9.620412863231564E-6i
85250                                             85250                                             -45.88970723046485                                -9.66551997486631E-5+3.1044350851550107E-5i
85400                                             85400                                             -40.76997246195091                                -1.1204815792642542E-4+1.4472938201215424E-4i
85550                                             85550                                             -40.23295010900003                                -9.18944806282962E-6+1.9449044029740126E-4i
85700                                             85700                                             -43.604960410236714                               7.003998090565622E-5+1.1196027251381135E-4i
85850                                             85850                                             -60.35583946664494                                1.6284357607865285E-5+1.0166238764708346E-5i
86000                                             86000                                             -45.972494186653456                               -9.543610958318016E-5+3.1675420443910696E-5i
86150                                             86150                                             -40.79900393020539                                -1.1341424165439706E-4+1.4288244198645828E-4i
86300                                             86300                                             -40.25836489464916                                -1.171919816689293E-5+1.937844980052228E-4i
86450                                             86450                                             -43.63515207028713                                6.854105282155798E-5+1.123476760475084E-4i
86600                                             86600                                             -60.40968557263203                                1.6140196947955765E-5+1.017279231196877E-5i
86750                                             86750                                             -45.926549098852895                               -9.714450777875694E-5+2.796187659359628E-5i
86900                                             86900                                             -40.82060394670859                                -1.1467755864646989E-4+1.4128743375818598E-4i
87050                                             87050                                             -40.319024889513                                  -1.0106729358083655E-5+1.9252234563582604E-4i
87200                                             87200                                             -43.83599300002797                                7.601275933744045E-5+1.0372661854318732E-4i
87350                                             87350                                             -60.06040912858742                                1.400998438827461E-5+1.407817347265361E-5i
87500                                             87500                                             -45.75777031044601                                -1.0135150726597875E-4+1.875492397962475E-5i
87650                                             87650                                             -40.69035549856672                                -1.2797444913292821E-4+1.332056746921051E-4i
87800                                             87800                                             -40.176001073833234                               -2.8271956811320997E-5+1.9393832558023405E-4i
87950                                             87950                                             -43.56478821098098                                5.976759629244821E-5+1.184508790463834E-4i
88100                                             88100                                             -60.36660913258541                                1.5340740132152586E-5+1.150137590177902E-5i
88250                                             88250                                             -45.84073814682722                                -1.0008719191323401E-4+2.013446175652689E-5i
88400                                             88400                                             -40.72913661137423                                -1.2797801263875197E-4+1.3205871610832975E-4i
88550                                             88550                                             -40.19750064283586                                -3.0527487026255073E-5+1.931055829499373E-4i
88700                                             88700                                             -43.57804428147062                                5.7783130929744964E-5+1.192067055587609E-4i
88850                                             88850                                             -60.385605181678805                               1.5105870122045228E-5+1.1740024889350664E-5i
89000                                             89000                                             -45.846550173438025                               -1.0039761759378374E-4+1.8144467018310628E-5i
89150                                             89150                                             -40.73129978748406                                -1.3065371785236923E-4+1.293469832998051E-4i
89300                                             89300                                             -40.19995414393428                                -3.464614435660929E-5+1.923531945804413E-4i
89450                                             89450                                             -43.581913382906954                               5.510459457203076E-5+1.2040342638042212E-4i
89600                                             89600                                             -60.38642808582609                                1.482773009126026E-5+1.2086545022937933E-5i
89750                                             89750                                             -45.84345415868761                                -1.0082266072264368E-4+1.5846683254494565E-5i
89900                                             89900                                             -40.72949513329561                                -1.3362444676823237E-4+1.2633127800543154E-4i
90050                                             90050                                             -40.197759886558025                               -3.9133588452644474E-5+1.915410514305993E-4i
90200                                             90200                                             -43.57457170336555                                5.2317387883193955E-5+1.2176229928129167E-4i
90350                                             90350                                             -60.38680934746523                                1.4537287457483394E-5+1.2433072793527344E-5i
90500                                             90500                                             -45.83768248563118                                -1.0123869806411001E-4+1.345007652775454E-5i
90650                                             90650                                             -40.72405825350494                                -1.3671270359444376E-4+1.2315470130896955E-4i
90800                                             90800                                             -40.19350706707406                                -4.37314250379961E-5+1.9064212336561415E-4i
90950                                             90950                                             -43.57175490272908                                4.939335292558633E-5+1.2302381199513768E-4i
91100                                             91100                                             -60.37989605641969                                1.4248623233070745E-5+1.2785683540794679E-5i
91250                                             91250                                             -45.83158340725284                                -1.0160833826799998E-4+1.098099282736964E-5i
91400                                             91400                                             -40.71678115143315                                -1.3976567488205305E-4+1.1991571827785208E-4i
91550                                             91550                                             -40.18353625213386                                -4.847655338646728E-5+1.8972299278119387E-4i
91700                                             91700                                             -43.56265144989209                                4.640330635696799E-5+1.243308984126834E-4i
91850                                             91850                                             -60.378358721214276                               1.3929606823392948E-5+1.3137457082867954E-5i
92000                                             92000                                             -45.81918505709097                                -1.0199186997433829E-4+8.506224709159405E-6i
92150                                             92150                                             -40.70623616202646                                -1.428956768937395E-4+1.1652250928961827E-4i
92300                                             92300                                             -40.1728440186961                                 -5.3273203031278804E-5+1.8868300501706514E-4i
92450                                             92450                                             -43.55244320473134                                4.326454513775557E-5+1.2562270206650794E-4i
92600                                             92600                                             -60.37833207518101                                1.3571276788637565E-5+1.350738392957851E-5i
92750                                             92750                                             -45.80293233446489                                -1.0237109528482558E-4+5.842040794901138E-6i
92900                                             92900                                             -40.688989083129286                               -1.46258963008572E-4+1.1287277946836483E-4i
93050                                             93050                                             -40.15468584088999                                -5.861198197421036E-5+1.8752333243110542E-4i
