% Model:              FEM_BEM_model_stl_ThreeProlSpheroids.mph
% Version:            COMSOL 6.3.0.335
% Date:               Oct 13 2025, 09:42
% Table:              Table 2 - TS_D_far
% f0 (1/s)               freq (Hz)                TS_Global_var_Point      Evaluate in the domain at the given coordinates in Geometry 1 (Pa), Ps_Global_var_Point
45350                                             45350                                             -38.32936143012329                                2.414750508112351E-4+2.1342234819865524E-5i
45500                                             45500                                             -38.66099885403172                                2.3328023334151515E-4-5.059295582698908E-6i
45650                                             45650                                             -39.09765657136137                                2.1998903992681562E-4-2.901954780565319E-5i
45800                                             45800                                             -39.648013213761054                               2.0230274000776483E-4-4.95026993007075E-5i
45950                                             45950                                             -40.3240437124112                                 1.811383883604245E-4-6.567311049110458E-5i
46100                                             46100                                             -41.14231333009312                                1.575746704395864E-4-7.693541245146207E-5i
46250                                             46250                                             -42.12590717703873                                1.32793944982057E-4-8.296311267652623E-5i
46400                                             46400                                             -43.30821820179609                                1.080047957036645E-4-8.371976601095898E-5i
46550                                             46550                                             -44.73881810391596                                8.438325516024747E-5-7.945203611547935E-5i
46700                                             46700                                             -46.495661919927834                               6.299897911077323E-5-7.067504869417984E-5i
46850                                             46850                                             -48.710897143366374                               4.475559773525761E-5-5.813145378019691E-5i
47000                                             47000                                             -51.62936746026185                                3.034340372126687E-5-4.275455437086073E-5i
47150                                             47150                                             -55.75557015991694                                2.0194453750510544E-5-2.5595114827581256E-5i
47300                                             47300                                             -61.71089914463923                                1.4471714881059139E-5-7.766905735784313E-6i
47450                                             47450                                             -61.81809771718561                                1.305596761808081E-5+9.629127468824272E-6i
47600                                             47600                                             -56.49618981604081                                1.556809672270676E-5+2.557164056216088E-5i
47750                                             47750                                             -53.02653126977007                                2.1386019002422874E-5+3.918133925806533E-5i
47900                                             47900                                             -50.75772223992427                                2.970197010609965E-5+4.9773431450295114E-5i
48050                                             48050                                             -49.205180834939654                               3.957005678750791E-5+5.689933997110597E-5i
48200                                             48200                                             -48.137693294961814                               4.9972544040099987E-5+6.036947917442692E-5i
48350                                             48350                                             -47.43617824442279                                5.9888310233569E-5+6.026450544871498E-5i
48500                                             48500                                             -47.036838130169365                               6.835962071127799E-5+5.692627006625983E-5i
48650                                             48650                                             -46.908036306554465                               7.455344180706813E-5+5.0927769546293966E-5i
48800                                             48800                                             -47.03948068340477                                7.78205090138373E-5+4.3044077347786924E-5i
48950                                             48950                                             -47.44026633012617                                7.773507733593865E-5+3.418898141105409E-5i
49100                                             49100                                             -48.14024974666273                                7.41289670302403E-5+2.535766526778893E-5i
49250                                             49250                                             -49.198743245735116                               6.709706974850072E-5+1.7562255215874956E-5i
49400                                             49400                                             -50.72228589871497                                5.6998594581691986E-5+1.1759532178579057E-5i
49550                                             49550                                             -52.899208440934245                               4.4435466287184866E-5+8.792542802393832E-6i
49700                                             49700                                             -56.02064021901623                                3.0217082444050636E-5+9.323017101436903E-6i
49850                                             49850                                             -59.7427089135376                                 1.5304232323154476E-5+1.3791079916614102E-5i
50000                                             50000                                             -59.018683791951304                               7.573110842873376E-7+2.237934064641678E-5i
50150                                             50150                                             -54.631572093322106                               -1.234014239659409E-5+3.499460096834106E-5i
50300                                             50300                                             -51.03080872182741                                -2.2940410258576183E-5+5.1269781662699465E-5i
50450                                             50450                                             -48.3207254349426                                 -3.011213201042917E-5+7.057992541559255E-5i
50600                                             50600                                             -46.21021379949569                                -3.3090166548621625E-5+9.207514665410255E-5i
50750                                             50750                                             -44.514626618200374                               -3.133425694135106E-5+1.1473003628048595E-4i
50900                                             50900                                             -43.12409064214584                                -2.4564861494158485E-5+1.374021382937185E-4i
51050                                             51050                                             -41.97008637101813                                -1.2784720367364777E-5+1.5890022905695744E-4i
51200                                             51200                                             -41.00775500204587                                3.715571079587754E-6+1.7805234817791504E-4i
51350                                             51350                                             -40.206381085940784                               2.4368596599488868E-5+1.937776802293234E-4i
51500                                             51500                                             -39.54438805371452                                4.836339632457998E-5+2.0514712408448155E-4i
51650                                             51650                                             -39.00608102788695                                7.46835352052333E-5+2.1144485111790345E-4i
51800                                             51800                                             -38.58025134638188                                1.0216703977639074E-4+2.12200185935707E-4i
51950                                             51950                                             -38.25864762122063                                1.2956615444231767E-4+2.0722689244634385E-4i
52100                                             52100                                             -38.03546139897078                                1.5561978639266894E-4+1.966282608627523E-4i
52250                                             52250                                             -37.90686411423393                                1.791210778503416E-4+1.8079157107175892E-4i
52400                                             52400                                             -37.87072666827095                                1.9898229268627832E-4+1.6036582003631228E-4i
52550                                             52550                                             -37.92629508615356                                2.1429750124979385E-4+1.3622551416592188E-4i
52700                                             52700                                             -38.074235015315416                               2.2439507261434732E-4+1.093990372450504E-4i
52850                                             52850                                             -38.316332198132166                               2.2887640808105791E-4+8.098054182537062E-5i
53000                                             53000                                             -38.654436843999264                               2.2766857658151896E-4+5.1909630123692097E-5i
53150                                             53150                                             -39.08254751737695                                2.2118928387465653E-4+2.2004701436206808E-5i
53300                                             53300                                             -39.28061554563793                                2.1406644424226684E-4-3.7171113217437934E-5i
53450                                             53450                                             -40.54314735778729                                1.8784604725219367E-4-3.386575420760707E-6i
53600                                             53600                                             -41.512905227934354                               1.6673909506137452E-4-2.078179313880213E-5i
53750                                             53750                                             -41.97050178261709                                1.512684490964089E-4-5.028078672220104E-5i
53900                                             53900                                             -43.34721603427602                                1.2513554080501033E-4-5.3368503087125596E-5i
54050                                             54050                                             -44.84359787954123                                1.006726445439976E-4-5.45707114258942E-5i
54200                                             54200                                             -46.65918102335398                                7.75274242512114E-5-5.1206482765797645E-5i
54350                                             54350                                             -48.94675809274474                                5.662300687764299E-5-4.349311896711949E-5i
54500                                             54500                                             -51.96915634801837                                3.8854557405709755E-5-3.212694845067254E-5i
54650                                             54650                                             -56.23844414320489                                2.498301989800611E-5-1.8081081078258343E-5i
54800                                             54800                                             -61.92623841951026                                1.578489656933746E-5-2.7464735609106228E-6i
54950                                             54950                                             -63.83386089597436                                1.2406014285482048E-5+3.397576478048059E-6i
55100                                             55100                                             -55.65499839177449                                3.4894344888014572E-6+3.279712859716177E-5i
55250                                             55250                                             -52.43856987388274                                7.618632938632963E-6+4.715256792975353E-5i
55400                                             55400                                             -50.31281207236375                                1.364744410198293E-5+5.946232394693496E-5i
55550                                             55550                                             -48.8427651182753                                 2.1761744491810564E-5+6.89041694941217E-5i
55700                                             55700                                             -47.823741547404595                               3.110722983556968E-5+7.506328718642763E-5i
55850                                             55850                                             -47.12810674237217                                4.0292396549956866E-5+7.826613582573305E-5i
56000                                             56000                                             -47.00340151254026                                5.556087036884261E-5+6.991273429168832E-5i
56150                                             56150                                             -46.763541692583416                               5.9452841440432724E-5+6.994995827258599E-5i
56300                                             56300                                             -46.9039624876483                                 6.435910973850989E-5+6.338303142372492E-5i
56450                                             56450                                             -47.323078380121686                               6.643558824753759E-5+5.472828943942076E-5i
56600                                             56600                                             -48.04556618962451                                6.509301818574675E-5+4.512543248669232E-5i
56750                                             56750                                             -49.13090996480021                                6.01319933511979E-5+3.564152245338903E-5i
56900                                             56900                                             -50.687523622130115                               5.164923428829793E-5+2.7325873878880635E-5i
57050                                             57050                                             -52.90435176503927                                4.001511200585339E-5+2.1170303842743543E-5i
57200                                             57200                                             -56.04778278108898                                2.5853319345514603E-5+1.8037913944723982E-5i
57350                                             57350                                             -59.52225931526488                                1.0001494998634897E-5+1.861405513514658E-5i
57500                                             57500                                             -58.32559003902765                                -6.544730582480618E-6+2.3352386452346607E-5i
57650                                             57650                                             -54.06973726712351                                -2.2690279780301914E-5+3.243784072359812E-5i
57800                                             57800                                             -50.59538717438833                                -3.730475312202497E-5+4.5781132242739275E-5i
57950                                             57950                                             -47.958592590060114                               -4.930928445390226E-5+6.299920936114756E-5i
58100                                             58100                                             -45.893726915781976                               -5.772523090574744E-5+8.345203782045285E-5i
58250                                             58250                                             -44.22930661947018                                -6.175728417129323E-5+1.0626070279984301E-4i
58400                                             58400                                             -42.86167075407757                                -6.083435954185035E-5+1.3036675367783523E-4i
58550                                             58550                                             -41.725779058034114                               -5.4652895227047527E-5+1.5458437995752305E-4i
58700                                             58700                                             -40.778380138556145                               -4.320712139027627E-5+1.7767873951102242E-4i
58850                                             58850                                             -39.989959082190666                               -2.6780488587729856E-5+1.9843233781724479E-4i
59000                                             59000                                             -39.3397167080392                                 -5.9425327622042445E-6+2.1571454525692868E-4i
59150                                             59150                                             -38.81249639474839                                1.848182074154492E-5+2.2855455318449014E-4i
59300                                             59300                                             -38.39765730378676                                4.546700252994196E-5+2.3618115763279768E-4i
59450                                             59450                                             -38.087764469643986                               7.385685895311411E-5+2.3806011142879502E-4i
59600                                             59600                                             -37.87959325245397                                1.0250045913140493E-4+2.3381959129609164E-4i
59750                                             59750                                             -37.79522233657745                                1.3149617438035222E-4+2.217324985460678E-4i
59900                                             59900                                             -37.68415321450352                                1.5156540856475775E-4+2.1261700715802245E-4i
60050                                             60050                                             -37.770432410424334                               1.7376579917682822E-4+1.9142209009370692E-4i
60200                                             60200                                             -37.93303474014968                                1.905416394829551E-4+1.675550823345695E-4i
60350                                             60350                                             -38.18838645693798                                2.0194665313116866E-4+1.4114571721335345E-4i
60500                                             60500                                             -38.542601853589645                               2.0764494230823827E-4+1.1328522070797042E-4i
60650                                             60650                                             -39.00256672560476                                2.075225641464118E-4+8.521531032501528E-5i
60800                                             60800                                             -39.577549896031876                               2.0174493644797842E-4+5.818434213378243E-5i
60950                                             60950                                             -40.28028688125585                                1.907511400184303E-4+3.3376723098554884E-5i
61100                                             61100                                             -41.1282672921487                                 1.7523834764887614E-4+1.183069934973524E-5i
61250                                             61250                                             -42.146032122610734                               1.561165301937617E-4-5.602758290423893E-6i
61400                                             61400                                             -43.369119148417894                               1.3445528421396347E-4-1.832413447322434E-5i
61550                                             61550                                             -44.85082792092175                                1.1142432916072531E-4-2.5995207047602165E-5i
61700                                             61700                                             -46.67586837496714                                8.82228379273653E-5-2.8569738140360457E-5i
61850                                             61850                                             -48.989160195899906                               6.601160948349616E-5-2.6282192731819087E-5i
62000                                             62000                                             -52.063070249307934                               4.584679052438423E-5-1.963450579622883E-5i
62150                                             62150                                             -56.44577486714751                                2.8621048270005556E-5-9.358153243210765E-6i
62300                                             62300                                             -62.24723977062376                                1.5006880050016935E-5+3.6345412122162912E-6i
62450                                             62450                                             -60.40182650152435                                5.42696075167548E-6+1.8308441772751927E-5i
62600                                             62600                                             -55.50131052900997                                2.917483188369374E-8+3.357100210077402E-5i
62750                                             62750                                             -52.33069266336774                                -1.3142835456614321E-6+4.834314789692318E-5i
62900                                             62900                                             -50.22429166705213                                1.0053745549964965E-6+6.162509820784035E-5i
63050                                             63050                                             -48.77268667376573                                6.362129942261152E-6+7.256595267646215E-5i
63200                                             63200                                             -47.775700653975875                               1.39362816903299E-5+8.050698237249687E-5i
63350                                             63350                                             -47.12817875458527                                2.2780604710115337E-5+8.502929375453494E-5i
63500                                             63500                                             -46.773618770585955                               3.187386037700746E-5+8.597768191709321E-5i
63650                                             63650                                             -46.68451365557277                                4.0197768872984874E-5+8.34657827278873E-5i
63800                                             63800                                             -46.85380841079347                                4.679866381140929E-5+7.78727434982418E-5i
63950                                             63950                                             -47.29304172160148                                5.0857732032116854E-5+6.981248433801657E-5i
64100                                             64100                                             -48.03483808185153                                5.1742477807426024E-5+6.009690196584483E-5i
64250                                             64250                                             -49.141563490850764                               4.9052171259000854E-5+4.9679853330153456E-5i
64400                                             64400                                             -50.72283445815856                                4.264970807810187E-5+3.9594203864457E-5i
64550                                             64550                                             -52.96451645412088                                3.266902079146483E-5+3.08857683860575E-5i
64700                                             64700                                             -56.09370298737397                                1.9519709899218363E-5+2.4541580986747746E-5i
64850                                             64850                                             -59.262610005403616                               3.856703920723792E-6+2.14277477204039E-5i
65000                                             65000                                             -57.73101885503249                                -1.3452244455480766E-5+2.221486172959697E-5i
65150                                             65150                                             -53.63413428942262                                -3.137547008402741E-5+2.7349103167595423E-5i
65300                                             65300                                             -50.280668826772015                               -4.879143558012E-5+3.7000896428995844E-5i
65450                                             65450                                             -47.71352679837457                                -6.453944739881479E-5+5.105398559956953E-5i
65600                                             65600                                             -45.69270852749042                                -7.751778421438704E-5+6.910298874518439E-5i
65750                                             65750                                             -44.06028436594571                                -8.671989833108906E-5+9.046783021571247E-5i
65900                                             65900                                             -42.71827898710897                                -9.13386901276736E-5+1.1422912580272282E-4i
66050                                             66050                                             -41.60512502052153                                -9.078794947470215E-5+1.3927724043738543E-4i
66200                                             66200                                             -40.68063621144881                                -8.475665303731006E-5+1.6435926561453318E-4i
66350                                             66350                                             -39.917858300476425                               -7.322864500036719E-5+1.8815238116987043E-4i
66500                                             66500                                             -39.300685628600384                               -5.64741953933412E-5+2.0928246154250374E-4i
66650                                             66650                                             -38.824908276469806                               -3.501155650564858E-5+2.2628057781171051E-4i
66800                                             66800                                             -38.51814270700964                                -9.463378350837992E-6+2.3701561731415133E-4i
66950                                             66950                                             -38.71673158664281                                2.046978820074985E-5+2.3093727059975144E-4i
67100                                             67100                                             -37.018831762662224                               3.74244753280073E-5+2.7940039070384337E-4i
67250                                             67250                                             -37.404918853203824                               7.260543248921447E-5+2.5968074994153767E-4i
67400                                             67400                                             -37.49483361865558                                1.0206237965770804E-4+2.4657476612743867E-4i
67550                                             67550                                             -37.64267767165579                                1.3032768553716823E-4+2.2769933088884198E-4i
67700                                             67700                                             -37.50571723409727                                1.273528028664095E-4+2.341342810407987E-4i
67850                                             67850                                             -38.01069698942037                                1.6176084824959247E-4+1.9254401969837076E-4i
68000                                             68000                                             -38.40203015930934                                1.7527734532468697E-4+1.645248366257679E-4i
68150                                             68150                                             -38.8846760111924                                 1.822093723284346E-4+1.360583342160382E-4i
68300                                             68300                                             -39.47758684047358                                1.8307013439328168E-4+1.07695330520019E-4i
68450                                             68450                                             -40.19290886982324                                1.782390018241209E-4+8.057905949188093E-5i
68600                                             68600                                             -41.039140935514055                               1.6835937963666225E-4+5.606405993030528E-5i
68750                                             68750                                             -41.60057433141048                                1.6024726227803487E-4+4.461383610621095E-5i
68900                                             68900                                             -43.43483594131962                                1.339163092192175E-4+1.4278626762287416E-5i
69050                                             69050                                             -44.916808991704116                               1.1353292474786114E-4+2.0051062431525324E-6i
69200                                             69200                                             -46.77249786347659                                9.152617110202987E-5-5.7649947992066686E-6i
69350                                             69350                                             -49.13766788968043                                6.931051324610138E-5-8.638876358602054E-6i
69500                                             69500                                             -52.29671444219039                                4.807127695577451E-5-6.805110834950945E-6i
69650                                             69650                                             -56.81713760225946                                2.8841651967093096E-5-7.656706119130163E-7i
69800                                             69800                                             -62.42990808277236                                1.235049450210024E-5+8.721328932481676E-6i
69950                                             69950                                             -59.584467725139056                               4.0394066641580295E-7+2.0976165365671484E-5i
70100                                             70100                                             -54.99545351950911                                -8.64778805276245E-6+3.451741171334177E-5i
70250                                             70250                                             -51.976323442684844                               -1.3384772264757316E-5+4.856412314335756E-5i
70400                                             70400                                             -49.95194885196778                                -1.4173269992590054E-5+6.199694265407452E-5i
70550                                             70550                                             -48.552491838499535                               -1.145018643466944E-5+7.38319905840834E-5i
70700                                             70700                                             -47.59232667845058                                -5.872076977830876E-6+8.324070278464824E-5i
70850                                             70850                                             -46.97366615467607                                1.7271349544989434E-6+8.959133388963814E-5i
71000                                             71000                                             -46.64336498969397                                1.0384063897916906E-5+9.250011858319418E-5i
71150                                             71150                                             -46.576998330550474                               1.9080685394523567E-5+9.183379185828677E-5i
71300                                             71300                                             -46.77145622432006                                2.681309680058197E-5+8.77117461730581E-5i
71450                                             71450                                             -47.30036180838651                                3.2955645613841344E-5+7.975997415232694E-5i
71600                                             71600                                             -47.95466621992142                                3.542255726296517E-5+7.177281767034582E-5i
71750                                             71750                                             -49.094744682212806                               3.517399118108111E-5+6.0743920968775456E-5i
71900                                             71900                                             -50.70326348418105                                3.115953115562231E-5+4.930596716679059E-5i
72050                                             72050                                             -52.96700375872049                                2.3307488670520904E-5+3.842914683227505E-5i
72200                                             72200                                             -56.066914032919755                               1.1793509554325343E-5+2.915999954467008E-5i
72350                                             72350                                             -58.90663402774132                                -2.940307046062074E-6+2.249150671396194E-5i
72500                                             72500                                             -57.09909481782286                                -2.0195423046209804E-5+1.9293659685892806E-5i
72650                                             72650                                             -53.15110218868459                                -3.907079549902992E-5+2.0240330101062298E-5i
72800                                             72800                                             -49.90800364952921                                -5.849509034777656E-5+2.576742090043549E-5i
72950                                             72950                                             -47.40169655214589                                -7.731258832444077E-5+3.603781685990182E-5i
73100                                             73100                                             -45.41678567172613                                -9.433404028691417E-5+5.0918692830692613E-5i
73250                                             73250                                             -43.805740627021095                               -1.0841969456765188E-4+6.998513085632041E-5i
73400                                             73400                                             -42.47626627018404                                -1.185475458375107E-4+9.253860975710904E-5i
73550                                             73550                                             -41.368825738015                                  -1.2388402213059369E-4+1.1763902361783263E-4i
73700                                             73700                                             -40.44386284150544                                -1.2382720555670357E-4+1.441550078520315E-4i
73850                                             73850                                             -39.673459336213064                               -1.1806371784051084E-4+1.708346102775593E-4i
74000                                             74000                                             -39.03795772696554                                -1.0657492958843218E-4+1.9636851527593535E-4i
74150                                             74150                                             -38.52298542760705                                -8.965144662886892E-5+2.194672425538391E-4i
74300                                             74300                                             -38.11776702879513                                -6.787167274191486E-5+2.3894177026295704E-4i
74450                                             74450                                             -37.81429298627077                                -4.2061340331356334E-5+2.537640747133363E-4i
74600                                             74600                                             -37.60642558103274                                -1.323536027553196E-5+2.631237128665198E-4i
74750                                             74750                                             -37.48903335106222                                1.7498487408618146E-5+2.664673042158672E-4i
74900                                             74900                                             -37.45648124659181                                4.9082976457448524E-5+2.6351166091387324E-4i
75050                                             75050                                             -37.4916507605632                                 8.07626479104595E-5+2.5445127459777783E-4i
75200                                             75200                                             -37.621854315214335                               1.1393633048467633E-4+2.3702664397562412E-4i
75350                                             75350                                             -37.645177685826866                               1.5892227121572233E-4+2.0865375803558184E-4i
75500                                             75500                                             -40.77585088713755                                -5.334455242766989E-5+1.7495835809555604E-4i
75650                                             75650                                             -39.305046468224305                               1.1750086365003298E-4+1.8202986590165615E-4i
75800                                             75800                                             -39.74505029416028                                1.3879330885929742E-4+1.5216728858125084E-4i
75950                                             75950                                             -40.41854986688626                                1.4537230926225941E-4+1.2325518237277233E-4i
76100                                             76100                                             -41.270014790701396                               1.4383217059288356E-4+9.57609281092564E-5i
76250                                             76250                                             -42.30916970803801                                1.360807624832261E-4+7.06122744520421E-5i
76400                                             76400                                             -43.5680797205989                                 1.2334435967314983E-4+4.874022152079327E-5i
76550                                             76550                                             -45.10229603412694                                1.0676363249706444E-4+3.0922081211914865E-5i
76700                                             76700                                             -47.00327165548608                                8.752957921792648E-5+1.770909229292794E-5i
76850                                             76850                                             -49.43120256569651                                6.686996073773654E-5+9.388542531296729E-6i
77000                                             77000                                             -52.69223714877147                                4.600443197422255E-5+5.963434816735891E-6i
77150                                             77150                                             -57.375759132774                                  2.6089934003825643E-5+7.1602955057370465E-6i
77300                                             77300                                             -62.566511466037596                               8.158544630654241E-6+1.2448134769971197E-5i
77450                                             77450                                             -59.09849263570333                                -6.935880960901031E-6+2.107538601403558E-5i
77600                                             77600                                             -54.6321897285872                                 -1.8566476067738424E-5+3.212462255930415E-5i
77750                                             77750                                             -51.738424375240726                               -2.6360331871200238E-5+4.456056167645439E-5i
77900                                             77900                                             -49.789804287543376                               -3.0223283358388198E-5+5.7314152267617935E-5i
78050                                             78050                                             -48.44088286626004                                -3.0335140357662382E-5+6.933517427343272E-5i
78200                                             78200                                             -47.517860756097164                               -2.7130729124025255E-5+7.967338265935098E-5i
78350                                             78350                                             -46.92861438076353                                -2.127540285401519E-5+8.752528924860226E-5i
78500                                             78500                                             -46.62369323688455                                -1.3610711830702726E-5+9.229400343990779E-5i
78650                                             78650                                             -46.57930057043696                                -5.093926890742395E-6+9.363176475896129E-5i
78800                                             78800                                             -46.79164729342897                                3.246579956761586E-6+9.144797936078142E-5i
78950                                             78950                                             -47.27461331026647                                1.0407374001264458E-5+8.592846994648351E-5i
79100                                             79100                                             -48.0637471816341                                 1.5462959999934522E-5+7.751190168148181E-5i
79250                                             79250                                             -49.22388888882153                                1.763287922096346E-5+6.687121301574006E-5i
79400                                             79400                                             -50.86578602253306                                1.6330017109766892E-5+5.486681943189797E-5i
79550                                             79550                                             -53.162428987036094                               1.1225638261225246E-5+4.248693759945077E-5i
79700                                             79700                                             -56.23256889105239                                2.2781831646168094E-6+3.077619486713257E-5i
79850                                             79850                                             -58.790952306184195                               -1.0068863359524727E-5+2.0664471087838976E-5i
80000                                             80000                                             -55.58608161924016                                -2.9920643395797697E-5+1.4490789244203661E-5i
80150                                             80150                                             -52.537683861328105                               -4.6011622682806674E-5+1.0623676537702131E-5i
80300                                             80300                                             -49.51019659669919                                -6.594662120945616E-5+1.13398408443377E-5i
80450                                             80450                                             -47.11284380747016                                -8.656353583480492E-5+1.682560211269113E-5i
80600                                             80600                                             -45.19357873109669                                -1.0657303396865991E-4+2.7200535712257334E-5i
80750                                             80750                                             -43.626394695274115                               -1.2475884482665567E-4+4.230918278902429E-5i
80900                                             80900                                             -42.32865576140099                                -1.3996469184518467E-4+6.171490701389892E-5i
81050                                             81050                                             -41.24599658738234                                -1.511598277659787E-4+8.470028503670957E-5i
81200                                             81200                                             -40.34094831464151                                -1.575098041297629E-4+1.1032004736410972E-4i
81350                                             81350                                             -39.58768266353929                                -1.5841980768910302E-4+1.374294762876982E-4i
81500                                             81500                                             -38.96762983698355                                -1.53575470215217E-4+1.6476750282024E-4i
81650                                             81650                                             -38.46692649466349                                -1.429811077165999E-4+1.9102311875263123E-4i
81800                                             81800                                             -38.07566391438374                                -1.2693543105535277E-4+2.1491438519705142E-4i
81950                                             81950                                             -37.78475396614358                                -1.06081826556359E-4+2.3529465149130235E-4i
82100                                             82100                                             -37.57627590732978                                -8.154158604622985E-5+2.514831277139473E-4i
82250                                             82250                                             -37.83288397486618                                -4.5891079764048825E-5+2.525405707196615E-4i
82400                                             82400                                             -37.809613056867896                               -1.4279902052993787E-5+2.569684497386593E-4i
82550                                             82550                                             -37.514795053620574                               1.945663964331157E-6+2.662432748984367E-4i
82700                                             82700                                             -37.748965064198494                               3.2291328434408406E-5+2.571486637841236E-4i
82850                                             82850                                             -38.04338698746482                                5.888604217413329E-5+2.4351176020365184E-4i
83000                                             83000                                             -38.43328200800388                                8.171926276651087E-5+2.2516252631088474E-4i
83150                                             83150                                             -38.930152948865356                               1.0001109267609998E-4+2.0290695222469068E-4i
83300                                             83300                                             -39.5452398743349                                 1.1311423442766921E-4+1.778224341898449E-4i
83450                                             83450                                             -40.292755855692945                               1.206288095021435E-4+1.5113299442404138E-4i
83600                                             83600                                             -41.192885041214986                               1.2244113209192165E-4+1.241008598202864E-4i
83750                                             83750                                             -42.27713125071156                                1.1870863197960269E-4+9.790996659497786E-5i
83900                                             83900                                             -43.50364491204877                                1.1052668637839824E-4+7.50746695872273E-5i
84050                                             84050                                             -45.11841964809227                                9.718690761745252E-5+5.351233968420299E-5i
84200                                             84200                                             -47.06904513326179                                8.076277381319219E-5+3.650400484012106E-5i
84350                                             84350                                             -49.56012069230181                                6.205404396819603E-5+2.3993077139294883E-5i
84500                                             84500                                             -52.918504421087334                               4.2188133692111496E-5+1.62137197007306E-5i
84650                                             84650                                             -57.75281555847879                                2.2327320002624162E-5+1.3136863330043269E-5i
84800                                             84800                                             -62.55348213858498                                3.5752442811842755E-6+1.4470698492141665E-5i
84950                                             84950                                             -58.55409539327296                                -1.3089807742838744E-5+1.96641251082319E-5i
85100                                             85100                                             -54.25119297209345                                -2.686745525215528E-5+2.7947747030188097E-5i
85250                                             85250                                             -51.46119880833493                                -3.718309387557017E-5+3.8400703596397356E-5i
85400                                             85400                                             -49.57466447752502                                -4.372811373554164E-5+4.9994257829255595E-5i
85550                                             85550                                             -48.26611067706125                                -4.647198897045346E-5+6.166957214970292E-5i
85700                                             85700                                             -47.370150993134686                               -4.569464675208135E-5+7.239476591913707E-5i
85850                                             85850                                             -46.78576344654423                                -4.226308102345255E-5+8.123088723044347E-5i
86000                                             86000                                             -46.61574500365567                                -3.174123535176765E-5+8.781726303419557E-5i
86150                                             86150                                             -46.53308349548547                                -2.5862611091664878E-5+9.06534772719958E-5i
86300                                             86300                                             -46.755701329620756                               -1.7420296889114617E-5+9.021861512736873E-5i
86450                                             86450                                             -47.25330271557287                                -9.226444116050558E-6+8.627711960651485E-5i
86600                                             86600                                             -48.05138762196256                                -2.3967978414196622E-6+7.911546990824192E-5i
86750                                             86750                                             -49.24722401792386                                2.2191249137160085E-6+6.893565185961403E-5i
86900                                             86900                                             -50.90894973911243                                3.830343830113492E-6+5.683271290513048E-5i
87050                                             87050                                             -53.23019713303225                                2.1591498626793992E-6+4.35498871729223E-5i
87200                                             87200                                             -56.41792333908214                                -1.3156457210894423E-6+3.0180161776360848E-5i
87350                                             87350                                             -57.191692596485176                               -2.3177118254724682E-5+1.5048748000290324E-5i
87500                                             87500                                             -55.67267256782367                                -3.236828103025946E-5+5.97529249735107E-6i
87650                                             87650                                             -52.21704552466239                                -4.897294070094205E-5-1.5646323230367187E-6i
87800                                             87800                                             -49.26587090380052                                -6.861119115397774E-5-5.401107569524832E-6i
87950                                             87950                                             -46.92370066438757                                -8.999789364849686E-5-4.783614795056401E-6i
88100                                             88100                                             -45.040456382340054                               -1.1194333763620001E-4+7.176827375721118E-7i
88250                                             88250                                             -43.498335648049604                               -1.332205145655463E-4+1.124663597240616E-5i
88400                                             88400                                             -42.218892879486106                               -1.526030941534362E-4+2.664686713893527E-5i
88550                                             88550                                             -41.150270285859854                               -1.6891977875466146E-4+4.646135696140252E-5i
88700                                             88700                                             -40.256144072777204                               -1.8114366232302448E-4+6.997158681343318E-5i
88850                                             88850                                             -39.51230672453745                                -1.8840801866892853E-4+9.620892314765594E-5i
89000                                             89000                                             -38.89955772047736                                -1.901534126516613E-4+1.2400366822928888E-4i
89150                                             89150                                             -38.40579888127331                                -1.8602846344673019E-4+1.5209816788375186E-4i
89300                                             89300                                             -38.02127375428916                                -1.7603736123544822E-4+1.791557782275799E-4i
89450                                             89450                                             -37.73887987950926                                -1.6050041930792958E-4+2.0387236132435316E-4i
89600                                             89600                                             -37.55425747019152                                -1.400140187705068E-4+2.2504248457733134E-4i
89750                                             89750                                             -37.46424602220725                                -1.154655134394389E-4+2.416338291192366E-4i
89900                                             89900                                             -37.46757560097757                                -8.795107447479023E-5+2.5284152591642517E-4i
90050                                             90050                                             -37.56482318384495                                -5.8717346109515844E-5+2.5812714631556766E-4i
90200                                             90200                                             -37.752454154084404                               -2.9169060096423394E-5+2.574167639695091E-4i
90350                                             90350                                             -38.04326856113893                                -5.444465361881257E-7+2.505333479889682E-4i
90500                                             90500                                             -38.435580916305234                               2.5787903272289636E-5+2.3807734361314115E-4i
90650                                             90650                                             -38.93812024712093                                4.870524063776971E-5+2.2069765713383926E-4i
90800                                             90800                                             -39.56072160559241                                6.725586147937612E-5+1.9933450826969956E-4i
90950                                             90950                                             -40.3178964061394                                 8.074252061956999E-5+1.750922720944459E-4i
91100                                             91100                                             -41.228708025192745                               8.875794498464096E-5+1.4921533319478542E-4i
91250                                             91250                                             -42.32124973665441                                9.118864119428416E-5+1.229772845895427E-4i
91400                                             91400                                             -43.63655923068015                                8.822702301042318E-5+9.762303893290358E-5i
91550                                             91550                                             -45.236292010950876                               8.035026440211812E-5+7.43176766011544E-5i
91700                                             91700                                             -47.22294850448681                                6.827406323622887E-5+5.404004893705405E-5i
91850                                             91850                                             -49.77454926635843                                5.291879319618831E-5+3.758634477402101E-5i
92000                                             92000                                             -53.23759647985044                                3.5361466774408434E-5+2.5447686338164743E-5i
