% Model:              FEM_BEM_model_stl_TwoProlSpheroids.mph
% Version:            COMSOL 6.3.0.335
% Date:               Oct 7 2025, 09:38
% Table:              Table 2 - TS_D_far
% f0 (1/s)               freq (Hz)                TS_Global_var_Point      Evaluate in the domain at the given coordinates in Geometry 1 (Pa), Ps_Global_var_Point
9800                                              9800                                              -58.11419537317669                                2.1673952602496716E-5+1.215502956819492E-5i
9950                                              9950                                              -46.612383500293376                               8.865712472411191E-5+2.9428616747484426E-5i
10100                                             10100                                             -42.33582557563665                                1.5277352290021806E-4+4.527458120184846E-6i
10250                                             10250                                             -40.123406269528544                               1.8995721452902403E-4-5.287380883933768E-5i
10400                                             10400                                             -39.08882130927043                                1.8634399922828893E-4-1.2088629310103016E-4i
10550                                             10550                                             -38.96628668012784                                1.4348066112268576E-4-1.7367425814851511E-4i
10700                                             10700                                             -39.72645452166858                                7.771433686132312E-5-1.912092215869965E-4i
10850                                             10850                                             -41.545301604190854                               1.3983034739373235E-5-1.6681863147449683E-4i
11000                                             11000                                             -45.02231838855023                                -2.3625292590923053E-5-1.0966366383935444E-4i
11150                                             11150                                             -52.71989904126963                                -2.095702944032718E-5-4.122026276520696E-5i
11300                                             11300                                             -58.216594361803764                               2.0918099202238416E-5+1.2866573604886078E-5i
11450                                             11450                                             -46.73663777387869                                8.618002804566816E-5+3.245011291586053E-5i
11600                                             11600                                             -42.46276489604624                                1.502615139318264E-4+1.0431364431906509E-5i
11750                                             11750                                             -40.25114259423116                                1.891085934203618E-4-4.461436155056564E-5i
11900                                             11900                                             -39.21680701537654                                1.8822503910653765E-4-1.1169674641930971E-4i
12050                                             12050                                             -39.09440435439868                                1.4811622300381355E-4-1.6533536078788824E-4i
12200                                             12200                                             -39.85488957372481                                8.407672981897152E-5-1.8517613007518197E-4i
12350                                             12350                                             -41.674541525625784                               2.0384349856350514E-5-1.6366670893352975E-4i
12500                                             12500                                             -45.153802193644275                               -1.8887307372428275E-5-1.0886808795285141E-4i
12650                                             12650                                             -52.86138134311046                                -1.895446997135508E-5-4.1358154795334556E-5i
12800                                             12800                                             -58.30953668043266                                2.0151163858006527E-5+1.3574836467467044E-5i
12950                                             12950                                             -46.85250438625836                                8.36589017292888E-5+3.546753586824991E-5i
13100                                             13100                                             -42.58219773739883                                1.4766400941601532E-4+1.634826045637805E-5i
13250                                             13250                                             -40.37211254525515                                1.8814250065446458E-4-3.6302058000647897E-5i
13400                                             13400                                             -39.338811747133114                               1.8997936551368166E-4-1.0239933614120122E-4i
13550                                             13550                                             -39.217218928847814                               1.5264955681237868E-4-1.568387640812352E-4i
13700                                             13700                                             -39.9785984373373                                 9.038584888509948E-5-1.789636848053E-4i
13850                                             13850                                             -41.79959616336687                                2.6786608791684596E-5-1.6035171672090787E-4i
14000                                             14000                                             -45.281522949108464                               -1.4117982546246743E-5-1.0796226249343288E-4i
14150                                             14150                                             -52.9995884442943                                 -1.692985680279424E-5-4.145260993693167E-5i
14300                                             14300                                             -58.399762310598156                               1.9353701904367693E-5+1.4270310975339484E-5i
14450                                             14450                                             -46.96645767905168                                8.102093081008288E-5+3.8451756235402534E-5i
14600                                             14600                                             -42.700018786047664                               1.4486361248022828E-4+2.226460675114339E-5i
14750                                             14750                                             -40.49191866219408                                1.869150673999287E-4-2.7914052705191317E-5i
14900                                             14900                                             -39.45980211233604                                1.9147305448591334E-4-9.293087705175562E-5i
15050                                             15050                                             -39.33937674350316                                1.569733651712868E-4-1.48091481311452E-4i
15200                                             15200                                             -40.10199772784591                                9.657494882669981E-5-1.7246678320292919E-4i
15350                                             15350                                             -41.924656445470575                               3.316050661988923E-5-1.567811883763648E-4i
15500                                             15500                                             -45.40971803432548                                -9.318072285213752E-6-1.0688084240129125E-4i
15650                                             15650                                             -53.13832766495109                                -1.4876968957300285E-5-4.147984351687839E-5i
15800                                             15800                                             -58.49152346048346                                1.851479573217185E-5+1.4943936142985947E-5i
15950                                             15950                                             -47.08172845269121                                7.823115580041229E-5+4.137810008797427E-5i
16100                                             16100                                             -42.81963105285794                                1.417917952210579E-4+2.815509923392856E-5i
16250                                             16250                                             -40.613013270339515                               1.8535299349381473E-4-1.9457051849913753E-5i
16400                                             16400                                             -39.58269371704559                                1.926125042264748E-4-8.327469498425888E-5i
16550                                             16550                                             -39.46387167534654                                1.6099929501312005E-4-1.3904991462498906E-4i
16700                                             16700                                             -40.22818800197612                                1.0257454711570801E-4-1.6562316379864495E-4i
16850                                             16850                                             -42.05307752592689                                3.945864171750468E-5-1.5288798341817067E-4i
17000                                             17000                                             -45.541830920812075                               -4.509034691513314E-6-1.0557052516757537E-4i
17150                                             17150                                             -53.28111446244116                                -1.2800913197275055E-5-4.1415344875117555E-5i
17300                                             17300                                             -58.588907193197635                               1.762672572480639E-5+1.5584106229926675E-5i
17450                                             17450                                             -47.20332710417733                                7.524972166278454E-5+4.419825165236091E-5i
17600                                             17600                                             -42.94673913874445                                1.3835275332468866E-4+3.396139681766108E-5i
17750                                             17750                                             -40.744101869906935                               1.8325173582428578E-4-1.0970223533024459E-5i
17900                                             17900                                             -39.71667896252911                                1.931537279194484E-4-7.340381214437919E-5i
18050                                             18050                                             -39.600789725323565                               1.6447845317346665E-4-1.2960706626519158E-4i
18200                                             18200                                             -40.36842433048169                                1.0817525667056183E-4-1.5825532338531456E-4i
18350                                             18350                                             -42.197320564168166                               4.55647986463692E-5-1.484624781951105E-4i
18500                                             18500                                             -45.69177465261647                                2.6905276778732556E-7-1.0385796427991867E-4i
18650                                             18650                                             -53.44487964028452                                -1.0704487692803077E-5-4.117001265036002E-5i
18800                                             18800                                             -58.714154787467976                               1.6652253649052096E-5+1.6140997981306526E-5i
18950                                             18950                                             -47.35496056520765                                7.19016020426233E-5+4.674229584455958E-5i
19100                                             19100                                             -43.10871767631401                                1.3414938612155147E-4+3.944374126496619E-5i
19250                                             19250                                             -40.91699073426528                                1.799426262464321E-4-2.6306258490427226E-6i
19400                                             19400                                             -39.90277460325583                                1.921021548639268E-4-6.326404860379498E-5i
19550                                             19550                                             -39.80409995451098                                1.661815521595833E-4-1.1928667427230089E-4i
19700                                             19700                                             -40.59545103597269                                1.1212405998939357E-4-1.4934272359468093E-4i
19850                                             19850                                             -42.45912692260261                                5.046968110294925E-5-1.4198295596168364E-4i
20000                                             20000                                             -46.008658361397025                               4.520937405438907E-6-1.0003547071768537E-4i
20150                                             20150                                             -53.86160178776962                                -8.631236985023882E-6-3.961684205933125E-5i
20300                                             20300                                             -59.343631295962226                               1.4865326041890725E-5+1.5629565212060825E-5i
20450                                             20450                                             -48.79874387236229                                5.986520789424965E-5+4.111823436958595E-5i
20600                                             20600                                             -38.91087064948432                                2.017681672783489E-4+1.0339616732912837E-4i
20750                                             20750                                             -40.05443736013328                                1.9844021415649227E-4+1.1100633227623113E-5i
20900                                             20900                                             -39.40136297318272                                2.0726857112740582E-4-5.43274632077706E-5i
21050                                             21050                                             -39.42797685036005                                1.8058175874141602E-4-1.1411166530617134E-4i
21200                                             21200                                             -40.26971324091005                                1.2520897058221347E-4-1.480342127326839E-4i
21350                                             21350                                             -42.143994882175434                               6.0791549713445914E-5-1.4394304317055795E-4i
21500                                             21500                                             -45.67110534753928                                1.0835297900968488E-5-1.0354034987880567E-4i
21650                                             21650                                             -53.465183418424054                               -6.413788722570146E-6-4.195210566904084E-5i
21800                                             21800                                             -58.62623069719482                                1.5113880820205594E-5+1.7899705098800567E-5i
21950                                             21950                                             -47.330089868182654                               6.704612910263252E-5+5.386778241978085E-5i
22100                                             22100                                             -43.09303497388377                                1.297327269792481E-4+5.283953985901757E-5i
22250                                             22250                                             -40.90107333759441                                1.796165802381844E-4+1.5590710674917574E-5i
22400                                             22400                                             -39.88038101809734                                1.980405096389526E-4-4.3554574973403426E-5i
22550                                             22550                                             -39.768908270321155                               1.782075392738891E-4-1.0211832454287695E-4i
22700                                             22700                                             -40.53917104671605                                1.2769908255982898E-4-1.379234687692854E-4i
22850                                             22850                                             -42.37142354632879                                6.559846996534446E-5-1.373549880783198E-4i
23000                                             23000                                             -45.87153910972674                                1.529181351123121E-5-1.0057506535365857E-4i
23150                                             23150                                             -53.653300572033835                               -4.337185308234126E-6-4.1303194035169355E-5i
23300                                             23300                                             -58.76092651510409                                1.4012687272912938E-5+1.8322468177234263E-5i
23450                                             23450                                             -47.47015139641002                                6.335916933747354E-5+5.610516372889229E-5i
23600                                             23600                                             -43.226031510346374                               1.2511498740608307E-4+5.8112227191320365E-5i
23750                                             23750                                             -41.026940643611674                               1.7608748495995252E-4+2.3871289258070583E-5i
23900                                             23900                                             -39.9997514753297                                 1.9718205380198084E-4-3.348920304713232E-5i
24050                                             24050                                             -39.882331161369315                               1.8055717578024932E-4-9.218292575319254E-5i
24200                                             24200                                             -40.6477256193367                                 1.3255075643542336E-4-1.299541754675726E-4i
24350                                             24350                                             -42.47481971916608                                7.129804451971866E-5-1.3244258484224058E-4i
24500                                             24500                                             -45.97159791976442                                1.989071941838061E-5-9.85790519649754E-5i
24650                                             24650                                             -53.757061340515186                               -2.3160109632325288E-6-4.097171869810179E-5i
24800                                             24800                                             -58.81627990399522                                1.30222915005751E-5+1.8861327629515756E-5i
24950                                             24950                                             -47.53925736735959                                6.012758519302608E-5+5.859848941258683E-5i
25100                                             25100                                             -43.29161800822908                                1.2130036511193154E-4+6.349623266932447E-5i
25250                                             25250                                             -41.0866226894462                                 1.7357444034427072E-4+3.189963727545653E-5i
25400                                             25400                                             -40.05205758451493                                1.9733377130143337E-4-2.414077058865427E-5i
25550                                             25550                                             -39.92593190160846                                1.8366917616113865E-4-8.338870828028533E-5i
25700                                             25700                                             -40.6808684925104                                 1.3774059878146616E-4-1.233829683241483E-4i
25850                                             25850                                             -42.49562591854236                                7.686606623602543E-5-1.2887174710629612E-4i
26000                                             26000                                             -45.978165080437805                               2.4045531428984468E-5-9.757049323833034E-5i
26150                                             26150                                             -53.7522868756571                                 -6.598838637739135E-7-4.1054385704231144E-5i
26300                                             26300                                             -58.7447581568646                                 1.2345970436811182E-5+1.9535347155041904E-5i
26450                                             26450                                             -47.44779388203306                                5.8603020509473414E-5+6.135817565355861E-5i
26600                                             26600                                             -43.1504638982443                                 1.212364113861164E-4+6.83122146017956E-5i
26750                                             26750                                             -40.86616339853899                                1.772204771656738E-4+3.6883985422453414E-5i
26900                                             26900                                             -39.69661270038185                                2.0583918937810974E-4-2.2900716594498327E-5i
27050                                             27050                                             -39.300887467345454                               1.9611376840111827E-4-9.233466063696127E-5i
27200                                             27200                                             -39.29423942116422                                1.491439873580469E-4-1.5752571537841487E-4i
27350                                             27350                                             -30.844065161196195                               -3.510064889580278E-4-4.54027824326908E-4i
27500                                             27500                                             -48.414575823887915                               3.976953917977921E-5-6.465887858730923E-5i
27650                                             27650                                             -55.09559330648286                                5.9895957822964085E-6-3.4662628502157844E-5i
27800                                             27800                                             -59.69560320692754                                8.646507714760165E-6+1.8822321009803744E-5i
27950                                             27950                                             -48.31967646561381                                4.5429598921342684E-5+6.185337740738373E-5i
28100                                             28100                                             -43.98748690614887                                1.0142484040659427E-4+7.538724378575168E-5i
28250                                             28250                                             -41.72780586946218                                1.5487955631415806E-4+5.3694033914752914E-5i
28400                                             28400                                             -40.65754909742142                                1.8535014476511735E-4+5.026055745704916E-6i
28550                                             28550                                             -40.508719060264376                               1.8131905856905162E-4-5.198014966345532E-5i
28700                                             28700                                             -41.25095347220924                                1.4444164971250117E-4-9.552901915554912E-5i
28850                                             28850                                             -43.06187140259887                                8.883212075094793E-5-1.0896221167344677E-4i
29000                                             29000                                             -46.550673012586614                               3.5667477161327454E-5-8.705652297313904E-5i
29150                                             29150                                             -54.35266191306993                                5.150896912942127E-6-3.796968880920293E-5i
29300                                             29300                                             -59.262002724181464                               8.874136388892229E-6+1.9883121707864326E-5i
29450                                             29450                                             -48.049090801989784                               4.54679982852535E-5+6.48149485125149E-5i
29600                                             29600                                             -43.80846347140631                                1.0116022022177429E-4+8.005573841085578E-5i
29750                                             29750                                             -41.606675029675266                               1.549993896213797E-4+6.004937504178187E-5i
29900                                             29900                                             -40.57591051331709                                1.8675031869269665E-4+1.2515660449019528E-5i
30050                                             30050                                             -40.45542374050173                                1.845000039916167E-4-4.447004172003499E-5i
30200                                             30200                                             -41.21903649029305                                1.4912340753070463E-4-8.928941737629259E-5i
30350                                             30350                                             -43.04679429444067                                9.396284980911496E-5-1.048981619088396E-4i
30500                                             30500                                             -46.550076951045554                               3.9791201566774514E-5-8.525774020951005E-5i
30650                                             30650                                             -54.371255505656194                               6.987100475697172E-6-3.759171310335763E-5i
30800                                             30800                                             -59.246985873375024                               7.869611571731383E-6+2.0342078578150513E-5i
30950                                             30950                                             -48.05946158379433                                4.207155925162187E-5+6.695782019394692E-5i
31100                                             31100                                             -43.8272340510894                                 9.6710183085158E-5+8.495691624810231E-5i
31250                                             31250                                             -41.63117702650716                                1.512503236865137E-4+6.781319792525942E-5i
31400                                             31400                                             -40.60494682133057                                1.8521938407506378E-4+2.21960174278113E-5i
31550                                             31550                                             -40.48827471679356                                1.858844223204814E-4-3.454560362792236E-5i
31700                                             31700                                             -41.25517300591792                                1.5301989663707438E-4-8.090100159030555E-5i
31850                                             31850                                             -43.086229702320445                               9.89870578500529E-5-9.927200994230834E-5i
32000                                             32000                                             -46.593941442371765                               4.409919082637437E-5-8.257435676306546E-5i
32150                                             32150                                             -54.42600055677087                                8.961851656108522E-6-3.692328038873427E-5i
32300                                             32300                                             -59.261812613528654                               6.736656162575905E-6+2.070572487855582E-5i
32450                                             32450                                             -48.093943261042725                               3.821113955915223E-5+6.887540440958517E-5i
32600                                             32600                                             -43.8657292759071                                 9.151586480238283E-5+8.971707669458429E-5i
32750                                             32750                                             -41.67190990626899                                1.4661417996997272E-4+7.565106658580234E-5i
32900                                             32900                                             -40.647265806004434                               1.828244139018831E-4+3.2197404838840704E-5i
33050                                             33050                                             -40.53192469663158                                1.865679468532333E-4-2.4110962937973213E-5i
33200                                             33200                                             -41.30011423622584                                1.5645253940932413E-4-7.193213886536043E-5i
33350                                             33350                                             -43.13270756703807                                1.0379172085267507E-4-9.312057160093534E-5i
33500                                             33500                                             -46.64288458434993                                4.835689507698415E-5-7.954036631119266E-5i
33650                                             33650                                             -54.48415688916043                                1.0944285657010777E-5-3.612012010356658E-5i
33800                                             33800                                             -59.277142467104895                               5.560266778670275E-6+2.1012435286182907E-5i
33950                                             33950                                             -48.131079963444165                               3.415851419524829E-5+7.059946659138117E-5i
34100                                             34100                                             -43.90646760617144                                8.594733875438854E-5+9.425506329874267E-5i
34250                                             34250                                             -41.71431466349617                                1.4144997980536367E-4+8.334405925058963E-5i
34400                                             34400                                             -40.6909434530289                                 1.7982092808882522E-4+4.220220555384291E-5i
34550                                             34550                                             -40.57671606769279                                1.8666389875071632E-4-1.3506102225946393E-5i
34700                                             34700                                             -41.34617816255017                                1.5941048422135617E-4-6.266646578168E-5i
34850                                             34850                                             -43.18034117606403                                1.0828873720997167E-4-8.663493767757657E-5i
35000                                             35000                                             -46.693371009955996                               5.247487762216618E-5-7.623187604810511E-5i
35150                                             35150                                             -54.54426609760291                                1.2893174546224628E-5-3.51941349058249E-5i
35300                                             35300                                             -59.298675026755674                               4.346816995681735E-6+2.1241647863212698E-5i
35450                                             35450                                             -48.172186795119515                               2.9962343606915187E-5+7.207912415807538E-5i
35600                                             35600                                             -43.95227326380486                                8.003712009974073E-5+9.845969268795773E-5i
35750                                             35750                                             -41.76375306828143                                1.3570775039323246E-4+9.073388382796477E-5i
35900                                             35900                                             -40.74411064397914                                1.7604320238545634E-4+5.2060227559325156E-5i
36050                                             36050                                             -40.63453035336629                                1.8588921684437043E-4-2.8005169531164498E-6i
36200                                             36200                                             -41.41006343645226                                1.615483516622107E-4-5.3033007917036024E-5i
36350                                             36350                                             -43.25285505019742                                1.1215864622288185E-4-7.958674856223258E-5i
36500                                             36500                                             -46.778991050972195                               5.624926550668041E-5-7.234452561410976E-5i
36650                                             36650                                             -54.65478948535896                                1.4745634955903864E-5-3.3942984327128833E-5i
36800                                             36800                                             -59.40828277827772                                3.024107619653549E-6+2.119530990773999E-5i
36950                                             36950                                             -48.357025962384085                               2.491500822948689E-5+7.223916350429516E-5i
37100                                             37100                                             -44.3099651192822                                 7.019365038030134E-5+9.949974574929854E-5i
37250                                             37250                                             -44.195363500860516                               8.79484816946885E-5+8.653834177563269E-5i
37400                                             37400                                             -40.16523956851674                                1.8593199770566837E-4+6.273729797889871E-5i
37550                                             37550                                             -40.34870358891283                                1.920394148773319E-4+5.8938717595324874E-6i
37700                                             37700                                             -41.20308523959417                                1.6785596547691517E-4-4.632418038608144E-5i
37850                                             37850                                             -43.07694224515873                                1.1826686722421487E-4-7.555389940183677E-5i
38000                                             38000                                             -46.614301122967305                               6.084772981956865E-5-7.085076471879947E-5i
38150                                             38150                                             -54.495858233517595                               1.6683697072028547E-5-3.3797366228660586E-5i
38300                                             38300                                             -59.16261924082862                                2.1136919289288514E-6+2.192248197019353E-5i
38450                                             38450                                             -48.079640182671206                               2.247760621770789E-5+7.562496558510823E-5i
38600                                             38600                                             -43.863524609961786                               7.007624684585156E-5+1.0734042478022232E-4i
38750                                             38750                                             -41.670856261522324                               1.2702747478499088E-4+1.053063467525428E-4i
38900                                             38900                                             -40.64185045157732                                1.7191914347819415E-4+7.034376416348298E-5i
39050                                             39050                                             -40.5157532761607                                 1.8782426395469454E-4+1.5588564415636164E-5i
39200                                             39200                                             -41.26392689637832                                1.6859027743465482E-4-3.8432418235756494E-5i
39350                                             39350                                             -43.05781203713739                                1.2115206207263807E-4-7.14462674717975E-5i
39500                                             39500                                             -46.475017233163356                               6.292226321558125E-5-7.104459669826646E-5i
39650                                             39650                                             -53.84209105402539                                1.4920869569445827E-5-3.77989728611583E-5i
39800                                             39800                                             -59.902164708234395                               -2.5645335759438836E-6+2.0063309652318395E-5i
39950                                             39950                                             -48.409520024679146                               1.2795972593904192E-5+7.486896585262581E-5i
40100                                             40100                                             -44.09945904242975                                5.7442186624678815E-5+1.1074357541684954E-4i
40250                                             40250                                             -41.86937670650545                                1.1412512343950132E-4+1.1394900750072434E-4i
40400                                             40400                                             -40.82448234710923                                1.6150245450990974E-4+8.366887504873688E-5i
40550                                             40550                                             -40.69644965753943                                1.8185451606844705E-4+3.165912174785124E-5i
40700                                             40700                                             -41.456832810577886                               1.6764959956128145E-4-2.223319381755573E-5i
40850                                             40850                                             -43.28573738389265                                1.2434572481467843E-4-5.7524696636890305E-5i
41000                                             41000                                             -46.79986732827686                                6.829712858713588E-5-6.076958166689739E-5i
41150                                             41150                                             -54.680543538283786                               2.061911940220984E-5-3.059925277404396E-5i
41300                                             41300                                             -59.25448168050849                                -7.643499669862663E-7+2.1779034081848003E-5i
41450                                             41450                                             -48.20400654635908                                1.2146503442000967E-5+7.681877851029029E-5i
41600                                             41600                                             -43.99068201815119                                5.443573974017735E-5+1.139966666516834E-4i
41750                                             41750                                             -41.801169112412936                               1.1014819487220606E-4+1.1953242132511921E-4i
41900                                             41900                                             -40.77816322391367                                1.5829919152737792E-4+9.1540296346726E-5i
42050                                             42050                                             -40.66359083571578                                1.8075790351268495E-4+4.0727422221498166E-5i
42200                                             42200                                             -41.43299771075931                                1.690323357910195E-4-1.364446739826608E-5i
42350                                             42350                                             -43.26888145281493                                1.2745822557147513E-4-5.097397882936061E-5i
42500                                             42500                                             -46.789469834973346                               7.157039252009278E-5-5.7053933742778895E-5i
42650                                             42650                                             -54.6820534280794                                 2.227729883841345E-5-2.9405969822704492E-5i
42800                                             42800                                             -59.22065558526859                                -2.004843130176681E-6+2.1785420832531877E-5i
42950                                             42950                                             -48.189961363990136                               7.73790725266954E-6+7.751374230280383E-5i
43100                                             43100                                             -43.98149370454967                                4.772794674601233E-5+1.1710820545607348E-4i
43250                                             43250                                             -41.79544199551292                                1.0285255254505188E-4+1.2600333859391633E-4i
43400                                             43400                                             -40.77570981591088                                1.523646652661359E-4+1.0120357644693989E-4i
43550                                             43550                                             -40.6652064586595                                 1.7768941617613E-4+5.240080557711302E-5i
43700                                             43700                                             -41.44074405712276                                1.6942295183131062E-4-1.6481525425549037E-6i
43850                                             43850                                             -43.28815957211572                                1.3100267024895862E-4-3.998479958444712E-5i
44000                                             44000                                             -46.826741582237105                               7.911053483689034E-5-4.524827881313698E-5i
44150                                             44150                                             -54.5113423873266                                 2.1467191557877907E-5-3.089840516579123E-5i
44300                                             44300                                             -59.13346372022889                                -2.3036633746142954E-6+2.1977792779792615E-5i
44450                                             44450                                             -48.14265800218564                                5.631228918556719E-6+7.812170907994798E-5i
44600                                             44600                                             -43.94364420376319                                4.4081538289220124E-5+1.1911797213370878E-4i
44750                                             44750                                             -41.76152741900821                                9.883456317610895E-5+1.2997930938984936E-4i
44900                                             44900                                             -40.7430878052034                                 1.4933839717912178E-4+1.0680570089738328E-4i
45050                                             45050                                             -40.631937532680084                               1.7655110460235157E-4+5.8420818333071445E-5i
45200                                             45200                                             -41.40418612449827                                1.7011691779028615E-4+3.123308432995131E-6i
45350                                             45350                                             -43.24311480664437                                1.3228535459447466E-4-3.816626770158926E-5i
45500                                             45500                                             -46.76842468453784                                7.709897584223802E-5-4.973846247380287E-5i
45650                                             45650                                             -54.67771428186572                                2.514369043815634E-5-2.7021184543452037E-5i
45800                                             45800                                             -59.13849824266721                                -4.175446714826947E-6+2.1687095711375726E-5i
45950                                             45950                                             -48.14435630380602                                6.787537720764902E-8+7.830906116956804E-5i
46100                                             46100                                             -43.941107176270506                               3.61992694202784E-5+1.2178387814021363E-4i
46250                                             46250                                             -41.75652846289435                                9.057066403661551E-5+1.3597997872216716E-4i
46400                                             46400                                             -40.73649802736827                                1.426951805973964E-4+1.1575270164265739E-4i
46550                                             46550                                             -40.62464606732394                                1.7291290755061528E-4+6.886597387190108E-5i
46700                                             46700                                             -41.39654501095863                                1.6979158184277088E-4+1.308888994333568E-5i
46850                                             46850                                             -43.23574233106185                                1.3438747732147371E-4-3.046787929772421E-5i
