% Model:              FEM_BEM_model_stl_FourProlSpheroids.mph
% Version:            COMSOL 6.3.0.335
% Date:               Oct 14 2025, 11:13
% Table:              Table 2 - TS_D_far
% f0 (1/s)               freq (Hz)                TS_Global_var_Point      Evaluate in the domain at the given coordinates in Geometry 1 (Pa), Ps_Global_var_Point
45500                                             45500                                             -37.04970904562008                                2.7288308521999927E-4-6.661093828319586E-5i
45650                                             45650                                             -37.87866272456092                                2.345909486261566E-4-1.0079185914346755E-4i
45800                                             45800                                             -38.95603750532911                                1.898659099808242E-4-1.2173862317699236E-4i
45950                                             45950                                             -40.332347939371914                               1.4330335900364366E-4-1.2851965864479897E-4i
46100                                             46100                                             -42.08939822649971                                9.945706115455089E-5-1.2178823674402484E-4i
46250                                             46250                                             -44.36941050270181                                6.229883078034959E-5-1.0365631900122185E-4i
46400                                             46400                                             -47.45005562912486                                3.4758140692869866E-5-7.737740722690845E-5i
46550                                             46550                                             -51.975186172670476                               1.8406473103527166E-5-4.6898747727786017E-5i
46700                                             46700                                             -59.54093478309784                                1.3341716812387272E-5-1.6327754814193796E-5i
46850                                             46850                                             -59.53621613071792                                1.8245977996489415E-5+1.059077868970082E-5i
47000                                             47000                                             -53.241436293483055                               3.064315594547562E-5+3.094087386479316E-5i
47150                                             47150                                             -49.91061733468989                                4.729019936183798E-5+4.297458002400223E-5i
47300                                             47300                                             -48.01062037525284                                6.467745136395919E-5+4.6270033526418786E-5i
47450                                             47450                                             -46.95673563875745                                7.950638843590152E-5+4.170956619398147E-5i
47600                                             47600                                             -46.51316076552837                                8.915986223290151E-5+3.12779140799746E-5i
47750                                             47750                                             -46.58382902204936                                9.203230138143947E-5+1.771291353247495E-5i
47900                                             47900                                             -47.15039809118228                                8.770930176815739E-5+4.058488737190835E-6i
48050                                             48050                                             -48.259868688470604                               7.697400773754026E-5-6.808841016447964E-6i
48200                                             48200                                             -50.047163475851974                               6.162891098732137E-5-1.2596554392896309E-5i
48350                                             48350                                             -52.80793628714113                                4.418721609833476E-5-1.1953541305342874E-5i
48500                                             48500                                             -57.13026736013177                                2.7442101892982684E-5-4.631646227881703E-6i
48650                                             48650                                             -61.72646141145377                                1.4030803722087093E-5+8.48097911188006E-6i
48800                                             48800                                             -57.64380330468938                                5.994195955538739E-6+2.553848356789956E-5i
48950                                             48950                                             -53.1013098022445                                 4.463300267321113E-6+4.402957485161174E-5i
49100                                             49100                                             -50.18357121463487                                9.467683429131846E-6+6.119486190259149E-5i
49250                                             49250                                             -48.28027405543695                                1.9920561254438418E-5+7.447508810842773E-5i
49400                                             49400                                             -47.069361016313316                               3.37802981706381E-5+8.193587819682602E-5i
49550                                             49550                                             -46.40154373425638                                4.835643900175102E-5+8.259460496007343E-5i
49700                                             49700                                             -46.21660280993816                                6.073031392600514E-5+7.661950348192281E-5i
49850                                             49850                                             -46.51531528307604                                6.821062987566462E-5+6.535037086818907E-5i
50000                                             50000                                             -47.360381416944286                               6.878382954295104E-5+5.113015766555762E-5i
50150                                             50150                                             -48.90513086813408                                6.1460993919904E-5+3.70062176076047E-5i
50300                                             50300                                             -51.46731392856722                                4.649888063934515E-5+2.6287455895501743E-5i
50450                                             50450                                             -55.474895770700705                               2.5441994494057596E-5+2.205886629458309E-5i
50600                                             50600                                             -57.48706268553729                                9.698779512290479E-7+2.6692568359742985E-5i
50750                                             50750                                             -52.46273636701153                                -2.341202742295323E-5+4.1480422716344556E-5i
50900                                             50900                                             -48.01144686845149                                -4.383203395774693E-5+6.63448423932067E-5i
51050                                             51050                                             -44.8304391579289                                 -5.655628387124523E-5+9.97703458942567E-5i
51200                                             51200                                             -42.45540907118993                                -5.8519657360589505E-5+1.3892891949884856E-4i
51350                                             51350                                             -40.62024139645975                                -4.777260022170715E-5+1.7998423874843184E-4i
51500                                             51500                                             -39.179379440722016                               -2.379598196722288E-5+2.185250751625123E-4i
51650                                             51650                                             -38.04733143626373                                1.2377013474673682E-5+2.5011072023950476E-4i
51800                                             51800                                             -37.170695347141965                               5.8210563603944276E-5+2.708246536123893E-4i
51950                                             51950                                             -36.51488945835346                                1.0993772284062509E-4+2.777697911339194E-4i
52100                                             52100                                             -36.057444373411805                               1.629692820337425E-4+2.694368694381444E-4i
52250                                             52250                                             -35.78411018169885                                2.1241340334865466E-4+2.4592054043803824E-4i
52400                                             52400                                             -35.68672179140329                                2.536635516543484E-4+2.0891592706495654E-4i
52550                                             52550                                             -35.762504980294196                               2.82886282838124E-4+1.6154982142246865E-4i
52700                                             52700                                             -36.013092242466215                               2.9750735016104146E-4+1.0799257667237772E-4i
52850                                             52850                                             -36.44509656771969                                2.964529177135744E-4+5.2950676516450024E-5i
53000                                             53000                                             -37.06876557453518                                2.802781933971543E-4+9.332389998562007E-7i
53150                                             53150                                             -37.891288005657174                               2.509021290784119E-4-4.5285658615723534E-5i
53300                                             53300                                             -38.57395664904982                                2.0591947443415748E-4-1.1465010070965675E-4i
53450                                             53450                                             -40.627750406994004                               1.712625515170596E-4-7.270338065767934E-5i
53600                                             53600                                             -42.532908621729284                               1.2688823452483566E-4-7.88874366310921E-5i
53750                                             53750                                             -44.347868126049775                               8.541819424850994E-5-8.603625732284126E-5i
53900                                             53900                                             -47.665021397377274                               5.2373452573528656E-5-6.406971541306206E-5i
54050                                             54050                                             -52.36554830633618                                2.9262922641992706E-5-3.825928793588229E-5i
54200                                             54200                                             -60.046357941585704                               1.717055019845315E-5-1.0046152944642728E-5i
54350                                             54350                                             -58.79284285470386                                1.571998427790655E-5+1.6764680063618975E-5i
54500                                             54500                                             -52.94103051204687                                2.3225708622343078E-5+3.863576029650151E-5i
54650                                             54650                                             -49.850383412789824                               3.6980571198663714E-5+5.2655868528317384E-5i
54800                                             54800                                             -48.24620709768956                                5.370280274202832E-5+5.5733121418266585E-5i
54950                                             54950                                             -50.87820068975311                                5.4689405695251825E-5+1.663586282785179E-5i
55100                                             55100                                             -45.905468337184715                               7.555783447116271E-5+6.752524762021483E-5i
55250                                             55250                                             -46.25830117607866                                8.466115339123004E-5+4.795696524095838E-5i
55400                                             55400                                             -46.93898135117934                                8.438613245831394E-5+3.1192236267241213E-5i
55550                                             55550                                             -48.12431215246525                                7.670109368751454E-5+1.666205268924248E-5i
55700                                             55700                                             -49.977687224557386                               6.307904095376182E-5+6.452774642062842E-6i
55850                                             55850                                             -52.802281742054404                               4.573726636170061E-5+2.495932886037444E-6i
56000                                             56000                                             -57.294623648521664                               2.7187091057201407E-5+2.5728533379343332E-6i
56150                                             56150                                             -61.332460313085384                               1.0666645728185653E-5+1.3436470081895635E-5i
56300                                             56300                                             -57.01902962258742                                -1.6238217021014023E-6+2.8142116075602353E-5i
56450                                             56450                                             -52.66853518658732                                -7.881360514327973E-6+4.5843550540825007E-5i
56600                                             56600                                             -49.85305416102959                                -7.376029450889554E-6+6.390032894432185E-5i
56750                                             56750                                             -48.01054023493177                                -5.261439326442741E-7+7.952313241732512E-5i
56900                                             56900                                             -46.8416148510253                                 1.1146092289915366E-5+9.029535760574081E-5i
57050                                             57050                                             -46.206661779431855                               2.524615516097395E-5+9.456878992553097E-5i
57200                                             57200                                             -46.051007159285234                               3.8847823616294797E-5+9.176642013708491E-5i
57350                                             57350                                             -46.37820127608501                                4.8969941221888025E-5+8.253196763896575E-5i
57500                                             57500                                             -47.25475772279054                                5.3031427326211134E-5+6.865868041705525E-5i
57650                                             57650                                             -48.83615730827489                                4.929298011091543E-5+5.291040138999392E-5i
57800                                             57800                                             -51.438624669304936                               3.716871022041435E-5+3.860794657306599E-5i
57950                                             57950                                             -55.39606600945321                                1.740853961834654E-5+2.918220014802575E-5i
58100                                             58100                                             -56.83895509472727                                -7.943568100410303E-6+2.766144461774367E-5i
58250                                             58250                                             -51.89085890688035                                -3.574950349155559E-5+3.619435826951456E-5i
58400                                             58400                                             -47.59267728866004                                -6.215149516730634E-5+5.5678769646960724E-5i
58550                                             58550                                             -44.49080271825732                                -8.308359802672305E-5+8.555547576083455E-5i
58700                                             58700                                             -42.162424634949                                  -9.479737982220904E-5+1.2379531462813897E-4i
58850                                             58850                                             -40.35909229478052                                -9.439969544866589E-5+1.6707595992304647E-4i
59000                                             59000                                             -38.94246779673645                                -8.027684575329097E-5+2.1114965341095804E-4i
59150                                             59150                                             -37.83041269529562                                -5.2339218310604174E-5+2.513579865736082E-4i
59300                                             59300                                             -36.97174105882458                                -1.212808385758768E-5+2.831685209279122E-4i
59450                                             59450                                             -36.33354432460016                                3.7384777213822495E-5+3.027376100136481E-4i
59600                                             59600                                             -35.896218154070276                               9.219301289259407E-5+3.072553513464582E-4i
59750                                             59750                                             -35.66955509402319                                1.4934665777188716E-4+2.934524617468348E-4i
59900                                             59900                                             -35.509405712657525                               1.9283191033048208E-4+2.7442171892178013E-4i
60050                                             60050                                             -35.61986451035823                                2.3482102303568064E-4+2.3350690631551707E-4i
60200                                             60200                                             -35.89086223944192                                2.6268239402044147E-4+1.844731641186259E-4i
60350                                             60350                                             -36.3429653683542                                 2.752645561639455E-4+1.306731759749269E-4i
60500                                             60500                                             -36.99142717121352                                2.7213098970935157E-4+7.689548682687786E-5i
60650                                             60650                                             -37.85887205807968                                2.5438529129556686E-4+2.7888906060091756E-5i
60800                                             60800                                             -38.980076399600435                               2.245849170462999E-4-1.2254753755325254E-5i
60950                                             60950                                             -40.4086013937806                                 1.8644750641000352E-4-4.0565765380806695E-5i
61100                                             61100                                             -42.232671195205114                               1.4435829619885432E-4-5.551961956273832E-5i
61250                                             61250                                             -44.607452990387074                               1.0285488454048197E-4-5.715387607907463E-5i
61400                                             61400                                             -47.841445277027674                               6.606979113626954E-5-4.7011499145654945E-5i
61550                                             61550                                             -52.66781600500204                                3.724881579192374E-5-2.786810063482026E-5i
61700                                             61700                                             -60.58284656329887                                1.8402157887398296E-5-3.3353813422287715E-6i
61850                                             61850                                             -58.13329972047765                                1.0116884605393395E-5+2.2637208541009812E-5i
62000                                             62000                                             -52.44678803534818                                1.1550282924543964E-5+4.629995857652336E-5i
62150                                             62150                                             -49.39616877768357                                2.0650922679388284E-5+6.457714100083223E-5i
62300                                             62300                                             -47.64398703398393                                3.448673047568018E-5+7.544414879312455E-5i
62450                                             62450                                             -46.68625559178301                                4.9721347788023174E-5+7.814565509978166E-5i
62600                                             62600                                             -46.31669225636416                                6.309387945235834E-5+7.32127469533772E-5i
62750                                             62750                                             -46.452672463007715                               7.189167609783498E-5+6.232649188653294E-5i
62900                                             62900                                             -47.08439981462326                                7.431935720730865E-5+4.800081121036914E-5i
63050                                             63050                                             -48.26746959583218                                6.971929149657274E-5+3.316831022326383E-5i
63200                                             63200                                             -50.14689652758825                                5.863125012889325E-5+2.072057852919862E-5i
63350                                             63350                                             -53.033678744282405                               4.265293776156698E-5+1.3038002042442542E-5i
63500                                             63500                                             -57.448142557372776                               2.4167386284745795E-5+1.1653051836035822E-5i
63650                                             63650                                             -60.90280595694428                                5.941410881227238E-6+1.701827971944958E-5i
63800                                             63800                                             -56.49809712250391                                -9.327591458219153E-6+2.8440761955295102E-5i
63950                                             63950                                             -52.342726546703545                               -1.944580801938045E-5+4.420606582089537E-5i
64100                                             64100                                             -49.62622642537659                                -2.3090639615919173E-5+6.185732822761025E-5i
64250                                             64250                                             -47.84020466702536                                -2.002138245216223E-5+7.858957419459855E-5i
64400                                             64400                                             -46.70956065868228                                -1.116105068099671E-5+9.169773048967045E-5i
64550                                             64550                                             -46.1039226164009                                 1.5344477712897486E-6+9.903341157968537E-5i
64700                                             64700                                             -45.9732714261155                                 1.5356733597982064E-5+9.936671763710603E-5i
64850                                             64850                                             -46.324832330989935                               2.7247942144037474E-5+9.2633698272504E-5i
65000                                             65000                                             -47.22630212441282                                3.429190659987036E-5+7.999929647184434E-5i
65150                                             65150                                             -48.83535014714967                                3.414514500427179E-5+6.37525648370385E-5i
65300                                             65300                                             -51.459057575681506                               2.548273413144342E-5+4.7002508646643015E-5i
65450                                             65450                                             -55.317077253738276                               8.248970601310024E-6+3.3283710898945884E-5i
65600                                             65600                                             -56.28421527316944                                -1.624608532246885E-5+2.602250068939327E-5i
65750                                             65750                                             -51.47408828902297                                -4.541427525295294E-5+2.8040555842268056E-5i
65900                                             65900                                             -47.31895108625258                                -7.567572090005914E-5+4.109869396662358E-5i
66050                                             66050                                             -44.293566065243446                               -1.0288378142053745E-4+6.556195319351588E-5i
66200                                             66200                                             -42.015569373910736                               -1.228673800298674E-4+1.0025758770904059E-4i
66350                                             66350                                             -40.2540689062554                                 -1.3198040033868264E-4+1.4250700302087527E-4i
66500                                             66500                                             -38.881369759647825                               -1.275888980454276E-4+1.883416624508527E-4i
66650                                             66650                                             -37.828727490705134                               -1.0841523396420971E-4+2.3279165019540748E-4i
66800                                             66800                                             -37.086057959130784                               -7.446800092125727E-5+2.696276776176232E-4i
66950                                             66950                                             -36.97197319293085                                -2.4538237280047337E-5+2.823563048723887E-4i
67100                                             67100                                             -35.01297911696148                                5.489540085001909E-6+3.550823994561414E-4i
67250                                             67250                                             -35.276833518907466                               7.241607389268934E-5+3.368021181470171E-4i
67400                                             67400                                             -35.31659376390618                                1.3011146205882396E-4+3.172840862066817E-4i
67550                                             67550                                             -35.492219664450644                               1.8259429172134967E-4+2.8212902530233563E-4i
67700                                             67700                                             -35.504085055051114                               1.9247059923588328E-4+2.749261620703658E-4i
67850                                             67850                                             -36.18865524292217                                2.368494012837119E-4+2.0026646590975972E-4i
68000                                             68000                                             -36.87909464547413                                2.4767914428625026E-4+1.4393968976755822E-4i
68150                                             68150                                             -37.77695451785746                                2.4196851896579608E-4+9.04870537454805E-5i
68300                                             68300                                             -38.925499351476056                               2.221108336014077E-4+4.353264076539798E-5i
68450                                             68450                                             -40.380084572233216                               1.9132282313744087E-4+6.609332691476233E-6i
68600                                             68600                                             -42.222224976312276                               1.5382509603628636E-4-1.7809958888448385E-5i
68750                                             68750                                             -44.17248745772932                                1.2112716901768739E-4-2.514817145604642E-5i
68900                                             68900                                             -48.081455017342236                               7.344209909732058E-5-2.8775610756759384E-5i
69050                                             69050                                             -53.04943899579111                                4.134857832388539E-5-1.650308611833573E-5i
69200                                             69200                                             -61.050181609214604                               1.7445743406063752E-5+3.1188389871816824E-6i
69350                                             69350                                             -57.483989368480486                               3.4382435333824013E-6+2.64974979143906E-5i
69500                                             69500                                             -52.07448715748406                                -6.435918069591651E-7+4.980459124115377E-5i
69650                                             69650                                             -49.156768630452234                               3.7617888281049616E-6+6.959178816512424E-5i
69800                                             69800                                             -47.49414031260799                                1.3222772486998213E-5+8.335394249070482E-5i
69950                                             69950                                             -46.49195192968957                                3.279721451682205E-5+8.885852398465843E-5i
70100                                             70100                                             -46.204111362018175                               4.484459032721988E-5+8.703571118617859E-5i
70250                                             70250                                             -46.38102993584346                                5.541479313386777E-5+7.831210039943581E-5i
70400                                             70400                                             -47.04962298734916                                6.074893000412862E-5+6.480697018484971E-5i
70550                                             70550                                             -48.27230711463016                                5.940763785994285E-5+4.924442024778486E-5i
70700                                             70700                                             -50.200763477791256                               5.1230329494722504E-5+3.456518772781969E-5i
70850                                             70850                                             -53.15001282588814                                3.723645931524855E-5+2.3454847013826274E-5i
71000                                             71000                                             -57.57972269958266                                1.9400870186703223E-5+1.794379244846045E-5i
71150                                             71150                                             -60.403099198787814                               3.256165663212407E-7+1.909026118007695E-5i
71300                                             71300                                             -55.961643616842316                               -1.7178274030138496E-5+2.6806242771515443E-5i
71450                                             71450                                             -52.05215265889335                                -3.0203061475053694E-5+3.976780185321882E-5i
71600                                             71600                                             -49.32976941008895                                -3.843581387219519E-5+5.648162971427784E-5i
71750                                             71750                                             -47.610721835871615                               -3.914097225721225E-5+7.349862368288829E-5i
71900                                             71900                                             -46.52157291848888                                -3.34090346393312E-5+8.82856116620756E-5i
72050                                             72050                                             -45.94601684667647                                -2.2635184846686585E-5+9.828970123060277E-5i
72200                                             72200                                             -45.83982715232435                                -9.1832903306166E-6+1.0168921419173582E-4i
72350                                             72350                                             -46.21451850175545                                3.9650352357534224E-6+9.771175186856773E-5i
72500                                             72500                                             -47.13813265984781                                1.3678069702538487E-5+8.685681984055282E-5i
72650                                             72650                                             -48.76978768373037                                1.713919463441904E-5+7.082432786276183E-5i
72800                                             72800                                             -51.4032067977972                                 1.2326870241996524E-5+5.23798933546038E-5i
72950                                             72950                                             -55.13674351659786                                -1.621372178961522E-6+3.497249282857773E-5i
73100                                             73100                                             -55.6730697827392                                 -2.422069933005755E-5+2.228605785759008E-5i
73250                                             73250                                             -50.990805623748756                               -5.357725283350323E-5+1.770662812472512E-5i
73400                                             73400                                             -46.955879993764114                               -8.657589131200183E-5+2.381505993276356E-5i
73550                                             73550                                             -43.985738334890875                               -1.1923081441578276E-4+4.196044513438135E-5i
73700                                             73700                                             -41.73228793776815                                -1.471703061797225E-4+7.199937508861609E-5i
73850                                             73850                                             -39.97747783759514                                -1.6618812564639374E-4+1.1220286307411786E-4i
74000                                             74000                                             -38.595049573508895                               -1.728231634260391E-4+1.5940671073988444E-4i
74150                                             74150                                             -37.50864811048057                                -1.6483682730650262E-4+2.0932867484979578E-4i
74300                                             74300                                             -36.66979940344914                                -1.4154856267145632E-4+2.570588479031688E-4i
74450                                             74450                                             -36.046433691037095                               -1.0396554071034902E-4+2.9765430843109453E-4i
74600                                             74600                                             -35.61729880625413                                -5.46927055816715E-5+3.26710733580593E-4i
74750                                             74750                                             -35.36736010600575                                2.3816367125673032E-6+3.409191470016282E-4i
74900                                             74900                                             -35.28562777860539                                6.265417320566735E-5+3.3839936663826453E-4i
75050                                             75050                                             -35.35268015778281                                1.215598871887047E-4+3.1913677230244186E-4i
75200                                             75200                                             -35.596516656471955                               1.769618530270134E-4+2.8096627816387443E-4i
75350                                             75350                                             -35.80820726067535                                2.3716164877407575E-4+2.208312329433637E-4i
75500                                             75500                                             -39.37146610497075                                -9.850523151944124E-6+2.1478325855572855E-4i
75650                                             75650                                             -38.25701748338047                                1.8559228583386878E-4+1.590858289052255E-4i
75800                                             75800                                             -39.25499615869961                                1.923615757944419E-4+1.0238385712646458E-4i
75950                                             75950                                             -40.68020290905579                                1.7612292923158135E-4+5.6407307597261536E-5i
76100                                             76100                                             -42.54971949084292                                1.4748415423782024E-4+2.2046106498696538E-5i
76250                                             76250                                             -45.017197839063236                               1.1224406115406538E-4+6.249734326724266E-7i
76400                                             76400                                             -48.4252304862501                                 7.542769165758134E-5-7.676618255292311E-6i
76550                                             76550                                             -53.62466283910373                                4.146805330190739E-5-4.071411457862162E-6i
76700                                             76700                                             -61.63908696052686                                1.3910685323748062E-5+8.985865341815114E-6i
76850                                             76850                                             -56.9040868407351                                 -4.8883257426912685E-6+2.8143050230022837E-5i
77000                                             77000                                             -51.77569450429539                                -1.4002018035363939E-5+4.961400161429541E-5i
77150                                             77150                                             -48.985903555852005                               -1.3896611055386199E-5+6.970622221891265E-5i
77300                                             77300                                             -47.37918635594384                                -6.298367082324674E-6+8.528834347143466E-5i
77450                                             77450                                             -46.52084704956718                                6.1340122596287294E-6+9.42039071426537E-5i
77600                                             77600                                             -46.22979700638492                                2.0249204429390044E-5+9.549708380818256E-5i
77750                                             77750                                             -46.43738016399937                                3.287923879907728E-5+8.946448348201574E-5i
77900                                             77900                                             -47.141492247176096                               4.131795329986865E-5+7.757606036584708E-5i
78050                                             78050                                             -48.40553010227859                                4.369904241247058E-5+6.216747734699712E-5i
78200                                             78200                                             -50.386611766935765                               3.923474381600789E-5+4.604282365039403E-5i
78350                                             78350                                             -53.40137406578879                                2.8313173540683856E-5+3.203339789759063E-5i
78500                                             78500                                             -57.81288023060745                                1.239077259634902E-5+2.2546344368934434E-5i
78650                                             78650                                             -59.919182880209235                               -6.25792586417262E-6+1.9192487723196372E-5i
78800                                             78800                                             -55.49455533144553                                -2.4926129906011063E-5+2.2526771812136914E-5i
78950                                             78950                                             -51.7123055470707                                 -4.0911933294751623E-5+3.1982711787614804E-5i
79100                                             79100                                             -49.19950695189442                                -5.195277884639804E-5+4.5940314592041176E-5i
79250                                             79250                                             -47.540354589120625                               -5.661023116904085E-5+6.1988793299661E-5i
79400                                             79400                                             -46.50360618533722                                -5.4530704528654717E-5+7.729071206985516E-5i
79550                                             79550                                             -45.98307597958366                                -4.6510006244726565E-5+8.90145814602672E-5i
79700                                             79700                                             -45.95269325197674                                -3.447334287798309E-5+9.470574602010728E-5i
79850                                             79850                                             -46.522814767688125                               -2.1305710144470247E-5+9.19458099806203E-5i
80000                                             80000                                             -46.19867323455036                                -9.28057871796284E-6+9.753017147073884E-5i
80150                                             80150                                             -48.6459259828849                                 -2.047944362204568E-6+7.388681350173343E-5i
80300                                             80300                                             -51.37063891001473                                -2.724143174981375E-6+5.394422917737174E-5i
80450                                             80450                                             -54.963900745997655                               -1.2444487921925429E-5+3.34754200429499E-5i
80600                                             80600                                             -55.06324529118464                                -3.1599735842435805E-5+1.5750575642847764E-5i
80750                                             80750                                             -50.556288932582525                               -5.916114540982509E-5+4.3651736728600454E-6i
80900                                             80900                                             -46.67342196813956                                -9.272601021936833E-5+2.4963197151617322E-6i
81050                                             81050                                             -43.78436892189234                                -1.2877229772173537E-4+1.2352913645208297E-5i
81200                                             81200                                             -41.58046427086159                                -1.6305531800953066E-4+3.479891008106861E-5i
81350                                             81350                                             -39.859650195911286                               -1.9113455005609348E-4+6.914743310648674E-5i
81500                                             81500                                             -38.503178558874595                               -2.089458150416057E-4+1.1314508559223668E-4i
81650                                             81650                                             -37.43814984872743                                -2.1335883567030756E-4+1.6318531731263075E-4i
81800                                             81800                                             -36.61842321474434                                -2.026037481350773E-4+2.1468987904960102E-4i
81950                                             81950                                             -36.01133261381487                                -1.766160411552642E-4+2.6271731822569144E-4i
82100                                             82100                                             -35.58442111557672                                -1.37336195089377E-4+3.028263906230677E-4i
82250                                             82250                                             -35.716269756710346                               -7.621524450174277E-5+3.1851225520929116E-4i
82400                                             82400                                             -35.63582290024986                                -1.756137679281844E-5+3.300844596321184E-4i
82550                                             82550                                             -35.39352845798095                                2.3007186674806057E-5+3.3912233873412134E-4i
82700                                             82700                                             -35.74749908112257                                7.860078069255039E-5+3.1672105281022045E-4i
82850                                             82850                                             -36.25353189473634                                1.2364987722074394E-4+2.8193713266277953E-4i
83000                                             83000                                             -36.956127880996426                               1.5592730700408897E-4+2.3729200044053655E-4i
83150                                             83150                                             -37.88336293429282                                1.7345158225279267E-4+1.8717890910469048E-4i
83300                                             83300                                             -39.07429992907361                                1.7571474832017708E-4+1.3648133168486787E-4i
83450                                             83450                                             -40.58900930209813                                1.6384096611576915E-4+8.990527814078941E-5i
83600                                             83600                                             -42.526906223450354                               1.4039332398729787E-4+5.14241334295118E-5i
83750                                             83750                                             -45.07127724252867                                1.0898078802651368E-4+2.3799015839931492E-5i
83900                                             83900                                             -48.50920018311044                                7.453694750336748E-5+9.079477454876361E-6i
84050                                             84050                                             -53.93610260893749                                3.982610971786649E-5+5.469199620633525E-6i
84200                                             84200                                             -61.902608033899625                               9.916075528637602E-6+1.2640335931290991E-5i
84350                                             84350                                             -56.401918644155124                               -1.2584878896326757E-5+2.7523865028022954E-5i
84500                                             84500                                             -51.46938231852266                                -2.6029328400900553E-5+4.662930150101108E-5i
84650                                             84650                                             -48.778453091076884                               -3.0144634703188622E-5+6.626125820352602E-5i
84800                                             84800                                             -47.23088984741521                                -2.5982505525323774E-5+8.302248559011183E-5i
84950                                             84950                                             -46.415501180807304                               -1.5699283018588694E-5+9.425685356145852E-5i
85100                                             85100                                             -46.16004753757865                                -2.180104027971197E-6+9.838321672051009E-5i
85250                                             85250                                             -46.40036659255613                                1.1421387617949197E-5+9.503814523847964E-5i
85400                                             85400                                             -47.13743163082833                                2.214004446493556E-5+8.510148781859517E-5i
85550                                             85550                                             -48.438239844761235                               2.767326229741185E-5+7.046463248572277E-5i
85700                                             85700                                             -50.461800703923956                               2.6651664088883642E-5+5.372325019270541E-5i
85850                                             85850                                             -53.50772320447867                                1.8793883558132496E-5+3.781996461271753E-5i
86000                                             86000                                             -58.058182912190176                               5.943570669575404E-6+2.42939228580763E-5i
86150                                             86150                                             -59.47266360594658                                -1.19894281366828E-5+1.754693403888119E-5i
86300                                             86300                                             -55.065298995056786                               -3.095817322773531E-5+1.6959542480488032E-5i
86450                                             86450                                             -51.42595588445202                                -4.852367512264699E-5+2.2933161432092675E-5i
86600                                             86600                                             -48.98651427918359                                -6.217759410909185E-5+3.4428325716429065E-5i
86750                                             86750                                             -47.39420418437745                                -6.965765948840907E-5+4.935923639892703E-5i
86900                                             86900                                             -46.393474448981465                               -7.018857315077565E-5+6.519826575401844E-5i
87050                                             87050                                             -45.91001130499342                                -6.315246239063654E-5+7.918128527606427E-5i
87200                                             87200                                             -45.98322194196677                                -4.50715306980487E-5+8.974962123808883E-5i
87350                                             87350                                             -45.83635434183055                                -6.0920029131383835E-5+8.198852848118054E-5i
87500                                             87500                                             -47.072944719634144                               -3.514865943399226E-5+8.131844595160587E-5i
87650                                             87650                                             -48.78712326129768                                -2.2938741790157202E-5+6.901085923582961E-5i
87800                                             87800                                             -51.42382921094085                                -1.8292198195712928E-5+5.047061815222076E-5i
87950                                             87950                                             -54.76437658521527                                -2.265543341983811E-5+2.8673420451319487E-5i
88100                                             88100                                             -54.49617357715846                                -3.699966247827646E-5+7.1784079785919275E-6i
88250                                             88250                                             -50.1851926281692                                 -6.10719849113428E-5-1.0160192407626667E-5i
88400                                             88400                                             -46.43998299173005                                -9.323456984511314E-5-1.9667484620011777E-5i
88550                                             88550                                             -43.620203634373254                               -1.305454597492206E-4-1.837054660880355E-5i
88700                                             88700                                             -41.455474677755916                               -1.6908561417661172E-4-4.438882327151283E-6i
88850                                             88850                                             -39.75984013064611                                -2.04373367060251E-4+2.2489627516164568E-5i
89000                                             89000                                             -38.42098066741642                                -2.319398148315499E-4+6.117900996793768E-5i
89150                                             89150                                             -37.36957268221795                                -2.478912921535237E-4+1.0885630914803102E-4i
89300                                             89300                                             -36.56106106709354                                -2.494390456278528E-4+1.6148924455905433E-4i
89450                                             89450                                             -35.966407379287595                               -2.3528659978044875E-4+2.1423319781421757E-4i
89600                                             89600                                             -35.5666392669864                                 -2.0585287720886747E-4+2.6199861508025E-4i
89750                                             89750                                             -35.35017916077902                                -1.632538479144907E-4+3.000674051967245E-4i
89900                                             89900                                             -35.31102483476789                                -1.1109917472917896E-4+3.24662978152368E-4i
90050                                             90050                                             -35.44861619621526                                -5.4059240640946804E-5+3.333986683916601E-4i
90200                                             90200                                             -35.761666229078266                               2.6127438951251136E-6+3.257862257064481E-4i
90350                                             90350                                             -36.26843919625353                                5.393920632229543E-5+3.0256177977627807E-4i
90500                                             90500                                             -36.97867940109443                                9.54391873448368E-5+2.66635757252498E-4i
90650                                             90650                                             -37.91823537464734                                1.2391263140593134E-4+2.2191495044110443E-4i
90800                                             90800                                             -39.12591192199293                                1.3768482348819333E-4+1.7309217592964554E-4i
90950                                             90950                                             -40.66305601511978                                1.367397866821607E-4+1.2505439417187514E-4i
91100                                             91100                                             -42.63228486048604                                1.2267428499856958E-4+8.227911125502363E-5i
91250                                             91250                                             -45.22031778521479                                9.842109385188591E-5+4.8339566363631015E-5i
91400                                             91400                                             -48.81716003553343                                6.783140206534366E-5+2.5517326248225558E-5i
91550                                             91550                                             -54.41052287732559                                3.515292253086777E-5+1.4596903435082353E-5i
91700                                             91700                                             -62.20047873696312                                4.4873811155254906E-6+1.4861382095054942E-5i
91850                                             91850                                             -55.94424141561287                                -2.0707704649680636E-5+2.4267851957415765E-5i
92000                                             92000                                             -51.2027456168113                                 -3.804902951126676E-5+3.98078379679756E-5i
92150                                             92150                                             -48.606705509160186                               -4.643304243368007E-5+5.7939545654583924E-5i
