% Model:              FEM_BEM_model_stl_TwoProlSpheroids.mph
% Version:            COMSOL 6.3.0.335
% Date:               Oct 7 2025, 21:53
% Table:              Table 2 - TS_D_far
% f0 (1/s)               freq (Hz)                TS_Global_var_Point      Evaluate in the domain at the given coordinates in Geometry 1 (Pa), Ps_Global_var_Point
45200                                             45200                                             -41.112377848164755                               1.6760361055456752E-4+5.357746688416931E-5i
45350                                             45350                                             -41.20654901633312                                1.6831957246743467E-4+4.433850039986531E-5i
45500                                             45500                                             -41.3360871644933                                 1.6787043676153024E-4+3.502219194195799E-5i
45650                                             45650                                             -41.502134381928386                               1.6625133411440896E-4+2.5776183381398532E-5i
45800                                             45800                                             -41.70618024486315                                1.6347630037677474E-4+1.674399886009148E-5i
45950                                             45950                                             -41.950081420175856                               1.5957754636708454E-4+8.066443390575273E-6i
46100                                             46100                                             -42.23617884367344                                1.546040681256744E-4-1.2238678781528733E-7i
46250                                             46250                                             -42.5674567561627                                 1.4861951324607325E-4-7.694816326009324E-6i
46400                                             46400                                             -42.94747350772759                                1.4170474960945034E-4-1.4532491218965937E-5i
46550                                             46550                                             -43.38072376247945                                1.3395319999526256E-4-2.0528027675381644E-5i
46700                                             46700                                             -43.87288877990072                                1.2547040649968366E-4-2.5581842895139317E-5i
46850                                             46850                                             -44.43089486192324                                1.1637477922527006E-4-2.9615619262179926E-5i
47000                                             47000                                             -45.06376333971733                                1.0679254292778051E-4-3.2559256920805524E-5i
47150                                             47150                                             -45.78300462214882                                9.685878787268898E-5-3.436131946987775E-5i
47300                                             47300                                             -46.6040006173092                                 8.671227200157672E-5-3.4985294572686954E-5i
47450                                             47450                                             -47.54727035070577                                7.649736505060956E-5-3.4413203584549024E-5i
47600                                             47600                                             -48.6413816274814                                 6.635927336645642E-5-3.264386538193165E-5i
47750                                             47750                                             -49.92731581341184                                5.644239766394721E-5-2.9694506085475858E-5i
47900                                             47900                                             -51.466377640319216                               4.6888108380716E-5-2.55987638075883E-5i
48050                                             48050                                             -53.353892398445886                               3.783317704980638E-5-2.0408769978330632E-5i
48200                                             48200                                             -55.742153790738136                               2.9407691429561567E-5-1.4191626161563775E-5i
48350                                             48350                                             -58.84642071380603                                2.1731938128988215E-5-7.02989056589054E-6i
48500                                             48500                                             -62.529398705438915                               1.4915198120135642E-5+9.776880202094773E-7i
48650                                             48650                                             -63.55321926081295                                9.05483970475851E-6+9.721480215718614E-6i
48800                                             48800                                             -60.20004125625385                                4.234267371672207E-6+1.9080471310495284E-5i
48950                                             48950                                             -56.794066220964716                               5.203208218174105E-7+2.892387152020337E-5i
49100                                             49100                                             -54.162166909979                                  -2.035632692964917E-6+3.911418630664354E-5i
49250                                             49250                                             -52.106882809837245                               -3.39905864732426E-6+4.950677450088481E-5i
49400                                             49400                                             -50.44863758856418                                -3.5545186051755273E-6+5.995649624068733E-5i
49550                                             49550                                             -49.07395520092133                                -2.503198953007768E-6+7.031649603561618E-5i
49700                                             49700                                             -47.91106689291708                                -2.6557094623402833E-7+8.044041161114901E-5i
49850                                             49850                                             -46.91261566855211                                3.1214691976200193E-6+9.018602297516942E-5i
50000                                             50000                                             -46.04602477427452                                7.60429565138665E-6+9.941731645646268E-5i
50150                                             50150                                             -45.28822922887845                                1.31118507611383E-5+1.0800441917691028E-4i
50300                                             50300                                             -44.622082021965866                               1.9559169842031654E-5+1.1582992494685307E-4i
50450                                             50450                                             -44.0349067605747                                 2.6847024323095603E-5+1.227845446286624E-4i
50600                                             50600                                             -43.51681554280099                                3.486414854897424E-5+1.2877417300483085E-4i
50750                                             50750                                             -43.06018409392326                                4.348932800596339E-5+1.3371711823695343E-4i
50900                                             50900                                             -42.658855128136665                               5.259244504857152E-5+1.3754921413122734E-4i
51050                                             51050                                             -42.308044396483815                               6.203637589080602E-5+1.402199924254166E-4i
51200                                             51200                                             -42.003806108469995                               7.168002896823511E-5+1.4169741831149274E-4i
51350                                             51350                                             -41.74299612930389                                8.137907695382474E-5+1.4196602013061277E-4i
51500                                             51500                                             -41.52310204448891                                9.098940985774462E-5+1.410266766825874E-4i
51650                                             51650                                             -41.342076044297926                               1.003683710969483E-4+1.3889817663126358E-4i
51800                                             51800                                             -41.198329366489546                               1.0937667863814005E-4+1.3561533736294873E-4i
51950                                             51950                                             -41.09063823855109                                1.1788108130855735E-4+1.3122857707659197E-4i
52100                                             52100                                             -41.01810238461805                                1.2575644674600595E-4+1.2580255749472524E-4i
52250                                             52250                                             -40.980138499220516                               1.3288729954502587E-4+1.1941413310256888E-4i
52400                                             52400                                             -40.976431508128314                               1.3917015030856517E-4+1.1215032431177718E-4i
52550                                             52550                                             -41.00688722107813                                1.4451950233052013E-4+1.0410041127439928E-4i
52700                                             52700                                             -41.07162012579269                                1.4886895926458088E-4+9.53492734450112E-5i
52850                                             52850                                             -41.170690319589404                               1.5219113185160893E-4+8.594436914077797E-5i
53000                                             53000                                             -41.303207157306545                               1.5455106602996205E-4+7.579240168720247E-5i
53150                                             53150                                             -41.46084634465265                                1.5644438809986339E-4+6.402684930151281E-5i
53300                                             53300                                             -41.36756742190438                                1.682089361202399E-4+3.0006702581353295E-5i
53450                                             53450                                             -42.09585421329096                                1.4577265371368275E-4+5.8631807701048366E-5i
53600                                             53600                                             -42.54611246514698                                1.4105599504693478E-4+4.857252210832552E-5i
53750                                             53750                                             -42.31600863154959                                1.5052098488965715E-4+2.846958242297415E-5i
53900                                             53900                                             -42.88677122794522                                1.4173957103791324E-4+2.2066545387167125E-5i
54050                                             54050                                             -43.370251879723426                               1.3492579577062402E-4+1.4290726419008415E-5i
54200                                             54200                                             -43.89703686466797                                1.2750577040598898E-4+6.972189883547308E-6i
54350                                             54350                                             -44.49101491273975                                1.1925518817890168E-4+3.5901479866762287E-7i
54500                                             54500                                             -45.171987655292234                               1.1012621428313496E-4-5.494666634353607E-6i
54650                                             54650                                             -45.97339926971917                                9.997186514487666E-5-1.0719255025271046E-5i
54800                                             54800                                             -47.00526433796628                                8.780850882172953E-5-1.6156936646694042E-5i
54950                                             54950                                             -51.26059913473746                                4.646139809438843E-5-2.8872195277362955E-5i
55100                                             55100                                             -48.180634439149415                               7.778163032390317E-5-5.596396265517001E-6i
55250                                             55250                                             -49.73536433455934                                6.44023669288396E-5-1.0181002124132199E-5i
55400                                             55400                                             -51.38307125198228                                5.3003391302930414E-5-9.985077138896514E-6i
55550                                             55550                                             -53.349263883545255                               4.2286177587280704E-5-7.85600319186397E-6i
55700                                             55700                                             -55.814457274642905                               3.210019762395211E-5-4.264734649983559E-6i
55850                                             55850                                             -58.990081762017866                               2.2455503076779237E-5+6.869448495594455E-7i
56000                                             56000                                             -62.46743860213815                                1.4068609852257996E-5+5.357569907271653E-6i
56150                                             56150                                             -62.93906824679709                                5.595429128257834E-6+1.3114822286941497E-5i
56300                                             56300                                             -59.52890925023678                                -1.6815660991431614E-6+2.1047615231806205E-5i
56450                                             56450                                             -56.25892757194431                                -7.960901041270674E-6+2.9719112612291987E-5i
56600                                             56600                                             -53.72278430393106                                -1.3173949649392114E-5+3.9036351578536355E-5i
56750                                             56750                                             -51.729030180748225                               -1.72553423828381E-5+4.887298213440694E-5i
56900                                             56900                                             -50.11260006269805                                -2.0153289175317557E-5+5.9088656545025486E-5i
57050                                             57050                                             -48.76794909961332                                -2.1832504846996947E-5+6.953723848179827E-5i
57200                                             57200                                             -47.627564367224366                               -2.227451618214138E-5+8.006915858171926E-5i
57350                                             57350                                             -46.646624898053545                               -2.147874291913432E-5+9.053321656871116E-5i
57500                                             57500                                             -45.79410627178193                                -1.946442528322212E-5+1.0077944113839887E-4i
57650                                             57650                                             -45.04788416505236                                -1.626689124023528E-5+1.1066073905419138E-4i
57800                                             57800                                             -44.39154918402665                                -1.1939017121376239E-5+1.2003695145723636E-4i
57950                                             57950                                             -43.81277186313349                                -6.55254756665169E-6+1.2877450761694664E-4i
58100                                             58100                                             -43.30212256117999                                -1.9131567241537084E-7+1.3674877436631316E-4i
58250                                             58250                                             -42.852130199440936                               7.04298341569487E-6+1.438479115335456E-4i
58400                                             58400                                             -42.456885057596054                               1.503992379658925E-5+1.4997290896101578E-4i
58550                                             58550                                             -42.111702615185216                               2.3674557890374093E-5+1.5503852782450256E-4i
58700                                             58700                                             -41.81282621963922                                3.281581591008109E-5+1.5897460497849014E-4i
58850                                             58850                                             -41.557200493591246                               4.232479549393098E-5+1.6172791089286154E-4i
59000                                             59000                                             -41.342401009168995                               5.2058837109680844E-5+1.632611208235435E-4i
59150                                             59150                                             -41.16655268593679                                6.187360281645349E-5+1.6355228750053463E-4i
59300                                             59300                                             -41.028352930828895                               7.163035140594909E-5+1.625898729722408E-4i
59450                                             59450                                             -40.92733185601983                                8.120249004378577E-5+1.6036022051713061E-4i
59600                                             59600                                             -40.8652767518025                                 9.053112398044183E-5+1.567747809194664E-4i
59750                                             59750                                             -40.87047795880202                                1.0038349491137133E-4+1.505262191693335E-4i
59900                                             59900                                             -40.77631526801766                                1.0541086138010636E-4+1.4946919902381062E-4i
60050                                             60050                                             -40.83436421158183                                1.1339763890422239E-4+1.4194825407154443E-4i
60200                                             60200                                             -40.90819677315632                                1.1993287944545017E-4+1.3441732868169076E-4i
60350                                             60350                                             -41.01381725634657                                1.2541105763386184E-4+1.2627061867154232E-4i
60500                                             60500                                             -41.15415118817073                                1.2981050101507075E-4+1.1753454058027746E-4i
60650                                             60650                                             -41.33080043703275                                1.330828126070438E-4+1.0831353493800933E-4i
60800                                             60800                                             -41.545540806110694                               1.3518172310722498E-4+9.873367882951012E-5i
60950                                             60950                                             -41.80042729480029                                1.3607488362998854E-4+8.893123137598824E-5i
61100                                             61100                                             -42.09794199376226                                1.3574540311006578E-4+7.904856670792881E-5i
61250                                             61250                                             -42.441106294302166                               1.3419352985200028E-4+6.923047432538798E-5i
61400                                             61400                                             -42.83371589668825                                1.3143548206279165E-4+5.962107353418844E-5i
61550                                             61550                                             -43.2804677217747                                 1.2750437689917904E-4+5.0362427253425324E-5i
61700                                             61700                                             -43.78717430403435                                1.2245100585933644E-4+4.159138929304973E-5i
61850                                             61850                                             -44.361215649591436                               1.1634089613687948E-4+3.3439446927241434E-5i
62000                                             62000                                             -45.01195170236073                                1.0925609394035751E-4+2.60279526232976E-5i
62150                                             62150                                             -45.75165129684958                                1.0129089505361843E-4+1.9468150639245785E-5i
62300                                             62300                                             -46.59635011041486                                9.255420188908348E-5+1.3860874357618513E-5i
62450                                             62450                                             -47.567884208441114                               8.316517604217699E-5+9.29252567649641E-6i
62600                                             62600                                             -48.69666921671099                                7.32526741663575E-5+5.834136267424128E-6i
62750                                             62750                                             -50.026328893202205                               6.295455814042672E-5+3.5421971804616703E-6i
62900                                             62900                                             -51.622271493742545                               5.2413144455587535E-5+2.455830821146421E-6i
63050                                             63050                                             -53.58525562947924                                4.177627254536853E-5+2.596992405123899E-6i
63200                                             63200                                             -56.069737817339956                               3.11929299480207E-5+3.968685935107352E-6i
63350                                             63350                                             -59.243614596561606                               2.081134952364172E-5+6.556532232249168E-6i
63500                                             63500                                             -62.53964336005343                                1.0778399934296967E-5+1.0330474213726681E-5i
63650                                             63650                                             -62.33303315774184                                1.2357045954258794E-6+1.5238955195839843E-5i
63800                                             63800                                             -58.95225538413498                                -7.681603121256764E-6+2.1216261018808247E-5i
63950                                             63950                                             -55.82868714608499                                -1.5847247850975243E-5+2.8178807341738832E-5i
64100                                             64100                                             -53.38696958361137                                -2.3145274676950045E-5+3.602975132677155E-5i
64250                                             64250                                             -51.452510576598335                               -2.947369644390463E-5+4.465668348574425E-5i
64400                                             64400                                             -49.87561236388772                                -3.4742992594205546E-5+5.393650098017844E-5i
64550                                             64550                                             -48.55898942459052                                -3.887982633232756E-5+6.373604303411273E-5i
64700                                             64700                                             -47.43965980658685                                -4.182820013332034E-5+7.39123643120898E-5i
64850                                             64850                                             -46.47526594296088                                -4.3548229436529695E-5+8.431833651767473E-5i
65000                                             65000                                             -45.63637074890519                                -4.402024941840832E-5+9.480113206150609E-5i
65150                                             65150                                             -44.90179145402041                                -4.324228027785537E-5+1.0520700219673884E-4i
65300                                             65300                                             -44.2559021576804                                 -4.123057656357787E-5+1.1538248893139258E-4i
65450                                             65450                                             -43.68694475809721                                -3.801939311598446E-5+1.2517618370899708E-4i
65600                                             65600                                             -43.18580326355321                                -3.366291004491817E-5+1.3444217608404863E-4i
65750                                             65750                                             -42.74552842364638                                -2.823047801547851E-5+1.430394822348191E-4i
65900                                             65900                                             -42.360763304778516                               -2.180675181417957E-5+1.5083421259354246E-4i
66050                                             66050                                             -42.027511243480944                               -1.4489868721767607E-5+1.5769897220740958E-4i
66200                                             66200                                             -41.74297479801279                                -6.3921296497015945E-6+1.6351200945763367E-4i
66350                                             66350                                             -41.50608181352646                                2.3675302005532473E-6+1.6814457452307696E-4i
66500                                             66500                                             -41.31830881403464                                1.1665482213263356E-5+1.7143973243782806E-4i
66650                                             66650                                             -41.18781046755242                                2.138551441316361E-5+1.7312148253234572E-4i
66800                                             66800                                             -41.15042653422066                                3.145078676769497E-5+1.7234353232753463E-4i
66950                                             66950                                             -41.54001538270873                                4.187453863935264E-5+1.6218703884263164E-4i
67100                                             67100                                             -40.02997877999224                                4.704355666051985E-5+1.936794770028838E-4i
67250                                             67250                                             -40.48089117822237                                5.9623701475330915E-5+1.7958913217486216E-4i
67400                                             67400                                             -40.59168923035358                                6.975280712034904E-5+1.7331999668090958E-4i
67550                                             67550                                             -40.708107935690165                               8.054063908458087E-5+1.658168446589947E-4i
67700                                             67700                                             -40.42664059808939                                6.925752704672883E-5+1.7737174045007187E-4i
67850                                             67850                                             -40.80953573976238                                8.978697961020687E-5+1.5854298351014595E-4i
68000                                             68000                                             -40.9836852726594                                 9.729240112082982E-5+1.4975614056478292E-4i
68150                                             68150                                             -41.177866660847975                               1.0309595772606261E-4+1.4095872269037635E-4i
68300                                             68300                                             -41.40345917518214                                1.0762745444525823E-4+1.3179794376783072E-4i
68450                                             68450                                             -41.662955632610455                               1.1093779731147224E-4+1.2234289651524843E-4i
68600                                             68600                                             -41.94940327706205                                1.1301516823397639E-4+1.1296733752474974E-4i
68750                                             68750                                             -41.831603735143084                               1.1405127301189477E-4+1.1501490198706499E-4i
68900                                             68900                                             -42.81109323249011                                1.1344732321794115E-4+8.982455580819337E-5i
69050                                             69050                                             -43.2382517529162                                 1.1176375878058087E-4+8.053682010045193E-5i
69200                                             69200                                             -43.746617710942274                               1.0885396015430926E-4+7.093530373669665E-5i
69350                                             69350                                             -44.327981543402586                               1.04742851705808E-4+6.160276045152902E-5i
69500                                             69500                                             -44.98936583955813                                9.946873156058134E-5+5.2783451200744125E-5i
69650                                             69650                                             -45.74354359211874                                9.30449437203662E-5+4.473670356275328E-5i
69800                                             69800                                             -46.613282504599326                               8.511863660609631E-5+3.845959956805256E-5i
69950                                             69950                                             -47.53362998392875                                7.942582559528066E-5+2.738224818121804E-5i
70100                                             70100                                             -48.71582235780358                                6.953603927284391E-5+2.325872303765575E-5i
70250                                             70250                                             -50.07471174682366                                5.97964623541003E-5+1.8872189488150504E-5i
70400                                             70400                                             -51.703492299146916                               4.9637247452494204E-5+1.543702699013938E-5i
70550                                             70550                                             -53.707401444369516                               3.9129187258846176E-5+1.312704350719951E-5i
70700                                             70700                                             -56.23922408713109                                2.8400506872638953E-5+1.2013209322647711E-5i
70850                                             70850                                             -59.42598722140562                                1.7592304204783193E-5+1.2125690417863488E-5i
71000                                             71000                                             -62.43045782626753                                6.853287556118914E-6+1.3475897293613315E-5i
71150                                             71150                                             -61.69114930852567                                -3.6643887010301412E-6+1.6048586731765013E-5i
71300                                             71300                                             -58.36485265382805                                -1.3802190616085674E-5+1.9808422232370226E-5i
71450                                             71450                                             -55.44657613543637                                -2.316576658489833E-5+2.4589713041089922E-5i
71600                                             71600                                             -52.98298581678641                                -3.263036722123136E-5+3.078761763719573E-5i
71750                                             71750                                             -51.117640280968615                               -4.083066620841347E-5+3.77526002203199E-5i
71900                                             71900                                             -49.58250853075779                                -4.818197721523365E-5+4.563014356495643E-5i
72050                                             72050                                             -48.294588679669374                               -5.45514669795244E-5+5.429500427267531E-5i
72200                                             72200                                             -47.19581079783218                                -5.9846158526277726E-5+6.362103232371297E-5i
72350                                             72350                                             -46.246714558448886                               -6.399016333624719E-5+7.34706221485748E-5i
72500                                             72500                                             -45.419293530907375                               -6.692219823034584E-5+8.370429994652984E-5i
72650                                             72650                                             -44.69323806148428                                -6.860581753864725E-5+9.417073650452856E-5i
72800                                             72800                                             -44.05352738634949                                -6.901789484842213E-5+1.0471748935236835E-4i
72950                                             72950                                             -43.48870365016637                                -6.815422934769444E-5+1.1519062290255011E-4i
73100                                             73100                                             -42.98987900262425                                -6.603047112185845E-5+1.2543620010296852E-4i
73250                                             73250                                             -42.54996549990037                                -6.268320623636914E-5+1.3530396369021425E-4i
73400                                             73400                                             -42.16351489649124                                -5.81597661885036E-5+1.446484089761002E-4i
73550                                             73550                                             -41.826004940855725                               -5.252912945474808E-5+1.533318484358004E-4i
73700                                             73700                                             -41.533726994460224                               -4.5874228359665814E-5+1.6122755358816132E-4i
73850                                             73850                                             -41.2837078038383                                 -3.829076863570702E-5+1.6821912539699557E-4i
74000                                             74000                                             -41.07355629205935                                -2.98841879801115E-5+1.7420234217280228E-4i
74150                                             74150                                             -40.901103685846024                               -2.076756379709721E-5+1.790912262120692E-4i
74300                                             74300                                             -40.76497840973229                                -1.1056199191283866E-5+1.8280506104151328E-4i
74450                                             74450                                             -40.66242515938494                                -8.5914217862193E-7+1.853122249027006E-4i
74600                                             74600                                             -40.5927938235706                                 9.736065429588603E-6+1.8655188991911764E-4i
74750                                             74750                                             -40.55418940546658                                2.0677984122752235E-5+1.864950301343482E-4i
74900                                             74900                                             -40.54199138456202                                3.203876993673749E-5+1.8514999349439343E-4i
75050                                             75050                                             -40.540773705290796                               4.4106785861364184E-5+1.8267866627552642E-4i
75200                                             75200                                             -40.57810359365257                                5.895121028415273E-5+1.7759333348532635E-4i
75350                                             75350                                             -40.4641750765419                                 8.550677924423766E-5+1.692156063037853E-4i
75500                                             75500                                             -43.25398152180942                                -7.419877935099795E-5+1.1577239930837813E-4i
75650                                             75650                                             -41.536784571177805                               4.430745641209599E-5+1.6160396860809279E-4i
75800                                             75800                                             -41.61224878854212                                6.1520436343665E-5+1.5430662800119954E-4i
75950                                             75950                                             -41.8246645426141                                 7.093002260805115E-5+1.4576352850537155E-4i
76100                                             76100                                             -42.10704620412564                                7.733936087461757E-5+1.365373210289178E-4i
76250                                             76250                                             -42.44718118335398                                8.179349310155626E-5+1.2680187389002562E-4i
76400                                             76400                                             -42.84347796918805                                8.463431928845688E-5+1.1670570401900449E-4i
76550                                             76550                                             -43.29849291528478                                8.600266928859845E-5+1.0639285772129359E-4i
76700                                             76700                                             -43.817164080915944                               8.596980126601705E-5+9.6011442148769E-5i
76850                                             76850                                             -44.40643188479012                                8.458759424195827E-5+8.571212470598333E-5i
77000                                             77000                                             -45.07584048387271                                8.190556319198627E-5+7.564136771409657E-5i
77150                                             77150                                             -45.837925058244565                               7.798118597673875E-5+6.594338953069823E-5i
77300                                             77300                                             -46.70957324500891                                7.288012829342883E-5+5.675830335327703E-5i
77450                                             77450                                             -47.71388171123685                                6.668180991098449E-5+4.8216517487653654E-5i
77600                                             77600                                             -48.88314226849712                                5.9477308121336225E-5+4.044117901413902E-5i
77750                                             77750                                             -50.2638124672609                                 5.137174437358505E-5+3.354394661980731E-5i
77900                                             77900                                             -51.92531928821717                                4.2479246958937456E-5+2.7624584877372627E-5i
78050                                             78050                                             -53.972655154402446                               3.292601702203912E-5+2.2767614249241674E-5i
78200                                             78200                                             -56.55344940806639                                2.2845042082164646E-5+1.9043085625614076E-5i
78350                                             78350                                             -59.72821776771429                                1.2383084098288588E-5+1.650730596025607E-5i
78500                                             78500                                             -62.33483442874835                                1.6837783002876527E-6+1.5192783854200975E-5i
78650                                             78650                                             -61.08760318328143                                -9.100642942239112E-6+1.511835709655518E-5i
78800                                             78800                                             -57.838844323256794                               -1.981546936369316E-5+1.628713959833661E-5i
78950                                             78950                                             -54.99100462518726                                -3.0309331242206472E-5+1.8678280986561546E-5i
79100                                             79100                                             -52.73738534641183                                -4.0428828936955874E-5+2.225364304486721E-5i
79250                                             79250                                             -50.93045858589725                                -5.002195483810867E-5+2.6951868556945868E-5i
79400                                             79400                                             -49.44842968508796                                -5.893459773864684E-5+3.2686363063749724E-5i
79550                                             79550                                             -48.21398902409676                                -6.699560999151588E-5+3.9323826498738335E-5i
79700                                             79700                                             -47.189106218751064                               -7.394831101881216E-5+4.661150813223269E-5i
79850                                             79850                                             -46.441063548992986                               -7.886205925355938E-5+5.346037607700804E-5i
80000                                             80000                                             -44.256930849254516                               -9.787115108672584E-5+7.369369938481363E-5i
80150                                             80150                                             -44.38895774129685                                -9.28869395580012E-5+7.70202034997558E-5i
80300                                             80300                                             -43.850117100567815                               -9.501623257429648E-5+8.63444952224901E-5i
80450                                             80450                                             -43.32917473994375                                -9.642723523994867E-5+9.636353249342644E-5i
80600                                             80600                                             -42.85673782788066                                -9.672359644297135E-5+1.0660383144667218E-4i
80750                                             80750                                             -42.435975399541405                               -9.581316531970252E-5+1.1682274116608937E-4i
80900                                             80900                                             -42.064351891675486                               -9.369106143175543E-5+1.268426805792755E-4i
81050                                             81050                                             -41.73932583327066                                -9.037163859088038E-5+1.3650095661132955E-4i
81200                                             81200                                             -41.45818094715621                                -8.590405614228303E-5+1.456444967329329E-4i
81350                                             81350                                             -41.21819474059998                                -8.035980230119977E-5+1.54138083708677E-4i
81500                                             81500                                             -41.018128606099744                               -7.382037265479813E-5+1.6183735326802395E-4i
81650                                             81650                                             -40.855729490930685                               -6.638637031508576E-5+1.6863924287313647E-4i
81800                                             81800                                             -40.72931108980651                                -5.817787088213677E-5+1.744472784196427E-4i
81950                                             81950                                             -40.63634509849582                                -4.9334759636088243E-5+1.7920459251641319E-4i
82100                                             82100                                             -40.56371165683775                                -4.0147859557526644E-5+1.8308198423455657E-4i
82250                                             82250                                             -40.88981072469334                                -2.515469621500177E-5+1.787647418143301E-4i
82400                                             82400                                             -40.90069632832478                                -1.3196730181019856E-5+1.79816168218494E-4i
82550                                             82550                                             -40.53986260975641                                -1.2875065674600172E-5+1.8750612303930492E-4i
82700                                             82700                                             -40.67521706260337                                -1.637185857328305E-6+1.85034258173844E-4i
82850                                             82850                                             -40.80611405838646                                8.332374047459457E-6+1.8208326830115862E-4i
83000                                             83000                                             -40.966391408887965                               1.771432975888887E-5+1.7806225692706956E-4i
83150                                             83150                                             -41.161914989492175                               2.6491666434091954E-5+1.729409017425798E-4i
83300                                             83300                                             -41.39570635332716                                3.457064034106949E-5+1.667662193072239E-4i
83450                                             83450                                             -41.67076708738952                                4.182795792206928E-5+1.5961324187074855E-4i
83600                                             83600                                             -41.99083576051944                                4.817167912446463E-5+1.5156218451750636E-4i
83750                                             83750                                             -42.36373767410247                                5.350691188593659E-5+1.426450234723875E-4i
83900                                             83900                                             -42.70968003006277                                5.7708239846243625E-5+1.345481490859779E-4i
84050                                             84050                                             -43.22558523964619                                6.0811589966014434E-5+1.238333444915085E-4i
84200                                             84200                                             -43.763670420388806                               6.268830852218521E-5+1.135122200885963E-4i
84350                                             84350                                             -44.36848604554767                                6.332953371390726E-5+1.0304494446422563E-4i
84500                                             84500                                             -45.05372571892781                                6.270299657623601E-5+9.253069276682346E-5i
84650                                             84650                                             -45.83167681200084                                6.0834189263836436E-5+8.21207244762201E-5i
84800                                             84800                                             -46.72023706954131                                5.773654735935496E-5+7.19623694603877E-5i
84950                                             84950                                             -47.74365785681223                                5.3450812561139927E-5+6.219357137771109E-5i
85100                                             85100                                             -48.93475584994657                                4.803221604926522E-5+5.2960649843392105E-5i
85250                                             85250                                             -50.34187814722856                                4.155477074202496E-5+4.438912583681898E-5i
85400                                             85400                                             -52.03609605561147                                3.410241110290979E-5+3.660553579309944E-5i
85550                                             85550                                             -54.122371370188475                               2.5782014551112287E-5+2.972326903161182E-5i
85700                                             85700                                             -56.74153849911641                                1.6688041879153737E-5+2.3844361840885675E-5i
85850                                             85850                                             -59.87055375135266                                6.92079103203902E-6+1.908414396478708E-5i
86000                                             86000                                             -62.24781625638748                                -2.8540178124147886E-6+1.5173637517795768E-5i
86150                                             86150                                             -60.55698824446647                                -1.364066861081481E-5+1.2875755736496686E-5i
86300                                             86300                                             -57.368802787405116                               -2.4412800254447475E-5+1.1710808042186827E-5i
86450                                             86450                                             -54.6235510375874                                 -3.5209312979400664E-5+1.1821626875407887E-5i
86600                                             86600                                             -52.43523987815887                                -4.591132189035729E-5+1.324041976502599E-5i
86750                                             86750                                             -50.69532151712208                                -5.6143289819177156E-5+1.6004772001032563E-5i
86900                                             86900                                             -49.25266026555497                                -6.5901055670059E-5+2.020268795643876E-5i
87050                                             87050                                             -48.06487938738268                                -7.454865446854253E-5+2.623104494425821E-5i
87200                                             87200                                             -47.19707260143031                                -7.896349214014942E-5+3.7306153382932195E-5i
87350                                             87350                                             -45.45418352859885                                -1.0454087239686327E-4+2.1547596002813307E-5i
87500                                             87500                                             -45.032787575906966                               -1.0484366788687804E-4+3.951935678170315E-5i
87650                                             87650                                             -44.38999981564251                                -1.0996074786495669E-4+4.96511429072255E-5i
87800                                             87800                                             -43.79439801172404                                -1.1471567227927526E-4+5.9469426047509266E-5i
87950                                             87950                                             -43.25997552810085                                -1.1854689907364602E-4+6.949288288227162E-5i
88100                                             88100                                             -42.78457313958684                                -1.2126846794158208E-4+7.97556130652799E-5i
88250                                             88250                                             -42.36407404078017                                -1.227954701211731E-4+9.016688548479923E-5i
88400                                             88400                                             -41.99395708789722                                -1.230910820887443E-4+1.0060825562729914E-4i
88550                                             88550                                             -41.67135230683682                                -1.2213200699040527E-4+1.1093272471840443E-4i
88700                                             88700                                             -41.39263553863317                                -1.1993775348306812E-4+1.2100228628797449E-4i
88850                                             88850                                             -41.1554312326258                                 -1.1654063331945075E-4+1.3066896434976716E-4i
89000                                             89000                                             -40.95760278866357                                -1.1199765397912342E-4+1.39790390516481E-4i
89150                                             89150                                             -40.79779482267461                                -1.0636920366291491E-4+1.4823306354805332E-4i
89300                                             89300                                             -40.67445014798029                                -9.975168753223462E-5+1.558717578690194E-4i
89450                                             89450                                             -40.58679221893465                                -9.224512645045202E-5+1.625899524408947E-4i
89600                                             89600                                             -40.53399346704934                                -8.396725908133007E-5+1.6829017544950364E-4i
89750                                             89750                                             -40.515918341605726                               -7.50438886425453E-5+1.7288152649430621E-4i
89900                                             89900                                             -40.53216099376054                                -6.561649576808382E-5+1.7629942532693121E-4i
90050                                             90050                                             -40.5840615562419                                 -5.582015604299606E-5+1.78467769695434E-4i
90200                                             90200                                             -40.66576483248084                                -4.586611553325515E-5+1.7947495736947428E-4i
90350                                             90350                                             -40.78859184208251                                -3.5807073266447276E-5+1.790975018388652E-4i
90500                                             90500                                             -40.94649666098809                                -2.5848859192878493E-5+1.7747906681941927E-4i
90650                                             90650                                             -41.142151253684844                               -1.6175674347140845E-5+1.7460907640876044E-4i
90800                                             90800                                             -41.377741480369394                               -6.891624051541534E-6+1.7052519086302453E-4i
90950                                             90950                                             -41.654810077401514                               1.8454147107105356E-6+1.6529603185488906E-4i
91100                                             91100                                             -41.97596034724603                                9.898681443132329E-6+1.589981120958539E-4i
91250                                             91250                                             -42.34503067077721                                1.7145881412106156E-5+1.5171290359183853E-4i
91400                                             91400                                             -42.76543162470928                                2.348111983568879E-5+1.4355728402748458E-4i
91550                                             91550                                             -43.24264544659069                                2.8799286785841094E-5+1.346429681930994E-4i
91700                                             91700                                             -43.78310244874457                                3.3020594312704876E-5+1.25097643330907E-4i
