% Model:              FEM_BEM_model_stl_ThreeProlSpheroids.mph
% Version:            COMSOL 6.3.0.335
% Date:               Oct 11 2025, 11:35
% Table:              Table 2 - TS_D_far
% f0 (1/s)               freq (Hz)                TS_Global_var_Point      Evaluate in the domain at the given coordinates in Geometry 1 (Pa), Ps_Global_var_Point
21800                                             21800                                             -47.93386184508918                                -7.464172684751302E-5+2.9418851264284562E-5i
21950                                             21950                                             -44.177539580497736                               9.331576750981618E-6+1.232856452118014E-4i
22100                                             22100                                             -40.16010826686774                                1.347655784894597E-4+1.4279509342207675E-4i
22250                                             22250                                             -37.8358085325539                                 2.444767322453134E-4+7.790704507737445E-5i
22400                                             22400                                             -36.745323401687195                               2.8784593877195785E-4-4.213502821492909E-5i
22550                                             22550                                             -36.66336036839193                                2.448164504237904E-4-1.621971803502653E-4i
22700                                             22700                                             -37.57214426205685                                1.3549171947330185E-4-2.2715922089133755E-4i
22850                                             22850                                             -39.652889375435805                               1.0544508911136674E-5-2.0788711812136373E-4i
23000                                             23000                                             -43.35677055125484                                -7.295106632959625E-5-1.1464977795594411E-4i
23150                                             23150                                             -48.08266368501397                                -7.841136355501988E-5+8.467847569026965E-6i
23300                                             23300                                             -45.57176688333597                                -6.260608623631647E-6+1.0511694880876998E-4i
23450                                             23450                                             -41.34246904938525                                1.0761072899806434E-4+1.3335586622220674E-4i
23600                                             23600                                             -38.92295395740702                                2.1005383638106334E-4+8.447326607929906E-5i
23750                                             23750                                             -37.836745624758                                  2.5614185118183475E-4-1.4680862134297534E-5i
23900                                             23900                                             -37.815023507797044                               2.2946543808388675E-4-1.1618883780539768E-4i
24050                                             24050                                             -38.83117110453381                                1.4784065157191772E-4-1.7463189678590396E-4i
24200                                             24200                                             -41.11243243401819                                5.248257378570598E-5-1.6794852047297137E-4i
24350                                             24350                                             -45.47382523958383                                -1.3107901805531341E-5-1.0568758175977244E-4i
24500                                             24500                                             -55.9324877216742                                 -2.3590885299018538E-5-2.153986826680665E-5i
24650                                             24650                                             -52.294353979603784                               1.8359603007167546E-5+4.4959578304748504E-5i
24800                                             24800                                             -45.19954545312218                                8.666109270139E-5+6.76086257208608E-5i
24950                                             24950                                             -42.290517541752635                               1.4717863057844838E-4+4.408719477344558E-5i
25100                                             25100                                             -41.15014187372323                                1.750777531043246E-4-6.421623118924025E-6i
25250                                             25250                                             -41.18696176872132                                1.6526118574466953E-4-5.588448199356222E-5i
25400                                             25400                                             -42.19936682838535                                1.314129896828331E-4-8.268327402938258E-5i
25550                                             25550                                             -44.053678397663546                               9.552775918103551E-5-8.125960060245685E-5i
25700                                             25700                                             -46.29483874016963                                7.471325905589188E-5-6.169274315503959E-5i
25850                                             25850                                             -47.590485025200664                               7.286201821571359E-5-4.071333602595484E-5i
26000                                             26000                                             -47.249545977424575                               8.133862555298466E-5-3.0321808624944602E-5i
26150                                             26150                                             -46.687339807932744                               8.726563371219687E-5-3.1008443054814094E-5i
26300                                             26300                                             -46.93467561499034                                8.361364073200539E-5-3.3328105952801224E-5i
26450                                             26450                                             -48.06441522260721                                7.452798102774993E-5-2.63024180415794E-5i
26600                                             26600                                             -48.77346507391959                                7.250541571762747E-5-6.950388311777189E-6i
26750                                             26750                                             -46.88367121834191                                8.921988155879967E-5+1.5411967781764346E-5i
26900                                             26900                                             -43.873439854469574                               1.2593888135131737E-4+2.3120796871944904E-5i
27050                                             27050                                             -41.400048607620704                               1.7022633326357894E-4-3.30973923157174E-7i
27200                                             27200                                             -39.39309446454922                                2.0377155561929206E-4-6.69057644461235E-5i
27350                                             27350                                             -27.339865673365548                               -1.132499759188832E-4-8.515887724716009E-4i
27500                                             27500                                             -44.046342833409724                               1.0348016303668439E-4-7.104309045358193E-5i
27650                                             27650                                             -45.41829157161849                                4.781882075383104E-5-9.592184751694433E-5i
27800                                             27800                                             -50.80012529882394                                -5.580984528630317E-6-5.740916049046252E-5i
27950                                             27950                                             -58.17931903452185                                -1.8963086189982548E-5+1.5770724431818373E-5i
28100                                             28100                                             -47.022851086259124                               2.2048789909911992E-5+8.633085696041487E-5i
28250                                             28250                                             -42.141457582994235                               1.0417925563421804E-4+1.1651679394719672E-4i
28400                                             28400                                             -39.586292689931575                               1.9133995352549338E-4+8.594648325443988E-5i
28550                                             28550                                             -38.37311940990112                                2.411764121758031E-4+3.2403556152749147E-6i
28700                                             28700                                             -38.21459749851008                                2.2609733843326207E-4-9.601713349838281E-5i
28850                                             28850                                             -39.094847849612094                               1.4832744449400082E-4-1.651306594826485E-4i
29000                                             29000                                             -41.224087193696015                               4.0893165670852216E-5-1.688283934990764E-4i
29150                                             29150                                             -45.05879073413791                                -4.682044703285815E-5-1.0142424907777503E-4i
29300                                             29300                                             -48.754319096276916                               -7.245937459982033E-5+8.855653770845073E-6i
29450                                             29450                                             -44.8640278471112                                 -2.1612249142988205E-5+1.1217982833999773E-4i
29600                                             29600                                             -40.854779988616656                               8.43074837744151E-5+1.6045489894001008E-4i
29750                                             29750                                             -38.5396169472987                                 1.9743223304091728E-4+1.304183433619155E-4i
29900                                             29900                                             -37.4551796152476                                 2.6576973435810114E-4+3.5149951465696105E-5i
30050                                             30050                                             -37.37924285470631                                2.577938520865186E-4-8.17256872758243E-5i
30200                                             30200                                             -38.297248026871856                               1.7742160457290268E-4-1.6650348951441352E-4i
30350                                             30350                                             -40.39628616180793                                6.208560462772628E-5-1.8071253580298485E-4i
30500                                             30500                                             -44.142296245071066                               -3.5185214277533294E-5-1.1905034480996779E-4i
30650                                             30650                                             -48.89770019608623                                -7.091297603517566E-5-1.1272866825229322E-5i
30800                                             30800                                             -46.216226213854924                               -3.123787113445964E-5+9.264849521395391E-5i
30950                                             30950                                             -41.97327506372895                                6.266636792517932E-5+1.465162326166336E-4i
31100                                             31100                                             -39.563668750529295                               1.6594815935322416E-4+1.2918506976555832E-4i
31250                                             31250                                             -38.48749845617641                                2.32053664734444E-4+5.30610710962609E-5i
31400                                             31400                                             -38.47585205566032                                2.343376545078102E-4-4.361655751383697E-5i
31550                                             31550                                             -39.504209868363255                               1.770360852721975E-4-1.1617004028474653E-4i
31700                                             31700                                             -41.804595857402084                               9.096827811172492E-5-1.3462747983117307E-4i
31850                                             31850                                             -46.210696648669405                               1.6993714995805487E-5-9.634802104430129E-5i
32000                                             32000                                             -56.99014039917805                                -1.3920763323516105E-5-2.4619732656216975E-5i
32150                                             32150                                             -52.88453949863169                                5.94862237679461E-6+4.4981945353184116E-5i
32300                                             32300                                             -45.81991775256611                                6.027672784736371E-5+8.270215504546652E-5i
32450                                             32450                                             -42.93395626534053                                1.1958191620736747E-4+7.781291236486076E-5i
32600                                             32600                                             -41.8096876872191                                 1.5715315691944287E-4+4.088688379588756E-5i
32750                                             32750                                             -41.85728525383595                                1.614275063851478E-4-4.753333840423757E-6i
32900                                             32900                                             -42.869881276733295                               1.3895307383526845E-4-3.6732311963438846E-5i
33050                                             33050                                             -44.69591270919689                                1.0755357723735148E-4-4.4707451019920796E-5i
33200                                             33200                                             -46.84891299764533                                8.460884676014802E-5-3.32405132434932E-5i
33350                                             33350                                             -48.050766686925684                               7.753987119929473E-5-1.5920628110399626E-5i
33500                                             33500                                             -47.76194293014466                                8.166951736532368E-5-5.183125454499837E-6i
33650                                             33650                                             -47.328647835918986                               8.590869402308465E-5-4.367400231575225E-6i
33800                                             33800                                             -47.71315168999804                                8.201787043210507E-5-6.745633304938714E-6i
33950                                             33950                                             -48.96420358281475                                7.12349604743423E-5-1.720464417598322E-6i
34100                                             34100                                             -49.64330536631495                                6.389739683737572E-5+1.6109592330115774E-5i
34250                                             34250                                             -47.63173749599572                                7.216519120761822E-5+4.11433524656335E-5i
34400                                             34400                                             -44.7186515451324                                 1.0040761481971971E-4+5.8429383872349305E-5i
34550                                             34550                                             -42.55276864468677                                1.3956558456551527E-4+5.237792250356588E-5i
34700                                             34700                                             -41.37863492874221                                1.6973742680187476E-4+1.759402657453002E-5i
34850                                             34850                                             -41.211206610512754                               1.7043133927907572E-4-3.490078300805166E-5i
35000                                             35000                                             -42.17736787036546                                1.3314888824866866E-4-8.06206435102208E-5i
35150                                             35150                                             -44.73180687465465                                6.896419937130194E-5-9.326737340964453E-5i
35300                                             35300                                             -50.50299408654275                                5.903791830352834E-6-5.93943774983563E-5i
35450                                             35450                                             -57.529670796760755                               -2.3719502576791118E-5+1.199390992900895E-5i
35600                                             35600                                             -46.843074618444305                               -1.0520545451475627E-7+9.096534569208448E-5i
35750                                             35750                                             -42.09419945710206                                7.194063607840473E-5+1.3971867640327762E-4i
35900                                             35900                                             -39.61739116652901                                1.6264532472537452E-4+1.3126440902377912E-4i
36050                                             36050                                             -38.462557042950706                               2.2990543408890618E-4+6.429797960960659E-5i
36200                                             36200                                             -38.353383192256615                               2.393700443815705E-4-3.3816040827305827E-5i
36350                                             36350                                             -39.280650148927016                               1.8218084896115538E-4-1.1838875097425205E-4i
36500                                             36500                                             -41.461023449392904                               8.114259441904803E-5-1.4828687783630112E-4i
36650                                             36650                                             -45.353569997724435                               -1.8564116002761644E-5-1.0637430532700609E-4i
36800                                             36800                                             -49.00156485545828                                -7.035340937544543E-5-9.180702195132895E-6i
36950                                             36950                                             -45.1168474073541                                 -4.906026211359826E-5+9.95309654153731E-5i
37100                                             37100                                             -41.31987147235969                                3.471893351536526E-5+1.682606263876396E-4i
37250                                             37250                                             -41.077300444630545                               9.683566508711383E-5+1.4776824413254008E-4i
37400                                             37400                                             -37.05951326183067                                2.60265367603596E-4+1.0481513531312991E-4i
37550                                             37550                                             -37.296922589084616                               2.7272947100742684E-4-1.2446638745444716E-5i
37700                                             37700                                             -38.32005223218851                                2.142710947647397E-4-1.1392844138025104E-4i
37850                                             37850                                             -40.48540925955141                                1.0640557773816672E-4-1.5635812527681203E-4i
38000                                             38000                                             -44.299134871456076                               -2.6765671692352555E-6-1.2189013859764675E-4i
38150                                             38150                                             -49.08302243416696                                -6.448649109236371E-5-2.7961452223168592E-5i
38300                                             38300                                             -46.25617684830267                                -5.332032828875288E-5+8.141840117936727E-5i
38450                                             38450                                             -42.01978914988052                                2.2403908942869588E-5+1.569127749305732E-4i
38600                                             38600                                             -39.627530201181905                               1.2540227463531117E-4+1.6690192010926364E-4i
38750                                             38750                                             -38.5629677650368                                 2.0814773599864278E-4+1.1118778890240044E-4i
38900                                             38900                                             -38.557867400205915                               2.3533468048803075E-4+1.926736466750789E-5i
39050                                             39050                                             -39.58857779703085                                1.9931359441360819E-4-6.518222813700625E-5i
39200                                             39200                                             -41.88854146930276                                1.2156991101325287E-4-1.05428441409261E-4i
39350                                             39350                                             -46.301398470078404                               4.04782196523068E-5-8.795117977655753E-5i
39500                                             39500                                             -57.29182637685064                                -7.5775094479091365E-6-2.6245367950705756E-5i
39650                                             39650                                             -51.92797438366354                                -2.603926685385005E-9+5.065604464093987E-5i
39800                                             39800                                             -46.82205323170186                                1.7298832432066646E-5+8.952991213984074E-5i
39950                                             39950                                             -43.36340608503539                                8.33470250604651E-5+1.0719846072837491E-4i
40100                                             40100                                             -42.13436898322864                                1.3165384210317432E-4+8.447871357608605E-5i
40250                                             40250                                             -42.13791537527247                                1.502046173332272E-4+4.345097114777374E-5i
40400                                             40400                                             -43.11712508013463                                1.3950049834909883E-4+7.325578509131958E-6i
40550                                             40550                                             -44.89218925828955                                1.135041358090727E-4-9.157378040969277E-6i
40700                                             40700                                             -46.945951893616915                               8.973107183035678E-5-5.415632623573252E-6i
40850                                             40850                                             -48.048049053821686                               7.878010693584958E-5+7.969626088066839E-6i
41000                                             41000                                             -47.77875129922225                                7.960865357387048E-5+1.825839248847938E-5i
41150                                             41150                                             -47.42689825669011                                8.277516030830157E-5+1.9548246449785367E-5i
41300                                             41300                                             -47.89945278107769                                7.891507510449092E-5+1.6139044774710065E-5i
41450                                             41450                                             -49.22635042689186                                6.664130532602064E-5+1.8409344858194565E-5i
41600                                             41600                                             -49.850257218350116                               5.4556345677247986E-5+3.4116397641725804E-5i
41750                                             41750                                             -47.67343065982598                                5.584697084481949E-5+6.095716539367135E-5i
41900                                             41900                                             -44.71185444586435                                7.865992736255656E-5+8.561212726321266E-5i
42050                                             42050                                             -42.55225933229853                                1.1839493696430559E-4+9.059384232279477E-5i
42200                                             42200                                             -41.395376347071384                               1.572923205295229E-4+6.532557800054128E-5i
42350                                             42350                                             -41.24766034298767                                1.726007732385515E-4+1.4862883391031367E-5i
42500                                             42500                                             -42.23726764177633                                1.4944160818924912E-4-3.9542975259210245E-5i
42650                                             42650                                             -44.82689249109522                                9.123994572990402E-5-6.95611460480583E-5i
42800                                             42800                                             -50.67408239386627                                2.1205781540856172E-5-5.454580865338343E-5i
42950                                             42950                                             -57.14630489438151                                -2.7166834549396945E-5+5.799081222446212E-6i
43100                                             43100                                             -46.72625250357386                                -2.6607535002109994E-5+8.827428064006604E-5i
43250                                             43250                                             -42.047065063438026                               2.8756276726105146E-5+1.5536838906260453E-4i
43400                                             43400                                             -39.600096857070824                               1.1793523083930557E-4+1.7305903914566212E-4i
43550                                             43550                                             -38.46410151143179                                2.011215397179078E-4+1.2853249092870112E-4i
43700                                             43700                                             -38.370579985104115                               2.3816640700474734E-4+3.856619579234444E-5i
43850                                             43850                                             -39.31526362565289                                2.0896002771192412E-4-5.627368911109709E-5i
44000                                             44000                                             -41.500344006539564                               1.2969811144197818E-4-1.0721001951730091E-4i
44150                                             44150                                             -45.29365179909594                                9.353830366931604E-7-1.087254801547255E-4i
44300                                             44300                                             -48.93898673722498                                -6.70537137831273E-5-2.4713277362531372E-5i
44450                                             44450                                             -44.88630439267328                                -7.361820167650635E-5+8.697694856585336E-5i
44600                                             44600                                             -40.94324356032436                                -8.261280360910561E-6+1.792284513252307E-4i
44750                                             44750                                             -38.68251299449228                                1.0114700446112179E-4+2.0963182600053365E-4i
44900                                             44900                                             -37.640138522094105                               2.051208275267169E-4+1.637009234181086E-4i
45050                                             45050                                             -37.601716138819235                               2.561417614829753E-4+6.225727695552408E-5i
45200                                             45200                                             -38.559549998718495                               2.3110810367915624E-4-4.817770230092222E-5i
45350                                             45350                                             -40.71198438999857                                1.421207439384342E-4-1.1727487495738487E-4i
45500                                             45500                                             -44.551740440948535                               3.0483320597241015E-5-1.1443435095559451E-4i
45650                                             45650                                             -49.35507349858285                                -5.3057814161983075E-5-4.2722812268913835E-5i
45800                                             45800                                             -46.36883300770607                                -7.217987992202968E-5+6.339979026581677E-5i
45950                                             45950                                             -42.123136289004826                               -2.1382733511043917E-5+1.5516293374229218E-4i
46100                                             46100                                             -39.74340384802339                                7.27848471414605E-5+1.9270940963878047E-4i
46250                                             46250                                             -38.69406388979146                                1.656595985931597E-4+1.6306199979032598E-4i
46400                                             46400                                             -38.70751130135667                                2.1616382963085545E-4+8.448947421113573E-5i
46550                                             46550                                             -39.76345155619831                                2.054813187882809E-4-4.067567812460204E-6i
46700                                             46700                                             -42.10284454650945                                1.439995917778547E-4-6.254413329886965E-5i
