Freq_kHz,TS,f_bs
0.50,-63.080285265173124,(0.0007014315073292339+1.0284857475719053e-06j)
0.65,-57.77251839689181,(0.0012923239745030923+4.539190651673468e-06j)
0.80,-53.11695034165624,(0.0022087197990919116+1.632253566376984e-05j)
0.95,-48.67058320137653,(0.003684887763402531+5.3969621138504974e-05j)
1.10,-44.0270738084775,(0.006287301068296317+0.00018208594583569009j)
1.25,-38.552523389092045,(0.011790789074262164+0.0007300816626376929j)
1.40,-30.420300269925207,(0.029655528396019905+0.005320470040968j)
1.55,-18.17434552425817,(-0.07387341358910103+0.09883321481150657j)
1.70,-30.540601408271012,(-0.029041510437528995+0.006288743280041704j)
1.85,-34.79860133283699,(-0.018017792165558703+0.0025684521747828177j)
2.00,-37.1154194696218,(-0.01384334523642154+0.0016294768583336812j)
2.15,-38.60722172442424,(-0.01167321206082135+0.0012430600639872893j)
2.30,-39.65507096192189,(-0.010352469147755118+0.0010452679168957042j)
2.45,-40.43223733273457,(-0.009468836713916825+0.0009315273626015905j)
2.60,-41.03089933764668,(-0.008838948259853418+0.0008617838394583488j)
2.75,-41.505272952986886,(-0.008368992333327597+0.0008177060784446636j)
2.90,-41.889564750529885,(-0.00800605643856076+0.0007898150789207932j)
3.05,-42.20651089749714,(-0.007718066232333669+0.0007727514594346693j)
3.20,-42.471845803779715,(-0.007484469630722875+0.0007632709304293185j)
3.35,-42.69681562217083,(-0.007291504187624802+0.0007593006952929714j)
3.50,-42.88967427357115,(-0.007129617480739038+0.0007594572235819097j)
3.65,-43.056615412853986,(-0.006991978896609371+0.0007627830211653634j)
3.80,-43.20237525289645,(-0.006873579914539091+0.0007685949557498853j)
3.95,-43.33063500010776,(-0.006770668382180605+0.0007763928164279601j)
4.10,-43.44429684741,(-0.006680380699140734+0.0007858020274448299j)
4.25,-43.545677706808945,(-0.006600495678323666+0.0007965365532372492j)
4.40,-43.63664799050782,(-0.006529265643054752+0.0008083741777567495j)
4.55,-43.71873282408228,(-0.006465297936719525+0.0008211396093624094j)
4.70,-43.793187046102716,(-0.006407470156200286+0.0008346926733628423j)
4.85,-43.86105158143859,(-0.006354868443269876+0.0008489198943215256j)
5.00,-43.92319636214039,(-0.006306741852405275+0.0008637283868993286j)
5.15,-43.98035338888583,(-0.006262468126136875+0.0008790413501566137j)
5.30,-44.03314246943669,(-0.006221527694728667+0.0008947946955882758j)
5.45,-44.08209145158011,(-0.0061834836915779096+0.0009109344898381597j)
5.60,-44.12765227064743,(-0.0061479664273216125+0.0009274149915306459j)
5.75,-44.170213782444314,(-0.006114661208884161+0.0009441971272692169j)
5.90,-44.21011212544162,(-0.006083298680491351+0.0009612472963265809j)
6.05,-44.24763902870591,(-0.006053647184890051+0.0009785364241818631j)
6.20,-44.28304878518276,(-0.006025506483840889+0.0009960392064691588j)
6.35,-44.316563806801135,(-0.005998702795105237+0.0010137335000699101j)
6.50,-44.348379296930304,(-0.005973084685994946+0.0010315998289639255j)
6.65,-44.37866711620436,(-0.005948519714402527+0.0010496209803547386j)
6.80,-44.40757900897704,(-0.005924891656755519+0.0010677816723840942j)
6.95,-44.43524930778574,(-0.005902098208555702+0.0010860682790496856j)
7.10,-44.4617972089589,(-0.0058800490680956975+0.0011044686011613541j)
7.25,-44.487328693644805,(-0.005858664332999692+0.0011229716746026291j)
7.40,-44.511938153708684,(-0.00583787315395614+0.001141567609020738j)
