Freq_kHz,TS,f_bs
0.50,-63.07431864555519,(0.0007019135100620567+1.028426273645407e-06j)
0.65,-57.76742906995686,(0.0012930814191965327+4.538750032895132e-06j)
0.80,-53.112967022517424,(0.0022097330156832483+1.632014339403367e-05j)
0.95,-48.667934504640435,(0.003686012017620406+5.3958486538179646e-05j)
1.10,-44.025988226487684,(0.00628808903429322+0.00018203563007205078j)
1.25,-38.55322926961781,(0.011789843351661184+0.0007298212964746326j)
1.40,-30.423025793188106,(0.029646351722639547+0.00531809064927474j)
1.55,-18.17931867918311,(-0.07382791826637349+0.09877904333705523j)
1.70,-30.548049967841294,(-0.029016347191438394+0.006284596930286445j)
1.85,-34.808752828424446,(-0.01799660467610151+0.0025664464987250253j)
2.00,-37.128501164153406,(-0.013822398055299388+0.0016279894554926668j)
2.15,-38.623460584234884,(-0.011651300963456438+0.0012417484951881964j)
2.30,-39.67469362713071,(-0.010328997094864806+0.0010440054211055545j)
2.45,-40.45547008596653,(-0.00944342436438084+0.0009302502796758483j)
2.60,-41.057968070904735,(-0.008811313643007353+0.0008604527754457591j)
2.75,-41.53640313245991,(-0.008338903735775142+0.0008162925797990437j)
2.90,-41.92498137909985,(-0.007973310895302588+0.0007882961126960155j)
3.05,-42.24643847468293,(-0.00768247858674209+0.0007711068069020217j)
3.20,-42.51650828282624,(-0.007445866507225423+0.0007614818310223588j)
3.35,-42.746436363958296,(-0.007249720462531784+0.0007573490860804949j)
3.50,-42.94447599698144,(-0.007084494116352411+0.0007573252863323339j)
3.65,-43.11682014118653,(-0.006943361563164952+0.0007604528989473309j)
3.80,-43.26820425587599,(-0.0068213180897017936+0.0007660485680981644j)
3.95,-43.40230873096745,(-0.006714614752089053+0.0007736117344335264j)
4.10,-43.52203487446637,(-0.006620390756843591+0.0007827673866928374j)
4.25,-43.629698638867,(-0.0065364274557339124+0.0007932289914538383j)
4.40,-43.727169395344035,(-0.006460979536067152+0.0008047737890655799j)
4.55,-43.81597113914816,(-0.0063926565973663595+0.0008172259100050523j)
4.70,-43.897357480468166,(-0.006330338434610627+0.0008304445755269762j)
4.85,-43.972368007851784,(-0.006273113367919945+0.0008443156858384082j)
5.00,-44.04187119791003,(-0.006220232640941058+0.0008587457152892487j)
5.15,-44.10659746409518,(-0.006171076221637563+0.0008736572099722696j)
5.30,-44.16716488076294,(-0.006125126824106754+0.0008889854183236253j)
