Freq_kHz,TS,f_bs
0.50,-63.07859552425051,(0.0007015679764336134+1.0284689091200643e-06j)
0.65,-57.77107711494432,(0.001292538435498997+4.53906590083981e-06j)
0.80,-53.115822281626315,(0.0022090066908172948+1.6321858339264572e-05j)
0.95,-48.66983308966,(0.0036852061177559815+5.3966468539427896e-05j)
1.10,-44.026766327110785,(0.00628752424256359+0.00018207169937674704j)
1.25,-38.55272316779411,(0.01179052140978793+0.0007300079405815232j)
1.40,-30.421071877966163,(0.029652930155521007+0.005319796304345058j)
1.55,-18.175753462124703,(-0.07386053071689712+0.09881787544326594j)
1.70,-30.54271009909676,(-0.029034384512454377+0.006287569148814793j)
1.85,-34.801475113563875,(-0.018011791697335983+0.002567884203116107j)
2.00,-37.11912258185571,(-0.013837412393671759+0.0016290556364245575j)
2.15,-38.61181830494496,(-0.011667005739089385+0.0012426886218441199j)
2.30,-39.660625032804305,(-0.010345820155675329+0.0010449103567675515j)
2.45,-40.438812791033634,(-0.009461637484294676+0.000931165654211025j)
2.60,-41.03855994459407,(-0.008831118776255037+0.0008614068232161128j)
2.75,-41.51408232264217,(-0.008360466788198651+0.000817305691925858j)
2.90,-41.89958633782286,(-0.007996777141511488+0.0007893847937330161j)
3.05,-42.217807985590916,(-0.007707980511127371+0.0007722855430671974j)
3.20,-42.48448149067653,(-0.0074735281233693236+0.0007627640621491114j)
3.35,-42.71085280647307,(-0.0072796598418682365+0.0007587477506693335j)
3.50,-42.905175639300204,(-0.00711682493959248+0.0007588531461052219j)
3.65,-43.073643413216836,(-0.006978194106992032+0.000762122741866944j)
3.80,-43.220992092877104,(-0.006858759871158653+0.0007678733407261458j)
3.95,-43.35090261774379,(-0.00675477095682461+0.0007756046313268346j)
4.10,-43.466276893596934,(-0.006663364525885171+0.0007849419126630918j)
4.25,-43.56943152345365,(-0.006582320076574033+0.0007955990061080778j)
4.40,-43.66223658682742,(-0.006509890566994625+0.0008073535394340796j)
4.55,-43.746216850816694,(-0.006444683943771315+0.0008200300549448737j)
4.70,-43.822626767375226,(-0.006385578389620455+0.0008334882043069426j)
4.85,-43.89250684396063,(-0.006331660625621133+0.0008476143325100746j)
5.00,-43.95672656140884,(-0.006282180287723825+0.0008623153699344664j)
5.15,-44.0160174319695,(-0.00623651570934459+0.0008775143275799624j)
5.30,-44.070998733883314,(-0.006194147927358791+0.0008931469258208731j)
5.45,-44.12219773989963,(-0.0061546407032620305+0.0009091590376946826j)
5.60,-44.17006575973764,(-0.006117625002776842+0.0009255047262060629j)
5.75,-44.214990967216934,(-0.0060827868203756725+0.0009421447207275887j)
5.90,-44.25730873410561,(-0.006049857541507265+0.0009590452220452086j)
6.05,-44.297310013428145,(-0.006018606250136479+0.0009761769562220589j)
6.20,-44.3352481841593,(-0.005988833541915139+0.0009935144188594756j)
6.35,-44.371344693675816,(-0.005960366498440781+0.0010110352664999538j)
6.50,-44.40579361911837,(-0.0059330546593424184+0.001028719822797914j)
6.65,-44.43876563541426,(-0.005906766590545721+0.0010465506749844987j)
6.80,-44.470411150256126,(-0.005881387176251283+0.0010645123419519302j)
6.95,-44.50086300698799,(-0.005856815319587705+0.0010825909995830741j)
7.10,-44.530238736880264,(-0.005832962041565152+0.0011007742521744299j)
7.25,-44.55864245232269,(-0.005809748895714252+0.0011190509412346067j)
7.40,-44.58616643933367,(-0.005787106643464998+0.0011374109847997556j)
7.55,-44.61289249575237,(-0.00576497414696534+0.0011558452418362212j)
7.70,-44.63889305166114,(-0.00574329744532388+0.0011743453974122479j)
7.85,-44.66423210039611,(-0.005722028987804635+0.0011929038651922327j)
8.00,-44.68896596143721,(-0.005701127003806364+0.0012115137044985775j)
8.15,-44.713143890079095,(-0.005680554994943483+0.0012301685497431093j)
8.30,-44.73680854264077,(-0.005660281339585137+0.0012488625504875404j)
8.45,-44.75999629961486,(-0.005640279005175277+0.0012675903207777298j)
8.60,-44.782737442018544,(-0.005620525368976134+0.0012863468967345706j)
8.75,-44.805056167540165,(-0.005601002154083151+0.0013051277016978727j)
8.90,-44.82697042178393,(-0.005581695495406037+0.0013239285185325442j)
9.05,-44.84849150441335,(-0.005562596160872607+0.001342745469044211j)
9.20,-44.86962338764792,(-0.005543699968156587+0.0013615750008577955j)
9.35,-44.89036165127792,(-0.005525008459496803+0.0013804138826326337j)
9.50,-44.910691887061994,(-0.00550652993137763+0.0013992592092151868j)
9.65,-44.930587344039964,(-0.0054882809700004635+0.0014181084193914803j)
