Freq_kHz,TS,f_bs
0.50,-63.07224756639911,(0.0007020808959271302+1.0284056192085155e-06j)
0.65,-57.765662484493234,(0.0012933444439479527+4.538597015597886e-06j)
0.80,-53.11158434090102,(0.002210084830003743+1.6319312633147002e-05j)
0.95,-48.667015120756254,(0.0036864023354021952+5.395461996272653e-05j)
1.10,-44.02561151420969,(0.006288362492731588+0.0001820181581985406j)
1.25,-38.5534745788513,(0.011789514704731208+0.0007297308896758265j)
1.40,-30.423972445654208,(0.029643165051857042+0.0053172644948826335j)
1.55,-18.18104596390144,(-0.07381212321037653+0.09876023535325937j)
1.70,-30.550637136264058,(-0.029007612104195276+0.006283157431142781j)
1.85,-34.812279089172215,(-0.017989250708783582+0.0025657502286351884j)
2.00,-37.133045677298945,(-0.01381512849157435+0.0016274731406580585j)
2.15,-38.62910245507736,(-0.011643697963209429+0.0012412932517507334j)
2.30,-39.68151189939742,(-0.010320853673521351+0.0010435672469620387j)
2.45,-40.463543734374035,(-0.00943460916662908+0.0009298070818071656j)
2.60,-41.06737599300438,(-0.008801729168160284+0.0008599908872897943j)
2.75,-41.547224139685895,(-0.008328469983030872+0.0008158021349710488j)
2.90,-41.93729418692907,(-0.007961957898733088+0.0007877691288384832j)
3.05,-42.260321691806666,(-0.007670142619724805+0.0007705362810395614j)
3.20,-42.53204039922248,(-0.007432487992517386+0.0007608612690218414j)
3.35,-42.76369573774099,(-0.007235242749652234+0.0007566722388814572j)
3.50,-42.963540839888594,(-0.007068862732249422+0.0007565859929813371j)
3.65,-43.13776850255246,(-0.0069265237363688266+0.0007596449885062541j)
3.80,-43.291114004914135,(-0.006803222440233314+0.0007651657957868288j)
3.95,-43.42725753716802,(-0.006695211086010976+0.0007726477385913695j)
4.10,-43.54910018588792,(-0.006599629929288278+0.0007817156588953163j)
4.25,-43.65895765807194,(-0.006514261280225807+0.0007920828552220566j)
4.40,-43.75869905269366,(-0.006437360726124586+0.0008035263843573958j)
4.55,-43.84984806313369,(-0.006367538731306839+0.0008158701817012078j)
4.70,-43.93365796470809,(-0.006303675937570062+0.000828973264747151j)
4.85,-44.01116797433189,(-0.006244861507082443+0.0008427213233100873j)
5.00,-44.08324615597934,(-0.006190347531291853+0.0008570206162412085j)
5.15,-44.1506224646566,(-0.00613951484044961+0.0008717934701881425j)
5.30,-44.21391446500965,(-0.006091847033004449+0.0008869749111011741j)
5.45,-44.27364754165869,(-0.006046910518056411+0.0009025101097263932j)
5.60,-44.33027092089782,(-0.0060043390152386055+0.000918352420731055j)
5.75,-44.38417047405002,(-0.005963821399379448+0.0009344618606609174j)
5.90,-44.43567902400312,(-0.005925092083493168+0.0009508039143656472j)
6.05,-44.48508469704018,(-0.005887923348411328+0.0009673485901335969j)
6.20,-44.53263773112912,(-0.005852119180067339+0.0009840696651691224j)
