Freq_kHz,TS,f_bs
0.50,-63.07542087609568,(0.0007018244433971974+1.0284372637764308e-06j)
0.65,-57.76836924354428,(0.0012929414597088284+4.538831453379176e-06j)
0.80,-53.11370288131634,(0.0022095458040411247+1.6320585446468786e-05j)
0.95,-48.66842380338559,(0.003685804306211961+5.3960543990500546e-05j)
1.10,-44.02618873527685,(0.006287943488224722+0.00018204492720974314j)
1.25,-38.55309877681533,(0.011790018178826255+0.0007298694045880398j)
1.40,-30.422522108460623,(0.029648047389229708+0.005318530278800302j)
1.55,-18.178399636689846,(-0.07383632375453084+0.09878905202695076j)
1.70,-30.546673429602865,(-0.029020995878160167+0.006285362979574012j)
1.85,-34.80687668789576,(-0.01800051855863345+0.002566817038051781j)
2.00,-37.126083350028,(-0.013826267226201094+0.0016282642344023223j)
2.15,-38.62045906451052,(-0.01165534783118979+0.0012419907797091125j)
2.30,-39.67106641346814,(-0.010333331870272206+0.0010442386287934096j)
2.45,-40.45117523837676,(-0.009448117021735581+0.0009304861693241389j)
2.60,-41.05296370280286,(-0.00881641615092752+0.0008606986219917063j)
2.75,-41.53064741612791,(-0.008344458760971092+0.0008165536362764781j)
2.90,-41.918432551604596,(-0.007979355775660937+0.0007885766299777615j)
3.05,-42.23905484430102,(-0.0076890473517128265+0.0007714105151653j)
3.20,-42.508248236032635,(-0.007452990990545122+0.0007618121902044907j)
3.35,-42.737258373042266,(-0.0072574309534007+0.0007577094263029903j)
3.50,-42.93433862836081,(-0.007092819758744339+0.0007577188914912478j)
3.65,-43.10568206449985,(-0.00695233060959107+0.0007608830589763071j)
3.80,-43.25602425394176,(-0.006830958066757097+0.0007665186130163573j)
3.95,-43.38904571071101,(-0.0067249525703011554+0.0007741250573175105j)
4.10,-43.507647878928246,(-0.006631452784069317+0.0007833274596511618j)
4.25,-43.61414686042125,(-0.006548239565906406+0.0007938393770316873j)
4.40,-43.71041219027299,(-0.006473567140750986+0.0008054381485758668j)
4.55,-43.79796804374002,(-0.006406044664949166+0.0008179480097366318j)
4.70,-43.878068228827985,(-0.006344551500317342+0.0008312282914500071j)
4.85,-43.95175255164397,(-0.006288175536778761+0.0008451650072204177j)
5.00,-44.01988972828309,(-0.006236167585129609+0.0008596647475029781j)
5.15,-44.083210436078026,(-0.006187907173159938+0.0008746501766892912j)
5.30,-44.1423330404671,(-0.006142876563414825+0.0008900566632290741j)
5.45,-44.197783814730556,(-0.006100640785075303+0.0009058297240122135j)
5.60,-44.25001297242094,(-0.006060832123783417+0.0009219230625746595j)
5.75,-44.29940748300237,(-0.006023137956324035+0.0009382970462687628j)
5.90,-44.346301392492805,(-0.00598729112333233+0.0009549175119901927j)
6.05,-44.39098419154644,(-0.00595306224798995+0.0009717548206689254j)
6.20,-44.43370764253244,(-0.005920253561376703+0.0009887831021303986j)
6.35,-44.4746913805981,(-0.005888693905080824+0.0010059796470945532j)
6.50,-44.514127531707544,(-0.0058582346617549975+0.001023324413959231j)
6.65,-44.552184536417215,(-0.005828746423305009+0.0010407996259137935j)
6.80,-44.589010326898084,(-0.0058001162503330105+0.0010583894397284213j)
6.95,-44.62473497302408,(-0.005772245409517369+0.001076079671866163j)
7.10,-44.6594728887133,(-0.005745047500775338+0.0010938575707900716j)
7.25,-44.69332467035194,(-0.005718446905413725+0.0011117116267756611j)
7.40,-44.72637862364806,(-0.005692377501595257+0.0011296314124040433j)
7.55,-44.75871204074266,(-0.005666781593160153+0.0011476074483477007j)
7.70,-44.790392154621365,(-0.005641609091989499+0.001165631090182862j)
7.85,-44.821477054660605,(-0.005616816753465174+0.0011836944328481407j)
8.00,-44.85201623956556,(-0.005592367679198302+0.0012017902300795215j)
8.15,-44.8820510645246,(-0.005568230907219659+0.0012199118267341386j)
8.30,-44.91161498355496,(-0.005544381152735256+0.0012380531024074688j)
8.45,-44.94073359199839,(-0.005520798692170179+0.0012562084251815124j)
8.60,-44.969424446143684,(-0.005497469402443151+0.001274372614745701j)
8.75,-44.99769662135216,(-0.005474384977924941+0.0012925409145388492j)
8.90,-45.02554994875207,(-0.005451543361610131+0.0013107089730056052j)
9.05,-45.05297384031007,(-0.005428949446788553+0.0013288728345896845j)
9.20,-45.079945567672,(-0.005406616134324147+0.0013470289417722087j)
9.35,-45.10642779319294,(-0.0053845658739882845+0.0013651741504001154j)
