Freq_kHz,TS,f_bs
0.50,-63.07950237093359,(0.0007014947331746595+1.0284779463884112e-06j)
0.65,-57.77185062021169,(0.0012924233344343617+4.539132855001638e-06j)
0.80,-53.116427687755134,(0.0022088527174210556+1.6322221860493102e-05j)
0.95,-48.67023565774705,(0.00368503526071817+5.3968160539457835e-05j)
1.10,-44.02693134110335,(0.00628740447211855+0.00018207934542354649j)
1.25,-38.55261593860022,(0.011790665075439204+0.0007300475068983812j)
1.40,-30.420657747659348,(0.029654324631306805+0.005320157894227016j)
1.55,-18.17499780825968,(-0.0738674448038311+0.09882610793458539j)
1.70,-30.541578339153155,(-0.02903820886700623+0.006288199290057808j)
1.85,-34.79993270953676,(-0.018015011997502283+0.0025681890243110118j)
2.00,-37.117135045012695,(-0.013840596358544132+0.0016292816978330069j)
2.15,-38.609351200771684,(-0.011670336425106086+0.0012428879659524407j)
2.30,-39.657643986161744,(-0.010349388353262162+0.001045102249190653j)
2.45,-40.435283491552894,(-0.0094655009088172+0.0009313597712257428j)
2.60,-41.03444815233714,(-0.008835320354787997+0.0008616091536076005j)
2.75,-41.50935387405944,(-0.008365041819870616+0.0008175205621866667j)
2.90,-41.89420715204201,(-0.00800175656675155+0.0007896157069685097j)
3.05,-42.21174407107516,(-0.0077133925747561475+0.0007725355751422691j)
3.20,-42.47769895229466,(-0.007479399291097911+0.0007630360678213808j)
3.35,-42.703317853028636,(-0.007286015337146338+0.0007590444792206671j)
3.50,-42.896854591572655,(-0.007123689073270596+0.0007591773102302597j)
3.65,-43.06450271257427,(-0.006985590487247987+0.0007624770607993542j)
3.80,-43.21099831052719,(-0.0068667115408412634+0.0007682605683883407j)
3.95,-43.340022464698365,(-0.006763300484961127+0.0007760275753755992j)
4.10,-43.45447723143569,(-0.006672494069180626+0.0007854034477861607j)
4.25,-43.55667937598348,(-0.006592071420608577+0.0007961020835684768j)
4.40,-43.64849915274767,(-0.006520285153250751+0.0008079011940931038j)
4.55,-43.73146151751574,(-0.006455742886460179+0.0008206254105457564j)
4.70,-43.806821126002035,(-0.006397322484925404+0.000834134477529266j)
4.85,-43.875618705935935,(-0.006344110355106721+0.000848314836135117j)
5.00,-43.93872397656572,(-0.006295355817082077+0.0008630735153527058j)
5.15,-43.9968687085418,(-0.006250436883256797+0.0008783336268003083j)
5.30,-44.050672460595386,(-0.006208834260973121+0.0008940309930929255j)
5.45,-44.100662810451574,(-0.00617011137058392+0.0009101115908221173j)
5.60,-44.14729140002889,(-0.006133898822112702+0.0009265295876058066j)
5.75,-44.19094676570931,(-0.006099882236843875+0.0009432458182725068j)
5.90,-44.23196467579679,(-0.0060677926065206824+0.0009602265897154409j)
6.05,-44.270636538379264,(-0.0060373985831163775+0.000977442734580425j)
6.20,-44.30721617259823,(-0.0060085003443564305+0.000994868855358577j)
6.35,-44.34192554860943,(-0.005980924498171661+0.0010124827156220019j)
6.50,-44.37495936354354,(-0.00595452004527616+0.0010302647460223896j)
6.65,-44.406488918308646,(-0.005929155012111618+0.001048197640573115j)
6.80,-44.436665336405035,(-0.005904713683933425+0.0010662660245346228j)
6.95,-44.46562225936236,(-0.00588109431135304+0.001084456179522543j)
7.10,-44.49347811163033,(-0.005858207201133397+0.0011027558146798257j)
7.25,-44.520338008821255,(-0.00583597312113736+0.0011211538751867917j)
7.40,-44.54629536826868,(-0.0058143219641162355+0.0011396403812407726j)
7.55,-44.571433268990326,(-0.00579319162657116+0.0011582062920635582j)
7.70,-44.5958255985301,(-0.005772527068073301+0.0011768433906034087j)
7.85,-44.619538016238884,(-0.005752279523796304+0.0011955441854659583j)
8.00,-44.64262875585486,(-0.005732405849082549+0.0012143018272945119j)
8.15,-44.66514928435612,(-0.005712867980025953+0.00123311003736967j)
8.30,-44.68714482860218,(-0.005693632498651006+0.0012519630466458404j)
8.45,-44.70865477588081,(-0.005674670295616151+0.0012708555438135634j)
8.60,-44.72971294868631,(-0.005655956327818375+0.0012897826312955457j)
8.75,-44.750347747302726,(-0.005637469473243306+0.0013087397883710062j)
8.90,-44.770582145267205,(-0.005619192491443523+0.0013277228408974837j)
9.05,-44.79043351137422,(-0.005601112105942222+0.0013467279373819366j)
9.20,-44.8099132156771,(-0.005583219235919434+0.0013657515314783467j)
9.35,-44.829025953023546,(-0.005565509420718985+0.0013847903713885743j)
9.50,-44.84776868098074,(-0.005547983505408331+0.0014038414971879402j)
9.65,-44.86612901102093,(-0.005530648694574191+0.0014229022478756059j)
9.80,-44.88408279719504,(-0.005513520145067163+0.0014419702811340946j)
9.95,-44.90159050707396,(-0.0054966233754586615+0.001461043610645723j)
10.10,-44.918591681513185,(-0.005479997956897011+0.0014801206688629545j)
10.25,-44.9349962852049,(-0.005463703289418728+0.0014992004082688794j)
10.40,-44.950670793468205,(-0.005447827911962089+0.0015182824630991661j)
10.55,-44.96541495242898,(-0.005432505081662591+0.001537367409465213j)
10.70,-44.978921105989784,(-0.005417940091384266+0.0015564571910003868j)
10.85,-44.9906987708722,(-0.005404461036603033+0.0015755558307431043j)
11.00,-44.99992420659459,(-0.005392620330506654+0.0015946706433065286j)
11.15,-45.00511084946674,(-0.005383417851325212+0.001613814276949016j)
11.30,-45.00329035758496,(-0.005378857984610583+0.0016330076554713889j)
11.45,-44.98757798493507,(-0.005383616753343972+0.0016522792018430134j)
11.60,-44.93758289195132,(-0.005411682282797207+0.0016715974050867046j)
11.75,-44.75459230940878,(-0.005532368861273088+0.0016893897003515148j)
11.90,-38.415747923571466,(-0.009428183853464457-0.007424967707825261j)
12.05,-45.654621921907356,(-0.0049272118354689734+0.0017089868436559233j)
12.20,-45.44503728197156,(-0.005051977006337051+0.001737903460785811j)
12.35,-45.39019808719882,(-0.0050804418820829126+0.0017591448663751173j)
12.50,-45.37287642052826,(-0.005084920486222484+0.001778927381851827j)
12.65,-45.37040060644942,(-0.005079773414229215+0.0017981796265635857j)
12.80,-45.375319939050755,(-0.005069771060002209+0.0018171671830067657j)
12.95,-45.384468493448594,(-0.005056952816179601+0.0018359924848926862j)
13.10,-45.39627320044919,(-0.005042336063287949+0.001854702493622772j)
13.25,-45.40986475546022,(-0.005026484647097231+0.0018733211978665101j)
13.40,-45.42472419221566,(-0.005009735938583854+0.0018918616996803567j)
13.55,-45.440522969014765,(-0.004992303927789563+0.0019103314053434076j)
13.70,-45.45704329797612,(-0.004974330722644472+0.0019287345037436985j)
13.85,-45.474135372751476,(-0.004955914255363446+0.0019470732495768994j)
14.00,-45.4916929914172,(-0.004937124100924172+0.001965348671300375j)
14.15,-45.50963896691222,(-0.004918010958930882+0.001983560981819982j)
14.30,-45.52791603246824,(-0.0048986125727575784+0.0020017098262142085j)
14.45,-45.546480974586984,(-0.0048789575536782705+0.002019794435482873j)
14.60,-45.56530073639446,(-0.00485906792493599+0.0020378137235978243j)
14.75,-45.58434976492726,(-0.004838960857291951+0.0020557663488589787j)
14.90,-45.6036081673642,(-0.004818649878777122+0.00207365075179072j)
15.05,-45.623060407573384,(-0.004798145733491298+0.0020914651768807876j)
15.20,-45.6426943725915,(-0.004777457000543053+0.002109207682569331j)
15.35,-45.66250069848178,(-0.004756590545393378+0.0021268761421218987j)
15.50,-45.68247228247643,(-0.004735551851566446+0.002144468236880219j)
15.65,-45.702603932406774,(-0.004714345265089199+0.0021619814426007055j)
15.80,-45.722892120345136,(-0.004692974173757824+0.0021794130090060917j)
15.95,-45.74333481821702,(-0.0046714411364046134+0.002196759932189431j)
16.10,-45.763931400780386,(-0.004649747972535268+0.0022140189190535814j)
16.25,-45.784682607025324,(-0.004627895819249941+0.0022311863424878194j)
16.40,-45.80559055550013,(-0.004605885159762981+0.0022482581854289807j)
16.55,-45.826658812906615,(-0.004583715825743549+0.0022652299712690297j)
16.70,-45.84789251896589,(-0.004561386973866767+0.0022820966771865724j)
16.85,-45.86929857444705,(-0.00453889703518216+0.002298852625803778j)
17.00,-45.89088590380763,(-0.0045162436339766885+0.002315491348970766j)
17.15,-45.91266580965609,(-0.0044934234705078496+0.002332005415264879j)
17.30,-45.93465244393354,(-0.004470432159027396+0.0023483862096762183j)
17.45,-45.95686343139255,(-0.004447264008503781+0.0023646236494975132j)
17.60,-45.979320696227774,(-0.0044239117277889576+0.0023807058139674597j)
17.75,-46.00205156510606,(-0.004400366028736524+0.0023966184556657635j)
17.90,-46.025090253451395,(-0.004376615088461365+0.0024123443472827675j)
18.05,-46.04847989333804,(-0.004352643813105818+0.0024278623953393123j)
18.20,-46.07227534220492,(-0.004328432815953691+0.002443146417844509j)
18.35,-46.09654714169778,(-0.004303956975279527+0.002458163427313424j)
18.50,-46.12138721113843,(-0.004279183358875304+0.0024728711688483986j)
18.65,-46.14691722667233,(-0.004254068168703249+0.002487214507117687j)
18.80,-46.17330128880211,(-0.0042285521215166075+0.0025011199801833815j)
18.95,-46.20076566194938,(-0.004202553252554062+0.0025144873385419112j)
19.10,-46.22963067636425,(-0.004175955289083887+0.0025271759190115916j)
19.25,-46.26036451386146,(-0.004148588059629928+0.002538981763634408j)
19.40,-46.29367865269224,(-0.004120192755004256+0.002549597211605738j)
19.55,-46.33070818527858,(-0.004090356362096311+0.002558535010357132j)
19.70,-46.37338036797664,(-0.004058377826824124+0.0025649743712438597j)
19.85,-46.42524891446156,(-0.004022965620878787+0.0025674159387313964j)
20.00,-46.493663891325205,(-0.003981453166729864+0.002562796825368851j)
20.15,-46.59667949478006,(-0.003927311369710691+0.002543732515479087j)
20.30,-46.793674660210876,(-0.003839207946814078+0.0024867439860158124j)
20.45,-47.461728261638555,(-0.0035846364056221084+0.002256230804019932j)
20.60,-42.995707241637724,(-0.005164488710266816+0.004847302731864614j)
20.75,-45.69637562522958,(-0.004191848655044524+0.003060428774973505j)
20.90,-46.01735078973463,(-0.004055828888549357+0.0029272790238617247j)
21.05,-46.153686892202956,(-0.003988401802148701+0.002887587286067599j)
21.20,-46.23564138983744,(-0.003941056341981771+0.0028740813988185486j)
21.35,-46.29425584725727,(-0.0039022709877945907+0.0028715144982878055j)
21.50,-46.34070674946332,(-0.003867907672203406+0.002874522326038162j)
21.65,-46.38000201482689,(-0.003836116017690362+0.0028807327879906025j)
21.80,-46.41471843594205,(-0.0038059459317469706+0.0028889349189072317j)
21.95,-46.44631524528955,(-0.003776860789072138+0.0028984458070252226j)
22.10,-46.47567884898501,(-0.0037485358095233267+0.0029088510039649196j)
22.25,-46.50337703039864,(-0.0037207640756902055+0.002919884376782412j)
22.40,-46.529788607347044,(-0.00369340865190716+0.0029313671994491267j)
22.55,-46.555174320916,(-0.0036663764430004773+0.0029431749981656406j)
22.70,-46.579717807784206,(-0.0036396031168534327+0.0029552184408162003j)
22.85,-46.603550370989204,(-0.0036130440204945507+0.0029674317909967394j)
23.00,-46.62676650882978,(-0.0035866685195996505+0.002979765653070185j)
23.15,-46.64943392926229,(-0.003560456387294092+0.0029921822602934794j)
23.30,-46.67160013713615,(-0.003534395475162633+0.0030046523280816686j)
23.45,-46.69329680624177,(-0.0035084802239099848+0.0030171529031080345j)
23.60,-46.71454265909592,(-0.0034827107532545546+0.0030296658653984716j)
23.75,-46.735345291794545,(-0.003457092378179197+0.0030421768709889747j)
23.90,-46.755702206197334,(-0.0034316354662021664+0.0030546746004875137j)
24.05,-46.775601197478906,(-0.0034063555966078922+0.003067150226863176j)
24.20,-46.79502016346678,(-0.0033812740185815626+0.0030795970464870272j)
24.35,-46.81392633560597,(-0.003356418438302648+0.003092010238007066j)
24.50,-46.83227486706493,(-0.0033318242013812348+0.003104386728333031j)
24.65,-46.850006639672245,(-0.0033075359831568826+0.0031167251566143195j)
24.80,-46.86704505409725,(-0.003283610164178494+0.0031290259376759943j)
24.95,-46.88329142688147,(-0.0032601181653100705+0.0031412914378237977j)
25.10,-46.89861840099297,(-0.0032371511692449065+0.0031535262904847533j)
25.25,-46.9128604270287,(-0.0032148269029854248+0.0031657379000735687j)
25.40,-46.925799787056015,(-0.003193299572871392+0.003177937215201457j)
25.55,-46.9371456166218,(-0.003172774770926981+0.0031901399066544818j)
25.70,-46.946501543647976,(-0.003153532489683156+0.0032023681800796605j)
25.85,-46.95331409398017,(-0.0031359638807551774+0.003214653625257132j)
26.00,-46.95678712091546,(-0.00312063237423961+0.0032270418313521j)
26.15,-46.955732980171064,(-0.0031083803275200766+0.0032396001538181874j)
26.30,-46.94829824715032,(-0.0031005263960001365+0.0032524314109671406j)
