Freq_kHz,TS,f_bs
0.50,-63.081388369855105,(0.000701342431243245+1.0284967382092504e-06j)
0.65,-57.77345929690965,(0.0012921839889252571+4.539272078475415e-06j)
0.80,-53.11768676197785,(0.0022085325304903544+1.632297776807995e-05j)
0.95,-48.67107289427477,(0.0036846799480308133+5.397167893100303e-05j)
1.10,-44.02727455933315,(0.006287155364803739+0.00018209524503333543j)
1.25,-38.552393022285784,(0.011790963742695969+0.0007301297845122138j)
1.40,-30.41979665483578,(0.029657224342555754+0.0053209098282230236j)
1.55,-18.17342658138525,(-0.07388182326713486+0.09884322790297283j)
1.70,-30.53922511550219,(-0.02904616229729772+0.00628950973460432j)
1.85,-34.79672573188014,(-0.018021709501088758+0.002568822946289906j)
2.00,-37.1130026726256,(-0.013847218607447804+0.0016297518385058822j)
2.15,-38.604221920811376,(-0.011677264178275092+0.0012433025536294346j)
2.30,-39.651446425462225,(-0.010356810511022203+0.00104550135058408j)
2.45,-40.427946428887545,(-0.009473537604435527+0.0009317635117083108j)
2.60,-41.025900531205664,(-0.008844060983684577+0.0008620299906290562j)
2.75,-41.49952481606115,(-0.008374559930843408+0.0008179674969090505j)
2.90,-41.883025970904164,(-0.008012116661451813+0.0007900960289132897j)
3.05,-42.19914028741271,(-0.007724653567069391+0.0007730556860886418j)
3.20,-42.46360230918634,(-0.007491616413937004+0.0007636019105598325j)
3.35,-42.68765833250438,(-0.007299241259729916+0.0007596617781049978j)
3.50,-42.87956243211872,(-0.007137974587535339+0.0007598517145279998j)
3.65,-43.04550842777541,(-0.007000984945251624+0.0007632142344718915j)
3.80,-43.19023270898053,(-0.006883263141211936+0.0007690662487306689j)
3.95,-43.3174166713508,(-0.0067810564640130334+0.0007769076127280225j)
4.10,-43.42996271051679,(-0.006691500829610266+0.0007863638332951126j)
4.25,-43.53018795572912,(-0.006612374617954726+0.0007971489691490529j)
4.40,-43.619963052136434,(-0.006541929752868207+0.0008090409071530692j)
4.55,-43.700813375271785,(-0.006478773199259962+0.0008218644650974037j)
4.70,-43.77399403215439,(-0.006421782187324164+0.0008354795827498676j)
4.85,-43.84054623626736,(-0.0063700424968189595+0.0008497729030834465j)
5.00,-43.901340230334256,(-0.006322802819189859+0.0008646516623225145j)
5.15,-43.957108349917675,(-0.006279440528172573+0.0008800391836425651j)
5.30,-44.00847076432568,(-0.006239435675333607+0.0008958715047383295j)
5.45,-44.05595571234811,(-0.0062023510016889095+0.0009120948201662347j)
5.60,-44.10001557375496,(-0.006167816393106247+0.0009286635178704923j)
5.75,-44.14103962644298,(-0.0061355167535264805+0.0009455386549220106j)
5.90,-44.17936450537255,(-0.006105182274683472+0.0009626867619794039j)
6.05,-44.215282525352755,(-0.006076580786928076+0.0009800788966157126j)
6.20,-44.24904855787553,(-0.006049511548664617+0.0009976898870656995j)
6.35,-44.28088566955695,(-0.006023800223227991+0.0010154977231180585j)
6.50,-44.310989783761585,(-0.005999294780298267+0.0010334830617601955j)
6.65,-44.339533555407854,(-0.005975862130658594+0.0010516288230842834j)
6.80,-44.36666960798939,(-0.005953385346878047+0.0010699198577624237j)
6.95,-44.39253325052748,(-0.0059317613553444455+0.0010883426716973743j)
7.10,-44.41724476802263,(-0.005910899009941266+0.0011068851966732623j)
7.25,-44.44091136012621,(-0.005890717476713386+0.0011255365982764276j)
7.40,-44.46362878835138,(-0.005871144873299995+0.0011442871141655558j)
7.55,-44.48548278011483,(-0.005852117118566579+0.0011631279172650004j)
7.70,-44.506550229159394,(-0.0058335769564392785+0.0011820509994868492j)
7.85,-44.526900224285775,(-0.005815473125122029+0.001201049072487329j)
8.00,-44.54659493245832,(-0.005797759648390725+0.0012201154826245876j)
8.15,-44.56569035746996,(-0.0057803952301521385+0.0012392441378207867j)
8.30,-44.58423699129593,(-0.0057633427371223366+0.0012584294444578648j)
8.45,-44.60228037181451,(-0.005746568757534873+0.0012776662527789913j)
8.60,-44.619861557526896,(-0.00573004322641452+0.001296949809546343j)
8.75,-44.6370175270731,(-0.0057137391103163565+0.0013162757169362033j)
8.90,-44.65378150851868,(-0.0056976321466937286+0.0013356398968466373j)
9.05,-44.67018324033161,(-0.005681700635410547+0.001355038559959676j)
9.20,-44.68624916229213,(-0.005665925282632148+0.001374468179055598j)
9.35,-44.702002529801206,(-0.005650289100754324+0.0013939254662233703j)
9.50,-44.71746343825192,(-0.00563477737279892+0.0014134073537726464j)
9.65,-44.73264873389746,(-0.005619377696782625+0.0014329109788385494j)
9.80,-44.74757177136078,(-0.005604080136749549+0.0014524336719193964j)
9.95,-44.762241950894435,(-0.00558887752565145+0.0014719729499408653j)
10.10,-44.77666392162423,(-0.0055737659972672745+0.0014915265149917662j)
10.25,-44.79083625227802,(-0.005558745882180278+0.0015110922607758314j)
10.40,-44.80474921042163,(-0.005543823212360745+0.001530668290365494j)
10.55,-44.81838097101446,(-0.005529012297548015+0.0015502529515761718j)
10.70,-44.83169089597867,(-0.005514340300666763+0.0015698449012566805j)
10.85,-44.84460697735105,(-0.005499855799006541+0.001589443218918044j)
11.00,-44.85700067290477,(-0.005485645963512534+0.0016090476060198857j)
11.15,-44.868631576936274,(-0.005471874385607843+0.00162865872698086j)
11.30,-44.8790094535019,(-0.005458875575185786+0.0016482787043204752j)
11.45,-44.88698230467706,(-0.005447437860813015+0.0016679109863329512j)
11.60,-44.88910272155596,(-0.005439930342564079+0.001687548916704724j)
11.75,-44.868421248388266,(-0.0054481121386388085+0.0017069244934394194j)
11.90,-44.2940666782112,(-0.0060969815676059054+0.00017644383138495424j)
12.05,-45.03794192091239,(-0.0053207006846341+0.0017429438663319095j)
12.20,-45.01475608388695,(-0.005329460700957086+0.0017641888841802016j)
12.35,-45.01620685905165,(-0.0053218319163677134+0.0017841223982831681j)
12.50,-45.023699716368995,(-0.005310083843747537+0.0018037984205309034j)
12.65,-45.03358150780642,(-0.005296650651194795+0.0018233734060430916j)
12.80,-45.044646190572124,(-0.0052823390927312286+0.0018428912625146397j)
12.95,-45.05638140899069,(-0.005267492599341139+0.001862368204416788j)
13.10,-45.06853363385139,(-0.005252281304379937+0.0018818110282008648j)
13.25,-45.080963915171004,(-0.005236798508113441+0.001901222625458244j)
13.40,-45.09359038505819,(-0.0052210991993386045+0.0019206040304467784j)
