Freq_kHz,TS,f_bs
0.50,-63.08152539926783,(0.000701331366860497+1.0284981033777218e-06j)
0.65,-57.77357617675351,(0.0012921666007905486+4.539282192690202e-06j)
0.80,-53.11777824099204,(0.0022085092688689505+1.6323032683123944e-05j)
0.95,-48.67113372478042,(0.003684654133660723+5.3971934536583436e-05j)
1.10,-44.027299497992914,(0.006287137264744251+0.00018209640012584045j)
1.25,-38.55237683087423,(0.011790985436449901+0.0007301357619729436j)
1.40,-30.419734101022364,(0.029657435001981876+0.005320964456828523j)
1.55,-18.173312439532477,(-0.07388286789869482+0.09884447169941567j)
1.70,-30.539054167481062,(-0.029046740152046207+0.00628960494219295j)
1.85,-34.7964927679056,(-0.01802219612320379+0.0025688690033170316j)
2.00,-37.11270249211464,(-0.013847699778319384+0.001629785996762766j)
2.15,-38.60384933326686,(-0.011677767565035533+0.0012433326762435416j)
2.30,-39.65099625138568,(-0.010357349842677251+0.0010455303486155557j)
2.45,-40.42741350072453,(-0.009474121614706822+0.0009317928474576249j)
2.60,-41.02527969432767,(-0.008844696173940111+0.0008620605693315346j)
2.75,-41.498810929788405,(-0.008375251652016727+0.0008179999727235331j)
2.90,-41.882213909574155,(-0.008012869608082462+0.0007901309316787286j)
3.05,-42.19822494149986,(-0.007725472028679729+0.0007730934811863782j)
3.20,-42.46257858647883,(-0.007492504413610557+0.0007636430300678939j)
3.35,-42.68652115934481,(-0.007300202635329666+0.0007597066382793347j)
3.50,-42.87830675471615,(-0.007139013041618332+0.0007599007262220302j)
3.65,-43.04412921359729,(-0.007002104076892001+0.0007632678096642726j)
3.80,-43.18872494823397,(-0.006884466466856223+0.000769124804790887j)
3.95,-43.315775378564084,(-0.006782347431408558+0.0007769715753070648j)
4.10,-43.42818292623321,(-0.006692882827197893+0.0007864336383481315j)
4.25,-43.528264748327096,(-0.006613850981192186+0.0007972250643917208j)
4.40,-43.61789151979168,(-0.006543503768410231+0.0008091237531375979j)
4.55,-43.69858864807956,(-0.006480448107594757+0.0008219545360263919j)
4.70,-43.77161127443244,(-0.006423561184261516+0.0008355773671050459j)
4.85,-43.838000649063304,(-0.006371928734093889+0.0008498789041207208j)
5.00,-43.89862705416473,(-0.006324799404358517+0.0008647663984682368j)
5.15,-43.95422286777054,(-0.0062815505239178105+0.0008801631888151664j)
5.30,-44.00540830496211,(-0.006241662098255192+0.0008960053286120957j)
5.45,-44.05271165394674,(-0.006204696820623083+0.0009122390283890527j)
5.60,-44.09658534864303,(-0.006170284526484207+0.000928818692243803j)
5.75,-44.137418723618126,(-0.006138110068240627+0.000945705393548678j)
5.90,-44.175548477364,(-0.006107903581675368+0.0009628656793832683j)
6.05,-44.2112669932336,(-0.00607943283808599+0.0009802706238351679j)
6.20,-44.24482921755598,(-0.00605249703274697+0.0009978950717224131j)
6.35,-44.27645829888307,(-0.00602692176118496+0.0010157170294609792j)
6.50,-44.30635025055426,(-0.00600255491991166+0.001033717170684071j)
6.65,-44.33467782660341,(-0.005979263340399766+0.0010518784321210803j)
6.80,-44.36159376007697,(-0.005956930008859133+0.0010701856810431223j)
6.95,-44.38723348151907,(-0.005935451757209071+0.001088625439880717j)
7.10,-44.411717411228594,(-0.005914737335514766+0.0011071856568392487j)
7.25,-44.435152900159444,(-0.005894705795130342+0.0011258555137677805j)
7.40,-44.45763587966014,(-0.005875285126408886+0.0011446252643908608j)
7.55,-44.47925226874162,(-0.0058564111061426664+0.001163486097429618j)
7.70,-44.50007917819866,(-0.0058380263188867534+0.0011824300202725264j)
7.85,-44.52018594416799,(-0.005820079322905961+0.0012014497596208712j)
8.00,-44.539635016881306,(-0.00580252393764296+0.0012205386763590009j)
8.15,-44.558482726478076,(-0.005785318633437058+0.0012396906922859468j)
8.30,-44.57677994326306,(-0.005768426008174611+0.001258900226855081j)
8.45,-44.594572646650846,(-0.005751812338398804+0.0012781621423814114j)
8.60,-44.61190241416695,(-0.005735447194914956+0.0012974716964556977j)
8.75,-44.62880683932005,(-0.005719303115100991+0.0013168245005307408j)
8.90,-44.64531988474477,(-0.005703355326120969+0.0013362164838336171j)
9.05,-44.661472174557524,(-0.005687581515185002+0.001355643861915825j)
9.20,-44.67729122708958,(-0.0056719616451081836+0.0013751031092965344j)
9.35,-44.69280162575708,(-0.00565647781591498+0.0013945909357821523j)
9.50,-44.70802512117011,(-0.0056411141765482006+0.0014141042661786317j)
9.65,-44.72298065078014,(-0.005625856895491776+0.001433640223255513j)
9.80,-44.73768425170324,(-0.005610694206476266+0.0014531961140011858j)
9.95,-44.75214882483699,(-0.005595616557459418+0.001472769419451746j)
10.10,-44.76638367815025,(-0.005580616911764736+0.001492357788744845j)
10.25,-44.78039372251348,(-0.005565691287518818+0.0015119590386390325j)
10.40,-44.79417809030579,(-0.005550839691998042+0.0015315711607398082j)
10.55,-44.807727741364296,(-0.00553606774806643+0.0015511923404377796j)
10.70,-44.821021184711476,(-0.005521389608138212+0.0015708209947700254j)
10.85,-44.83401644965386,(-0.005506833431973387+0.0015904558422872796j)
11.00,-44.84663495838042,(-0.0054924524047128+0.0016100960282315782j)
11.15,-44.85872602364143,(-0.005478349024899226+0.0016297413410287904j)
11.30,-44.8699782620707,(-0.0054647358107610695+0.0016493925280678331j)
11.45,-44.87965497112026,(-0.005452117073892025+0.0016690512085938151j)
11.60,-44.885544103479575,(-0.005442013075996324+0.0016887125273707991j)
11.75,-44.87674733382781,(-0.00544197817688625+0.0017082037132512744j)
11.90,-44.58414793984302,(-0.005853630810142166+0.0007317677788758515j)
12.05,-44.99442740870411,(-0.005349474287755545+0.001745423682345705j)
12.20,-44.98405464178322,(-0.005349762285087388+0.001766108219580546j)
12.35,-44.98942649285611,(-0.0053394996351141056+0.0017859462821066033j)
12.50,-44.99865327590092,(-0.005326569239203823+0.0018056146646260802j)
12.65,-45.00939782633756,(-0.005312533970448567+0.001825213395954695j)
12.80,-45.02088930067626,(-0.005297911017779531+0.0018447701846929772j)
12.95,-45.03280102242446,(-0.005282919914741864+0.0018642949451073215j)
13.10,-45.044972038993095,(-0.005267668900975322+0.0018837915391415982j)
13.25,-45.05731473717887,(-0.005252216903339904+0.0019032613174280815j)
13.40,-45.06977801648077,(-0.005236598283656014+0.0019227044331831518j)
13.55,-45.08233060055662,(-0.0052208340675748+0.0019421204036127336j)
13.70,-45.094952719822714,(-0.005204937547030311+0.0019615083750701375j)
13.85,-45.107631650822064,(-0.005188917288207402+0.001980867257411833j)
14.00,-45.120359181553326,(-0.005172778843142192+0.002000195795092028j)
14.15,-45.13313010329757,(-0.0051565257702064415+0.0020194926052186763j)
14.30,-45.14594128000514,(-0.005140160265809832+0.0020387561970990065j)
14.45,-45.15879105805095,(-0.0051236835671904365+0.002057984980656049j)
14.60,-45.171678884965644,(-0.005107096214950394+0.0020771772676104394j)
14.75,-45.1846050614266,(-0.00509039822651105+0.0020963312675126946j)
14.90,-45.197570581452744,(-0.0050735892110272554+0.0021154450797114584j)
