Freq_kHz,TS,f_bs
10.00,-39.16626058409712,(0.0034920784216513514+0.010438844905149545j)
12.00,-39.1691313376784,(0.008056107363610043+0.00749554293766144j)
14.00,-39.40018559658446,(0.010348898551997861+0.0027768245098207358j)
16.00,-39.805975837513934,(0.010000552360940025-0.00213490580390417j)
18.00,-40.57526882597945,(0.007530988277983079-0.00555679450274773j)
20.00,-40.62080042963711,(0.004148353843314334-0.008334948760147738j)
22.00,-34.57995309839221,(-0.007561908352268508-0.01706337068093706j)
24.00,-41.16102925602475,(-0.005359319773747751-0.006915143537928526j)
26.00,-41.10354468168141,(-0.007196600080886207-0.005076448367875419j)
28.00,-40.39270391833561,(-0.009529349912581189-0.0007388635832791075j)
30.00,-41.638066363944105,(-0.007454415593014897+0.0036070816488628678j)
32.00,-41.32752931731354,(-0.004929798743295028+0.007025645060906831j)
34.00,-41.39300954804122,(-0.00140644544745273+0.008401321748321334j)
36.00,-41.23421916880038,(0.0028165438905132676+0.008205454525448906j)
38.00,-41.41586914032371,(0.005815702163998962+0.006193301070539057j)
40.00,-41.47096551059164,(0.008001410937001938+0.0026920029447540326j)
42.00,-41.528471472659675,(0.00827120378511892-0.0013853408860902557j)
44.00,-41.563112947765376,(0.006727454848956526-0.004951218183827916j)
46.00,-41.75977576596692,(0.003802402847059712-0.007226745632849091j)
48.00,-41.708530512455006,(9.615178755924327e-05-0.008213792359884885j)
50.00,-41.989726186424726,(-0.003646606241967025-0.007067349956216949j)
52.00,-41.596901626632636,(-0.006845176617698719-0.004730330733972732j)
54.00,-41.78657555881323,(-0.008042280549600486-0.0012631748651867833j)
56.00,-40.413195507752846,(-0.0076543060460319-0.005686475188871647j)
58.00,-41.447474990282004,(-0.0060907735209225055+0.005878645080159119j)
60.00,-42.37611856855195,(-0.0025912519582844827+0.007151692628569726j)
62.00,-41.68226941021557,(0.0016463838522559264+0.008073060193609712j)
64.00,-41.71351577780839,(0.004585260623072694+0.006809816759230868j)
66.00,-41.75800197091392,(0.0074609248722315325+0.0033235465027053276j)
68.00,-42.24730920309251,(0.007718928576916323+0.00014585397308232228j)
70.00,-42.090514824032404,(0.006992984329182486-0.0035906106015397145j)
72.00,-41.88643449921345,(0.004767274792410507-0.006483864897154337j)
74.00,-41.69715207062093,(0.001158909156232675-0.008143069228606118j)
76.00,-41.95696089234936,(-0.002272292134388323-0.0076525040244606836j)
78.00,-42.119859696498594,(-0.005602174475357619-0.005476661804448233j)
80.00,-41.98986437087395,(-0.00753679852541681-0.002537681651191652j)
82.00,-42.07073639016081,(-0.007812835189221866+0.001017832579521376j)
84.00,-41.80899096310989,(-0.006363198093129409+0.00504404763393973j)
86.00,-42.00937999646261,(-0.0037815262570222784+0.0069756479981139576j)
88.00,-42.030405835726576,(-9.444604029709464e-05+0.007914961222873893j)
90.00,-41.47784115061236,(0.0036159707868217237+0.0076211199557602236j)
92.00,-41.84184502290431,(0.006465246324096439+0.00486172831696905j)
94.00,-41.966594559040146,(0.007843916544319289+0.0014338424893292133j)
96.00,-41.980422694552985,(0.007216413099005039-0.003362169540458939j)
98.00,-53.22700028208362,(0.0015010519326174696-0.001582238818831596j)
100.00,-42.1715113665696,(0.0023848370864661206-0.007413843401030926j)
102.00,-42.32861081812643,(-0.0012589387698221644-0.00754405662201301j)
104.00,-42.610069493345094,(-0.003938390861641476-0.006270238958626218j)
106.00,-42.04810325659645,(-0.006932185871461056-0.0037875492891979406j)
108.00,-42.18004442303897,(-0.007767005273736882-0.00045507951642856804j)
110.00,-42.14421679998742,(-0.007078927746225382+0.0033051011449237253j)
112.00,-42.155893548882744,(-0.00518936595038338+0.005825934283424262j)
114.00,-41.87565157488713,(-0.0015416789305718473+0.007908959934646747j)
