Freq_kHz,TS,f_bs
10.00,-79.57637912469227,(-0.0001049938222592074+9.371003338221255e-07j)
12.00,-81.71098455468398,(-8.210376504290112e-05+1.6501657240067075e-06j)
14.00,-88.76034102183016,(-3.6403506530621074e-05+2.2659794450324023e-06j)
16.00,-94.08486148015592,(1.9614820023283518e-05+2.379594468126873e-06j)
18.00,-83.19635243331156,(6.919277718008939e-05+1.637721589742243e-06j)
20.00,-80.27065279411354,(9.693203643773813e-05-3.182095445369484e-08j)
22.00,-80.5299687172738,(9.405362824461279e-05-2.266024811797986e-06j)
24.00,-84.20439835338956,(6.147830395697361e-05-4.296935563424569e-06j)
26.00,-99.18573084017464,(9.673548024581219e-06-5.200440094617686e-06j)
28.00,-86.95619265613757,(-4.468876602429774e-05-4.2900575138580284e-06j)
30.00,-81.49798009782252,(-8.414583281351248e-05-1.493346327288964e-06j)
32.00,-80.34047002845712,(-9.612421411448995e-05+2.4731501347577485e-06j)
34.00,-82.24091718747935,(-7.700664206740189e-05+6.250535683378449e-06j)
36.00,-89.30060563803862,(-3.325519510563303e-05+8.296126897190872e-06j)
38.00,-93.12370856782225,(2.0756927012859524e-05+7.500822216654354e-06j)
40.00,-83.4046251091319,(6.746984017503537e-05+3.7198519590951015e-06j)
42.00,-80.73584262823209,(9.185496288477446e-05-2.022431425538557e-06j)
44.00,-81.24884737680928,(8.625755022777213e-05-7.782519843776676e-06j)
46.00,-85.35079111270406,(5.280129040791411e-05-1.1354265889788289e-05j)
48.00,-98.85434071655564,(2.602004633118295e-06-1.1109278328895516e-05j)
50.00,-86.30544789874236,(-4.7920669428052266e-05-6.70070453024419e-06j)
52.00,-81.68026856700615,(-8.240858332722107e-05+6.646162272955649e-07j)
54.00,-80.89007269540757,(-8.985587602162088e-05+8.533933122311674e-06j)
56.00,-83.15470418970943,(-6.811547411626791e-05+1.4027267881862151e-05j)
58.00,-90.84923786420653,(-2.4507586100506735e-05+1.4891782299647998e-05j)
60.00,-90.87338258410576,(2.663789571346408e-05+1.0404329465101872e-05j)
62.00,-83.26026572156997,(6.86820420639584e-05+1.765981105379765e-06j)
64.00,-81.06484997875512,(8.808153095565025e-05-8.197333334115977e-06j)
66.00,-81.90033768636374,(7.874796265204743e-05-1.5962413932262545e-05j)
68.00,-86.42950365287942,(4.394272138511422e-05-1.8557874327986627e-05j)
70.00,-96.2140307273572,(-4.829161195155047e-06-1.4689749997321453e-05j)
72.00,-85.69480282356986,(-5.163772012806091e-05-5.3201067401814645e-06j)
74.00,-81.76905649951871,(-8.131015925400001e-05+6.544846865084323e-06j)
76.00,-81.30909265588741,(-8.434817129356454e-05+1.6822131915049592e-05j)
78.00,-83.90444997919509,(-5.9967232447129406e-05+2.1761473858384806e-05j)
