Freq_kHz,TS,f_bs
10.00,-87.63115130212927,(-4.1537678740386316e-05+4.102252058126086e-08j)
12.00,-84.53044137710692,(-5.93577328692813e-05+1.0079575276052302e-07j)
14.00,-81.93089489048222,(-8.006702547554759e-05+2.1466650754689874e-07j)
16.00,-79.70118700069574,(-0.00010349925331482985+4.1154744795771893e-07j)
18.00,-77.75655025762632,(-0.0001294689497257571+7.278179366182598e-07j)
20.00,-76.03905138899381,(-0.0001577737379386953+1.2073519998231074e-06j)
22.00,-74.50732034624005,(-0.00018819662082795958+1.9012774857431605e-06j)
24.00,-73.13076857074925,(-0.000220508255714778+2.867498259845223e-06j)
26.00,-71.88613029547702,(-0.00025446917440430773+4.170018409330425e-06j)
28.00,-70.75528971824933,(-0.00028983192062923685+5.878110670004056e-06j)
30.00,-69.72385975057888,(-0.0003263430883532372+8.06537102562222e-06j)
32.00,-68.78022023439249,(-0.0003637452541035767+1.0808698317366759e-05j)
34.00,-67.91484784857096,(-0.00040177880410431253+1.418723254728923e-05j)
36.00,-67.11983724160108,(-0.0004401836622231772+1.8281279209982984e-05j)
38.00,-66.38856194535632,(-0.00047870032597878816+2.3171240232963502e-05j)
40.00,-65.71537401048704,(-0.0005170735320928878+2.893656562074995e-05j)
42.00,-65.09545993442248,(-0.0005550509058649022+3.565473419743766e-05j)
44.00,-64.52465429357352,(-0.0005923860955666058+4.340026727475706e-05j)
46.00,-63.99932745943927,(-0.0006288397358387123+5.224377582262524e-05j)
48.00,-63.516290092302626,(-0.0006641807424394781+6.225103982572385e-05j)
50.00,-63.07271611588672,(-0.0006981875417817757+7.348211789320675e-05j)
52.00,-62.66607980629302,(-0.00073064922902802+8.599048567817635e-05j)
54.00,-62.29410379873001,(-0.0007613666462085684+9.982220302622555e-05j)
56.00,-61.954715645942144,(-0.000790153370335185+0.00011501511174053123j)
58.00,-61.64601116148431,(-0.0008168366008756129+0.00013159806814643874j)
60.00,-61.36622322104331,(-0.0008412579362403899+0.00014959021699370104j)
62.00,-61.11369502443921,(-0.000863274030042717+0.00016900031540963148j)
64.00,-60.88685707298055,(-0.0008827571197060158+0.00018982611741200084j)
66.00,-60.68420731445045,(-0.0008995954223557791+0.00021205383075658315j)
68.00,-60.504294067101114,(-0.0009136933956587731+0.00023565765853444424j)
70.00,-60.34570146545187,(-0.0009249718641794227+0.00026059943790616037j)
72.00,-60.20703728151957,(-0.0009333680147242506+0.0002868283876715404j)
74.00,-60.11206897159341,(-0.0009358163877708779+0.0003142816464549094j)
76.00,-59.9839866597853,(-0.0009413430273910406+0.0003428809104375431j)
78.00,-59.89685709572435,(-0.0009408763390171755+0.0003725392759371322j)
80.00,-59.82416214221814,(-0.0009374354361233762+0.0004031547924168192j)
82.00,-59.76452852739082,(-0.0009310352202199016+0.00043461422532884147j)
84.00,-59.71658506243514,(-0.0009217046692642909+0.00046679292828860603j)
86.00,-59.6789687473847,(-0.0009094861945563897+0.0004995555200427447j)
88.00,-59.650333888732945,(-0.0008944349586804605+0.0005327566882086975j)
90.00,-59.62936413357114,(-0.0008766181671893173+0.0005662421109343931j)
92.00,-59.614787165106485,(-0.000856114345668194+0.0005998494857248232j)
94.00,-59.60539161455713,(-0.0008330126125365373+0.0006334096531213558j)
96.00,-59.59990475004885,(-0.0008074339684739595+0.0006667478016788932j)
98.00,-59.597551320444126,(-0.00077944715120244+0.0006996847400679566j)
100.00,-59.59736970034779,(-0.0007491745539190272+0.0007320382270291476j)
102.00,-59.59844611701365,(-0.000716762506467938+0.0007636243119704672j)
104.00,-59.60021132431973,(-0.0006823326823225995+0.0007942587451824514j)
106.00,-59.602196394552294,(-0.0006460232054602728+0.0008237583523541577j)
108.00,-59.6041009178674,(-0.0006079781422777983+0.0008519424220672777j)
110.00,-59.60579506840669,(-0.000568346938777267+0.0008786340695760683j)
112.00,-59.60731652187104,(-0.0005272838842293156+0.0009036615678988522j)
114.00,-59.60886240203584,(-0.0004849475996055051+0.0009268596345378634j)
116.00,-59.610776787444294,(-0.0004415005485844719+0.0009480706631018735j)
118.00,-59.60574028438998,(-0.00039957473537049657+0.000967145239890543j)
120.00,-59.6100611921438,(-0.00035467148379088244+0.0009839456748764813j)
122.00,-59.62402073867353,(-0.00030616734406657963+0.0009983445777257325j)
124.00,-59.63317853663646,(-0.00025996264635408937+0.0010102241512110783j)
126.00,-59.64599826325908,(-0.00021350126970677235+0.0010194819023349227j)
128.00,-59.66331497673431,(-0.00016695938698415124+0.0010260279572636517j)
130.00,-59.68598055093778,(-0.00012051399092313138+0.0010297865025889088j)
132.00,-59.71484996534751,(-7.434248516170199e-05+0.0010306963073370573j)
134.00,-59.75077040961682,(-2.8622273058670508e-05+0.0010287111366850583j)
136.00,-59.79457327822508,(1.646965790012534e-05+0.0010238000559332889j)
138.00,-59.847069000066966,(6.075715808256713e-05+0.0010159476240950986j)
140.00,-59.90904455618149,(0.00010406534579706369+0.001005153977237545j)
142.00,-59.981263483565485,(0.00014622104692695913+0.0009914348024557546j)
144.00,-60.064468138903784,(0.00018705324526128344+0.0009748212040691588j)
146.00,-60.15938399618655,(0.0002263935443648785+0.0009553594642928789j)
148.00,-60.266590195109885,(0.00026413222078947745+0.0009331107015671192j)
150.00,-60.38702308571026,(0.00030000473993703757+0.0009081504281821381j)
152.00,-60.52130039594701,(0.00033390175718251287+0.0008805680153655839j)
154.00,-60.67015470912082,(0.00036567032694674253+0.0008504660648298715j)
156.00,-60.834346962465744,(0.00039516262202451085+0.0008179596953776366j)
158.00,-61.01467943772525,(0.0004222364659637718+0.0007831757481839916j)
160.00,-61.21200979546252,(0.00044675587507579645+0.0007462519163649993j)
162.00,-61.41740386214974,(0.0004703340714270354+0.0007073362248435158j)
164.00,-61.64966752170987,(0.0004895193598611731+0.0006665844305985062j)
166.00,-61.91571200103915,(0.0005037321670073776+0.0006241606293242622j)
168.00,-62.19124806150863,(0.0005168172893836348+0.000580237005794112j)
170.00,-62.489429772220106,(0.0005267804845238293+0.0005349897076768219j)
172.00,-62.81175367829199,(0.000533534743058991+0.00048859976228089j)
174.00,-63.15985222749306,(0.0005370032510022677+0.0004412513424703253j)
176.00,-63.53547760995106,(0.0005371199902150101+0.00039313051790143853j)
178.00,-63.94045905856678,(0.0005338303488028322+0.00034442399413684273j)
180.00,-64.37661520698781,(0.0005270917434799802+0.0002953178502411508j)
182.00,-64.8455911747936,(0.0005168742562040202+0.000245996286921388j)
184.00,-65.34857076737856,(0.0005031612874077876+0.00019664039902086855j)
186.00,-65.88638470034911,(0.00048591352620142166+0.00014742698804797336j)
188.00,-66.45643011567218,(0.0004652114819514038+9.852743378231057e-05j)
190.00,-67.05454313486342,(0.00044105030499856933+5.010664337201489e-05j)
192.00,-67.67090888891991,(0.0004134735251357446+2.3221038068282553e-06j)
194.00,-68.28759150773007,(0.00038254152628305004-4.467693875803024e-05j)
196.00,-68.87492293598073,(0.000348332284129814-9.075014465669169e-05j)
198.00,-69.3885849488429,(0.0003109420872759965-0.00013576656294404682j)
200.00,-69.8112397100128,(0.00026866199805065905-0.00017961886050185184j)
202.00,-69.99934912082882,(0.00022506802665596984-0.00022216969088305092j)
204.00,-69.94526436516253,(0.0001786789643520363-0.00026332895388485j)
206.00,-69.65288763240451,(0.0001284888828808951-0.0003030037158562897j)
208.00,-69.11951797350027,(7.823265370924264e-05-0.00034110828878196466j)
210.00,-68.44177897781292,(2.4585121379352843e-05-0.00037756550131438183j)
212.00,-67.67112512254155,(-3.103872648625136e-05-0.0004123030845175802j)
214.00,-66.86001128565901,(-8.838500839182744e-05-0.00044525335050964393j)
216.00,-66.0454563564575,(-0.00014718226315527593-0.00047635135813590545j)
218.00,-65.25096017919627,(-0.00020714334030767464-0.000505533284858198j)
220.00,-64.49022116455929,(-0.00026796781711140597-0.0005327348848067293j)
222.00,-63.77051189570089,(-0.0003293449289851218-0.0005578901579732859j)
224.00,-63.095138109457174,(-0.0003909569636360641-0.0005809303592392033j)
226.00,-62.46505620609868,(-0.00045248302998032876-0.0006017834680996436j)
228.00,-61.87988044002404,(-0.0005136030750784127-0.0006203742191424385j)
230.00,-61.33848956275342,(-0.0005740019905759448-0.0006366247597555941j)
232.00,-60.83938353548401,(-0.000633373629259809-0.0006504559572703002j)
234.00,-60.38395821321478,(-0.000690956399110921-0.0006617892946194496j)
236.00,-59.964553852004514,(-0.0007473677784622249-0.0006705494605311344j)
238.00,-59.58231149955161,(-0.0008019194961551682-0.0006766670534702801j)
240.00,-59.23554297912893,(-0.0008543733875924479-0.0006800818204291026j)
242.00,-58.92261389419082,(-0.0009045132100447914-0.0006807458186785191j)
244.00,-58.64195195549395,(-0.0009521451235212049-0.0006786264773716228j)
246.00,-58.392051463075525,(-0.00099709747028028-0.0006737093573234434j)
248.00,-58.171476434862015,(-0.001039219950427004-0.0006660004631693275j)
250.00,-57.97886363947516,(-0.0010783823221400665-0.000655528001618949j)
252.00,-57.81292606631138,(-0.0011144727714502232-0.0006423435242293541j)
254.00,-57.67245696085874,(-0.0011473960982783954-0.0006265224376460202j)
256.00,-57.55633434879425,(-0.0011770718545633177-0.0006081639040629137j)
258.00,-57.463525892752465,(-0.0012034325499500165-0.0005873901865112929j)
260.00,-57.38590970431413,(-0.0012276514841732253-0.0005643457594301021j)
262.00,-57.33652616558838,(-0.0012473013744260422-0.0005391948457929703j)
264.00,-57.307916316431275,(-0.0012634983723960448-0.0005121209625057585j)
266.00,-57.299455974513116,(-0.0012762124844646304-0.0004833240144081788j)
268.00,-57.31063614132026,(-0.0012854208340285903-0.00045301835385758393j)
270.00,-57.341068371175226,(-0.0012911072284150689-0.00042143056732494184j)
272.00,-57.3904905544414,(-0.0012932619187768697-0.0003887972562543859j)
274.00,-57.45877337630372,(-0.0012918815142692862-0.0003553628526666765j)
276.00,-57.54592777363045,(-0.0012869690105910183-0.0003213774973802203j)
278.00,-57.652113780070295,(-0.001278533894600267-0.0002870949977361284j)
280.00,-57.77765123053696,(-0.001266592290332646-0.00025277087264448107j)
282.00,-57.92303289895081,(-0.0012511671166624686-0.00021866048568085908j)
284.00,-58.08894077927342,(-0.0012322882324314333-0.00018501726171022003j)
286.00,-58.27626640465776,(-0.0012099925507243492-0.00015209097892754522j)
288.00,-58.48613635495365,(-0.0011843241097691188-0.00012012612602008724j)
290.00,-58.71994446014511,(-0.0011553340935272587-8.93603131339988e-05j)
292.00,-58.979392713694594,(-0.0011230808002820258-6.0022725271425174e-05j)
294.00,-59.26654363615009,(-0.0010876295624457852-3.233260748168667e-05j)
296.00,-59.583887887212796,(-0.001049052625330162-6.497772639391269e-06j)
298.00,-59.93443249010208,(-0.0010074289968255196+1.7286875333216484e-05j)
300.00,-60.47852571209709,(-0.0009456072355098051+3.8674544439833985e-05j)
302.00,-60.92385611276558,(-0.0008972399120416464+5.777854066782653e-05j)
304.00,-61.41830192993983,(-0.0008460878028141007+7.432976333049442e-05j)
306.00,-61.96916450911733,(-0.0007922589513797362+8.819819626415552e-05j)
308.00,-62.58567027061497,(-0.0007358680694939852+9.927379378836589e-05j)
310.00,-63.27968695888213,(-0.0006770366679790645+0.00010746780999064448j)
312.00,-64.0668176351272,(-0.0006158933198517753+0.00011271404627562296j)
314.00,-64.9681392455997,(-0.000552574079352313+0.00011496998137804495j)
316.00,-66.01310147864194,(-0.0004872230756546748+0.000114217739400253j)
318.00,-67.24465571472331,(-0.00041999329254137726+0.00011046484290975128j)
320.00,-68.72903847652302,(-0.00035104753461937996+0.00010374469030622706j)
322.00,-70.5763660672239,(-0.0002805595666688224+9.411669060247484e-05j)
324.00,-72.99024290288443,(-0.0002087153952553923+8.166598550915003e-05j)
326.00,-76.4128352448991,(-0.00013571464134787037+6.650268972537207e-05j)
328.00,-82.08073241342777,(-6.177193007982205e-05+4.87605869553512e-05j)
330.00,-90.07169076383144,(1.2881799385714498e-05+2.859523276403486e-05j)
332.00,-81.08914892853076,(8.799818287077283e-05+6.181436874685234e-06j)
334.00,-75.68557592057361,(0.00016331065570553707-1.828987271261076e-05j)
336.00,-72.29965258124295,(0.00023853416013809873-4.461536385887022e-05j)
338.00,-69.85201114820642,(0.00031336548336265363-7.258350932538888e-05j)
340.00,-67.94406246569588,(0.00038748436135477635-0.00010197916073850427j)
342.00,-66.38856042606095,(0.00046055545625825353-0.00013258831219163287j)
344.00,-65.08312427566375,(0.0005322312726180061-0.0001642028389972727j)
346.00,-63.96581433757565,(0.0006021560215375121-0.00019662496961697716j)
348.00,-62.9963452262306,(0.0006699703755657377-0.0002296712378556942j)
350.00,-62.14703980914373,(0.0007353169864383385-0.0002631756718179291j)
352.00,-61.39803746142143,(0.0007978465690784766-0.0002969920074742506j)
354.00,-60.73456388776036,(0.0008572242963725764-0.00033099476715915536j)
356.00,-60.13692134529237,(0.0009141563830316577-0.00036507890382310546j)
358.00,-59.61452985871345,(0.0009661717047020863-0.0003991593159986556j)
360.00,-59.15016258919651,(0.0010141532974998373-0.00043316689583748435j)
362.00,-58.73789230461868,(0.001057881077134059-0.0004670460043713674j)
364.00,-58.37273124322233,(0.001097175258188805-0.0005007499322006538j)
366.00,-58.0504119415075,(0.0011318984937887797-0.0005342361517314427j)
368.00,-57.76723283564975,(0.0011619566468435364-0.0005674614187688086j)
370.00,-57.519949265923515,(0.001187298209552959-0.0006003770468296415j)
372.00,-57.30569680110919,(0.0012079124757095139-0.0006329246562785636j)
374.00,-57.12193772133367,(0.0012238266466958895-0.0006650326543042103j)
376.00,-56.96642400982686,(0.0012351021118357586-0.0006966136365179574j)
378.00,-56.8371718948569,(0.0012418301793160915-0.000727562821904023j)
380.00,-56.73244418381857,(0.0012441275439720781-0.0007577575489683675j)
