Freq_kHz,TS,f_bs
10.00,-108.28572864885126,(-3.852242039462282e-06+2.835461911300552e-10j)
12.00,-105.12698229809584,(-5.541800426244502e-06+6.905209677613884e-10j)
14.00,-102.45910170461946,(-7.534334657959047e-06+1.4554391020297323e-09j)
16.00,-100.15087852368261,(-9.82779427256046e-06+2.757668880213107e-09j)
18.00,-98.11767226336995,(-1.2419850100252015e-05+4.813684490669611e-09j)
20.00,-96.30168453027572,(-1.5307903509068622e-05+7.872498398268853e-09j)
22.00,-94.66168565049563,(-1.8489093673834035e-05+1.220952277081694e-08j)
24.00,-93.16723060507003,(-2.1960302689531575e-05+1.811966144958026e-08j)
26.00,-91.79519825231597,(-2.5718158407925452e-05+2.591047837240874e-08j)
28.00,-90.52761671975779,(-2.9759035266221086e-05+3.589624062644495e-08j)
30.00,-89.35024073446453,(-3.407905358502551e-05+4.839350056197409e-08j)
32.00,-88.25158883469386,(-3.867407800112055e-05+6.371867695611644e-08j)
34.00,-87.22227268745824,(-4.353971599757807e-05+8.218784281190443e-08j)
36.00,-86.25451827276007,(-4.867131639923328e-05+1.0411865521600649e-07j)
38.00,-85.34181620360067,(-5.40639705054128e-05+1.2983410128786567e-07j)
40.00,-84.47866180547993,(-5.9712514141216194e-05+1.5966751382800012e-07j)
42.00,-83.66035841078157,(-6.56115324822313e-05+1.9396815578549207e-07j)
44.00,-82.88286634386284,(-7.175536718365916e-05+2.331066023106669e-07j)
46.00,-82.1426854405884,(-7.813812570885766e-05+2.7747917043055556e-07j)
48.00,-81.43676258911708,(-8.475369242744454e-05+3.27510756059564e-07j)
50.00,-80.762418427295,(-9.159573859588555e-05+3.8365562460003665e-07j)
52.00,-80.11728764324472,(-9.86577421839347e-05+4.463959210993408e-07j)
54.00,-79.49927217700237,(-0.00010593299089959342+5.162379725670939e-07j)
56.00,-78.90650177951724,(-0.00011341459871997584+5.93706635089318e-07j)
58.00,-78.33730221129917,(-0.00012109551418788802+6.793382264043816e-07j)
60.00,-77.79016886140653,(-0.0001289685278757747+7.736727048948406e-07j)
62.00,-77.26374479789678,(-0.00013702627768928636+8.772458518917422e-07j)
64.00,-76.75680237618946,(-0.0001452612521370514+9.905822112648213e-07j)
66.00,-76.26822758767399,(-0.0001536657941726121+1.1141894545250958e-06j)
68.00,-75.79700728441642,(-0.00016223209425618839+1.2485546797269345e-06j)
70.00,-75.34221727754081,(-0.00017095220028250435+1.3941429323475211e-06j)
72.00,-74.90301288935893,(-0.00017981801229471526+1.5513979873852383e-06j)
74.00,-74.4786203434147,(-0.0001888212854368124+1.7207451721547022e-06j)
76.00,-74.06832928056686,(-0.00019795363332362735+1.9025957774005547e-06j)
78.00,-73.67148615682513,(-0.0002072065335757916+2.0973524216915005e-06j)
80.00,-73.28748839560629,(-0.00021657133571707535+2.3054146244429246e-06j)
82.00,-72.91577919701811,(-0.00022603927137257576+2.527183818914011e-06j)
84.00,-72.55585046320307,(-0.00023560126207210327+2.763067149384126e-06j)
86.00,-72.2072099466244,(-0.00024524870339418686+3.0134792186326432e-06j)
88.00,-71.86941900473093,(-0.0002549723831858727+3.2788420818442012e-06j)
