Freq_kHz,TS,f_bs
10.00,-81.22208245002773,(8.687464551708473e-05+3.1373514266276967e-07j)
12.00,-77.32058471246168,(0.0001361321599815242+9.251584881364262e-07j)
14.00,-73.68585332191198,(0.00020685963522402685+2.494688095721608e-06j)
16.00,-70.11204994390025,(0.0003121069052351625+6.498704868642891e-06j)
18.00,-66.38375495811896,(0.0004792149958158069+1.7270504307579836e-05j)
20.00,-62.18564089511487,(0.0007758887013506973+5.051586620201138e-05j)
22.00,-56.85992914348447,(0.0014229153519895905+0.00018967191263878036j)
24.00,-48.27757527154273,(0.0035541624185143083+0.0014951870900107706j)
26.00,-43.9155951707091,(-0.004579207870631928+0.004429769561359338j)
28.00,-52.25156806913482,(-0.002337305371203249+0.0007010525800583833j)
30.00,-56.00743946149972,(-0.0015514966600943558+0.0003169311735751893j)
32.00,-58.22995103433201,(-0.0012091001719440478+0.0002030657232472562j)
34.00,-59.73095969979652,(-0.0010200419877382427+0.00015304324273875285j)
36.00,-60.822641728782784,(-0.0009008228593232336+0.00012632051248335813j)
38.00,-61.655742381943924,(-0.0008190449850251811+0.00011033253051231412j)
40.00,-62.31367146567849,(-0.0007595914076520115+0.00010006897833562953j)
42.00,-62.84694950268418,(-0.0007144801692527695+9.318079935797441e-05j)
44.00,-63.28821678291785,(-0.0006791062403924135+8.843433230411555e-05j)
46.00,-63.65960906058988,(-0.0006506297972470721+8.51248138814448e-05j)
48.00,-63.97671658274249,(-0.00062720622956322+8.2822592467682e-05j)
50.00,-64.25085789615731,(-0.0006075864638020195+8.125182150198418e-05j)
52.00,-64.49045761086867,(-0.0005908953833337488+8.022776361067493e-05j)
54.00,-64.70191831285001,(-0.0005765022221915808+7.962227622721737e-05j)
56.00,-64.89019257347385,(-0.0005639413072548301+7.934379544777979e-05j)
58.00,-65.05916975028296,(-0.0005528617366051439+7.932520887032303e-05j)
60.00,-65.21194438676712,(-0.0005429943886937616+7.951622906085672e-05j)
62.00,-65.35100663707108,(-0.0005341296863693763+7.987844066089118e-05j)
64.00,-65.47837999143334,(-0.0005261022442180659+8.038199243902876e-05j)
66.00,-65.59572255990795,(-0.0005187800426864089+8.10033328819487e-05j)
68.00,-65.70440263217722,(-0.0005120566521510685+8.172362594673321e-05j)
70.00,-65.80555573173912,(-0.000505845557343272+8.252762092678894e-05j)
72.00,-65.90012811518552,(-0.0005000759576456761+8.340283212068933e-05j)
74.00,-65.98891016255436,(-0.0004946896245043816+8.43389340130868e-05j)
76.00,-66.07256208221241,(-0.0004896385305861464+8.532730906292696e-05j)
78.00,-66.15163364062971,(-0.0004848830539058804+8.636070534042369e-05j)
80.00,-66.22657911376584,(-0.00048039062056154635+8.743297445849987e-05j)
82.00,-66.29776826957207,(-0.0004761346922802794+8.853886906904768e-05j)
84.00,-66.36549387843267,(-0.00047209403641300054+8.967388520360418e-05j)
86.00,-66.42997596875918,(-0.00046825224098897005+9.083413890924093e-05j)
88.00,-66.4913627590214,(-0.0004645974596236042+9.201626958752763e-05j)
90.00,-66.54972785874124,(-0.00046112239396146963+9.321736459700069e-05j)
92.00,-66.60506287334057,(-0.0004578245491441849+9.443490130434157e-05j)
94.00,-66.6572638640182,(-0.00045470683675374516+9.566670406245036e-05j)
96.00,-66.7061090151558,(-0.0004517786603638339+9.691091469857562e-05j)
98.00,-66.75122299465451,(-0.00044905772079267684+9.816597611706796e-05j)
100.00,-66.79202016151562,(-0.00044657295991746144+9.943062959998817e-05j)
102.00,-66.82761253909318,(-0.0004443694038024468+0.00010070392718604059j)
104.00,-66.85665617518916,(-0.0004425163455451848+0.0001019852603775699j)
106.00,-66.87708377406591,(-0.00044112174573523614+0.00010327440249297177j)
108.00,-66.88561369739658,(-0.0004403589988723075+0.00010457154358008795j)
110.00,-66.87678406598475,(-0.00044052034648756744+0.00010587722246688293j)
112.00,-66.8408756397152,(-0.00044213383537075514+0.00010719175245067647j)
114.00,-66.75888074432318,(-0.00044625356499698114+0.00010851230758432725j)
116.00,-66.58809413233195,(-0.0004553205624886297+0.00010981771065146749j)
118.00,-66.20869569794473,(-0.0004765397285062912+0.00011096554077627292j)
120.00,-65.10552265958768,(-0.0005444794713791971+0.00011035816291038023j)
122.00,-51.2244959996829,(-0.0024609947473750848-0.0012192678711575482j)
