Freq_kHz,TS,f_bs
10.00,-32.64390323657266,(-0.0157967690027828+0.017160291027047393j)
12.00,-34.9912779752332,(-0.008000793377110321+0.015901282847294907j)
14.00,-38.15550974511899,(0.00498210242763805+0.011317830221274042j)
16.00,-34.678660433854986,(-0.0025641974767703145+0.018273973156153256j)
18.00,-34.97847164862486,(0.0008846773289746179+0.017804959197245836j)
20.00,-34.54099029229589,(0.0031421260827100817+0.01848262236267229j)
22.00,-34.255670075792956,(0.008416245341959413+0.01745032526368865j)
24.00,-34.57131878382888,(0.007650953969912887+0.017043978835873823j)
26.00,-34.05248743209393,(0.013031600167621588+0.014949987635889806j)
28.00,-33.660349425799424,(0.01592277528096912+0.013302526068886133j)
30.00,-33.46978161355708,(0.019654370259806774+0.007969203378247317j)
32.00,-33.73532971766561,(0.01890989505811374+0.008095631768722642j)
34.00,-33.415177192163185,(0.02089705757119548+0.004336656144114291j)
36.00,-33.42902734180939,(0.021303324190374978+0.0004600788219510954j)
38.00,-34.03925571334955,(0.019847429504223083-0.0007774647122060024j)
40.00,-34.51153586050873,(0.018200165618303815-0.004756694788506833j)
42.00,-33.3862063761385,(0.01913764144634719-0.009606921195476919j)
44.00,-34.4719808159007,(0.015419701394100026-0.010924409923838809j)
46.00,-33.81260025195755,(0.015341251484378399-0.013427869142261547j)
48.00,-33.878961026917096,(0.012358602016025743-0.016019473651121j)
50.00,-33.579745054087596,(0.00891057816698367-0.018951465339980378j)
52.00,-32.556297987405316,(0.010472747369810732-0.021104981664049564j)
54.00,-33.149981387005944,(0.0036830875821824037-0.021693531490206495j)
56.00,-33.60249360777905,(-0.0017817611077947956-0.02081082879933363j)
58.00,-34.03628492942791,(-0.002997820929330588-0.019641994435101024j)
60.00,-33.66092484891803,(-0.0068064392775910995-0.019598656130110484j)
62.00,-33.19766222039638,(-0.014593098821323746-0.016307337980426818j)
64.00,-36.723599418284955,(0.00019788892172597393-0.01458075574806291j)
66.00,-33.5462020514064,(-0.014667075224385349-0.015060998585019076j)
68.00,-31.011346712002705,(-0.028088973415920676-0.0018069844428248102j)
70.00,-33.51459095261083,(-0.019661560399154673-0.007655614549664699j)
72.00,-38.897121874991505,(-0.007973121601890803-0.008083296934397017j)
74.00,-33.791959429494526,(-0.020337340773738673-0.002008597688084697j)
76.00,-33.45099278005438,(-0.021051747647954044+0.0029285806563122156j)
78.00,-33.71907753490309,(-0.020109167435993065+0.004509007658152065j)
80.00,-33.8883687816932,(-0.019168793626274123+0.0064054766869724705j)
82.00,-33.057044250882576,(-0.017915339217159126+0.013179068379539968j)
84.00,-34.12631197267227,(-0.012003305854511983+0.01557613134511109j)
86.00,-34.39525222722631,(-0.011797783098493215+0.014976231441055482j)
88.00,-32.472940366275914,(-0.01122188615157606+0.020974396794055473j)
90.00,-33.69769935093393,(-0.0048661902903346195+0.020077991649481704j)
92.00,-35.7235231498749,(-0.001107943956904192+0.01632397124566774j)
