Freq_kHz,TS,f_bs
10.00,-46.9343204854216,(0.002480968563721699+0.0037551911063606128j)
12.00,-41.13134623620912,(0.008451829362597457-0.0023734014386599857j)
14.00,-39.48016965754246,(0.010487455926437033+0.0016518506249886555j)
16.00,-47.04168992036141,(0.0034704672674618414-0.002778104045501753j)
18.00,-46.72073412381241,(0.0016293401343172478-0.004315442517455063j)
20.00,-47.737283162127575,(-0.0018318383650762977-0.003671735079911758j)
22.00,-49.98370342287653,(-0.002990207621495377-0.001047021073108835j)
24.00,-47.80239743115162,(-0.004072672148924821-7.1951530817263635e-06j)
26.00,-48.19429063237155,(-0.0037886312637530825+0.0008954308761635417j)
28.00,-49.08121590536891,(-0.0013075581952382677+0.003262867767964312j)
30.00,-51.035932322304795,(0.0014057360031897394+0.0024293495523255745j)
32.00,-51.06440645567098,(0.0015422751598030498+0.0023340391868607326j)
34.00,-48.84040470762352,(0.003423707906135646+0.00115702892148048j)
36.00,-49.21056611924208,(0.0030775209622359552-0.0015881732486733838j)
38.00,-51.177309252109524,(0.0012216213895436963-0.0024765206113532764j)
40.00,-48.528916023547026,(0.003735241246368391-0.00028215539005035543j)
42.00,-51.285565690385766,(-0.0017052636558793088-0.0021283462174809713j)
44.00,-49.89899816294522,(-0.0030116770893838184-0.001079394206057249j)
46.00,-52.10881285342702,(-0.0024740034542267727+0.00018099020719179664j)
48.00,-52.74893895427809,(-0.0008869625978013914+0.0021268377888704008j)
50.00,-52.73926873606095,(0.000599446724136992+0.0022276988700342874j)
52.00,-47.7699076428156,(0.0028727714644214745+0.0029083407012732904j)
54.00,-48.020667055422734,(0.003960792152751453+0.00029294243597246573j)
56.00,-58.827883318085206,(0.0007630495654729496-0.0008529803711114754j)
58.00,-54.57614507937243,(0.001161940140343562-0.0014616297663155755j)
60.00,-51.06302306747707,(-1.575525553188882e-05-0.002797962963508767j)
62.00,-50.82892610976209,(-0.00045242955301470127-0.002838614065254865j)
64.00,-50.998791920590875,(-0.00275028976382223-0.00061757465697395j)
66.00,-52.669507146229044,(-0.0022601237448668476+0.0005477203580148302j)
68.00,-46.50531395507304,(-0.003884282355479332+0.0026966991120082997j)
70.00,-52.90749598764517,(-0.0013167236323188823+0.0018401109441816045j)
72.00,-45.08775991345969,(0.002028348411730177+0.0051842044993624095j)
74.00,-52.7677577538395,(0.0022652585614884556+0.0003946963577936147j)
76.00,-54.453043276153544,(0.0018860650243449726+0.0001716503452202085j)
78.00,-50.45666159701615,(0.002786653696455979-0.0011119595535474562j)
80.00,-50.459840205668925,(0.0020956664892344324-0.002145574223481743j)
82.00,-52.85795696924549,(-0.0004419134026714488-0.0022323118935139094j)
84.00,-47.176928980766455,(-0.002994824683511939-0.00319172765095707j)
86.00,-52.632173622508745,(-0.0020941500991679277-0.0010341098419735344j)
88.00,-52.736798640905334,(-0.0020235942822635286-0.001109086382221468j)
90.00,-50.9116892341124,(-0.0026670994375738695+0.0009965126509921963j)
92.00,-47.00427154109791,(-0.0007599781796762063+0.004399481945422983j)
94.00,-45.29060099869696,(0.0045138587754738274+0.0030333332254089337j)
96.00,-53.56172269322662,(0.0012735355520667507+0.001667905468927291j)
98.00,-52.03184201738487,(0.0019876564127156438+0.0015207575329754545j)
100.00,-47.06483378953669,(0.0041741723686776495-0.001494408621260311j)
102.00,-48.27831278509702,(0.0012478312878029957-0.003648019656740485j)
104.00,-58.048886331136785,(-0.0009100447945862726-0.0008596344328623506j)
106.00,-55.15466087589396,(-0.0006511715456341238-0.0016209935007075358j)
108.00,-52.13999262105573,(-0.002226383350051136-0.00107361436651153j)
110.00,-50.46153584281174,(-0.002484288126305819+0.0016793176864620214j)
112.00,-52.76761672993636,(-0.0014755083413569292+0.0017635839610693283j)
114.00,-58.44446291649562,(0.0009587591230460915+0.0007151907772205269j)
116.00,-52.128781732539096,(0.0006199685356582972+0.0023960093732222445j)
118.00,-47.77974247293348,(0.00077823134937897+0.0040084681316631095j)
120.00,-50.950571104402975,(0.0027323636394296007-0.0007539188173504536j)
122.00,-57.10603024769881,(0.0007285518923640229-0.0011901055535222709j)
124.00,-52.116091247368736,(0.001903789347986382-0.0015870515616596323j)
126.00,-50.99047639708574,(-0.0007549624107661577-0.002718593748157369j)
128.00,-45.69697021554095,(-0.0020884478345967687-0.0047510543340702725j)
130.00,-51.84428804955465,(-0.0025565607675504492+6.243682679001335e-05j)
132.00,-58.07203639911993,(-0.0006403597901917118+0.001071802566683933j)
134.00,-53.72436293159996,(-0.0007941989547167532+0.001900310517938709j)
136.00,-48.59833606747492,(-0.0007618948955567324+0.0036371209159823145j)
138.00,-53.73914663703807,(0.00033817438518365126+0.0020280914250306666j)
140.00,-60.31674344077115,(0.0006436546395478935-0.0007178941000497919j)
142.00,-59.36524816436033,(-0.00018729737248728443-0.0010593854773526174j)
144.00,-49.80412650459962,(0.003030387527271813-0.001130527405438245j)
146.00,-48.40863598089324,(0.0033936849421109198-0.001705457737095016j)
148.00,-53.00408418164246,(-0.0015930468971650082-0.0015714206573628827j)
150.00,-53.49462909426841,(-0.002114008005114703-5.773746197833389e-05j)
152.00,-58.49288939721879,(0.00011537240743191602-0.0011838671215483778j)
154.00,-44.5509835233101,(-0.005918783261003464+0.00018774907513261415j)
156.00,-54.0527371693709,(-0.0002074601413057429+0.001972303589895411j)
158.00,-52.73613906262404,(0.0019445735457086063+0.001242758599491507j)
160.00,-56.916636929143216,(0.000826876015459682+0.0011619842870525597j)
162.00,-53.661172675799364,(-0.0015701468620683133+0.0013560024305074607j)
164.00,-61.039115031693704,(0.0008858370820244042+4.998847501794833e-05j)
166.00,-55.562535962657776,(3.604720529957307e-05-0.0016663706643422621j)
168.00,-59.28342483994748,(-0.000663695165463025-0.0008595923049787242j)
170.00,-55.81410383317153,(-0.00039380880394315656-0.0015705586919637724j)
172.00,-54.1190918725163,(0.0011688022701152674-0.001583441681526952j)
174.00,-51.64782250867904,(-0.0019760298155281834+0.0017140164927278315j)
176.00,-48.06601901260186,(-0.0007451598669025359+0.0038800211455929244j)
178.00,-55.83267746929149,(0.0004901715411522209+0.0015395724364696524j)
180.00,-53.15139928479701,(-0.001910491066557561+0.001090957296032345j)
182.00,-52.65049778385596,(0.0023187088561315607+0.00023552053663703133j)
184.00,-51.980687520151605,(0.0025069232192423056+0.00023028178907109315j)
186.00,-48.56805734137667,(-0.00036526890426718676-0.003711108160474147j)
188.00,-58.34263060001861,(-0.00010308521311785394-0.001205833255398368j)
190.00,-56.71649786590592,(-0.0010310455615887629-0.001032860547810225j)
192.00,-50.14803028996451,(-0.0028852292329435768-0.0011577320537488887j)
194.00,-54.20695052413704,(-0.0019211692986135444+0.00032391779615262084j)
196.00,-55.79314750581926,(-0.0009477485500924109+0.0013176471868511263j)
198.00,-63.562140781639656,(-0.00031772026890487044+0.000582573243150286j)
200.00,-49.2757275340372,(0.0009278048072942954+0.0033096830617568994j)
202.00,-47.14596874824022,(0.0010818900288852755+0.004257072147458145j)
204.00,-54.314388853968964,(0.001923118232298816-6.840601441948145e-05j)
206.00,-54.048473095804866,(0.0011470970852695181-0.0016189666237153499j)
208.00,-58.53946296825451,(0.0004346369118449128-0.0011003868209344128j)
210.00,-51.07370176371718,(0.0027219665904510888+0.0006328636992694553j)
212.00,-51.368917566390095,(-0.0019000360728353162-0.0019199625901750576j)
214.00,-49.101452318194625,(-0.0025610321839762556+0.002395764684549499j)
216.00,-52.099409173835305,(-0.0020185645515312543+0.001446439096466297j)
218.00,-55.606833974719294,(-0.0010242796968862235+0.0013041277592915296j)
220.00,-55.78551467529353,(-0.0015761964474521268-0.00039326875379498016j)
222.00,-53.33227257904486,(0.0014662473599099687+0.0015788734430077348j)
224.00,-49.489833646992594,(0.003266419309911281-0.0007595955572843405j)
226.00,-55.47633576925405,(0.0015156054580913953-0.0007326131326968021j)
228.00,-54.80440487580709,(0.0018161121883469274-9.844239855687432e-05j)
230.00,-56.016636576520895,(0.0008813235895261317-0.0013136023949150458j)
