Freq_kHz,TS,f_bs
10.00,-88.57871278468534,(-3.724465566478691e-05+5.0377799912629285e-08j)
12.00,-85.4857913708322,(-5.3175215275370675e-05+1.236777694309759e-07j)
14.00,-82.89528306537676,(-7.165275909588433e-05+2.631367242861637e-07j)
16.00,-80.67578390295829,(-9.251334049437847e-05+5.038959024639255e-07j)
18.00,-78.7424379381598,(-0.0001155753526200003+8.899879565192598e-07j)
20.00,-77.03721492916948,(-0.00014064211698007698+1.4742567945424056e-06j)
22.00,-75.51864023972706,(-0.00016750447355224016+2.3179313409839334e-06j)
24.00,-74.15601388892766,(-0.00019594330653008744+3.4898960591317763e-06j)
26.00,-72.92595254002995,(-0.00022573195502055335+5.065710317278978e-06j)
28.00,-71.81021724849327,(-0.00025663847364380696+7.1264329361434985e-06j)
30.00,-70.79429266483908,(-0.0002884277226251934+9.757308096148821e-06j)
32.00,-69.86642558371857,(-0.0003208632795836932+1.304636510397082e-05j)
34.00,-69.01695506647293,(-0.00035370917519679344+1.7082978367059304e-05j)
36.00,-68.23812839484093,(-0.0003867182982349294+2.1956426362436518e-05j)
38.00,-67.52264154590223,(-0.0004196819659729179+2.775448030950009e-05j)
40.00,-66.86450534753838,(-0.00045238788504852866+3.456204558584284e-05j)
42.00,-66.25953993004907,(-0.00048457630330061007+4.2459872008560305e-05j)
44.00,-65.70305525949574,(-0.0005160518799022184+5.1523343175390585e-05j)
46.00,-65.1912562000256,(-0.0005466094788035203+6.182135114216132e-05j)
48.00,-64.72078294491608,(-0.0005760526953246737+7.341525920466064e-05j)
50.00,-64.28863399384056,(-0.0006041946362844009+8.635795398886496e-05j)
52.00,-63.89210336976415,(-0.0006308586210893008+0.0001006929871503983j)
54.00,-63.52872893034788,(-0.0006558788049348011+0.00011645380695314526j)
56.00,-63.19624946632784,(-0.0006791007237719855+0.00013366308048301948j)
58.00,-62.89256888586554,(-0.0007003817598353375+0.0001523321080304028j)
60.00,-62.61572623053191,(-0.0007195915262813923+0.00017246033203405337j)
62.00,-62.36387060280616,(-0.0007366121697858116+0.00019403494374825854j)
64.00,-62.13524033845529,(-0.0007513385906828444+0.00021703059134335335j)
66.00,-61.928145950953216,(-0.0007636785812870263+0.00024140919339081613j)
68.00,-61.740956522871954,(-0.0007735528842851639+0.00026711986157178463j)
70.00,-61.57208932928478,(-0.0007808951744094328+0.000294098935973092j)
72.00,-61.4200025553405,(-0.0007856519678869646+0.00032227013551790835j)
74.00,-61.28319101626816,(-0.0007877824653213474+0.00035154482496440063j)
76.00,-61.16035630776095,(-0.0007872391337263528+0.0003818223985787322j)
78.00,-61.049743184585495,(-0.0007840412531138478+0.00041299077891797034j)
80.00,-60.950110161106224,(-0.0007781681568506475+0.00044492702799462817j)
82.00,-60.860111947083496,(-0.0007696271797294276+0.00047749806576799736j)
84.00,-60.778459540694065,(-0.0007584368314825261+0.0005105614900016346j)
86.00,-60.70393082356004,(-0.0007446263996517385+0.0005439664896755246j)
88.00,-60.63538237204532,(-0.0007282355384387654+0.0005775548429529691j)
90.00,-60.57176182930563,(-0.0007093138497561854+0.0006111619895673983j)
92.00,-60.512120095288054,(-0.000687920461825294+0.0006446181665940364j)
94.00,-60.455622545556686,(-0.0006641236097079746+0.0006777495959033728j)
96.00,-60.40155849794478,(-0.0006380002211558679+0.0007103797111593234j)
98.00,-60.34934821652933,(-0.0006096355101559714+0.0007423304120225083j)
100.00,-60.2985468756372,(-0.0005791225795790077+0.000773423333231869j)
102.00,-60.248845094036135,(-0.0005465620334278768+0.0008034811164496239j)
104.00,-60.20006587448038,(-0.0005120615983625707+0.0008323286731415973j)
106.00,-60.15215802372684,(-0.0004757357534614185+0.0008597944273014098j)
108.00,-60.10518635788398,(-0.0004377053665777434+0.0008857115274859647j)
110.00,-60.05931919392655,(-0.0003980973351753391+0.000909919018386411j)
112.00,-60.01481377220459,(-0.0003570442291691822+0.0009322629629851649j)
114.00,-59.97210402366715,(-0.00031464511826061767+0.00095259771625906j)
116.00,-59.93135177183454,(-0.0002711211742207887+0.0009707861435434011j)
118.00,-59.89312459346523,(-0.00022657034205167227+0.0009867016529158626j)
120.00,-59.85784951845359,(-0.00018115232228035254+0.001000228352706348j)
122.00,-59.82598578115854,(-0.0001350222466747685+0.0010112619886415539j)
124.00,-59.79798920209231,(-8.833862079581836e-05+0.0010197106316916739j)
126.00,-59.774301065297436,(-4.126290056032987e-05+0.0010254952788832494j)
128.00,-59.75533893769685,(6.040949518418539e-06+0.0010285503651366068j)
130.00,-59.74148944853992,(5.3406917830500814e-05+0.001028824184960758j)
132.00,-59.73310296805589,(0.00010066742792657019+0.0010262792235645512j)
134.00,-59.730490067966315,(0.0001476538421256364+0.001020892397629812j)
136.00,-59.7339196109181,(0.00019419698662709176+0.0010126552066285154j)
138.00,-59.74361829786844,(0.0002401276978273517+0.0010015737961629957j)
140.00,-59.75977149822492,(0.0002852773890853779+0.0009876689353496924j)
142.00,-59.78252519303752,(0.00032947863672493923+0.0009709759107645046j)
144.00,-59.81198887319468,(0.00037256578360985647+0.0009515443399096553j)
146.00,-59.84823924924281,(0.0004143755581901293+0.000929437907553275j)
148.00,-59.89132464472672,(0.0004547477064942795+0.0009047340286300237j)
150.00,-59.94126995908207,(0.0004935256341442553+0.0008775234416738533j)
152.00,-59.998082097969046,(0.0005305570550982176+0.0008479097369847971j)
154.00,-60.06175577797939,(0.0005656946434898979+0.0008160088239083343j)
156.00,-60.13227961875845,(0.0005987966846359392+0.0007819483417324814j)
158.00,-60.209658917417755,(0.0006297248503556522+0.0007458670187896318j)
160.00,-60.293867939111024,(0.0006583545695414549+0.000707913984376221j)
162.00,-60.38492421662271,(0.0006845632099531508+0.0006682480381098624j)
164.00,-60.482856886928346,(0.0007082377550200348+0.0006270368812804583j)
166.00,-60.58772109473709,(0.0007292738754952133+0.000584456314688442j)
168.00,-60.69960410820351,(0.0007475764804353315+0.0005406894073459209j)
170.00,-60.81863114964369,(0.000763060235352996+0.0004959256402873218j)
172.00,-60.94497086418705,(0.0007756500430009393+0.0004503600295804616j)
174.00,-61.078840353377274,(0.0007852814824097442+0.0004041922324575747j)
176.00,-61.220509704576415,(0.0007919012020200353+0.0003576256402995215j)
178.00,-61.37030594887861,(0.0007954672630123692+0.0003108664620127091j)
180.00,-61.52861637731719,(0.0007959494292551307+0.00026412280113167005j)
182.00,-61.695891133721844,(0.0007933294006430995+0.00021760372977533697j)
184.00,-61.87264497730355,(0.0007876009870036384+0.00017151836237232188j)
186.00,-62.059458061912515,(0.0007787702201832776+0.00012607493186196758j)
188.00,-62.25697550210127,(0.0007668554024058749+8.147987086914618e-05j)
190.00,-62.4659053752097,(0.00075188708950598+3.793690014933603e-05j)
192.00,-62.68701462481803,(0.0007339080081863917-4.35387359513632e-06j)
194.00,-62.9211220573407,(0.0007129729070285359-4.519684861218095e-05j)
196.00,-63.16908722228382,(0.0006891483415929489-8.440180596207417e-05j)
198.00,-63.43168263455594,(0.0006625211274217978-0.00012178477276163745j)
200.00,-63.70998153938597,(0.0006331651986338006-0.0001571688692887828j)
202.00,-64.004738468535,(0.0006011876100905096-0.00019038513869607774j)
204.00,-64.31669862059293,(0.0005666987915154932-0.00022127335787036615j)
206.00,-64.64642994343552,(0.0005298189833355731-0.00024968282823160584j)
208.00,-64.99420464325384,(0.0004906776721289068-0.00027547314506680957j)
210.00,-65.35982859147741,(0.0004494129820058072-0.00029851494390597963j)
212.00,-65.74239860520832,(0.0004061710280484683-0.0003186906222126686j)
214.00,-66.13996309903882,(0.00036110523870268194-0.0003358950343233578j)
216.00,-66.54906026410131,(0.0003143756547380938-0.00035003615709993806j)
218.00,-66.96411602559006,(0.0002661482130588028-0.0003610357231406058j)
220.00,-67.3767137086219,(0.00021659402420811478-0.0003688298176066322j)
222.00,-67.77481791280749,(0.00016588865282940349-0.0003733694337664489j)
224.00,-68.1421675295774,(0.00011421141055188355-0.00037462098121146927j)
226.00,-68.45824502031482,(6.174467071322496e-05-0.00037256673939212376j)
228.00,-68.70231703048772,(5.093459304763284e-06-0.0003671490089870909j)
230.00,-68.83149299269809,(-4.8638002253469564e-05-0.0003584794812335329j)
232.00,-68.83982927811343,(-0.00010260498221644478-0.0003465464487165575j)
234.00,-68.71749913337885,(-0.00015661753653950232-0.0003313982320235352j)
236.00,-68.46686257359312,(-0.00021048523226218225-0.0003131000392651056j)
238.00,-68.10190047346816,(-0.0002640175404297852-0.0002917338492866726j)
240.00,-67.64456145364954,(-0.00031702418096291355-0.0002673981505935825j)
242.00,-67.11988920951099,(-0.00036931542849039095-0.00024020752150829427j)
244.00,-66.55188873627445,(-0.0004207023927393397-0.00021029203901277337j)
246.00,-65.96107624486172,(-0.00047099729168012717-0.00017779650696961752j)
248.00,-65.3636252760825,(-0.0005200137398384609-0.00014287949909930144j)
250.00,-64.77154965137792,(-0.0005675670775843249-0.00010571221820480693j)
252.00,-64.19336696537518,(-0.000613474769261406-6.647718057318727e-05j)
254.00,-63.63487484882458,(-0.0006575568982488244-2.536674289771483e-05j)
256.00,-63.099856214515356,(-0.0006996367850094172+1.7418502034253248e-05j)
258.00,-62.590649211983035,(-0.000739541749612538+6.167142594993274e-05j)
260.00,-62.10857853207923,(-0.0007771040330554829+0.00010718011938865615j)
262.00,-61.65426888510291,(-0.0008121618821966222+0.0001537296512989634j)
264.00,-61.22786697925249,(-0.0008445607917714665+0.00020110378246170565j)
266.00,-60.82919599413955,(-0.000874154884663641+0.0002490865815119849j)
268.00,-60.45786182964363,(-0.0009008083993674675+0.00029746389623318926j)
270.00,-60.11332566036849,(-0.0009243972426257767+0.00034602464032046934j)
272.00,-59.7949533497388,(-0.0009448105566583434+0.0003945618664823061j)
274.00,-59.50204921299613,(-0.0009619522451814534+0.0004428736097286344j)
276.00,-59.23387935589566,(-0.0009757424011465552+0.000490763498824472j)
278.00,-58.989688185223216,(-0.000986118581981061+0.0005380411478829822j)
280.00,-58.76871052850272,(-0.0009930368847967388+0.0005845223526397623j)
282.00,-58.570180984450246,(-0.000996472783883162+0.0006300291260036418j)
284.00,-58.39334155673134,(-0.0009964217047581379+0.0006743896142543937j)
286.00,-58.23744823094395,(-0.000992899321998671+0.0007174379383802872j)
288.00,-58.10177688880717,(-0.000985941580795603+0.0007590140045616162j)
290.00,-57.98562877802151,(-0.000975604453685724+0.0007989633241475611j)
292.00,-57.88833564581988,(-0.000961963453378027+0.0008371368772987333j)
294.00,-57.80926457943455,(-0.0009451129295985163+0.0008733910466536049j)
296.00,-57.74782256418115,(-0.0009251651822006696+0.0009075876387568279j)
298.00,-57.703460758788836,(-0.0009022494245901928+0.0009395940023997367j)
300.00,-57.67567849057977,(-0.0008765106310900669+0.0009692832450929592j)
302.00,-57.6640269843849,(-0.0008481082996981455+0.000996534542095654j)
304.00,-57.66811285473574,(-0.0008172151582555707+0.0010212335270509446j)
306.00,-57.687601408282696,(-0.0007840158378763308+0.0010432727493823544j)
308.00,-57.722219820712404,(-0.0007487055330195261+0.0010625521811980132j)
310.00,-57.7717602689127,(-0.0007114886632091276+0.00107897975533442j)
312.00,-57.83608311498068,(-0.0006725775472830582+0.0010924719161332038j)
314.00,-57.91512025292592,(-0.0006321910975549012+0.0011029541654179029j)
316.00,-58.00887874379189,(-0.0005905535382460448+0.0011103615875625783j)
318.00,-58.11744487953746,(-0.0005478931502329623+0.0011146393394578533j)
320.00,-58.24098883303768,(-0.0005044410423386334+0.0011157430932359816j)
322.00,-58.379770070400824,(-0.00046042994821864184+0.0011136394218551886j)
324.00,-58.53414372566613,(-0.000416093047056129+0.0011083061197684407j)
326.00,-58.70456816659186,(-0.00037166280592379453+0.0010997324530157033j)
328.00,-58.89161401687383,(-0.00032736984150486225+0.001087919335001055j)
330.00,-59.095974945176046,(-0.00028344179906617965+0.001072879426047384j)
332.00,-59.31848058871958,(-0.00024010224671040944+0.0010546371564263204j)
334.00,-59.56011204863631,(-0.00019756958354046918+0.0010332286740813105j)
336.00,-59.82202047953483,(-0.00015605596065524637+0.0010087017196705806j)
