Freq_kHz,TS,f_bs
10.00,-81.24494584736546,(8.664626734377854e-05+3.1386300004274643e-07j)
12.00,-77.33975815283999,(0.00013583197246524323+9.256981708953265e-07j)
14.00,-73.70066824012031,(0.00020650703467762943+2.4966619971028525e-06j)
16.00,-70.12183897660557,(0.0003117550653440811+6.505406976311051e-06j)
18.00,-66.38785215558114,(0.00047898789403397917+1.729301788566083e-05j)
20.00,-62.18338194519069,(0.0007760860771628378+5.0597104977943795e-05j)
22.00,-56.85065161012325,(0.0014244138316156793+0.0001900408594199391j)
24.00,-48.26061885021751,(0.003560880693074864+0.0014986479812620823j)
26.00,-43.890301963516535,(-0.004593416332221352+0.004441804374312581j)
28.00,-52.21728288264211,(-0.002346718336996253+0.0007032620512410771j)
30.00,-55.96351013082817,(-0.0015594571793482448+0.00031807825779465575j)
32.00,-58.17572877745558,(-0.001216744643956318+0.00020390236130353364j)
34.00,-59.665799506617276,(-0.001027788905827258+0.0001537554834053773j)
36.00,-60.745902790239924,(-0.000908881387353738+0.00012698002499517025j)
38.00,-61.56678856524422,(-0.0008275423975516199+0.00011097482794591296j)
40.00,-62.211871842731846,(-0.0007686164031514251+0.00010071498200853627j)
42.00,-62.73167894002491,(-0.0007241007873447138+9.384456854150275e-05j)
44.00,-63.15885660283645,(-0.0006893783360300361+8.912635318427173e-05j)
46.00,-63.51554778494869,(-0.0006616014528082598+8.585358002323066e-05j)
48.00,-63.81735077307549,(-0.0006389202201427728+8.359543668795826e-05j)
50.00,-64.07559310625253,(-0.0006200817075711719+8.207538582237992e-05j)
52.00,-64.29870947122185,(-0.0006042078251970222+8.11082801595306e-05j)
54.00,-64.49311377031484,(-0.0005906653818113399+8.056574300259654e-05j)
56.00,-64.66377131432048,(-0.0005789866172748775+8.035609048086255e-05j)
58.00,-64.81458584097572,(-0.0005688187425319677+8.041216665829467e-05j)
60.00,-64.94866817443588,(-0.0005598908521775478+8.06836929702241e-05j)
62.00,-65.06852696134133,(-0.0005519916165039152+8.113229947421188e-05j)
64.00,-65.17620677162449,(-0.0005449538710523955+8.17282060781724e-05j)
66.00,-65.27338983745125,(-0.0005386437403654581+8.24479504864111e-05j)
68.00,-65.36147216860088,(-0.0005329528143128416+8.327279834942681e-05j)
70.00,-65.44162128931525,(-0.0005277924236227516+8.418760884812055e-05j)
72.00,-65.51482058256119,(-0.000523089386743603+8.518001092489339e-05j)
74.00,-65.58190373454647,(-0.0005187828058065887+8.623979554020839e-05j)
76.00,-65.64358176606734,(-0.0005148216223406932+8.735846080412142e-05j)
78.00,-65.7004644459968,(-0.0005111627310830721+8.852886703735317e-05j)
80.00,-65.75307740327793,(-0.000507769508969165+8.974497201102755e-05j)
82.00,-65.80187592516879,(-0.0005046106559047065+9.100162548788701e-05j)
84.00,-65.84725608084884,(-0.0005016592781207781+9.229440812995895e-05j)
86.00,-65.8895639471474,(-0.0004988921456511094+9.361950399441605e-05j)
88.00,-65.92910306677395,(-0.0004962891005304721+9.497359871927242e-05j)
90.00,-65.96614067838173,(-0.0004938325720240442+9.63537975498381e-05j)
92.00,-66.00091288837207,(-0.0004915071804765123+9.775755882685855e-05j)
94.00,-66.03362899648243,(-0.0004892994109916848+9.918263962495034e-05j)
96.00,-66.0644751318391,(-0.00048719734304235096+0.00010062705101345985j)
98.00,-66.09361732399536,(-0.0004851904251742219+0.00010208902099298886j)
100.00,-66.12120410856933,(-0.0004832692862925985+0.00010356696359563803j)
102.00,-66.14736874765258,(-0.00048142557679968436+0.00010505945296538845j)
104.00,-66.1722311298942,(-0.00047965183422188324+0.00010656520148494686j)
106.00,-66.1958994030984,(-0.0004779413690315268+0.00010808304120706034j)
108.00,-66.21847138258207,(-0.0004762881672000627+0.00010961190799635568j)
110.00,-66.24003577087251,(-0.00047468680667489126+0.00011115082790283401j)
112.00,-66.26067321817551,(-0.00047313238549003705+0.0001126989053780059j)
114.00,-66.28045724807609,(-0.00047162045963349746+0.00011425531301528774j)
116.00,-66.29945506891862,(-0.00047014698912362535+0.00011581928255184382j)
