Freq_kHz,TS,f_bs
10.00,-106.77789706993174,(-4.582528185542387e-06+4.0140456366539733e-10j)
12.00,-103.62072615980944,(-6.591187818891035e-06+9.773492246362991e-10j)
14.00,-100.95469672522117,(-8.959115845680168e-06+2.0595232834774616e-09j)
16.00,-98.64859611031642,(-1.1683424872415173e-05+3.901217653270974e-09j)
18.00,-96.61777955086372,(-1.4760836721411649e-05+6.80780217268299e-09j)
20.00,-94.8044446256452,(-1.8187696036061077e-05+1.11301013998876e-08j)
22.00,-93.16735806119144,(-2.195998114377552e-05+1.7255538459536934e-08j)
24.00,-91.67607181769486,(-2.6073311895274547e-05+2.55981884265881e-08j)
26.00,-90.30746242219004,(-3.052295432920576e-05+3.6588944037330555e-08j)
28.00,-89.04355642682026,(-3.530382254014308e-05+5.066692697726751e-08j)
30.00,-87.87010775954064,(-4.0410478430694646e-05+6.827308653054009e-08j)
32.00,-86.77563491159974,(-4.583713029421901e-05+8.984663578804934e-08j)
34.00,-85.7507501885527,(-5.157763156343342e-05+1.158246161666689e-07j)
36.00,-84.78768080384255,(-5.762547968792169e-05+1.466444937770331e-07j)
38.00,-83.87991906825752,(-6.397381860832566e-05+1.8274931965098303e-07j)
40.00,-83.02196233857919,(-7.061544275607871e-05+2.2459467321220408e-07j)
42.00,-82.20911617188133,(-7.754280495414185e-05+2.726563902416455e-07j)
44.00,-81.43734317896987,(-8.474802763276149e-05+3.2743797900018005e-07j)
46.00,-80.70314542891995,(-9.22229171860368e-05+3.894766615296631e-07j)
48.00,-80.00347189888373,(-9.995898084823853e-05+4.593471364369012e-07j)
50.00,-79.33564511587907,(-0.00010794744244972597+5.376624275010606e-07j)
52.00,-78.69730140611037,(-0.00011617927019781163+6.250714971935606e-07j)
54.00,-78.08634412402503,(-0.00012464518398743433+7.222537386814547e-07j)
56.00,-77.50090422425475,(-0.000133335678876685+8.299107166132761e-07j)
58.00,-76.93930851611316,(-0.00014224103823276584+9.48755930972875e-07j)
60.00,-76.40005335208147,(-0.00015135134546366173+1.0795035462745962e-06j)
62.00,-75.88178275787924,(-0.00016065649270616709+1.222857159819076e-06j)
64.00,-75.3832701231258,(-0.00017014618665900732+1.3794996744667139e-06j)
66.00,-74.90340261623216,(-0.00017980995494893879+1.550085216232014e-06j)
68.00,-74.44116851616916,(-0.0001896371386021046+1.7352338078396668e-06j)
70.00,-73.99564530994441,(-0.00019961690605938709+1.935529195223832e-06j)
72.00,-73.56599030939991,(-0.0002097382478260631+2.151519871445283e-06j)
74.00,-73.15143204698859,(-0.00021998998183277486+2.383722974208888e-06j)
76.00,-72.75126278512235,(-0.00023036075958253634+2.6326304068269743e-06j)
78.00,-72.36483946882605,(-0.0002408388651860997+2.898716276578289e-06j)
80.00,-71.99154881164544,(-0.0002514130221113912+3.1824445933518013e-06j)
82.00,-71.63084385160636,(-0.00026207127866779897+3.484276142636174e-06j)
84.00,-71.28221306370374,(-0.0002728017259971043+3.8046736106634224e-06j)
86.00,-70.94518070131508,(-0.00028359240850990336+4.144103801979624e-06j)
88.00,-70.61930581644216,(-0.000294431263627649+4.503037367377801e-06j)
90.00,-70.30417743864551,(-0.0003053061921788257+4.881944786580293e-06j)
92.00,-69.99941215418819,(-0.0003162050672362523+5.2812896398500805e-06j)
94.00,-69.70465168581677,(-0.0003271157520740054+5.701519436116763e-06j)
96.00,-69.41956080659693,(-0.00033802611532574657+6.143054883312078e-06j)
