Freq_kHz,TS,f_bs
10.00,-38.94565365869088,(-0.005120472242073471+0.010062732522577715j)
12.00,-40.396777321281164,(0.0008715530029041324+0.00951363127861524j)
14.00,-41.46580269390544,(0.002327431452722198+0.008120178195737347j)
16.00,-42.37396212003547,(0.004811156473603512+0.005894302772032109j)
18.00,-42.92691385188419,(0.006359626376379316+0.0032441402524315517j)
20.00,-43.178808140008215,(0.006926190566837947+0.0003535772134643659j)
22.00,-43.559405668715954,(0.006293422217758539-0.0021105337093469795j)
24.00,-68.21786356080568,(-0.0003485144987999216-0.00017109203370388096j)
26.00,-43.707322240915325,(0.003040074743601822-0.00577442952764017j)
28.00,-44.04523558503806,(0.0008001425820223423-0.00622559052469503j)
30.00,-44.02496225875338,(-0.0014272304872425966-0.006127443479980237j)
32.00,-44.73070578573924,(-0.0033308627448496897-0.004748793741636679j)
34.00,-44.66354176033042,(-0.005015894289874984-0.0030018112815654906j)
36.00,-44.87836469564247,(-0.0055928754232138726-0.0011138749795853071j)
38.00,-44.83508196513475,(-0.005621232232678792+0.0011173417961037307j)
40.00,-46.50747560145437,(-0.004087471057248378+0.002375139851713454j)
42.00,-45.43954736316552,(-0.003096297569421429+0.004357961132334769j)
44.00,-45.31321055720618,(-0.0015405660238379463+0.0052008762561673106j)
46.00,-45.36522773925964,(0.0007088245713488753+0.0053450652727183795j)
48.00,-45.05535124658081,(0.0019914667759925344+0.005220762287092102j)
50.00,-45.63072306330908,(0.003992172294093852+0.0033779718807355652j)
52.00,-45.73703204544357,(0.004868471270703157+0.0017276589903850777j)
54.00,-43.861997815582434,(0.0063494728189518596+0.000883322091351163j)
56.00,-54.367409560684685,(0.0019117892077879124+5.649121518360264e-05j)
58.00,-46.02818165954743,(0.0035596339057343772-0.003505053564668239j)
60.00,-46.73729150630046,(0.0009436597123312207-0.0045062548816442345j)
62.00,-46.16611164574614,(-5.367608695802223e-05-0.004916641452351846j)
64.00,-46.86407360286914,(-0.0001355590218824377-0.004535262243164719j)
66.00,-46.168328206905244,(-0.0031047991739126452-0.003811053713830237j)
68.00,-46.129686567162636,(-0.004377306670631223-0.002284524882897952j)
70.00,-45.956600513658785,(-0.005010707295989435-0.0005137610894210453j)
72.00,-46.46229795024645,(-0.004453510140289635+0.0016579062427100235j)
74.00,-46.34934231481998,(-0.003941100100896203+0.002764992977783947j)
76.00,-46.48258678596916,(-0.002652373589167977+0.003929639723728719j)
78.00,-46.91510427072885,(-0.0008142988900643553+0.00443659900901474j)
