Freq_kHz,TS,f_bs
10.00,-34.76328703658073,(-0.01187983476879939+0.013885665990881795j)
12.00,-34.87451111166952,(-0.00878841929933623+0.015756335527004138j)
14.00,-34.7847993097038,(-0.005806999019743607+0.017279204341527358j)
16.00,-34.686066218649295,(-0.002791870119752151+0.018224667382990167j)
18.00,-34.57130812026143,(0.000391027732856726+0.01867839033566598j)
20.00,-34.46019244613183,(0.0038835369285018053+0.018520224358282936j)
22.00,-34.30722168513264,(0.006981178677555521+0.017949403269680028j)
24.00,-34.25451918391048,(0.009981941964170231+0.016607448727261758j)
26.00,-34.10901649244204,(0.012913244432279267+0.014882418993247165j)
28.00,-33.96069006266947,(0.01533775769462768+0.012902719215497191j)
30.00,-33.92711651386384,(0.017394598982528337+0.010112987895091206j)
32.00,-33.8034720003095,(0.018946838165895315+0.007586406973283858j)
34.00,-33.73508888793808,(0.020095391158901032+0.004395691432052322j)
36.00,-33.68513968368006,(0.02065980143156112+0.0011019332635193368j)
38.00,-33.71729500717,(0.020515823820036222-0.0019962696699934606j)
40.00,-33.70211932735386,(0.019924993793912656-0.005419042720992446j)
42.00,-33.62047294138119,(0.018942510621824157-0.00869736744410544j)
44.00,-33.82813802785227,(0.01679571331465521-0.011492659537658495j)
46.00,-33.625823185491846,(0.015267232617515418-0.014171789405945536j)
48.00,-34.03654578738222,(0.01224775005785852-0.015644928305503077j)
50.00,-33.61106061111528,(0.009779566823744397-0.01843273178329888j)
52.00,-33.61646581170605,(0.006740068733471698-0.019734118575392198j)
54.00,-33.5579914928403,(0.00348874703775524-0.020702350125662957j)
56.00,-33.59925211802321,(-0.00010781682003959618-0.020894482165735574j)
58.00,-33.65777401400703,(-0.003278932736289442-0.02049380234442821j)
60.00,-33.51026613569219,(-0.0065796921009145595-0.02005832972291222j)
62.00,-33.62163432168162,(-0.0101449940718352-0.01820510469239313j)
64.00,-33.62555885346082,(-0.009755596465233543-0.018406052158808656j)
66.00,-33.66190767584612,(-0.015035770334240285-0.014292065979471073j)
68.00,-33.67474104465627,(-0.01720722762060747-0.011531655994342003j)
70.00,-33.711663168977545,(-0.018861162534146162-0.008348173784562615j)
72.00,-34.19767710774594,(-0.01895771374988983-0.0045823455086403675j)
74.00,-33.76759688018882,(-0.02041018870113753-0.0018481110288295053j)
76.00,-33.75343614890503,(-0.02045673315790068+0.0016985454228264317j)
78.00,-33.822628881176996,(-0.019769157522849534+0.004887059295651642j)
80.00,-33.82475979272862,(-0.018726974249652452+0.007987486759211702j)
82.00,-33.81443199857179,(-0.016992708673169418+0.011257630297842151j)
84.00,-33.80484020457728,(-0.014764594562694196+0.01408587198068353j)
86.00,-33.89773634226596,(-0.012352970148051711+0.015968619196762228j)
88.00,-33.75433867491669,(-0.009797365532160303+0.018035716246446135j)
90.00,-33.84751314907181,(-0.006305966414450546+0.019302029658850074j)
92.00,-33.99004500708445,(-0.00291589810400866+0.019761536008876753j)
94.00,-33.97197762251125,(0.00035973384027005085+0.02001386545146759j)
96.00,-33.86548500367908,(0.003720688204155289+0.019919519545074156j)
98.00,-33.95046590464733,(0.0065288259851853095+0.01897493781319703j)
100.00,-33.969977612971775,(0.009997089599807928+0.017347247146314006j)
102.00,-34.12862170488811,(0.010326950859068313+0.016728529567955987j)
104.00,-34.043933199551674,(0.015026132860100001+0.012973648436668843j)
