Freq_kHz,TS,f_bs
10.00,-107.39953087321712,(-4.266025573128802e-06+3.878650451463139e-10j)
12.00,-104.51568613620228,(-5.945873810003641e-06+9.295540935268594e-10j)
14.00,-102.17623537071078,(-7.783738162019597e-06+1.9217063379923154e-09j)
16.00,-100.25191322351583,(-9.71413891418041e-06+3.5586963950999924e-09j)
18.00,-98.66046914135777,(-1.1667464403959712e-05+6.048292211699824e-09j)
20.00,-97.34702503851226,(-1.357214964929001e-05+9.591732976197994e-09j)
22.00,-96.2739134956833,(-1.535692047537471e-05+1.4361179990475328e-08j)
24.00,-95.41504437612451,(-1.6953035225014493e-05+2.0476789027416406e-08j)
26.00,-94.75265004233106,(-1.8296456600499274e-05+2.7985768953944247e-08j)
28.00,-94.27539717984223,(-1.9329888638726427e-05+3.6845660126510434e-08j)
30.00,-93.9773708012508,(-2.000461813873965e-05+4.691370061361885e-08j)
32.00,-93.85770364885215,(-2.028210586578608e-05+5.7943588306315834e-08j)
34.00,-93.92079451626844,(-2.013528033138668e-05+6.959025410724428e-08j)
36.00,-94.17721349579095,(-1.9549495684573508e-05+8.142251154931722e-08j)
38.00,-94.64560555689475,(-1.8523124899101666e-05+9.294272159506992e-08j)
40.00,-95.35630435274142,(-1.7067769932930946e-05+1.0361198278945644e-07j)
42.00,-96.35827221615267,(-1.520808134349267e-05+1.1287888743771096e-07j)
44.00,-97.7333368444589,(-1.2981190926710026e-05+1.2020961640583638e-07j)
46.00,-99.62888422682126,(-1.0435771894049493e-05+1.2511709904940583e-07j)
48.00,-102.34744720367941,(-7.6307516977792e-06+1.2718713869496765e-07j)
50.00,-106.67820461619365,(-4.633711752649495e-06+1.2609977382076507e-07j)
52.00,-116.34095021754247,(-1.5190231144620946e-06+1.2164466660976862e-07j)
54.00,-115.71269158433998,(1.634241780553201e-06+1.1372991851564862e-07j)
56.00,-106.47408378953224,(4.7445465855621766e-06+1.0238435184781991e-07j)
58.00,-102.23559869337556,(7.730224086708904e-06+8.775386147518726e-08j)
60.00,-99.5662289702521,(1.0511843750957453e-05+7.00929140469942e-08j)
62.00,-97.71137416713307,(1.3014518894018832e-05+4.975256380287762e-08j)
