Freq_kHz,TS,f_bs
10.00,-38.84212306203337,(-0.005281352962398724+0.01013215489103003j)
12.00,-40.47391488859391,(0.00048411843132893146+0.009456619255649286j)
14.00,-41.46036457696529,(0.0024325715961983894+0.008094827379878865j)
16.00,-42.40716791252141,(0.00486501367339005+0.005812120028488274j)
18.00,-42.940867868588285,(0.006366778000140556+0.0032046729018216013j)
20.00,-43.15155785828449,(0.0069543217814690165+0.00019308205433317264j)
22.00,-44.211416358728606,(0.005834035085165849-0.0019705746854712697j)
24.00,-43.90251161326074,(0.004910116045554024-0.004074952193746214j)
26.00,-43.72556727956375,(0.002951765289055801-0.005804708467452647j)
28.00,-44.08545885504164,(0.0008857558422501136-0.006184693231494109j)
30.00,-43.82905425460333,(-0.0013405708748053188-0.006293794856485645j)
32.00,-44.88301916063983,(-0.0032396316689300747-0.004689448217185633j)
34.00,-44.66227045604013,(-0.005116888637935447-0.002827988894115382j)
36.00,-44.89589126985679,(-0.005578006522790069-0.0011295298307110375j)
38.00,-44.62341772941394,(-0.005747240686212718+0.0012068337239023769j)
40.00,-47.60050735061618,(-0.003612164698226379+0.00208044333467869j)
42.00,-45.52822615406055,(-0.0030438981936599047+0.00432850223110555j)
44.00,-45.19326252789234,(-0.0017241438216628563+0.005222425870943379j)
46.00,-45.25987378905484,(0.0006983325966500681+0.00541279608726181j)
48.00,-45.482291055510416,(0.002021953337303596+0.004920436160985824j)
50.00,-45.66690613030339,(0.003966443633116274+0.003374693353826281j)
52.00,-45.77300518246234,(0.004828520424751358+0.0017754074004641864j)
54.00,-40.728630364705566,(0.005983090159085412-0.0069826340619055j)
56.00,-61.350854268644795,(0.0007298736994869364+0.00044717421840186126j)
58.00,-46.16701024013275,(0.003493125803943717-0.0034596697307641626j)
60.00,-45.38681010466867,(0.002297747336437393-0.004862961634682567j)
62.00,-46.15035871160944,(-0.00019818992418306488-0.00492187134075609j)
64.00,-47.806648080013474,(0.000992286265843885-0.003947892083235879j)
66.00,-46.14533180235269,(-0.002999546616973671-0.0039108718350635615j)
