Freq_kHz,TS,f_bs
2.00,-124.17259196023636,(-6.185437200971493e-07+1.9712877520454824e-12j)
4.00,-112.19276385208022,(-2.456754766094989e-06+6.27029424288239e-11j)
6.00,-105.251648187866,(-5.462828783007778e-06+4.714000942490059e-10j)
8.00,-100.3981747877993,(-9.551932646966579e-06+1.958774533075547e-09j)
10.00,-96.70793295793167,(-1.460842237016302e-05+5.870676439468536e-09j)
12.00,-93.76964068538305,(-2.0488863075378863e-05+1.4288797862162355e-08j)
14.00,-91.36443329786448,(-2.702576935051553e-05+3.008648755097786e-08j)
16.00,-89.36224718969211,(-3.403196557422142e-05+5.6911947898710494e-08j)
18.00,-87.67982780976483,(-4.130545016821769e-05+9.909568530418595e-08j)
20.00,-86.26103881205813,(-4.863463551065353e-05+1.614837423025958e-07j)
22.00,-85.06663377569632,(-5.5803826634079005e-05+2.492026831668572e-07j)
24.00,-84.06853069845533,(-6.25987969149523e-05+3.6736632521572055e-07j)
26.00,-83.24642757906462,(-6.881231773628916e-05+5.207376608480799e-07j)
28.00,-82.58572829129821,(-7.424950150152596e-05+7.133622100001776e-07j)
30.00,-82.07625365515489,(-7.873282327290771e-05+9.481911259233447e-07j)
32.00,-81.71145920792178,(-8.210669552738272e-05+1.226713713362745e-06j)
34.00,-81.48801254476675,(-8.424148283429596e-05+1.5486195748910354e-06j)
36.00,-81.4056619759267,(-8.503685836057037e-05+1.911510342731405e-06j)
38.00,-81.46738601060429,(-8.442442162113127e-05+2.310679845048127e-06j)
40.00,-81.67994827903529,(-8.236877566887282e-05+2.7389795783584993e-06j)
42.00,-82.05453727936253,(-7.887128575398704e-05+3.186783496849112e-06j)
44.00,-82.60867592857663,(-7.396740406715905e-05+3.6420625151521296e-06j)
46.00,-83.36931798083953,(-6.772411520993932e-05+4.090574753755454e-06j)
48.00,-84.37740190309876,(-6.0243890884993264e-05+4.516172600129878e-06j)
50.00,-85.69825084412143,(-5.165846567467215e-05+4.90122266781455e-06j)
52.00,-87.44249904983342,(-4.212668575253069e-05+5.227129311847681e-06j)
54.00,-89.81643024053646,(-3.1830794568950015e-05+5.474947465850335e-06j)
56.00,-93.26532418320369,(-2.0972173398466608e-05+5.626065992336239e-06j)
58.00,-98.94638993389323,(-9.76664399589754e-06+5.6629388937284695e-06j)
60.00,-104.75494559269039,(1.5605503424924563e-06+5.569838738226671e-06j)
62.00,-97.17208484243417,(1.2779962896129156e-05+5.3336046283842365e-06j)
64.00,-92.33293241263566,(2.3663235259388705e-05+4.9443560384472804e-06j)
66.00,-89.3013472764733,(3.398833699273612e-05+4.396143880406543e-06j)
68.00,-87.1902744662211,(4.3544630257189633e-05+3.687511205297336e-06j)
70.00,-85.64426824709406,(5.213764212676615e-05+2.821937959204873e-06j)
72.00,-84.49203525879017,(5.95934355859692e-05+1.8081471311946787e-06j)
74.00,-83.63999846068496,(6.576248101179947e-05+6.602533807249217e-07j)
76.00,-83.03307473553406,(7.052294293681374e-05-6.022602692881228e-07j)
78.00,-82.63778993767323,(7.378331175730688e-05-1.9547469411162638e-06j)
80.00,-82.43422802462678,(7.548432639570255e-05-3.367785208098166e-06j)
82.00,-82.41201814871329,(7.560015131523876e-05-4.807750745140742e-06j)
84.00,-82.56867997110247,(7.413687411545275e-05-6.2375588283603375e-06j)
86.00,-82.90800177768006,(7.114172913456635e-05-7.617582315287804e-06j)
88.00,-83.44292101835566,(6.668284631975986e-05-8.906665430703902e-06j)
90.00,-84.19529868884091,(6.086658939434368e-05-1.0063304704987287e-05j)
92.00,-85.20105513011542,(5.3825503396607704e-05-1.1046867802135133e-05j)
94.00,-86.51745011364685,(4.5717153774510665e-05-1.1818873553968739e-05j)
96.00,-88.23683459348915,(3.672052784083807e-05-1.2344275272397925e-05j)
98.00,-90.50949058514477,(2.7032001025388797e-05-1.2592710004431068e-05j)
100.00,-93.55034380077049,(1.6860963545750628e-05-1.253967308110829e-05j)
102.00,-97.22773066246192,(6.425209149838257e-06-1.216757808789694e-05j)
104.00,-98.29979680997599,(-4.053808791516076e-06-1.1466664443130792e-05j)
106.00,-95.0170089911339,(-1.435574733954746e-05-1.0435718062416303e-05j)
108.00,-91.73060662993288,(-2.42660648656071e-05-9.082575025156253e-06j)
110.00,-89.27098403087398,(-3.358053094471177e-05-7.4243836278290915e-06j)
112.00,-87.43927109603692,(-4.210945917833533e-05-5.48760656955707e-06j)
114.00,-86.05688422227267,(-4.968157464322446e-05-3.3077521039086465e-06j)
116.00,-85.01221289376396,(-5.614743727892963e-05-9.28830627011598e-07j)
118.00,-84.23618882715505,(-6.138235372603055e-05+1.5974588442967387e-06j)
120.00,-83.68519197533769,(-6.528872261744897e-05+4.212799734201602e-06j)
122.00,-83.33153687361215,(-6.779777178381728e-05+6.853565917001609e-06j)
124.00,-83.15826834239971,(-6.887065992489926e-05+9.452338387347987e-06j)
126.00,-83.15627650647397,(-6.849947041493445e-05+1.1939595113123466e-05j)
128.00,-83.32316225062192,(-6.670484894520015e-05+1.4245532651258929e-05j)
130.00,-83.66240217181199,(-6.353842262469433e-05+1.630197174577774e-05j)
132.00,-84.18397240548762,(-5.9079218856460835e-05+1.8044296508385406e-05j)
134.00,-84.90544823506866,(-5.343220548712868e-05+1.941337273286934e-05j)
