Freq_kHz,TS,f_bs
10.00,-109.93032951702033,(-3.187744628852045e-06+2.639228288793543e-10j)
12.00,-107.54692295363708,(-4.194245503610136e-06+6.167670821255509e-10j)
14.00,-105.82495863902042,(-5.113897927725778e-06+1.2364519962821857e-09j)
16.00,-104.65256938407215,(-5.8529053355440136e-06+2.2068730573860702e-09j)
18.00,-103.97238408439152,(-6.329665007100728e-06+3.5905341429325797e-09j)
20.00,-103.7662098498818,(-6.481706418822922e-06+5.4089249348285785e-09j)
22.00,-104.05302469608954,(-6.271168127476562e-06+7.624780513276507e-09j)
24.00,-104.90023034564328,(-5.688369434404637e-06+1.0129480424724066e-08j)
26.00,-106.46028278465508,(-4.753180438567835e-06+1.2738491266630198e-08j)
28.00,-109.0837228904756,(-3.5140650319838146e-06+1.5196957904607735e-08j)
30.00,-113.78645229931088,(-2.0448526970844627e-06+1.7196378667371865e-08j)
32.00,-127.13375624938269,(-4.394725891070267e-07+1.840188759140268e-08j)
34.00,-118.45191896815217,(1.1949564493796278e-06+1.8488179244597434e-08j)
36.00,-111.22532580540721,(2.7461560384815967e-06+1.7180734423601228e-08j)
38.00,-107.7332091179417,(4.105224480563148e-06+1.429791924498983e-08j)
40.00,-105.72174060308876,(5.175021910499139e-06+9.78889107826656e-09j)
42.00,-104.61576892085665,(5.877754802347244e-06+3.7621637055912745e-09j)
44.00,-104.20673757820325,(6.161167998848317e-06-3.4997853448993493e-09j)
46.00,-104.4328253628045,(6.002856048560022e-06-1.1543353292598588e-08j)
48.00,-105.33222895544021,(5.412347293144445e-06-1.9765940147946004e-08j)
50.00,-107.0702234858713,(4.430783064050835e-06-2.745719999504482e-08j)
52.00,-110.09360763927586,(3.1281976294873922e-06-3.3857076547530555e-08j)
54.00,-115.92278555443299,(1.5985881586601333e-06-3.822618471708235e-08j)
56.00,-144.21334967417076,(-4.686612866763303e-08-3.992231630478452e-08j)
58.00,-115.45063824497907,(-1.687933333102802e-06-3.847560048664092e-08j)
60.00,-109.88513099148108,(-3.2041991193029986e-06-3.36543118214197e-08j)
62.00,-106.96652636890195,(-4.48401081625822e-06-2.5513596214383446e-08j)
64.00,-105.29946382885251,(-5.432819529821599e-06-1.4420504443745516e-08j)
66.00,-104.46555923817058,(-5.980287064321184e-06-1.0506227256782466e-09j)
68.00,-104.31388820224399,(-6.085615341459068e-06+1.3645875908081219e-08j)
70.00,-104.82061341113032,(-5.740688402119094e-06+2.850798943261551e-08j)
72.00,-106.07119363522159,(-4.970780986365656e-06+4.22536061978564e-08j)
74.00,-108.32889427134417,(-3.832770729943764e-06+5.358844074938126e-08j)
76.00,-112.35332135059548,(-2.4109793390673404e-06+6.132503410213726e-08j)
78.00,-121.79275776449792,(-8.10947438679778e-07+6.450102507584806e-08j)
80.00,-121.40453858148943,(8.483954747635664e-07+6.248523259119759e-08j)
82.00,-112.23725608185279,(2.4435823147282097e-06+5.506051684868798e-08j)
84.00,-108.27714060406169,(3.855818851263442e-06+4.247392663979031e-08j)
86.00,-106.05553928015101,(4.979862664196196e-06+2.544719866016275e-08j)
88.00,-104.8340192255332,(5.731903416203413e-06+5.14405613694201e-09j)
90.00,-104.35646240805639,(6.055851087788441e-06-1.690532916288101e-08j)
92.00,-104.54229728992561,(5.927557492604751e-06-3.891825076982031e-08j)
94.00,-105.4216060458492,(5.35665101248942e-06-5.900341089468189e-08j)
96.00,-107.15765673964121,(4.3858434359895925e-06-7.532326119748233e-08j)
98.00,-110.20374796568079,(3.087757584366979e-06-8.626076831962209e-08j)
100.00,-116.12560727915813,(1.5595107872326979e-06-9.05755029163069e-08j)
102.00,-138.2945792082281,(-8.454183825508426e-08-8.753419319758787e-08j)
104.00,-115.2738753524238,(-1.7213617020996614e-06-7.700253081591781e-08j)
106.00,-109.81867703522053,(-3.228437874092406e-06-5.9487971082791055e-08j)
108.00,-106.94905914513325,(-4.492964668658373e-06-3.612730709532561e-08j)
110.00,-105.31952759538159,(-5.420296842835034e-06-8.617584197546924e-09j)
112.00,-104.52268556474814,(-5.941047612794717e-06+2.0905960984593516e-08j)
114.00,-104.41311573171318,(-6.016295983471339e-06+5.003626999320565e-08j)
116.00,-104.97283571970962,(-5.640511532358624e-06+7.629209642217824e-08j)
118.00,-106.29779298353462,(-4.841975934933672e-06+9.733051695755732e-08j)
120.00,-108.67750724855367,(-3.680668306951132e-06+1.1115596770498574e-07j)
122.00,-112.96877253591866,(-2.243771865046233e-06+1.1630709140040138e-07j)
124.00,-123.75674202343336,(-6.391380674310903e-07+1.1200400406693087e-07j)
126.00,-119.84883683662822,(1.0128020765878682e-06+9.824152786837974e-08j)
128.00,-111.73674393320113,(2.5880730168060812e-06+7.581827223542896e-08j)
130.00,-108.02697287214394,(3.968458148822358e-06+4.629682633633414e-08j)
132.00,-105.93350602009176,(5.050373460834237e-06+1.1896295300148101e-08j)
134.00,-104.80256859792505,(5.752645007823343e-06-2.467555331027817e-08j)
136.00,-104.4038738270919,(6.022605856522681e-06-6.043771353640142e-08j)
138.00,-104.67057599371054,(5.840054105530838e-06-9.238155682556604e-08j)
140.00,-105.64642078874098,(5.218773980861923e-06-1.1772613060192721e-07j)
142.00,-107.51921961193935,(4.205504887261708e-06-1.3416124075666592e-07j)
144.00,-110.81262478976512,(2.876434910239544e-06-1.400569315106954e-07j)
146.00,-117.46912919018386,(1.3314812349135057e-06-1.346203845618214e-07j)
148.00,-129.50691357044317,(-3.132136973159812e-07-1.1798539009089948e-07j)
150.00,-114.26118624412393,(-1.9340072228630874e-06-9.122506487975994e-08j)
152.00,-109.34615492404441,(-3.4090476257648184e-06-5.628494901923481e-08j)
154.00,-106.69314543842033,(-4.627433470733965e-06-1.5840447160124483e-08j)
156.00,-105.19650788344487,(-5.497552718683057e-06+2.6910799055945187e-08j)
158.00,-104.50328572262373,(-5.953974483654405e-06+6.850520537707343e-08j)
160.00,-104.49025520935382,(-5.9623747281223985e-06+1.054973147022306e-07j)
162.00,-105.15529068602177,(-5.522124676312285e-06+1.3474800021016945e-07j)
164.00,-106.61575216334481,(-4.666346212809819e-06+1.536924101689357e-07j)
166.00,-109.2105663121613,(-3.4594288568960257e-06+1.6056460417818513e-07j)
168.00,-113.98730638956681,(-1.9921937939606954e-06+1.5455917199329549e-07j)
170.00,-127.9819733479931,(-3.75067459749275e-07+1.359152050712724e-07j)
172.00,-117.89231145937461,(1.2702227985883555e-06+1.0591438473010928e-07j)
174.00,-110.99317626967873,(2.8198070197453486e-06+6.679212879715562e-08j)
176.00,-107.6242905518062,(4.156996195473913e-06+2.156808308554544e-08j)
178.00,-105.71150064721206,(5.181069507803985e-06-2.6190872416671126e-08j)
180.00,-104.70853155294344,(5.814863487119395e-06-7.265610692940465e-08j)
182.00,-104.42009311246464,(6.010591025525556e-06-1.140479533344806e-07j)
184.00,-104.79859952078044,(5.753451032528519e-06-1.469460664795503e-07j)
186.00,-105.90744870999399,(5.062755468720637e-06-1.6857365272707494e-07j)
188.00,-107.97094222551218,(3.990487345073073e-06-1.7703177704545116e-07j)
190.00,-111.62401155364421,(2.6173966023049275e-06-1.7146394424140888e-07j)
192.00,-119.51092102659567,(1.0469264027617593e-06-1.521368197823308e-07j)
194.00,-124.22969496805608,(-6.025739510108178e-07-1.2042983291582542e-07j)
196.00,-113.11935828662918,(-2.2067637610466625e-06-7.873391334736731e-08j)
198.00,-108.76650729393113,(-3.644682155477141e-06-3.0267120931683985e-08j)
200.00,-106.36086211093456,(-4.8078696112759576e-06+2.1178194163649808e-08j)
202.00,-105.02227868262166,(-5.608551882716587e-06+7.153639083487193e-08j)
204.00,-104.45522346056494,(-5.986268413495242e-06+1.1679338866933631e-07j)
206.00,-104.56173966665799,(-5.912444331989435e-06+1.5330906965826218e-07j)
208.00,-105.35936568897453,(-5.392559614136977e-06+1.781110942230768e-07j)
210.00,-106.99432847491842,(-4.465750115899737e-06+1.8913630327029207e-07j)
212.00,-109.87739253535827,(-3.201868789150438e-06+1.8540012962869382e-07j)
214.00,-115.36838579966725,(-1.6962271108364527e-06+1.6708028145307578e-07j)
216.00,-136.52520421649876,(-6.241212017723617e-08+1.3550790037994497e-07j)
