Freq_kHz,TS,f_bs
10.00,-96.31585574358034,(1.5282947778146937e-05+9.487928334185814e-09j)
12.00,-93.02598509424962,(2.2320323662848133e-05+2.4298985640253008e-08j)
14.00,-90.20083016230501,(3.0899953056695334e-05+5.436801496073084e-08j)
16.00,-87.70791250279365,(4.117208053372616e-05+1.1039885434322485e-07j)
18.00,-85.46102861463432,(5.3326766224310445e-05+2.085387904598094e-07j)
20.00,-83.40047248344635,(6.760359231942576e-05+3.727562557262826e-07j)
22.00,-81.48269515757114,(8.430489509151406e-05+6.383568554794155e-07j)
24.00,-79.6744333710347,(0.00010381397250169505+1.057277840329872e-06j)
26.00,-77.94913386346478,(0.00012662045840825076+1.7062167567643459e-06j)
28.00,-76.28462574542795,(0.0001533562372271426+2.699381481189992e-06j)
30.00,-74.66149104463456,(0.00018484720651756138+4.208975604245599e-06j)
32.00,-73.06181781883731,(0.0002221894359665088+6.4990227657747e-06j)
34.00,-71.46813186908675,(0.00026686384759087937+9.982987897085729e-06j)
36.00,-69.86234969410724,(0.0003209133953467098+1.5325539347626307e-05j)
38.00,-68.22459897864051,(0.0003872245777542858+2.3629953306995688e-05j)
40.00,-66.53171726157763,(0.00046998809559980863+3.680059282629936e-05j)
42.00,-64.7551559901371,(0.0005754743811810201+5.828582340053902e-05j)
44.00,-62.85787442475954,(0.0007133655677334979+9.47089962145352e-05j)
46.00,-60.78964828899936,(0.0008990148766024065+0.00015975279094248735j)
48.00,-58.48049773524651,(0.0011567441253741162+0.0002843201090222269j)
50.00,-55.83580400309323,(0.0015201403315097054+0.0005457527929518634j)
52.00,-52.765148288442276,(0.0019897770538389887+0.0011537532697349967j)
54.00,-49.45767156622479,(0.0021712118227283084+0.002572142249462079j)
56.00,-47.51155648992648,(0.00046413627073668196+0.00418570362819897j)
58.00,-48.75890027328006,(-0.0016349874150644716+0.003261093337321115j)
60.00,-51.17118953964352,(-0.001967186848216662+0.0019407323019553417j)
62.00,-53.29709841553377,(-0.0017781321120365087+0.0012323650658572077j)
64.00,-54.99146694212317,(-0.0015565932451582626+0.0008634318209562197j)
66.00,-56.34539972067835,(-0.0013757149453943766+0.0006536505548257992j)
68.00,-57.448206401484455,(-0.0012350002939275696+0.0005238208287503274j)
70.00,-58.36425430173855,(-0.0011250229006861943+0.00043784631350976636j)
72.00,-59.138321450322366,(-0.0010376426080704775+0.00037783415383418824j)
74.00,-59.80195027939712,(-0.0009669445026884518+0.0003341807145382714j)
76.00,-60.37787142922611,(-0.0009087602777471674+0.0003013708963506617j)
78.00,-60.88285483949993,(-0.0008601394896778646+0.00027605402502707945j)
80.00,-61.329542422012736,(-0.0008189623182430296+0.00025609644777117375j)
82.00,-61.727646683304485,(-0.0007836785831790163+0.00024008468868005867j)
84.00,-62.084752540012374,(-0.0007531345904449309+0.0002270503737708519j)
86.00,-62.40686607787786,(-0.0007264575665845315+0.0002163106681086763j)
88.00,-62.69879818515289,(-0.0007029774670569226+0.00020737191114265016j)
90.00,-62.964437853385675,(-0.0006821732137758551+0.00019986934157904771j)
92.00,-63.20695000733562,(-0.0006636351275300704+0.00019352821872319225j)
94.00,-63.428920493207244,(-0.0006470382810945871+0.00018813805504068178j)
96.00,-63.63246316961395,(-0.0006321233541057663+0.0001835351213401839j)
98.00,-63.819299091714825,(-0.0006186827445075684+0.00017959030920539955j)
100.00,-63.990814488110175,(-0.0006065504458473271+0.0001762005441726792j)
102.00,-64.14810195732493,(-0.0005955946952337182+0.0001732826014502673j)
104.00,-64.29198765010601,(-0.0005857127321294764+0.0001707685770616736j)
106.00,-64.42304588148734,(-0.0005768272457592335+0.0001686025172205395j)
108.00,-64.54160142390889,(-0.0005688842704190919+0.00016673786725913582j)
110.00,-64.64771847646689,(-0.0005618524443725522+0.00016513550286481284j)
112.00,-64.74117375987304,(-0.0005557237072714592+0.0001637621704791979j)
114.00,-64.82140902920561,(-0.0005505157057501129+0.0001625892012183053j)
116.00,-64.88745499999634,(-0.000546276454997468+0.0001615913776967035j)
118.00,-64.93781331270694,(-0.0005430922483528525+0.00016074582300956887j)
120.00,-64.97027395910662,(-0.0005411005738773496+0.0001600307326329862j)
122.00,-64.98162908859207,(-0.0005405112039684908+0.000159423648164864j)
124.00,-64.96721307743942,(-0.0005416413557744242+0.00015889868923726013j)
126.00,-64.92013726171972,(-0.0005449764494332978+0.0001584214898480726j)
128.00,-64.82995833654864,(-0.0005512804104817916+0.00015793889547418796j)
130.00,-64.6802266573111,(-0.0005618091919030834+0.00015735582681016558j)
132.00,-64.44363668426715,(-0.0005787599207150722+0.00015647737671786898j)
134.00,-64.07149750001071,(-0.0006063254123467044+0.00015484287968345393j)
136.00,-63.46779792211667,(-0.0006535752839407266+0.00015115330147318746j)
138.00,-62.412565508188756,(-0.0007443076801718537+0.00014065380096954955j)
140.00,-60.258051754444004,(-0.0009660223664069254+9.546209036119921e-05j)
142.00,-53.81173742538893,(-0.001958710214873751-0.000566477583351896j)
144.00,-61.20907510482911,(0.0007974385088076124-0.000347974015927152j)
146.00,-78.13596186811321,(0.00010523051387720771+6.547506777429893e-05j)
148.00,-77.09492158221722,(-7.745182660721127e-05+0.00011628617448083277j)
150.00,-73.72748199509849,(-0.0001574704660211422+0.00013263452997077873j)
152.00,-72.21821715121175,(-0.00020086422324993284+0.00014020448954291285j)
154.00,-71.39872722613946,(-0.00022713799219488097+0.00014447547351960872j)
156.00,-70.90238951168742,(-0.0002440642896814199+0.0001472106111863168j)
158.00,-70.58296993747442,(-0.0002553431806933131+0.0001491255242747623j)
160.00,-70.37088343245412,(-0.0002629579678093621+0.0001505579230411407j)
162.00,-70.22881211362991,(-0.00026806618059396683+0.00015168491662431477j)
