Freq_kHz,TS,f_bs
10.00,-71.41454601464561,(-0.0002686991626689344+1.4571811575007548e-06j)
12.00,-68.53990652146453,(-0.0003741004198907673+3.258930948972816e-06j)
14.00,-66.2050161456647,(-0.0004894562360923262+6.243167798944896e-06j)
16.00,-64.27927661984101,(-0.0006108998657969349+1.0662417426913602e-05j)
18.00,-62.67954784880433,(-0.000734362858378603+1.6672942746704587e-05j)
20.00,-61.35041482976145,(-0.0008556650431528518+2.4328428100913515e-05j)
22.00,-60.253744327803375,(-0.0009706280243918397+3.3593610195008706e-05j)
24.00,-59.362763733231304,(-0.0010752079928504706+4.43615612884265e-05j)
26.00,-58.658533769742,(-0.001165640089230965+5.645867954170047e-05j)
28.00,-58.12784613737915,(-0.001238575496106726+6.963052740607629e-05j)
30.00,-57.76206209494572,(-0.0012911906154782502+8.351389978164393e-05j)
32.00,-57.55660692912783,(-0.0013212583855412108+9.760939349999076e-05j)
34.00,-57.51097704623585,(-0.0013271809165292762+0.000111270820449519j)
36.00,-57.62921320026177,(-0.0013079920513613596+0.00012372299439093062j)
38.00,-57.9207069970952,(-0.0012633726011121612+0.00013410982126809364j)
40.00,-58.402450209869194,(-0.0011935594645709439+0.00014156381829995014j)
42.00,-59.10130513212921,(-0.0010994510497653715+0.00014528075540836115j)
44.00,-60.059928326532386,(-0.0009825434386305913+0.00014458268900465325j)
46.00,-61.347539378538265,(-0.0008449439012282583+0.00013895919391641986j)
48.00,-63.08395427291336,(-0.0006893370896380157+0.0001280863457725217j)
50.00,-65.50063018768148,(-0.0005189328440721914+0.00011183068893553036j)
52.00,-69.13779396867844,(-0.000337366393542764+9.024861006269954e-05j)
54.00,-75.82714569739694,(-0.00014864444112911142+6.358944212694449e-05j)
56.00,-85.38219029685413,(4.303804040556331e-05+3.230495014493032e-05j)
58.00,-72.63829706762633,(0.00023337305576799752-2.9388875547924314e-06j)
60.00,-67.53351525295275,(0.000418041587014713-4.125682178837751e-05j)
62.00,-64.46031042856559,(0.0005928064960707494-8.155550210382504e-05j)
64.00,-62.34372999318067,(0.0007536059208335254-0.00012256564063701798j)
66.00,-60.806669554041626,(0.0008966342808932725-0.00016289370827332164j)
68.00,-59.6752594108661,(0.0010184328845296063-0.00020108541048580736j)
70.00,-58.85720850792146,(0.0011159996628352213-0.00023569111665009456j)
72.00,-58.300174234597776,(0.0011868663476666658-0.00026532493623355384j)
74.00,-57.97440355136381,(0.0012291893660856324-0.00028871321360651535j)
76.00,-57.86495749616164,(0.0012418078087149008-0.00030473352014799326j)
78.00,-57.96830244246466,(0.0012242870347141473-0.0003124489051953558j)
80.00,-58.29182273518725,(0.0011768967559966591-0.0003111430991647718j)
82.00,-58.85621636832437,(0.001100494174475849-0.00030035873333203027j)
84.00,-59.69643824657666,(0.0009970124002939298-0.00027993698949032735j)
86.00,-60.898213753441055,(0.0008663942855479857-0.000250051680343742j)
88.00,-62.511695140842924,(0.0007184788283745764-0.0002112278470222666j)
90.00,-64.82204267395082,(0.0005499511488105016-0.0001643424866309394j)
92.00,-68.3248366341036,(0.0003671997899479555-0.000110596961269008j)
94.00,-74.79443357742865,(0.0001746605606436944-5.147105522159372e-05j)
96.00,-91.87140208331789,(-2.2833195002182312e-05+1.1338652534283388e-05j)
98.00,-72.65366826332647,(-0.00022023894267594708+7.59866769562282e-05j)
100.00,-67.21470669736541,(-0.0004124913903000667+0.00014054451896809274j)
102.00,-64.03631560048312,(-0.0005946076465272694+0.00020306115892863353j)
104.00,-61.89504536594618,(-0.0007602284540221746+0.00026161792661090764j)
106.00,-60.34774970506156,(-0.0009078630465814059+0.00031437918132536466j)
108.00,-59.21031722634169,(-0.001034441153604187+0.0003596431422601333j)
110.00,-58.417653772980884,(-0.001132627338412562+0.0003958931614231639j)
112.00,-57.8967236174892,(-0.001202114508727416+0.00042184687351005815j)
114.00,-57.62333524506814,(-0.0012401425816150676+0.000436502923102816j)
116.00,-57.58105942259441,(-0.0012460005099875404+0.00043917998161606994j)
118.00,-57.76891798551189,(-0.0012194252996560375+0.00042954504459821334j)
120.00,-58.19830653080735,(-0.0011610293367204816+0.00040763026672034234j)
122.00,-58.8960607055205,(-0.0010722237132343474+0.00037383807345810086j)
124.00,-59.91077058891507,(-0.0009552803880916957+0.00032893423333597204j)
126.00,-61.3451096788809,(-0.0008115159130400179+0.0002740293945944734j)
128.00,-63.331436853036756,(-0.0006480983235936802+0.00021054733390900803j)
130.00,-66.23257942518815,(-0.00046737549040338106+0.0001401807608807487j)
132.00,-70.99774509463032,(-0.0002743547140955676+6.483492455556521e-05j)
134.00,-82.43917601976077,(-7.43112257445166e-05-1.3437496704536736e-05j)
136.00,-76.05880183457435,(0.0001273733765552304-9.250448296708369e-05j)
138.00,-68.69022331838137,(0.00032592254112344654-0.0001702198613535391j)
140.00,-64.88424619361129,(0.0005147797758902685-0.00024448188067841133j)
142.00,-62.415112199825906,(0.0006894163260966111-0.0003132829086253267j)
