freq,smoothed,sv
1.0,-15.191975186362354,-26.148914980162793
2.0,-15.409397634613544,-3.0831015211802666
3.0,-15.912345619974701,-10.555364886345702
4.0,-16.647901691576248,-16.829804286568255
5.0,-17.563148398548602,-21.70967706247042
6.0,-18.60516829002218,-22.98672066568794
7.0,-19.721043915127407,-19.11043586364122
8.0,-20.8578578229947,-18.16303552329163
9.0,-21.962692562754473,-24.711944368587865
10.0,-22.982630683537288,-20.413398617540505
11.0,-24.995629863398367,-17.46963212092792
12.0,-24.236059485691527,-38.3091516788587
13.0,-24.05656842794574,-24.082771412483975
14.0,-24.205082764786468,-15.336911448575165
15.0,-23.983124328777567,-39.62261298844168
16.0,-22.737537804850135,-19.65464130361958
17.0,-22.164830858560105,-13.556433867127499
18.0,-21.713513389667703,-19.06582643879912
19.0,-20.508989509745234,-26.58259404659261
20.0,-19.98690194935604,-16.68074414064184
21.0,-19.263611661150172,-24.990644542838076
22.0,-19.732271336209,-17.514291001460307
23.0,-19.98467136234889,-11.679584382720162
24.0,-19.573755402280344,-15.774223790703521
25.0,-21.41146715113088,-31.313450100653277
26.0,-21.95732178908426,-21.029556219156376
27.0,-21.25211074041826,-14.856568578853286
28.0,-21.181348803013577,-31.225761356944126
29.0,-21.327146060168992,-20.832683978999256
30.0,-20.470743965823264,-17.137877505199924
31.0,-20.53590032544219,-26.06567366399416
32.0,-20.129238847092974,-20.538093697568755
33.0,-18.75924183543648,-18.213566109925004
34.0,-17.992234688933788,-15.638543291971189
35.0,-17.840878703040147,-13.686997225839434
36.0,-18.449161618345627,-19.74286575904135
37.0,-18.349625389063988,-13.683441124198275
38.0,-19.05233824413425,-17.99257194634283
39.0,-19.32611870400614,-21.86988658331189
40.0,-19.01384751629888,-20.108051573544763
41.0,-19.06172086605644,-19.63071124810185
42.0,-19.255077523276167,-24.401729955576062
43.0,-19.49762896141077,-18.319406008298927
44.0,-19.343057541532637,-29.889953619264837
45.0,-19.40332162685179,-14.247019183190549
46.0,-20.018974399928982,-12.371133742916738
47.0,-20.575099477301194,-18.239298425601866
48.0,-20.13138892899392,-15.607687426714087
49.0,-20.784453454447657,-18.251457149990117
50.0,-21.685527584874634,-25.78851618206846
51.0,-21.843964766469284,-23.863001494017254
52.0,-21.608111217056482,-23.528077893335492
53.0,-21.245541193981374,-27.939233724188067
54.0,-21.985937738606044,-23.613705748836622
55.0,-21.576588226048372,-22.112684446318653
56.0,-20.40457671303906,-13.263909623459957
57.0,-20.067377285679434,-27.276082644441203
58.0,-19.07141160402226,-17.814008811786316
59.0,-18.756300493985574,-9.281507116323844
60.0,-18.668332033180018,-13.005428860631039
61.0,-18.492937699264687,-22.60757264000176
62.0,-18.12193112656626,-19.4985727451156
63.0,-17.514106947655364,-19.42290035802954
64.0,-18.519660524932878,-19.374820403833944
65.0,-18.93164347415525,-24.937526379636306
66.0,-17.700209646083323,-18.747075695412533
67.0,-19.87772183697956,-22.687783109225997
