freq,smoothed,sv
178.0,-32.61704842523892,-30.350939969435757
179.0,-32.84566365069164,-43.78916009061881
180.0,-33.47014067477237,-36.88545700396058
181.0,-33.68854042606718,-29.7065268157699
182.0,-33.0406682430343,-26.595225967029513
183.0,-33.690201695710826,-43.49308907928051
184.0,-34.06512886115176,-29.472679702536013
185.0,-33.25447935073774,-27.685709576571345
186.0,-32.61490663007781,-28.426109787260707
187.0,-32.5798323998812,-39.98102245439554
188.0,-31.731832313372166,-34.12604902423142
189.0,-31.5327164416467,-28.7010460644659
190.0,-31.830508045883732,-32.346864392697476
191.0,-31.74424634194851,-39.814338056876274
192.0,-31.114208333379388,-25.971075110886787
193.0,-31.899824888388814,-28.33581795241235
194.0,-32.67961117064475,-33.222598233200856
195.0,-32.10832380663401,-32.404474411175855
196.0,-32.406834607874124,-26.786425300476687
197.0,-33.55886860545179,-31.271121635168463
198.0,-33.75518389652414,-40.83766269557209
199.0,-33.71890583394061,-34.665986341742794
200.0,-33.94533498902419,-33.70246096034361
201.0,-34.8118883455664,-36.32175507788607
202.0,-34.66272519907613,-39.292797367401235
203.0,-34.7112478433671,-27.56828965894112
204.0,-34.51038861034133,-41.14375630184054
205.0,-33.540692368697705,-29.335091207844208
206.0,-33.11787645042344,-28.36741952584626
207.0,-33.333885789425274,-36.15663149623963
208.0,-33.96692076543401,-33.856016940685606
209.0,-34.14585853519375,-32.952474098723755
210.0,-33.98987137282165,-34.136597847839376
211.0,-32.694566936296795,-33.11303654003477
212.0,-33.257929742544164,-28.536378410180454
213.0,-32.043830622520666,-34.11614005290219
214.0,-32.630923773894686,-45.88738161222973
215.0,-32.20573603350583,-34.29169290483949
216.0,-31.12731392788292,-25.75106988539064
217.0,-31.237314189495414,-27.102230362367898
218.0,-31.239308214982074,-24.840276834176237
219.0,-31.142888038307575,-24.274621976102992
220.0,-31.26100633826173,-42.79256018168688
221.0,-31.394796150370205,-26.355644377103737
222.0,-31.08203007313649,-36.95350465815043
223.0,-30.680450358012962,-29.551903752722772
224.0,-31.522264054078608,-30.97356873871956
225.0,-32.003677381826094,-37.46373001972532
226.0,-31.97736546948677,-31.39894761364245
227.0,-32.013150983668,-31.303818090951783
228.0,-32.671709122369656,-31.936352377891918
229.0,-32.684156760978475,-30.797418872746363
230.0,-34.061379216480134,-29.491925231248057
231.0,-33.61179506306441,-28.475267485295113
232.0,-33.817701698308625,-34.859520312712995
233.0,-34.423425562542974,-37.91479736684805
234.0,-34.39074990229041,-38.88670644000512
235.0,-35.05052865309378,-39.738119251247376
236.0,-35.41392874263617,-41.5181164377615
237.0,-34.92942136900305,-28.96712214932024
238.0,-34.60584356540054,-29.741798756587173
239.0,-34.158970538862754,-29.243560616565553
240.0,-33.93604194798712,-36.01705651542589
241.0,-33.2852041370158,-39.98113952775182
242.0,-31.598006142049247,-27.572506720314678
243.0,-32.43803105938667,-33.71831706091098
244.0,-32.29950146664258,-31.431955112457025
245.0,-32.75872261618319,-27.63999221147448
246.0,-33.87814175146877,-36.54799392110143
247.0,-34.05113777404269,-35.69048759692754
248.0,-34.410485323085666,-36.11613936978674
249.0,-33.60898387683605,-29.596693869676503
250.0,-33.56326415993495,-28.93125794825986
251.0,-34.120844013467526,-49.74346297387101
252.0,-33.650938509234756,-23.559853919080606
253.0,-33.07538197838334,-37.02082312034172
254.0,-32.4251002562349,-34.29003833016233
255.0,-31.731019178111264,-31.186093572600257
256.0,-31.02406457933427,-30.28550530252162
257.0,-30.33516229522572,-23.69331661427865
258.0,-29.695238161107458,-33.71729150551901
259.0,-29.135218012301294,-30.5535912279688
260.0,-28.68602768412906,-28.076310225536396
