freq,smoothed,sv
1.0,-29.505450073526166,-41.098642032763486
2.0,-27.132752880331914,-18.925684247280575
3.0,-25.560458058341947,-11.922546933079715
4.0,-24.684101043461297,-29.258429172693432
5.0,-24.399217271595,-23.656977260785574
6.0,-24.601342178648096,-28.58929147547441
7.0,-25.18601120052561,-23.556555295757974
8.0,-26.048759773132588,-27.821183484313323
9.0,-27.085123332374057,-38.03986725863985
10.0,-28.190637314155243,-27.44471549992089
11.0,-30.221808102608446,-21.60175745491909
12.0,-30.70728731232413,-32.79222429783667
13.0,-29.752040172527586,-30.014985043759175
14.0,-29.309309006836617,-29.800904346625828
15.0,-28.155328678515506,-27.205353157057154
16.0,-26.814442620715237,-35.67833664658737
17.0,-26.711171431556963,-22.688977410657934
18.0,-26.641013548344198,-31.124940642512776
19.0,-26.95176930902405,-24.336206964981923
20.0,-26.914680191050895,-23.78208177546133
21.0,-26.55436703620299,-19.768214048820585
22.0,-26.476110788117495,-21.421467086302233
23.0,-27.172339191974675,-27.507105531216016
24.0,-27.070208550130175,-31.467497554091963
25.0,-28.204130329607594,-42.88196002180875
26.0,-29.7260820138522,-24.05560915059678
27.0,-29.570460443106022,-24.34297441130335
28.0,-30.791832996185068,-32.39674955895636
29.0,-31.207665082801256,-30.39200842666113
30.0,-31.155714963137097,-27.031578108294244
31.0,-30.65464855899008,-35.71203627883929
32.0,-29.49897710598228,-26.14705706857884
33.0,-27.42743839926441,-38.74720839263958
34.0,-26.34826792097712,-21.47448955791412
35.0,-26.7852914094325,-23.643192814994173
36.0,-25.889528427046628,-32.01659646821753
37.0,-24.894342128153163,-22.089122736312707
38.0,-24.040770973953602,-22.209225505366845
39.0,-24.028101577930315,-22.80192395639615
40.0,-23.34823328229788,-17.306841986654096
41.0,-23.47775727244197,-18.392484224530058
42.0,-23.551121161755376,-33.486065830477756
43.0,-25.068675925135807,-27.600117680752735
44.0,-25.362435629439407,-24.60583309806687
45.0,-25.718243562656,-24.83651216538106
46.0,-26.50407683363039,-23.980694784215096
47.0,-26.064645213545575,-31.93864628492593
48.0,-26.93063579629966,-22.40461815757235
49.0,-27.07495135009634,-28.16722391473707
50.0,-27.571999373474057,-31.427791285159525
51.0,-27.01841499892922,-26.74393062235783
52.0,-27.85517739947739,-24.767739633863478
53.0,-28.916557076168427,-24.85591708378969
54.0,-28.567295735510502,-24.336235138476216
55.0,-28.868023291028834,-29.338730765177516
56.0,-28.636173772311814,-40.31620889198063
57.0,-29.033801079881428,-25.68035031567057
58.0,-29.071393615180014,-35.15278875285564
59.0,-29.32974154628507,-22.54557075638018
60.0,-30.179221009425348,-31.416657707680045
61.0,-30.232551073707587,-29.496771291160904
62.0,-29.28491056477567,-20.818333491956196
63.0,-28.53934533790544,-34.562649092094624
64.0,-27.310679478193094,-26.30378201125682
65.0,-26.709177497895144,-30.143815075700033
66.0,-26.40685810624425,-31.26653953448043
67.0,-25.663417153753738,-25.521791301437787
68.0,-25.12278647657605,-25.20131050680874
69.0,-24.085313611728118,-18.493106875190687
70.0,-23.95545843138511,-19.897408452109005
71.0,-23.905373379716043,-27.51847090055503
72.0,-23.241458168576102,-22.386135602861312
73.0,-23.218329886728274,-24.270491794641558
74.0,-22.938831093635518,-18.034380661246505
75.0,-23.453648013741052,-27.369127497350515
76.0,-23.929223664005878,-20.64710292898905
77.0,-23.923012073402614,-29.619345299596183
78.0,-23.75938197056311,-26.011386890070884
79.0,-23.733120040163477,-23.954198716141576
80.0,-23.170232646953718,-22.639609435839418
81.0,-23.015964780782504,-19.621353313259288
82.0,-23.13761875895847,-25.748322755183377
83.0,-23.72784803686345,-23.946270992062008
84.0,-23.12263444046543,-18.372397170923065
85.0,-23.309008279177565,-21.695386275554416
86.0,-23.662422752672942,-24.52032074632637
87.0,-24.412157832962627,-29.199964636012588
88.0,-26.057674058030603,-20.880029726737423
89.0,-26.806709490777195,-26.871461895196322
90.0,-27.834295792326557,-32.36088678905968
91.0,-28.06114737304064,-27.19639050528515
92.0,-28.3392619506716,-23.200752472881554
93.0,-28.74468535885911,-31.680428835545808
94.0,-28.87654824236629,-34.137096936509714
95.0,-28.525454875766393,-27.44296243260235
96.0,-28.55415296732656,-33.72294512930547
97.0,-28.8085069778196,-20.683947873839593
98.0,-27.957194452222033,-28.83866948744118
99.0,-27.288649089957378,-22.619969981057793
100.0,-26.56499432392429,-26.18988545568966
101.0,-25.979682926867884,-31.031143449317874
102.0,-25.31786020729968,-28.413650495970412
103.0,-24.236206336269234,-22.638394113835297
104.0,-24.323261534263118,-27.214547528043468
105.0,-24.206713630532672,-21.713522544835012
106.0,-24.212908250391724,-20.262333688797742
107.0,-23.00623662409275,-21.776563258619642
108.0,-22.410609787188662,-21.35895354897901
109.0,-21.896654968578176,-28.34217806606236
110.0,-21.77780380310319,-23.021257510049313
111.0,-22.463499469360627,-16.240259334144124
112.0,-22.317118780428636,-29.3406453502657
113.0,-22.95450647966754,-21.047644703626784
114.0,-23.538355964711407,-16.91203631306972
115.0,-24.46033721827067,-22.597290427863264
116.0,-25.027282290189216,-26.84931736291185
117.0,-25.0545097704658,-30.185684974718697
118.0,-25.86101427017755,-25.837014926852532
119.0,-26.35601458898241,-25.285628534319926
120.0,-26.551611574593583,-22.261682782181666
121.0,-26.594131946327906,-35.69194898954208
122.0,-27.50375029016502,-23.913113413137165
123.0,-27.837829381776473,-31.280895203278483
124.0,-27.01211992986176,-23.064973515106303
