freq,smoothed,sv
158.0,-28.7172255850786,-30.270770730377016
159.0,-28.830540537403884,-23.95011087101714
160.0,-28.83215018101801,-34.52341705990697
161.0,-29.15831935156074,-33.34863387336894
162.0,-28.644626750279222,-23.862024934296038
163.0,-29.0807628205423,-24.62324066454956
164.0,-28.747954515508667,-26.06480849622927
165.0,-28.232980323352397,-28.004927455494574
166.0,-27.83138506182723,-42.947215721268236
167.0,-27.906337112483612,-26.582830670441915
168.0,-27.742423731845822,-29.389331559427248
169.0,-27.333912624173976,-18.762709481849143
170.0,-28.20110630583957,-23.03889705254115
171.0,-28.413691777346404,-30.432994669231377
172.0,-28.323934213654375,-28.160847966460416
173.0,-28.02660644451082,-28.65576903062747
174.0,-28.05702278641667,-27.315734616810904
175.0,-27.752037172823538,-34.720933672652365
176.0,-28.904497685327414,-26.368962830019008
177.0,-29.805753564645922,-32.48940885637657
178.0,-30.43240473731509,-29.715527233051233
179.0,-30.258916534124214,-23.584782103507827
180.0,-29.586842233915352,-33.49858621175069
181.0,-30.25124458865291,-29.531538516745577
182.0,-30.611983914791086,-31.58047328125347
183.0,-31.166297834689427,-27.33681713882115
184.0,-30.821203304423936,-32.913896959556304
185.0,-31.50054483346974,-35.65947520951439
186.0,-31.615728422723954,-26.527425185317384
187.0,-30.851566908921164,-32.54077913849217
188.0,-31.470360716467674,-30.403796444782998
189.0,-30.6346401690629,-38.79463538627156
190.0,-31.570528487975544,-29.66319839948028
191.0,-31.868920698262635,-30.223703392390597
192.0,-32.027537699213944,-25.87026627729845
193.0,-32.339661478999076,-34.08047585039287
194.0,-32.37388214242008,-29.46241868351153
195.0,-32.849437904881256,-26.824276331090378
196.0,-33.136428925931355,-46.2975500399859
197.0,-33.45113589932303,-29.915463575010982
198.0,-33.74597275462838,-41.608870759823134
199.0,-34.639355406381185,-29.480500586749404
200.0,-34.96353181306351,-32.574973515784954
201.0,-35.609022874621964,-36.779858519054315
202.0,-35.32337025886868,-29.406949042957372
203.0,-35.51871547123571,-37.62030962371785
204.0,-34.97719160704945,-38.35391464287429
205.0,-33.585920590218535,-31.617294839697653
206.0,-33.699668682705976,-35.55093488985838
207.0,-32.165822441416964,-33.15903973862545
208.0,-32.26611003453807,-35.00164890181817
209.0,-31.31117609196968,-33.92329527992765
210.0,-30.51479642042496,-27.05699876026162
211.0,-29.925058130549147,-28.494411898004806
212.0,-28.63639248659331,-25.56481552938077
213.0,-28.04796373637373,-25.407883220811364
214.0,-26.610669287978286,-27.45314949049217
215.0,-26.78641067756522,-27.44693511613972
216.0,-27.441794632938766,-33.93592354100272
217.0,-27.99994741029166,-26.346990872927773
218.0,-28.676016468325848,-26.995894970166006
219.0,-28.96855796578769,-25.486169924538284
220.0,-29.13751915626885,-26.69129279667046
221.0,-28.675768515696994,-27.80712737602083
222.0,-28.974398492538004,-27.882477545811753
223.0,-29.05198195419024,-47.512998801368965
224.0,-29.009517298373346,-27.0774895223683
225.0,-29.003404756045477,-24.961671456029634
226.0,-29.45139043407393,-23.740696228129387
227.0,-29.20516794717669,-24.30415365901265
228.0,-29.34647130913926,-30.71006256478949
229.0,-28.703260810518977,-26.921078304122645
230.0,-28.211527051245795,-38.23421784653575
231.0,-28.381979367800994,-27.193425206429254
232.0,-28.044119722425883,-27.299831772830537
233.0,-29.64104953250148,-29.293231451772268
234.0,-30.74798182534107,-27.887803884672046
235.0,-31.35707913906798,-29.551150044545853
236.0,-31.54773896930919,-32.410382124776454
237.0,-30.715309608196886,-27.52832169952655
238.0,-31.295210741767114,-35.46879313157867
239.0,-31.6982553385593,-36.21771895481349
240.0,-33.20382547879585,-28.988931241737074
241.0,-34.081492402001174,-35.09540513456513
242.0,-34.01703471979731,-37.58817480809059
243.0,-34.43040946569747,-28.523232496008546
244.0,-33.84978691607286,-29.99188459965321
245.0,-32.9602989626916,-30.838537145757563
246.0,-32.66047583303254,-43.98506021922362
247.0,-31.686631446175838,-34.696005813895866
248.0,-31.003516540477296,-32.20381392132876
249.0,-30.693472428336047,-29.317273678756752
250.0,-30.341365720842017,-23.772185409978384
251.0,-30.123525424769518,-31.05070954889378
252.0,-29.81964821577783,-22.810352772131857
253.0,-29.52679779627949,-29.379156096785767
254.0,-29.23621864534845,-33.26715573386372
255.0,-28.93915524205887,-27.852880349545046
256.0,-28.626852065484893,-28.848910583297418
257.0,-28.290553594700675,-32.773798777228826
258.0,-27.921504308780353,-31.601174949400633
259.0,-27.510948686798088,-23.82324887933369
260.0,-27.050131207828027,-25.661385756859836
