freq,smoothed,sv
115.0,-22.273810380069328,-27.790070218370605
116.0,-22.699592713718847,-23.975629668149292
117.0,-23.057890384792316,-22.63159528617762
118.0,-23.124124801983214,-25.33092980814256
119.0,-22.604311230247937,-16.697880562026977
120.0,-21.735384701285348,-21.182681796006992
121.0,-20.983675802230117,-13.713300931159296
122.0,-21.255615584002896,-18.127569336137135
123.0,-21.126634560758454,-37.951814486991424
124.0,-20.503322674011393,-25.612850126774113
125.0,-20.18128204273976,-18.503267878582555
126.0,-21.050637842718782,-14.637742357917983
127.0,-21.827351645528303,-16.293215010181473
128.0,-22.348692098277127,-16.708932295937373
129.0,-21.558127276376183,-24.885739735994832
130.0,-21.969819407509462,-26.319281543195167
131.0,-20.636957229498524,-20.879847179977055
132.0,-19.344668588939907,-21.78484862382245
133.0,-21.447006373787374,-22.010837636137992
134.0,-22.35272235698703,-32.03892376088382
135.0,-23.121708482915203,-16.71541236109239
136.0,-23.27531439436993,-14.100514559411046
137.0,-23.01497497359678,-18.920661283590004
138.0,-21.964339393626975,-27.781186204081223
139.0,-22.55134749761814,-16.468768453644195
140.0,-23.652403800937044,-29.41987837465127
141.0,-23.98579086022,-35.55221922268187
142.0,-24.209461402707607,-18.183622047215405
143.0,-24.723302661819602,-25.68325521271096
144.0,-26.196509646220136,-21.058852108244682
145.0,-26.829427862585277,-21.517692466228464
146.0,-26.475030584299873,-25.11970721870778
147.0,-25.844667677276384,-35.89629632029334
148.0,-25.66775621105577,-25.89814503083617
149.0,-24.679125257667852,-21.779429851116802
150.0,-24.645287844995213,-25.753455043530376
151.0,-25.384688658207132,-28.183242039464005
152.0,-24.6219805630311,-24.670558896994507
153.0,-24.290706495623482,-24.190238720764373
154.0,-23.345767316291333,-17.81524499120704
155.0,-22.395278664803925,-20.23261050025986
156.0,-21.835034150320418,-22.863554769882334
157.0,-21.581345515603445,-25.145529029683054
158.0,-21.655699879986216,-22.173795238218066
159.0,-19.73582893477558,-20.648710503625487
160.0,-19.68904114583335,-19.18645652193242
161.0,-19.257936274973687,-20.100372146649832
162.0,-19.33583532023766,-19.47354057869999
163.0,-19.728118806265595,-20.88590073568749
164.0,-19.978129584949464,-18.591387451665618
165.0,-20.61140546864799,-13.988477527876423
166.0,-20.566358720011845,-23.082428485639312
167.0,-21.22933958095473,-11.35500133194193
168.0,-22.286569437277116,-34.1150732384935
169.0,-23.38776169639647,-18.441402790813534
170.0,-23.71810200891348,-30.039181890399234
171.0,-23.92431702291707,-26.354240416624883
172.0,-24.035869760547868,-25.9038528049831
173.0,-24.565370452922856,-22.256986078368133
174.0,-24.98229211934638,-17.479971088281886
175.0,-24.125168288728446,-29.26873743098981
176.0,-24.151302943946973,-27.01831783490825
177.0,-22.574596905087205,-20.94522685547235
178.0,-22.435063972462892,-16.925086233084382
179.0,-21.818874864802343,-22.958246946754226
180.0,-22.11567830589448,-25.191146359257687
181.0,-22.456841133684915,-26.141039829435986
182.0,-23.370122723243018,-21.767826271006925
183.0,-23.768786987794893,-17.785299550736468
184.0,-23.824683186766137,-24.86584743303737
185.0,-24.105917794886984,-20.27663403121034
186.0,-25.61928433931873,-25.006096470545728
187.0,-25.97473507079438,-31.881319800747004
188.0,-25.171064428097353,-26.158485064747936
189.0,-25.28496372229728,-28.140578753328164
190.0,-25.462066979707792,-28.231092097829293
191.0,-26.180231717732447,-22.392773133711373
192.0,-26.58428430930545,-25.057448939097142
193.0,-25.757266825993312,-22.05353510810629
194.0,-25.786531173294676,-31.9708188529232
195.0,-24.03262472710409,-16.26782191629507
196.0,-23.727670858447816,-22.05593718640578
197.0,-23.928289517732978,-31.07035768220442
198.0,-23.541622198013865,-25.084171029354092
199.0,-23.666402356230897,-26.723457912439883
200.0,-24.087032476019267,-20.831306288338844
201.0,-23.16371496995253,-17.053071267000774
202.0,-22.395730703358343,-23.8355014718754
203.0,-21.10233261955701,-16.2176109906294
204.0,-20.570980255057354,-32.91973774462695
205.0,-19.883946841470273,-19.247444709949725
206.0,-19.094751125493822,-19.080083064742798
207.0,-18.93286244777617,-21.310228025024742
208.0,-19.44700021502824,-16.277719762068834
209.0,-20.053728335387852,-10.358080104741227
210.0,-20.401484552699117,-18.872155168682198
211.0,-19.99206336705153,-19.031235853086663
212.0,-19.243350348124217,-23.295050997343672
213.0,-19.119152714110687,-28.890675655079306
214.0,-21.014802434725983,-17.289411460865296
215.0,-21.933861870133008,-22.15373793280338
216.0,-22.788987210746804,-27.804463566205214
217.0,-23.105419134859954,-17.650431799038785
218.0,-23.725243487144354,-19.4202973326311
219.0,-23.194376386637284,-17.160905891155892
220.0,-22.312609588370194,-21.350520209077626
221.0,-21.67773620985416,-36.50175907086188
222.0,-21.40738257005471,-25.560305186420752
223.0,-22.360176662189737,-19.078511163136834
224.0,-21.66348992978775,-18.977587784856368
225.0,-21.4906313737119,-17.041124071716954
226.0,-21.902145628953512,-25.75010913163458
227.0,-21.898438442134115,-15.438429128918077
228.0,-21.131319596419864,-17.13742062509469
229.0,-20.746751664992864,-26.60923537108063
230.0,-20.413230238928556,-23.94630592260772
231.0,-21.366436861959777,-24.189436913569953
232.0,-21.83235461371813,-15.502465909175376
233.0,-22.071401125477085,-24.188553992340154
234.0,-21.266646284244057,-22.16704381863103
235.0,-20.256285686398453,-22.459513615923733
236.0,-20.84556186221267,-17.069900418923766
237.0,-20.889653829482214,-26.90703280237923
238.0,-20.440793089012793,-18.406060099193173
239.0,-22.04908602914082,-18.76218786053592
240.0,-21.578723348657686,-20.559404741495143
241.0,-22.386123547086644,-20.541673618257118
242.0,-23.70875171683919,-16.483066785975872
243.0,-24.90666007646521,-29.672081034319145
244.0,-26.141452565295186,-34.16443086644983
245.0,-27.601269828633697,-27.252526426427238
246.0,-28.360215175089593,-24.835953583742633
247.0,-29.613519216925678,-32.369457417978815
248.0,-30.092276965697707,-16.038978275286706
249.0,-29.940888661296675,-43.841354826590674
250.0,-30.088332142352105,-36.87707490595787
251.0,-29.257309955637368,-21.7940621683221
252.0,-28.208050759937816,-29.792182996867005
253.0,-27.038041904770136,-28.158846857787236
254.0,-25.818653986604637,-24.33444413165795
255.0,-24.62125760191179,-23.646867244918106
256.0,-23.517223347162062,-24.22296012688262
257.0,-22.57792181882592,-22.218090000230216
258.0,-21.87472361337384,-25.237674999074585
259.0,-21.478999327276277,-17.14263157381964
260.0,-21.46211955700371,-23.051931992274053
