freq,smoothed,sv
56.0,-11.88730432387452,-12.955584849612617
57.0,-11.826433770060055,-11.904251315639232
58.0,-11.643090497893231,-9.961961225481303
59.0,-10.880656617482186,-10.105132051863844
60.0,-11.546171468745495,-8.851601438134967
61.0,-12.341380302699617,-12.639051613696408
62.0,-12.18351732980801,-9.425531660231712
63.0,-12.404757691919013,-15.806276124881101
64.0,-12.603754430777439,-10.258097960246296
65.0,-13.404749538778429,-9.090754704063963
66.0,-13.974994380405235,-17.720878250841277
67.0,-14.737259487186812,-14.208408555344626
68.0,-14.800015051344632,-22.096894765505148
69.0,-14.510120150633105,-17.676037474369245
70.0,-14.02077918479318,-8.585529617809662
71.0,-14.33413819203911,-15.373970436805529
72.0,-13.663907165266348,-10.837142697059727
73.0,-14.278449325267971,-13.797466291821562
74.0,-13.673097182437237,-14.654222209477352
75.0,-12.880075791348688,-12.988141925010018
76.0,-12.24740162616205,-8.045676296653602
77.0,-11.373799312341264,-12.50845155562917
78.0,-12.761502286345031,-16.32030243706295
79.0,-13.551460337933003,-17.518492861956577
80.0,-14.02489669954127,-9.942331358512693
81.0,-14.947395453588934,-17.723649506990256
82.0,-15.634179183842082,-6.670155070393333
83.0,-15.83722485350112,-14.402852029723052
84.0,-16.52150285314856,-13.63697369685239
85.0,-16.647941121750744,-22.041914058986286
86.0,-16.60853514458597,-28.07527571616322
87.0,-15.940244290274968,-12.615160013966385
88.0,-16.2472405605834,-19.187152564165494
89.0,-17.04361321893871,-14.543789890556996
90.0,-16.854291871398118,-14.111833324377177
91.0,-16.640245614406144,-10.36099496538375
92.0,-15.271841294969041,-17.713503977064395
93.0,-14.06811059106085,-12.366281622870464
94.0,-13.321544891757911,-17.0400288400119
95.0,-13.23158733928825,-11.434825195398899
96.0,-13.955266933806918,-21.88569098168786
97.0,-13.76879544920223,-14.2896970461773
98.0,-13.871112622218483,-7.838563946705835
99.0,-13.200050113316202,-8.049405849633263
100.0,-13.488541872962045,-13.363560734711704
101.0,-13.079611600193715,-14.934551485064107
102.0,-13.274500464409067,-19.254055281150563
103.0,-13.182097530404683,-12.337920224666124
104.0,-13.30798523638504,-12.412354555693604
105.0,-13.300023227432293,-12.479134038836081
106.0,-13.633581772831612,-10.104492450851792
107.0,-14.029193106230387,-12.946166999548126
108.0,-13.263303828794951,-21.431398820600517
109.0,-12.650327407518022,-10.437017616047601
110.0,-13.061511328909019,-13.641223111490735
111.0,-12.689283939822534,-13.448623865160537
112.0,-12.897064551321042,-11.814878352692354
113.0,-14.340508067418195,-13.960869337040505
114.0,-15.87541743849637,-9.49228986238277
115.0,-17.01606003858548,-17.49838551040174
116.0,-17.026359505785475,-12.712837150771211
117.0,-16.685454856062492,-21.680517973520075
118.0,-17.874251184767573,-20.85172725308395
119.0,-18.67295302641402,-12.833571681039395
120.0,-18.849781235765036,-26.65856624072259
121.0,-19.235484164174416,-32.37763365444356
122.0,-18.862581215555874,-14.159643481988265
123.0,-17.813514866867525,-9.146741018196114
124.0,-16.57543556671349,-8.98659487954562
125.0,-16.13026997411563,-17.108477756669807
126.0,-15.569680038129853,-24.636859029999158
127.0,-15.378547183294266,-16.865120392398445
128.0,-14.127582127309807,-8.757437455242519
129.0,-12.08742911475739,-15.399944835919017
130.0,-13.944815132985426,-9.21058889473166
131.0,-16.272241838545124,-12.511405359156871
132.0,-17.368447675774945,-21.97489212309361
133.0,-17.663645181433495,-19.624755489252838
134.0,-18.157168556743134,-16.630582757719722
135.0,-18.777379663506096,-10.575331143911114
136.0,-19.02862765298243,-12.403742050991081
137.0,-19.491601910667868,-29.577995710729
138.0,-18.276033064011386,-40.81759037736563
139.0,-18.655314757202554,-11.434203345894819
140.0,-18.426725416500332,-15.51626431404793
141.0,-17.68105843251253,-15.310185316215822
142.0,-17.95361969273379,-17.42669988875415
143.0,-17.055592379767056,-8.539800077243312
144.0,-16.4652779082319,-8.624379058870526
145.0,-16.05700954778926,-22.29735923229047
146.0,-15.230315294816831,-15.31047128356006
147.0,-15.890454016441186,-28.983678066649855
148.0,-18.28048289988145,-15.690806122948057
149.0,-18.636338380796264,-12.556020977188954
150.0,-18.886418449890627,-17.271958224428275
151.0,-17.936770968900902,-12.18080945341169
152.0,-18.707371970671492,-27.187313294691712
153.0,-17.921928377031392,-24.8079161773731
154.0,-17.139021974044418,-14.96352483691869
155.0,-16.833628263527075,-17.06358367977473
156.0,-16.334981489029392,-15.95559537003452
157.0,-15.883943237717222,-12.950994442264165
158.0,-16.408351961406016,-11.326020803142658
159.0,-16.73963530110332,-12.831180933509408
160.0,-17.536820910912482,-29.34003437737802
161.0,-18.064361141982424,-11.605640661366333
162.0,-19.00731013782449,-19.168467538539367
163.0,-19.826318531195305,-14.351769265341838
164.0,-20.44205624956477,-20.99224621959346
165.0,-20.873798647122022,-17.978321676583523
166.0,-21.075752578714827,-38.86982466168311
167.0,-20.86939399023308,-21.950879386371717
168.0,-19.870663188037085,-20.149116357870376
169.0,-18.966314071098097,-16.71906153887964
170.0,-19.26367197060481,-9.79874320058192
171.0,-18.1425596751736,-17.4106426718783
172.0,-16.917428621112613,-20.977254046291694
173.0,-16.078546248618725,-14.29418603968282
174.0,-16.381580659698145,-16.0829648457536
175.0,-15.95293563976471,-15.97266404835175
176.0,-16.593250659777553,-14.756607512834616
177.0,-17.102838369932208,-19.1878618690763
178.0,-17.658261837961152,-15.575649994765698
179.0,-18.09738435187126,-17.36473205658796
180.0,-17.73083418700443,-18.213280862928766
181.0,-17.838079418904545,-27.896032544994718
182.0,-17.751741106002754,-19.805911587666678
183.0,-17.823935250481952,-9.196324812555831
184.0,-17.889248264344815,-11.431797422743763
185.0,-18.17088712081164,-24.273301092306863
186.0,-17.530190366896395,-17.474219597455793
187.0,-17.29224844800817,-17.178182643734896
188.0,-16.60365938161977,-15.565043050629095
189.0,-16.32669338945263,-16.046427812121753
190.0,-15.930533254509179,-14.982882127288137
191.0,-15.99779448942084,-22.896200057653765
192.0,-16.279549714002716,-15.424176854847929
193.0,-15.070971723630679,-15.121000439872574
194.0,-13.97704992076419,-8.989835174599936
195.0,-14.649893839078663,-16.064353604034814
196.0,-14.47897110855482,-14.697517165356098
197.0,-14.671725633682154,-16.327183171104295
198.0,-14.829136961677234,-11.355736961100682
199.0,-15.323000859977714,-11.830466504721368
200.0,-15.439000715731822,-19.018039997322106
201.0,-15.857359786852786,-12.593496166158982
202.0,-16.464595563199705,-20.623722225111308
203.0,-17.260115943692938,-21.146701496435657
204.0,-17.198576528192667,-13.430544055129946
205.0,-17.714733844503836,-20.13184233213388
206.0,-17.400918698582647,-17.541280226108917
207.0,-17.61419979146482,-17.304222881450386
208.0,-17.633043748232563,-13.023374274585148
209.0,-17.088251891737272,-15.562175657583435
210.0,-16.849801708673606,-23.02764663611059
211.0,-15.98624626199335,-16.98018110159517
212.0,-14.890300958328487,-13.560883773086537
213.0,-15.360567422814404,-15.135883689683114
214.0,-14.621073599341402,-11.653767656540182
215.0,-14.953139106011697,-20.069968978702136
216.0,-15.066208282983418,-15.543706164233967
217.0,-14.914867915011428,-9.835002997492012
218.0,-14.15363374981558,-12.166137749613618
219.0,-13.925276954662115,-13.371156696179265
220.0,-14.975869610086185,-13.218584007515382
221.0,-15.708621538492125,-26.44869780726784
222.0,-16.149414447526674,-11.448445786301523
223.0,-16.021987439826006,-19.20461938395136
224.0,-16.887366939829413,-13.125715010755126
225.0,-18.213839624794446,-13.669717200046325
226.0,-19.114631150470085,-17.821302607836206
227.0,-18.86645632548449,-23.54445773304727
228.0,-19.1294052261354,-22.086302734197602
229.0,-18.519136917594924,-16.867940663327246
230.0,-17.905433131798496,-17.26668640853171
231.0,-18.880713486468824,-17.7323062827389
232.0,-17.526682713783803,-28.903771519473818
233.0,-18.10914208917631,-13.424948382837556
234.0,-17.452119148024483,-13.620493653584397
235.0,-16.796425455488155,-13.065290809386498
236.0,-16.13354761764649,-19.158977761450835
237.0,-15.710794869628058,-10.89290448347362
238.0,-16.64287522459951,-19.67664940599311
239.0,-16.75187817660141,-18.208169893372187
240.0,-17.12530136199163,-11.497366889372863
241.0,-16.734207989578852,-27.631408964308815
242.0,-17.99754271574857,-11.101024991404177
243.0,-17.822471803526113,-18.33870491203491
244.0,-18.265170470675283,-16.62322487017827
245.0,-18.43582503817001,-20.141384787389075
246.0,-18.850678199499423,-27.404334470615538
247.0,-18.68017537981806,-12.724958661180834
248.0,-18.635790231923586,-17.282316927338876
249.0,-19.368471800434012,-12.808650381882016
250.0,-19.16490486415229,-23.035990402055333
251.0,-19.137193222929,-18.31193894744426
252.0,-18.692524058744752,-25.022469111017006
253.0,-18.240257340067153,-17.19479262031581
254.0,-17.836224401006255,-17.291016557281722
255.0,-17.536256575672244,-19.46671519492151
256.0,-17.396185198175296,-16.79706484192299
257.0,-17.47184160262558,-23.185728656660043
258.0,-17.819057123133277,-11.67901308267609
259.0,-18.49366309380857,-11.168452093233281
260.0,-19.551490848761635,-25.951656474057266
