freq,smoothed,sv
108.0,-30.255484395077413,-30.39518364852875
109.0,-29.963806430019837,-27.417953979197648
110.0,-28.92800439593475,-30.756502486489016
111.0,-28.558272073459833,-36.77142424812064
112.0,-28.709841584663295,-26.737413644244363
113.0,-29.38435707835454,-25.382472525231883
114.0,-28.64223697730531,-25.066808807003042
115.0,-28.725292573240786,-23.964191466159605
116.0,-28.43535981240139,-27.108775798990983
117.0,-29.272936013558287,-39.55603601925791
118.0,-29.84566011148431,-26.770777817760468
119.0,-30.445340534299977,-28.981140654800768
120.0,-29.354959413344226,-39.51994877934486
121.0,-31.274245535519086,-27.818666472641155
122.0,-31.89431756000388,-22.45811677455665
123.0,-32.798610440115375,-32.2541601104352
124.0,-32.75492759374136,-36.46620168496006
125.0,-31.670970961874204,-38.31811036148173
126.0,-31.11384187837647,-27.492633942396814
127.0,-31.783178318906934,-29.512043319829942
128.0,-32.131740473344756,-23.7691350027275
129.0,-31.598836963325756,-51.47620639809532
130.0,-32.4658565305501,-25.758956368490516
131.0,-31.923189573625972,-31.46435948963596
132.0,-30.739079095603213,-22.215582112553474
133.0,-30.337181224665258,-28.043166490871492
134.0,-30.285658094790897,-37.699931093175294
135.0,-29.82618798515162,-33.48297558021616
136.0,-28.970116245373283,-32.217633354821096
137.0,-29.076141174527763,-22.167465330991106
138.0,-28.16153744901218,-31.29655686484638
139.0,-29.350168354157613,-24.394361042554355
140.0,-28.67573533525305,-30.07893334680965
141.0,-29.05396050194331,-29.392341560778984
142.0,-28.83938012917685,-26.047410040701024
143.0,-28.6240520362786,-25.35986183973794
144.0,-29.731280654181184,-36.54926202329775
145.0,-30.29925870640175,-35.256934504654765
146.0,-30.72353156000383,-24.158117170478093
147.0,-30.74397747229163,-26.88902097476646
148.0,-31.05316235469618,-32.168094904123926
149.0,-30.778723779892246,-37.105607832168765
150.0,-30.234358097543456,-31.591971117797534
151.0,-30.147473297153603,-28.158624694696922
152.0,-29.54146305699785,-31.194135986045165
153.0,-28.38022877357394,-24.693130417603783
154.0,-27.982983895030344,-28.74052205853452
155.0,-28.618650390937184,-31.45563841910354
156.0,-28.05995897534126,-24.64273266934463
157.0,-27.870483258906464,-26.931097141683033
158.0,-27.81772923184151,-24.78929239881858
159.0,-28.81201271425413,-32.46474223970724
160.0,-29.07762132295925,-26.382365946298716
161.0,-29.581895717763032,-27.513799972397578
162.0,-29.395785338617596,-32.10500111606371
163.0,-29.678202479511068,-37.16847510792585
164.0,-29.4241915786124,-27.86812000722856
165.0,-31.061220819008117,-32.08350023218421
166.0,-31.508878449870437,-28.403625260679032
167.0,-32.19163708488644,-32.14285287214689
168.0,-32.52984928729003,-26.469333469875046
169.0,-32.63571958732916,-32.833404211387574
170.0,-32.5613812871688,-27.151642063961408
171.0,-32.285395344164144,-41.60976197839705
172.0,-33.09786140363773,-32.05687169656385
173.0,-33.53941611300548,-45.37256054781345
174.0,-33.39181185705371,-26.974360503049574
175.0,-33.27678048593873,-32.97879053400517
176.0,-33.16773091965054,-29.582449019557263
177.0,-32.528402585844034,-27.32906653479401
178.0,-32.25030567403258,-36.628263741000765
179.0,-32.01398893690051,-33.243821397527704
180.0,-30.89762723749202,-35.35130209971679
181.0,-31.348635454241883,-23.57358268424378
182.0,-30.400151380011447,-32.46726412628839
183.0,-31.406223027936814,-30.68708684520388
184.0,-31.426851562392933,-33.58013678745317
185.0,-31.529352696100162,-28.360341008025337
186.0,-31.81133696890491,-38.44394208100174
187.0,-31.06854059322445,-26.910695611846386
188.0,-31.311619558980645,-29.082641894085086
189.0,-31.008161641034597,-32.3581799244238
190.0,-31.094062040848904,-27.089975649036106
191.0,-29.88320406923942,-37.84950625604145
192.0,-28.89954801245235,-32.107887652297315
193.0,-28.919496102766466,-27.642831069415262
194.0,-29.999138774859944,-30.862426219919072
195.0,-29.939685400381126,-23.090627089529782
196.0,-31.164892453157123,-29.95712808871731
197.0,-31.00731244972798,-26.04802878446251
198.0,-31.001146408734996,-30.614848269279808
199.0,-31.42879475065125,-29.969834906679505
200.0,-30.917868334512608,-35.18936328126081
201.0,-31.453130349284216,-44.74884339134988
202.0,-32.07242061324409,-35.25779219685765
203.0,-31.42960610310043,-24.56248553976563
204.0,-32.4661007933749,-31.855122805927103
205.0,-31.992174824668055,-26.037049842992896
206.0,-31.70605421980227,-31.74030828229831
207.0,-30.989677912286382,-30.788611081043445
208.0,-30.72445701870265,-27.74343089409261
209.0,-30.729828714656122,-33.50265409333487
210.0,-30.869568276381443,-33.36023906394351
211.0,-32.04815322766326,-28.932510468262066
212.0,-33.051832989475365,-42.1824170224102
213.0,-33.31826639167204,-24.651312118904023
214.0,-33.72108774340297,-31.939948742535496
215.0,-32.8587450129557,-34.87097240777607
216.0,-32.49023920300925,-36.25713431692398
217.0,-32.101668589127414,-34.87341826889117
218.0,-31.850704789621187,-29.549469020137185
219.0,-31.977806311967385,-32.31276574571553
220.0,-32.323470518739,-33.19841195288088
221.0,-31.376128866932902,-30.050298177280244
222.0,-32.5495499211336,-25.759718533119656
223.0,-30.78442463452806,-26.941906129632574
224.0,-30.404255454535598,-35.43714967833501
225.0,-30.904617806919305,-35.437220389939284
226.0,-30.565168016721124,-36.38938076507906
227.0,-31.179792794110462,-30.752910301849905
228.0,-31.203916160266438,-29.787681683920848
229.0,-32.66112611355106,-25.07198425516098
230.0,-33.36079189844004,-35.423278785816784
231.0,-34.270947664011764,-22.707176814502546
232.0,-33.64514967730395,-43.62451561947032
233.0,-34.09310649745847,-35.79098269493085
234.0,-35.16389363556939,-28.278184188414144
235.0,-35.83144127024817,-44.026365503185204
236.0,-35.77902154040227,-36.64403677830887
237.0,-35.7032873705081,-41.99414908451217
238.0,-34.85446331709752,-26.541761725922967
239.0,-33.66097742096229,-35.88000156254657
240.0,-33.143277745707,-29.217723097538318
241.0,-30.944842508605884,-42.857931048191425
242.0,-29.324237154931346,-27.681159177829095
243.0,-29.007341360460618,-22.592461997720243
244.0,-28.940943547727386,-23.456909836819328
245.0,-29.976656282166356,-32.68890748514618
246.0,-30.938468666747166,-26.53409453879876
247.0,-32.06072629005514,-32.85218878117549
248.0,-32.20347442425868,-29.191187933978163
249.0,-32.46745101442834,-28.00271427656696
250.0,-32.279950067665816,-33.75689346355745
251.0,-33.88149253900226,-53.41422350759882
252.0,-33.795705511336756,-39.79237079668521
253.0,-33.558169492886606,-28.94349978304358
254.0,-33.20037035447296,-30.570941768727543
255.0,-32.7537939669172,-25.58846662143273
256.0,-32.249926201040665,-30.51215203370016
257.0,-31.720252927664717,-27.074741643195914
258.0,-31.19626001761071,-34.210903333228366
259.0,-30.70943334170001,-35.321533034963856
260.0,-30.291258770753963,-29.341072669105365
