freq,smoothed,sv
1.0,-27.921791307251997,-43.768331098133714
2.0,-25.02016441862247,-13.791279431195916
3.0,-23.193124246384386,-12.355968085574363
4.0,-22.30212976027336,-20.867313182241112
5.0,-22.208639930024987,-19.96386744987037
6.0,-22.77411372537488,-20.75364532574841
7.0,-23.86001011605865,-32.61313117913723
8.0,-25.327788071811895,-28.210168774636458
9.0,-27.03890656237023,-22.60301665836422
10.0,-28.854824557469467,-34.32949448235719
11.0,-32.18781839587758,-45.159925224519945
12.0,-32.67818351250368,-25.40779896202264
13.0,-32.11842552533762,-31.278815065266908
14.0,-32.00384458288652,-31.081750873885255
15.0,-31.938761994509058,-34.57801137193404
16.0,-31.22695740261946,-31.697997523781734
17.0,-31.798715355587774,-26.83310162828764
18.0,-31.30582384353987,-28.861512341996267
19.0,-29.546086411553965,-34.47020310170884
20.0,-29.280086105868925,-23.43242574937401
21.0,-29.562597473624265,-28.606412817614206
22.0,-28.474500528522974,-34.04396121827028
23.0,-27.538528568553506,-32.71780808433343
24.0,-26.204012184760664,-26.126222049446284
25.0,-26.138433159609548,-28.296675118394784
26.0,-25.145680357458104,-18.691545987140167
27.0,-25.08734114268752,-23.10157529173577
28.0,-25.31994012287401,-29.208337327926458
29.0,-25.955370185967784,-18.72539336670429
30.0,-25.352333991408653,-24.450865590294978
31.0,-25.152102484220617,-23.22384515969338
32.0,-25.31163467352729,-25.70907841963092
33.0,-25.8242376116228,-33.2890031615372
34.0,-25.63336287493331,-24.41511115732707
35.0,-26.754959851907447,-38.21211557057984
36.0,-26.773824448944865,-24.83570924423526
37.0,-26.386131753549417,-21.270346313198658
38.0,-27.276035912659015,-21.410542724906506
39.0,-27.249460921792753,-25.538827652618963
40.0,-27.628635370555564,-24.935775632404905
41.0,-27.501422870381454,-28.958779123765513
42.0,-26.82930206434319,-28.587091078057398
43.0,-27.195903721659853,-35.95476511747712
44.0,-28.133076481700822,-24.50929500582346
45.0,-30.149140762011783,-27.01503187543547
46.0,-31.047962004741343,-36.18086140751971
47.0,-31.716834252859933,-28.75100316826998
48.0,-31.677349905404753,-28.728960833688774
49.0,-31.390432691525696,-26.18174147575356
50.0,-30.981830915223824,-29.082609138494536
51.0,-30.879576802234453,-39.66770649088439
52.0,-29.90195918745159,-40.6820662740759
53.0,-30.47359559998453,-26.991903680736847
54.0,-29.70985442291186,-27.406972678293876
55.0,-29.17859216407038,-28.89998842147426
56.0,-30.09811793475955,-23.706344576323815
57.0,-29.65629530009886,-26.46268725751051
58.0,-29.245363535970125,-29.981895115815647
59.0,-28.122303245465133,-28.38952495737268
60.0,-27.266230042034998,-25.75109127366582
61.0,-27.756579629452002,-36.497115012531566
62.0,-27.735289079699086,-26.74456566208615
63.0,-27.59661701633687,-32.005653274639215
64.0,-27.674808073070082,-30.026485948594278
65.0,-28.44468919704829,-19.251686786448545
66.0,-28.506555637603668,-27.161271708431556
67.0,-27.83777875714095,-24.959267076500957
68.0,-28.055081066661472,-29.54449361933448
69.0,-28.34487593248504,-28.282005904026594
70.0,-28.23531870668959,-23.32911421394372
71.0,-29.07812784377108,-38.145967835995364
72.0,-29.190731355560928,-32.67725411267791
73.0,-29.04288443684098,-31.808794994425273
74.0,-29.94965659722264,-24.236892391661065
75.0,-30.044141986741597,-24.674186737376345
76.0,-29.791273761271768,-35.59735323845837
77.0,-29.761762404295837,-29.822129820764133
78.0,-29.790888833890584,-27.326472812560016
79.0,-29.344759775710198,-28.121021798712103
80.0,-28.558054355551903,-27.7148787810464
81.0,-29.743410824026334,-28.33252923725661
82.0,-31.203603862460223,-40.14384596072313
83.0,-31.81560153558707,-29.121526162230094
84.0,-31.687016783142077,-25.181496758314566
85.0,-31.92739251606389,-34.53317356401912
86.0,-32.35776131086471,-28.737403718738822
87.0,-32.0211103996676,-31.343915519351974
88.0,-30.997225599196824,-37.78521866770373
89.0,-30.409603555864564,-38.63801091092212
90.0,-29.596508912344344,-30.632991889806256
91.0,-29.045991991009096,-21.699402539946036
92.0,-30.13517226787091,-29.996649537019344
93.0,-30.093679019721826,-30.441308309081947
94.0,-29.21836187434623,-20.6088762750832
95.0,-29.115161931676138,-25.29847980455219
96.0,-28.871575421743493,-29.19896336471131
97.0,-29.306030288232698,-36.079707859233146
98.0,-29.908354821034095,-32.29032461766545
99.0,-30.741695577975193,-35.06433481418013
100.0,-30.609197630092147,-32.57707541686737
101.0,-29.605486965180777,-24.589900293613816
102.0,-29.767285831502054,-27.69148309162364
103.0,-30.492524469642575,-32.45970183365611
104.0,-29.93172770597899,-33.148856192186024
105.0,-29.652500833096788,-30.395606005428274
106.0,-29.62156836776466,-22.213845183526793
107.0,-30.327997040985224,-25.804048216194445
108.0,-30.169052456211617,-26.740460111936642
109.0,-30.75715049780393,-34.65396387177541
110.0,-31.197810462789747,-39.0575207640605
111.0,-30.66891177534876,-34.426959473351594
112.0,-30.42915329098942,-28.70348560027164
113.0,-30.67140266108226,-32.71196896140961
114.0,-31.33169343113395,-30.36698613019652
115.0,-31.7597260316502,-28.499966958933808
116.0,-31.23678609796447,-25.03610571446391
117.0,-30.438929312236382,-33.29300104174691
118.0,-29.921726313137878,-28.9385614687431
119.0,-29.860348286883035,-29.864890542315866
120.0,-31.24005809337459,-34.22627518373849
121.0,-32.05840760756459,-33.25509455186755
122.0,-32.14394095383992,-32.987378879564176
123.0,-32.98841465054373,-29.95962866450752
124.0,-32.73347434728618,-30.497007461008494
125.0,-33.13563032202751,-32.20722026605846
126.0,-32.861621067998,-37.41766057564026
127.0,-33.073460486542984,-34.17776285031207
128.0,-32.74778006647571,-37.72052679690928
129.0,-32.357700460584724,-26.698605083323383
130.0,-32.429280415375345,-29.908289320072427
131.0,-31.847736923576836,-33.451814068881674
132.0,-31.697853606925406,-26.853001917975178
133.0,-31.599542364482176,-38.979167202396916
134.0,-30.637936784725085,-28.914379467063505
135.0,-29.75702211164292,-29.937591486785053
136.0,-29.601130133045515,-29.485103528998433
137.0,-28.92184097398937,-30.356994373098466
138.0,-30.36989319921156,-29.795835975396393
139.0,-30.764547669458455,-26.58365382917724
140.0,-31.06498749090443,-34.211929417504116
141.0,-30.63089351062566,-29.580354337606742
142.0,-30.764658575830865,-23.407961910704277
143.0,-31.42263418983413,-32.55587003286859
144.0,-31.455977096572603,-34.61618735261208
145.0,-31.174686643781794,-34.36642432161078
146.0,-31.443026192248034,-44.20802860817158
147.0,-30.915744201585646,-25.375621255635217
148.0,-30.945015028859807,-24.911903154559397
149.0,-30.637426083333573,-24.782885114968252
150.0,-30.66398812030119,-38.39501482410999
151.0,-29.213375900101404,-24.74806449339789
152.0,-28.583959298217945,-29.644209582241956
153.0,-29.28166198006603,-28.524865818560002
154.0,-29.966796772720738,-33.30127251271857
155.0,-30.23533595112744,-25.00665578053137
156.0,-31.862359500108198,-35.545529989410355
157.0,-31.882738272136567,-28.759674254827768
158.0,-32.08435698327861,-27.268043934858643
159.0,-31.865559264232484,-29.697621950294987
160.0,-32.47534470788331,-48.77440606531877
161.0,-31.954837560639103,-35.7027434555852
162.0,-31.34134324933479,-25.895514488509086
163.0,-31.206306383848986,-26.351280358204807
164.0,-30.81279336317676,-31.965539597512898
165.0,-30.466483038327873,-29.133372305234914
166.0,-30.905865246831773,-32.89755347922211
167.0,-30.48780049547905,-27.05922777720918
168.0,-30.280489774509263,-27.23188264633229
169.0,-29.23492841324602,-29.830071147337364
170.0,-30.55199466939213,-30.64737918067238
171.0,-30.500211806424353,-36.31982182224393
172.0,-30.616917860923756,-29.16612861175973
173.0,-31.93516675097434,-38.45195074800719
174.0,-33.08519963116636,-29.898498346877815
175.0,-33.93013492493776,-28.928324559010736
176.0,-34.512932440072056,-33.01935938516549
177.0,-34.53440469531416,-26.148326521908906
178.0,-34.01337344435563,-37.6180499645421
179.0,-33.35121432493158,-33.27562801535799
180.0,-33.14161090481745,-47.79592587583872
181.0,-33.11560491414104,-42.42542517280871
182.0,-33.287276159591975,-25.49487647715598
183.0,-33.719553520026935,-28.653271812359264
184.0,-33.45728300187508,-26.112325811096284
185.0,-32.76643079078733,-30.530122988978235
186.0,-31.915051249523295,-29.50119998371088
187.0,-30.810451672580037,-33.39266063711406
188.0,-30.223771635319558,-37.116997369765976
189.0,-28.742669513714233,-31.82713336860231
190.0,-30.011804965184858,-36.04433101347289
191.0,-31.445023286552086,-25.17034417709033
192.0,-31.442440902728237,-28.874108001696452
193.0,-31.693973635903287,-27.934635466550674
194.0,-31.643127876300138,-28.967211267905363
195.0,-32.58185644934511,-34.180725303318205
196.0,-32.33671962222407,-28.729967673698084
197.0,-32.45980549438881,-32.81436900309171
198.0,-33.25527972161716,-44.739781283762774
199.0,-33.94385771320167,-32.565600471870525
200.0,-35.58666695742955,-32.35984384654508
201.0,-35.24769350264669,-35.96200666273625
202.0,-34.92480021636486,-35.511069749159475
203.0,-34.12730497014766,-36.01832970079451
204.0,-33.10093911759583,-24.717531729502873
205.0,-32.31928190083244,-35.9181728082558
206.0,-31.22015150024373,-36.30617360045067
207.0,-30.530441656859857,-34.128656262433914
208.0,-30.84181893568045,-30.89608998060684
209.0,-29.820785932769247,-20.285593891517895
210.0,-29.621224943671603,-29.546332718158666
211.0,-29.776545790529216,-28.90467458088864
212.0,-31.107132660714854,-30.67065664800841
213.0,-32.345412450386995,-32.07710025162313
214.0,-32.03981321252831,-34.18679399687065
215.0,-32.421523785975474,-32.64421121087794
216.0,-32.9716473357383,-30.03990192641441
217.0,-33.36978012414303,-32.15521647515724
218.0,-33.85481386144728,-42.86425398565096
219.0,-33.08348318045241,-36.31301920274923
220.0,-32.98501170025212,-38.97607740355601
221.0,-32.752215524449,-25.270757692453785
222.0,-32.58528062226259,-25.130768899529393
223.0,-32.26669621920349,-30.12393569557708
224.0,-32.24449280345771,-31.43934848163741
225.0,-32.113244825727044,-32.08799066579584
226.0,-31.131664726187836,-34.74002310658357
227.0,-30.804899297913753,-31.914958513614387
228.0,-31.126520450068604,-34.58369973919637
229.0,-31.616969171140916,-32.332094584283816
230.0,-32.32018138508986,-31.37165980616601
231.0,-31.968448246411246,-29.872075995651535
232.0,-31.692007269804193,-31.622728339195206
233.0,-30.62665847455498,-29.358098940334273
234.0,-30.561989793537037,-27.87699418646461
235.0,-30.549542567687055,-35.154817414739895
236.0,-29.90966510161237,-28.314485320294885
237.0,-30.05883461994462,-33.15955441887894
238.0,-30.4492264555496,-28.238793729104337
239.0,-30.943491331696727,-30.81851274519115
240.0,-30.930341384196236,-30.933775027620086
241.0,-31.41420642386772,-25.390499018054573
242.0,-30.67973067214139,-38.94433800866921
243.0,-31.42832258201908,-28.806574308607917
244.0,-32.093771854960565,-27.335321079157033
245.0,-32.832935639974494,-40.3409375491752
246.0,-32.49604687513913,-31.020106095742285
247.0,-32.972265365742075,-31.719782850002623
248.0,-32.445199995829334,-28.90905944081136
249.0,-31.88242838343556,-35.1695960008663
250.0,-32.044886850836455,-27.23874343290882
251.0,-31.351057366670386,-46.95249260470345
252.0,-31.160471532628097,-28.801579324803143
253.0,-30.991461616567875,-23.799815454207277
254.0,-30.843452821547313,-26.838916421591485
255.0,-30.715870350624197,-32.83093103585625
256.0,-30.608139406856306,-26.338995194692725
257.0,-30.519685193301427,-32.808139381160835
258.0,-30.44993291301734,-36.67670116573927
259.0,-30.39830776906183,-27.782308992357056
260.0,-30.36423496449268,-29.668705379048397
