freq,smoothed,sv
1.0,-18.895101186668253,-30.149284109596618
2.0,-19.46810982074339,-8.570799435995482
3.0,-20.040502671925495,-13.844966091665423
4.0,-20.603452312516552,-15.161126334824598
5.0,-21.14813131481854,-21.757790879851186
6.0,-21.665712251133442,-35.251776555150244
7.0,-22.147367693763243,-25.648327452883386
8.0,-22.584270215009923,-18.687871585179366
9.0,-22.967592387175458,-21.589792442140713
10.0,-23.288506782561974,-29.117042599201177
11.0,-24.115598045065532,-17.923435756542524
12.0,-23.552866651245015,-21.26802658697761
13.0,-23.64449372352017,-25.428025680847647
14.0,-23.259146232540456,-23.61314195394384
15.0,-21.97975955828923,-18.25853140190535
16.0,-23.238688464395292,-26.99891537262645
17.0,-23.36032995162005,-25.326252851761488
18.0,-24.13511734325366,-22.18760303378323
19.0,-24.827827586044915,-21.396885467803482
20.0,-26.51759946361399,-30.63927392972593
21.0,-26.915899086360163,-28.47733441468478
22.0,-26.762516242878327,-19.893801455251527
23.0,-27.77857401747388,-20.63943280154053
24.0,-27.59963965883285,-38.325260735472035
25.0,-27.297425501641204,-26.40733240082347
26.0,-27.53438388564194,-38.11588080562883
27.0,-27.002294452028245,-25.101418868071548
28.0,-27.004680476191194,-26.636925183969836
29.0,-26.09244235872451,-20.816567768699194
30.0,-26.117903355546495,-23.047803855099055
31.0,-27.497731556291804,-31.036319703568267
32.0,-27.9165252188739,-18.994410688574234
33.0,-27.586645264562847,-31.07999598635995
34.0,-28.044543478263858,-25.961387339870473
35.0,-28.243672779081255,-25.88803318866581
36.0,-29.516750852255264,-36.012834525692476
37.0,-29.01924136522188,-27.094828359069894
38.0,-29.161649654003376,-37.47338081508893
39.0,-29.026848001310455,-39.61387424092459
40.0,-28.541068486880388,-22.748054893837075
41.0,-29.52572286649292,-20.59834552108299
42.0,-28.62288234645206,-23.214705629314835
43.0,-29.033214059453403,-31.220068575609346
44.0,-28.598612292384207,-24.809919073986162
45.0,-28.451345150696476,-23.68835912610035
46.0,-28.254338173305808,-36.32062549471486
47.0,-27.787754285770895,-32.49987316102009
48.0,-28.013232694542033,-29.40480755842739
49.0,-29.706764424917374,-34.35282858822887
50.0,-29.81262944752618,-22.982458617500093
51.0,-29.041288384662288,-31.645260178628494
52.0,-28.84641198910167,-24.78761391776932
53.0,-28.258242121887154,-28.701190049661605
54.0,-28.389210524150844,-21.317115343312803
55.0,-27.357234305358936,-31.985634102252174
56.0,-27.571172394326673,-28.785038929721036
57.0,-27.523361565492714,-33.783484662483886
58.0,-26.40666734310593,-22.901095434135552
59.0,-27.309824597758627,-25.659679902045337
60.0,-27.347016657733874,-31.53419358657812
61.0,-28.68083796174799,-23.134519087620294
62.0,-29.11482987190888,-35.97653433919672
63.0,-29.587148505624338,-20.05196671572296
64.0,-29.84641999324788,-29.148244673930527
65.0,-30.72472480278142,-26.727634371569206
66.0,-31.447918409856214,-29.26449811542998
67.0,-32.11524875851428,-45.79363405766984
68.0,-31.97723093397724,-32.81300446276231
69.0,-31.39640886443177,-34.59401899431829
70.0,-31.327576164595758,-26.89659402169663
71.0,-30.578699083997154,-30.37686736431268
72.0,-30.41941568599914,-33.78536445375274
73.0,-29.306246442148996,-26.924407040418053
74.0,-28.48918384931241,-26.530098038761917
75.0,-27.361418234006113,-23.02682388272966
76.0,-26.156858110779307,-27.540413049493715
77.0,-26.567830504767876,-24.64360918597951
78.0,-26.78771602176684,-29.13580988834921
79.0,-27.366985591004568,-27.856353072162022
80.0,-26.815699884036647,-25.629540719709855
81.0,-27.067707281254567,-30.768259278319753
82.0,-27.64392222585103,-25.649470721278487
83.0,-27.670219844499602,-27.137214640344517
84.0,-26.322989439729696,-26.692516369933426
85.0,-26.011595871030696,-28.780584414849947
86.0,-26.113532092013674,-29.766234304861918
87.0,-25.132822233263262,-24.07680524493565
88.0,-26.089048930084687,-21.909666201162167
89.0,-26.653461636209634,-29.07631388840841
90.0,-27.357542524523552,-22.547344531367692
91.0,-28.199992285676622,-22.307354853862016
92.0,-28.251689503935246,-22.21398759240609
93.0,-28.284475459343106,-42.285494746051064
94.0,-29.605965945283447,-29.607258954105728
95.0,-30.373804197974344,-29.107964806863755
96.0,-32.342011462044454,-43.58134095399494
97.0,-33.231850105179284,-27.098693318461372
98.0,-32.9832164251692,-31.30230160479723
99.0,-34.14238074315145,-26.850134762946386
100.0,-33.55413517071829,-30.174926854949437
101.0,-33.66252925553448,-37.47932345651242
102.0,-33.708227510044516,-43.8301178865993
103.0,-34.31353882322683,-29.407520082114754
104.0,-34.18244997195226,-39.331205347590995
105.0,-33.7466305670121,-25.83657978418195
106.0,-34.49678141174817,-30.43920720210625
107.0,-34.118791706667814,-40.796785273452834
108.0,-33.32759668943813,-29.00883434237911
