freq,smoothed,sv
1.0,-28.837682698871276,-34.852078405405344
2.0,-26.116661649058305,-15.006117191948853
3.0,-24.264874335867887,-19.882764851705076
4.0,-23.16970322865978,-33.13204698575959
5.0,-22.718530796793733,-22.94241970773934
6.0,-22.798739509629495,-23.285555718452745
7.0,-23.297711836526826,-32.72436741280166
8.0,-24.10283024684547,-18.8545434781932
9.0,-25.101477209945187,-17.274258100043323
10.0,-26.18103519518592,-31.405635681102915
11.0,-27.321300695803473,-22.113817214954548
12.0,-26.92705925786188,-22.53954659644135
13.0,-26.687944841662326,-36.39882689012934
14.0,-27.310663233654275,-21.903661366243128
15.0,-27.28354927128342,-39.96369515610774
16.0,-26.83257128670546,-25.237206897738453
17.0,-26.902766380292523,-29.134996206631413
18.0,-25.886879509253276,-20.83449973837719
19.0,-24.398750991453394,-20.917276186417713
20.0,-24.093561495333944,-25.33010937907564
21.0,-22.438043880004056,-23.959503053346406
22.0,-21.878786281122906,-21.012076805812534
23.0,-22.09678059291216,-21.80141302166617
24.0,-21.2797036122538,-18.550028217139122
25.0,-22.40102126410393,-20.366155822593125
26.0,-22.758847332905038,-23.64328520358371
27.0,-23.472065735681163,-23.600811979511302
28.0,-23.25765167207704,-24.160247084554985
29.0,-23.437485966752206,-22.66960856049539
30.0,-23.631735942353295,-32.981831803128976
31.0,-23.873183026593722,-19.03873214842929
32.0,-23.77952051840716,-24.03155570261358
33.0,-23.63617191586171,-25.07149952013005
34.0,-22.616811145924164,-22.34173849578434
35.0,-22.614619659623855,-20.846342321151837
36.0,-23.52510103638374,-21.37477854561441
37.0,-23.962961209015543,-26.17680786832102
38.0,-24.059134461239893,-20.405205124721956
39.0,-25.08442379850692,-24.366889175545474
40.0,-26.7369326448851,-23.880911486358556
41.0,-27.294139954377833,-25.781407940016656
42.0,-28.320007073496928,-28.201742321250556
43.0,-28.608710141255965,-39.267901034452095
44.0,-28.45366104967949,-31.402713417354295
45.0,-26.900761694972648,-22.71937535922596
46.0,-26.765669723765605,-27.719647288293515
47.0,-26.886713110051748,-34.72580842633292
48.0,-26.702945892860704,-21.63067122635421
49.0,-26.131143729631724,-23.48987156935383
50.0,-24.394112176401794,-21.987640579171437
51.0,-23.384940539904434,-15.641925480296145
52.0,-23.2431351161775,-22.3007996166971
53.0,-24.172655343868385,-23.26032521132456
54.0,-25.022482538846802,-40.874232129373254
55.0,-25.863845737032104,-24.90198439817569
56.0,-26.559497940265466,-24.454047731903586
57.0,-27.99126915857679,-18.540347934476127
58.0,-28.435738958303872,-22.51712106753677
59.0,-28.04997118017352,-37.54152574035514
60.0,-28.708474130438518,-34.29787912918643
61.0,-27.874404019393893,-28.05345934943837
62.0,-27.98129089410273,-30.44306785470544
63.0,-27.08172374729667,-29.86104738990903
64.0,-27.984440090743803,-20.917926119251323
65.0,-28.513847253341556,-25.318409451860866
