freq,smoothed,sv
1.0,-29.728447407370584,-38.73715700791217
2.0,-27.832344759048414,-27.841780402744423
3.0,-26.360112752686028,-13.14609850995154
4.0,-25.272130055730013,-20.27184796360391
5.0,-24.52877533562696,-28.212017916858912
6.0,-24.090427259823457,-22.852629937816697
7.0,-23.917464495766083,-22.299849322808434
8.0,-23.970265710901437,-22.83242787820102
9.0,-24.2092095726761,-38.81921508034661
10.0,-24.594674748536832,-25.686523246020258
11.0,-26.145247596090122,-27.652040037221152
12.0,-27.22154414589618,-26.050888937797293
13.0,-26.59175839882333,-22.005603886824545
14.0,-25.969622821386196,-23.676149581917127
15.0,-26.226970088184963,-24.84088655063191
16.0,-27.00136865303393,-25.311956048540893
17.0,-26.848622655854555,-29.886088388672604
18.0,-26.28219979165702,-24.21570134129693
19.0,-27.162327389800062,-33.4264529197892
20.0,-26.907376867076138,-25.50016098976931
21.0,-27.244754622015037,-24.123460502889404
22.0,-27.62291804635801,-28.471603529607545
23.0,-27.81814918534597,-33.03835164283787
24.0,-27.41377562583166,-31.723038654588166
25.0,-27.23928047145145,-18.21295395945175
26.0,-26.646923740207665,-24.037060414801367
27.0,-26.978964062641502,-26.722720942629433
28.0,-27.19240748832915,-26.693513735027704
29.0,-27.54890893449916,-32.16202477847057
30.0,-27.463194000625897,-28.727360343696645
31.0,-27.611748035814607,-27.29869094814721
32.0,-27.674577772652093,-23.229730271542767
33.0,-27.880905144058595,-30.038406510379737
34.0,-28.387581522986263,-27.65296805306643
35.0,-28.17365833762232,-33.79852560383721
36.0,-28.58615091664495,-28.59610247057416
37.0,-28.939764465482362,-22.988808581631226
38.0,-29.48661697886361,-30.519974202748024
39.0,-30.311161338491345,-30.581987546331213
40.0,-30.82530690868954,-24.655012049923812
41.0,-30.98192930891744,-28.630822548955635
42.0,-30.409114873365677,-34.96994466125534
43.0,-29.135059477440937,-36.18660113057334
44.0,-28.93334899681847,-33.26623158900497
45.0,-29.10151789859862,-28.20741034771931
46.0,-28.70679225241279,-29.438803204052974
47.0,-27.147326608215977,-24.403916765640105
48.0,-26.293951826398146,-23.93397167858062
49.0,-25.642617352895826,-22.215377243364983
50.0,-25.245086441096802,-21.566586608280332
51.0,-24.339923485826738,-21.586559597899218
52.0,-23.607379767073574,-36.90624677608622
53.0,-24.368744186455558,-22.075918970801062
54.0,-26.181394249401293,-21.798586339260986
55.0,-26.93513021899827,-22.735217520399313
56.0,-27.93997190958798,-30.44101070182856
57.0,-28.48555976009997,-30.278208170510528
58.0,-28.716025159591315,-30.97346652507822
59.0,-28.48780420218997,-21.135878435449488
60.0,-27.886637238314787,-30.024079049621758
61.0,-27.5629270778996,-40.50070120320474
62.0,-28.067705464113853,-31.64985548731537
63.0,-28.021209962986735,-18.131626901716388
64.0,-26.898253383507164,-25.693240134620424
65.0,-25.78056433468163,-24.093026879721005
66.0,-25.783273540903625,-23.794521535655416
67.0,-26.172817299488894,-25.172796445038287
68.0,-26.32268710926698,-27.360358686838396
69.0,-25.92868169611467,-29.888861169256515
70.0,-25.959063001956352,-23.44143368059388
71.0,-27.405417481153787,-29.19396419205665
72.0,-28.72269809551307,-21.961001382805627
73.0,-28.649494193236258,-32.77455836407063
74.0,-29.438436034558162,-34.21913629195948
75.0,-29.621762197953398,-29.441225483491515
76.0,-29.178450863294405,-25.61249555545888
77.0,-29.44692793983917,-31.21177539432447
78.0,-29.892161761163738,-28.35744929103519
79.0,-29.81988926389708,-31.815398062774737
80.0,-29.747333677045894,-29.9786365684999
81.0,-29.969853123051237,-27.808887460178077
82.0,-29.09326713304837,-31.266617857617433
83.0,-28.98770215045644,-25.08573946277099
84.0,-29.370047597605595,-28.753916007044072
85.0,-29.743308344078578,-36.08439022726053
86.0,-29.53213386750974,-28.019964550657754
87.0,-29.88008084840648,-25.345215106634637
88.0,-29.638755947620187,-34.59954384978457
89.0,-30.5385442932099,-27.893435795286425
90.0,-30.41411495805542,-27.48350189845408
91.0,-30.921212090142923,-32.05330612179952
92.0,-31.754306307756547,-33.58242703623021
93.0,-31.44231444367947,-32.46709624588968
94.0,-31.32481216954429,-29.404044648951917
95.0,-31.88919622148856,-32.043998157022614
96.0,-31.54765840519167,-30.38277383872742
97.0,-29.8851167311368,-36.266694058574856
98.0,-30.417790727313218,-25.63924453568547
99.0,-29.5277437519138,-37.46322235603938
100.0,-28.81984579847204,-27.620891615074
101.0,-29.57793264202111,-24.03945845248435
102.0,-29.853972845295512,-28.988321182698137
103.0,-30.587903663959032,-27.24809414847045
104.0,-30.58724928778319,-25.082868325830674
105.0,-30.615769297418737,-27.583276826556453
106.0,-30.289786871947726,-42.28442675048913
107.0,-29.661136242622586,-25.945581362702317
108.0,-28.468039580633786,-38.33323884623495
109.0,-29.615313112493382,-37.93526647896181
110.0,-29.246002440272214,-23.318897622835628
111.0,-28.849318772696694,-29.548276415043176
112.0,-29.588297850081116,-21.3756882916962
113.0,-29.52095700023161,-24.047409604703684
114.0,-29.364816994103112,-23.82886430649616
115.0,-29.513498964242117,-24.978747924812016
116.0,-29.89970432918393,-38.12270569085112
117.0,-30.19011235123589,-40.7287336973502
118.0,-31.447965536402627,-26.46388150143595
119.0,-33.269058113054214,-38.623786356409994
120.0,-33.589346621699214,-37.4697308517655
121.0,-34.636459893313614,-27.173766486877714
122.0,-34.31668707481865,-34.199963724258396
123.0,-33.95309446529615,-31.756743978472834
124.0,-33.65602852627161,-26.98442910388545
125.0,-32.4137109480079,-42.511310796668305
126.0,-32.49283458440144,-31.95579126917226
127.0,-33.02597852304381,-33.28824300036578
128.0,-31.481145121420205,-29.578702731388677
129.0,-31.5944379457218,-33.77875518312491
130.0,-31.71568887996042,-28.306383266541037
131.0,-31.18587035477867,-33.799897129275344
132.0,-30.493171173975618,-32.931855362891035
133.0,-30.52227609448911,-25.926755968914748
134.0,-29.52601840131546,-32.86660271943053
135.0,-30.260883290127445,-27.565893753454525
136.0,-29.86871651909631,-25.042049963078625
137.0,-30.830895266484546,-37.1678214730182
138.0,-30.96492900843267,-29.78283306173396
139.0,-31.7299381079128,-31.203225990704624
140.0,-32.46657111260843,-28.698968122046246
141.0,-33.099770716995856,-38.447293460709716
142.0,-32.98083323426273,-28.80884518769522
143.0,-33.675327155506494,-36.03836378226812
144.0,-35.03186049398136,-32.97079698170264
