freq,smoothed,sv
83.0,-24.848200532630514,-23.167135632145705
84.0,-25.11121738404732,-23.45643457296353
85.0,-24.431582927516125,-23.062572801053246
86.0,-23.8031819059311,-31.29485161519842
87.0,-23.450898727946267,-21.589866435717756
88.0,-22.354427456572246,-25.01162204210498
89.0,-22.86308003887256,-18.862962038336015
90.0,-23.17612204058453,-22.188921313577346
91.0,-22.868288204590876,-21.22193970031742
92.0,-22.659032718470712,-25.877795689833576
93.0,-23.547532722397225,-20.815701498007584
94.0,-23.85334342442303,-22.06872288395179
95.0,-23.923755947573632,-24.75782253799084
96.0,-24.950648598573032,-21.840782001658418
97.0,-25.29024199471339,-34.875282819011495
98.0,-26.330308844913834,-22.2300727425913
99.0,-26.18386790799952,-21.71888247174257
100.0,-25.77256372857439,-30.1095638676888
101.0,-25.30982778794253,-33.530611585592844
102.0,-25.0158054250988,-18.67012431471584
103.0,-24.73428138780472,-24.015587054110775
104.0,-24.390852084324152,-26.32189891856386
105.0,-24.74308060706548,-24.5612337351662
106.0,-23.67984163993238,-24.677161753946333
107.0,-24.645741684514935,-17.09227832581848
108.0,-25.266872407915102,-22.297063092159114
109.0,-25.586417064184694,-27.36059477032311
110.0,-26.070054010661046,-27.064177783293715
111.0,-27.408119072321366,-31.346302170651583
112.0,-27.590901753476608,-27.56062703165655
113.0,-27.40280696936455,-29.061943639836926
114.0,-27.564637135124038,-21.817773702999077
115.0,-26.867419250395606,-37.18319764264641
116.0,-27.702375044714373,-29.943643784582523
117.0,-26.62783451750178,-22.963133130177226
118.0,-26.839836720898866,-22.11164574320992
119.0,-27.138369513150348,-27.657596436263017
120.0,-26.866881077341358,-23.201084209227435
121.0,-26.923626917432106,-21.140505759696715
122.0,-26.655650594919138,-28.358088200840108
123.0,-26.503984669877863,-26.886598347449308
124.0,-25.667204283332744,-39.14803020377374
125.0,-26.08427844886164,-21.10538535764361
126.0,-26.046189359891258,-34.940741191197986
127.0,-25.173233839132752,-20.41932721514296
128.0,-24.56647849636773,-19.23832186399348
129.0,-24.47502413250555,-23.17774479603885
130.0,-23.407687316097046,-22.79097109336749
131.0,-22.509498762323943,-22.906288881040474
132.0,-21.413462020513393,-22.447929524577987
133.0,-21.517417451899007,-21.673653214514673
134.0,-23.200875521950092,-21.47655379561147
135.0,-23.501960703836264,-23.047076857090207
136.0,-24.814940046491728,-27.917273503087642
137.0,-25.417605059156877,-23.05417261624786
138.0,-26.346994982107535,-20.85489622122123
139.0,-26.456144294442737,-29.295015888172546
140.0,-26.52092136028425,-25.103147654979047
141.0,-26.7389811567555,-38.112935943148706
142.0,-26.372177023613013,-26.537128533341058
143.0,-26.20373698057926,-22.889506495999285
144.0,-25.510057770067775,-24.22317870702168
145.0,-25.181912619649058,-27.996924635234734
146.0,-24.747167555803358,-25.048629420177217
147.0,-24.047914112955596,-14.97513769691022
148.0,-23.297056519499314,-25.11901800141053
149.0,-22.49294778604459,-24.710775375905392
150.0,-22.44435219730139,-21.172831551807135
151.0,-23.67876076000894,-26.668823597908187
152.0,-24.021969145660062,-21.815630319804
153.0,-23.973470507812237,-26.031300610318723
154.0,-24.236629309517014,-20.912406857358114
155.0,-26.056832770124167,-26.925652784239507
156.0,-27.22961811071533,-26.707152844884302
157.0,-26.977765392959533,-23.655455232265634
158.0,-27.427713625481143,-34.82858271149085
159.0,-27.111530030336365,-24.393751058296065
160.0,-26.615224259167178,-24.24188239743581
161.0,-27.01523797963301,-28.47836874079207
162.0,-26.536591915391227,-32.60756756546266
163.0,-26.43269383772716,-33.12603921744368
164.0,-25.520098292405265,-17.723640190029798
165.0,-25.327994408696924,-20.185282626343067
166.0,-23.721727207550277,-23.483508453299933
167.0,-23.73119983509109,-20.4111487817365
168.0,-25.045600785194633,-29.10591239271282
169.0,-25.014622030328926,-28.207582799381285
170.0,-25.171486850311197,-21.141687678892037
171.0,-25.103580789171183,-25.31621094842125
172.0,-25.401458384595124,-23.325094926583418
173.0,-26.285170695014266,-26.906630304344205
174.0,-26.35104602010314,-22.459021304509843
175.0,-26.693985490408767,-44.337319917928006
176.0,-26.399104311529207,-24.86487976216509
177.0,-26.203681246675938,-18.89826371131915
178.0,-26.440571153293035,-25.099512854285592
179.0,-26.860844533097374,-20.267663902626797
180.0,-26.401631738453254,-26.560228941273515
181.0,-26.3944059487076,-30.348485544335677
182.0,-25.919050669536286,-30.04215145505629
183.0,-25.83065685947416,-26.404733053836967
184.0,-25.0417472065126,-20.9689950761171
185.0,-25.622657920505098,-30.029059175236434
186.0,-26.319289334681322,-24.16257549478584
187.0,-25.966082776846285,-26.229299608554633
188.0,-25.483447308053368,-23.86905700993652
189.0,-24.919199554984722,-26.746031589186792
190.0,-24.96231290637966,-23.241277485130105
191.0,-25.304560917475005,-25.181362518675172
192.0,-25.235274935558078,-22.198735759950274
193.0,-25.298724371798038,-24.42220543857331
194.0,-24.974146942634153,-35.2436854946002
195.0,-26.11301482325465,-20.18953326178471
196.0,-25.403595853170216,-23.67876863306861
197.0,-25.891531974726078,-30.451649290772394
198.0,-26.67444557285394,-26.358808727241016
199.0,-27.071858410468,-23.02489351394337
200.0,-27.42062112253847,-22.88825646734405
201.0,-27.395958472777508,-30.711012968438478
202.0,-26.45657064549871,-29.0286069642169
203.0,-26.029258091328774,-29.040389513954672
204.0,-26.443629032529657,-18.510716046138448
205.0,-25.968342968621386,-37.50578095369285
206.0,-25.16960349361617,-27.53141741130581
207.0,-25.171939904167203,-19.420285878931583
208.0,-25.121717380304595,-24.530225162766264
209.0,-24.462863614733735,-18.942489959436937
210.0,-23.42803903289671,-21.967078587637566
211.0,-24.683704676296173,-29.333720866050122
212.0,-25.51377351788981,-24.360246096446087
213.0,-26.308972614136053,-26.594604535842798
214.0,-26.572923560881566,-23.41782532461749
215.0,-28.428717535208055,-29.352184368341913
216.0,-28.783602451243492,-28.334106893707443
217.0,-29.272471365206773,-27.22756215590274
218.0,-29.906116125021732,-32.95897407091811
219.0,-29.201836625166937,-41.19735227767017
220.0,-28.405956440212346,-22.938127152003407
221.0,-27.81645064250465,-26.970406204606068
222.0,-27.324209658133128,-29.177270760917583
223.0,-26.586945049008328,-23.271178657969926
224.0,-25.126282973272183,-20.386432569640043
225.0,-24.91867263250455,-32.22557078930303
226.0,-24.32427060285849,-21.006807941048905
227.0,-23.839152474855126,-18.445852472262466
228.0,-24.039718514969834,-24.592392013650212
229.0,-25.193525507964967,-24.621994750289197
230.0,-25.158776757953934,-29.011095815283625
231.0,-25.25523511224281,-22.489546708598755
232.0,-25.3063464388342,-26.009198744785053
233.0,-25.422644451901974,-32.353229547429606
234.0,-24.91484785675396,-22.869732049177834
235.0,-25.53670257783825,-26.837186871429964
236.0,-25.04001244220335,-24.5774152251958
237.0,-23.390577356545897,-22.19285238134411
238.0,-23.548424629310723,-22.747813079402587
239.0,-23.11849515817223,-21.40217486239107
240.0,-23.857489563505,-22.396618798047996
241.0,-24.10690769333529,-27.073376717183557
242.0,-24.390228500218807,-21.095526986089844
243.0,-24.560213417804587,-23.567515337059113
244.0,-24.42238888664553,-21.370201682482886
245.0,-24.28914548751547,-24.917913212508513
246.0,-25.63421766940022,-38.09370553422286
247.0,-25.565544451807888,-22.819060895386137
248.0,-25.756431777429203,-30.726618869683023
249.0,-26.0719039349532,-21.929235943451637
250.0,-26.360480831893653,-19.613768280863667
251.0,-26.530206376206124,-19.689276673211303
252.0,-26.43930743975855,-29.98594208760176
253.0,-26.34381097993125,-28.43028908742937
254.0,-26.274201568968863,-36.40794502235972
255.0,-26.26096377911621,-16.947917406156073
256.0,-26.334582182618092,-30.745515955403047
257.0,-26.52554135171932,-29.060739196043514
258.0,-26.864325858664696,-25.13831498744068
259.0,-27.381420275699032,-23.75433294570463
260.0,-28.107309175067144,-29.781703791777197
