Freq_kHz,TS,f_bs
10.00,-79.3236649604009,(-0.00010809737906486692+2.923078308614692e-07j)
12.00,-76.30556992997154,(-0.00015300906510244192+6.841997749550625e-07j)
14.00,-73.80183316250493,(-0.00020412605395211361+1.3784225334855124e-06j)
16.00,-71.68075219007547,(-0.0002605809450728058+2.4842832026623195e-06j)
18.00,-69.85741516960981,(-0.0003214354567008964+4.107780103957202e-06j)
20.00,-68.27401504160007,(-0.00038569192009054565+6.342169780736352e-06j)
22.00,-66.88958857895743,(-0.00045230308018080046+9.261472551052528e-06j)
24.00,-65.67421787384819,(-0.0005201819007321107+1.2917698699707222e-05j)
26.00,-64.60555937610272,(-0.0005882113144777518+1.7341519489712727e-05j)
28.00,-63.66653232913745,(-0.0006552642577635217+2.2545158865919923e-05j)
30.00,-62.843957649259075,(-0.0007202142961135299+2.8525722493841368e-05j)
32.00,-62.12748373670206,(-0.0007819600438132622+3.526719060548966e-05j)
34.00,-61.508906349097494,(-0.0008394454997812381+4.273986614001923e-05j)
36.00,-60.981692025964634,(-0.0008916800682014866+5.089697802411006e-05j)
38.00,-60.551519426573805,(-0.0009365790290137548+5.966912756992035e-05j)
40.00,-60.181738052932225,(-0.000976863142138276+6.89576414677498e-05j)
42.00,-59.901932488034014,(-0.0010082931996773096+7.862938710943974e-05j)
44.00,-59.69918442547353,(-0.0010314484786306496+8.851318467482808e-05j)
46.00,-59.572411435817145,(-0.0010458408600487678+9.840041602427321e-05j)
48.00,-59.52154384718782,(-0.0010510906815042092+0.00010804938979165548j)
50.00,-59.54759077842935,(-0.0010469269356703252+0.00011719336647930945j)
52.00,-59.65276119192724,(-0.0010331867746305953+0.00012555108172575632j)
54.00,-59.84063396977186,(-0.0010098173038650179+0.00013283818904604887j)
56.00,-60.11641321871665,(-0.0009768784975531352+0.00013877800919860636j)
58.00,-60.487325532894616,(-0.0009345454473478773+0.00014311035711553346j)
60.00,-60.95553455979704,(-0.0008839140493238214+0.00014559783854315215j)
62.00,-61.547323966883255,(-0.000823983383549859+0.000146029930969177j)
64.00,-62.28787377038779,(-0.0007547775651897222+0.00014422527552367427j)
66.00,-63.181761559789244,(-0.0006789956039363669+0.00014003329103990658j)
68.00,-64.27700204718316,(-0.0005964304468279405+0.00013333651028502047j)
70.00,-65.63267139810539,(-0.000507906857809483+0.0001240536112126709j)
72.00,-67.34623065707801,(-0.00041431964235875117+0.00011214396257600149j)
74.00,-69.5946970669307,(-0.00031662827067237216+9.761313728775248e-05j)
76.00,-72.7519032451324,(-0.00021582847319185494+8.051865799718832e-05j)
78.00,-77.82939616662398,(-0.00011298664504816699+6.097486107908969e-05j)
80.00,-87.91229279595831,(-9.167879843432205e-06+3.915579139701285e-05j)
82.00,-80.37630849800041,(9.453069109718864e-05+1.5295245161258446e-05j)
84.00,-74.07532299815203,(0.0001975342485060376-1.031616865411249e-05j)
86.00,-70.47303081988579,(0.0002971299723347178-3.733700295881915e-05j)
88.00,-67.97597245049234,(0.00039381935553484603-6.538282849389607e-05j)
90.00,-66.10784353271251,(0.00048598897989642536-9.403548690334568e-05j)
92.00,-64.64761533344075,(0.0005725935464996558-0.000122852265014177j)
94.00,-63.47885020671577,(0.0006526484501048464-0.00015137440813721485j)
96.00,-62.53473768203943,(0.0007251014667106591-0.00017913447308037634j)
98.00,-61.769438248215074,(0.0007893428821161063-0.0002056624128461478j)
100.00,-61.15576635043385,(0.0008445219249545052-0.00023049082097323834j)
102.00,-60.674330154316806,(0.000889996515752968-0.00025315994799873207j)
104.00,-60.31180515033359,(0.0009252405183740445-0.00027322321079760643j)
106.00,-60.059372975333744,(0.0009498287066801943-0.00029025389007755173j)
108.00,-59.91147906024992,(0.0009634652105250213-0.0003038529801187784j)
110.00,-59.86539636016127,(0.0009659696152404646-0.00031365847564077527j)
112.00,-59.91681970620874,(0.0009577837842176319-0.0003193552691111931j)
114.00,-60.07558398600047,(0.000938034001968799-0.0003206850909061235j)
116.00,-60.34302676461087,(0.0009073455761291303-0.0003174554242069876j)
118.00,-60.727250567729605,(0.0008660224284007498-0.0003095469227319872j)
120.00,-61.240342215128436,(0.0008144955988648859-0.00029691848955835893j)
122.00,-61.899884758557036,(0.0007533190933668458-0.00027960991662376463j)
124.00,-62.731520579559366,(0.0006831670441017261-0.00025774208699744217j)
