Freq_kHz,TS,f_bs
10.00,-79.45256242135044,(-0.00010650507176091779+2.8816323778638104e-07j)
12.00,-76.44305484637226,(-0.00015060620459066569+6.774533980751803e-07j)
14.00,-73.9496140470907,(-0.0002006823403765578+1.371406658628004e-06j)
16.00,-71.84053384552075,(-0.0002558308028733591+2.484200607675911e-06j)
18.00,-70.03086734501929,(-0.0003150789203620833+4.1287880436146724e-06j)
20.00,-68.46274813848797,(-0.00037739837831860505+6.406404386159207e-06j)
22.00,-67.09514403563236,(-0.0004417174136017255+9.398182794206194e-06j)
24.00,-65.89809768081219,(-0.0005069309691994113+1.3159985306304927e-05j)
26.00,-64.8491910778846,(-0.0005719157686105711+1.772075175611717e-05j)
28.00,-63.931423804055015,(-0.0006355394662134744+2.3083824391130975e-05j)
30.00,-63.1317047382729,(-0.0006966792082045513+2.9230024878894083e-05j)
32.00,-62.439863987075874,(-0.000754239621947715+3.612093195273359e-05j)
34.00,-61.84795482673587,(-0.0008071731072239375+4.37009307074712e-05j)
36.00,-61.35950289043866,(-0.0008535393734986852+5.1897158402386776e-05j)
38.00,-60.94048431509731,(-0.0008953291079404552+6.061700052159993e-05j)
40.00,-60.616477992748784,(-0.0009288708063062892+6.97443047445311e-05j)
42.00,-60.37516999767274,(-0.0009544515518809036+7.913447981733633e-05j)
44.00,-60.21498725846883,(-0.0009715198210479502+8.861082083338089e-05j)
46.00,-60.13537556125993,(-0.0009796492907062316+9.796280274021375e-05j)
48.00,-60.13687458649851,(-0.0009785382755091532+0.00010694753170113949j)
50.00,-60.22124993283661,(-0.0009680074118984013+0.0001152948055237311j)
52.00,-60.39171544648145,(-0.0009479942585940193+0.0001227156356534308j)
54.00,-60.65321686579756,(-0.0009185518830610872+0.00012891345600650377j)
56.00,-61.01288125999246,(-0.0008798452332900843+0.00013359677196327462j)
58.00,-61.47335706644132,(-0.0008328698646547999+0.00013649176205570034j)
60.00,-62.060665310896454,(-0.0007767489652431271+0.00013735357697888378j)
62.00,-62.80065772329103,(-0.0007115045575688664+0.00013597518389128234j)
64.00,-63.699908076573195,(-0.000639619779083204+0.00013219336651022634j)
66.00,-64.80810036627797,(-0.000560950242975207+0.00012589242806766138j)
68.00,-66.18780548443381,(-0.00047630612453837415+0.00011700547122092068j)
70.00,-67.94300695684514,(-0.0003865870910275518+0.00010551456714486154j)
72.00,-70.26514052263505,(-0.0002927701500659591+9.145041367770949e-05j)
74.00,-73.56743162072571,(-0.00019588600941685628+7.489215346064454e-05j)
76.00,-79.01397256245197,(-9.703829751670477e-05+5.596771028128712e-05j)
78.00,-89.1295603322388,(2.6607974509204363e-06+3.4854605362574354e-05j)
80.00,-79.7638310086957,(0.00010207872829979441+1.1780917108675368e-05j)
82.00,-73.93563460836744,(0.00020059113008386042-1.2974258859232779e-05j)
84.00,-70.51259686658923,(0.00029553270796634694-3.908166276323667e-05j)
86.00,-68.11309094506157,(0.00038734709872942385-6.616441561832163e-05j)
88.00,-66.30968200471237,(0.00047444896786144207-9.380312690175971e-05j)
90.00,-64.89847496876698,(0.0005558188608177447-0.00012154300149972054j)
92.00,-63.77206539511212,(0.0006303866075093704-0.0001489030883841641j)
94.00,-62.86356503423864,(0.0006974392995329267-0.00017538682088803474j)
96.00,-62.1335963646827,(0.0007560727455900409-0.00020049319583617743j)
98.00,-61.55536310820746,(0.0008055582804779788-0.00022372784888698613j)
100.00,-61.1108785575248,(0.0008452629216606527-0.00024461344381822005j)
102.00,-60.78790651704959,(0.0008746841714716428-0.00026269897456293064j)
104.00,-60.57865171581674,(0.0008934268287537476-0.0002775679397766235j)
106.00,-60.47863580279934,(0.0009012293748562103-0.000288845415101529j)
108.00,-60.486253848595055,(0.000897963986854061-0.0002962043970144863j)
110.00,-60.59813765967487,(0.0008841457579486096-0.00029937173396911925j)
112.00,-60.82629678119617,(0.0008589870336477479-0.00029813400779214315j)
114.00,-61.17416492224061,(0.0008231883012843082-0.000292343342861237j)
116.00,-61.652867083263594,(0.0007771612910371856-0.00028192308494519487j)
118.00,-62.27904442772683,(0.0007214364662015861-0.00026687306764955625j)
120.00,-63.077241858628824,(0.0006566641399631564-0.00024727379440937157j)
122.00,-64.08426452453993,(0.0005836088707800946-0.00022328902032516266j)
124.00,-65.35761433945686,(0.0005031319932117931-0.00019516619649414946j)
126.00,-66.99213856738211,(0.000416223827244845-0.0001632343682369661j)
128.00,-69.16152024941154,(0.0003239415391155875-0.00012789955822602351j)
130.00,-72.24408595187914,(0.00022718381016268794-8.963760867957726e-05j)
132.00,-77.28280171176364,(0.0001276527454409679-4.89850361860997e-05j)
134.00,-91.32632144809128,(2.634786607744865e-05-6.528468074535657e-06j)
136.00,-81.5124326207797,(-7.538112135002483e-05+3.710669597796754e-05j)
138.00,-74.23864542098059,(-0.00017628864180423338+8.126774279677364e-05j)
140.00,-70.39552611908745,(-0.00027495186163080236+0.00012528590043841149j)
142.00,-67.81543959398506,(-0.00037011067492348195+0.00016848687536537017j)
144.00,-65.91338599367766,(-0.00046050422103266443+0.00021020086345694116j)
146.00,-64.44500400086054,(-0.0005449302584691443+0.00024977205433947535j)
148.00,-63.28502416713689,(-0.0006222778264955232+0.00028656784392289597j)
150.00,-62.361632388703896,(-0.0006914866856355498+0.00031998801446509286j)
152.00,-61.62985770402613,(-0.0007516375637424982+0.00034947378278593773j)
154.00,-61.06052374610112,(-0.0008019178516383017+0.00037451692675347526j)
156.00,-60.63422362955967,(-0.0008416435355175155+0.0003946685729347694j)
158.00,-60.33812675541004,(-0.0008702689462658115+0.0004095473985587298j)
160.00,-60.166067763948874,(-0.0008871587564054363+0.0004188468538600787j)
162.00,-60.11018283524942,(-0.0008925114165757537+0.00042234105106169547j)
164.00,-60.171164541092075,(-0.0008860290587586144+0.00041988923299555276j)
166.00,-60.35113200957572,(-0.000867784164967532+0.00041143848728391875j)
168.00,-60.65557726889911,(-0.0008380094845969585+0.00039702501895745547j)
170.00,-61.09400296392299,(-0.0007970953934252986+0.0003767740517634036j)
172.00,-61.680941445317224,(-0.0007456048591249234+0.00035089857183545896j)
174.00,-62.43875638197678,(-0.0006841939068416436+0.0003196971412295168j)
176.00,-63.400548936682945,(-0.0006137014524656232+0.0002835506053162675j)
178.00,-64.61781889341451,(-0.0005350775746170543+0.00024291790697958485j)
180.00,-66.17298582756067,(-0.0004494942297085756+0.00019833056268835097j)
182.00,-68.21845609471285,(-0.0003579084105115842+0.0001503856552465238j)
184.00,-71.0558800501626,(-0.00026166739431333924+9.9737127595709e-05j)
186.00,-75.45456626719033,(-0.00016205924469555856+4.708527803137931e-05j)
188.00,-84.3088839363298,(-6.0506548355453885e-05-6.835022557822312e-06j)
190.00,-82.60827755813355,(4.160800645762968e-05-6.126759652013455e-05j)
192.00,-74.71866317618452,(0.00014286631090762805-0.00011544839489086013j)
194.00,-70.60839199549606,(0.00024185935325250703-0.0001686187296055006j)
196.00,-67.90144133142343,(0.0003372101907369443-0.00022003745473603452j)
198.00,-65.9317530664027,(0.00042756363639390133-0.0002689915350843402j)
200.00,-64.42530367865194,(0.0005117291509944927-0.0003148047778094438j)
202.00,-63.24487026331978,(0.0005885340189772409-0.0003568447388014434j)
204.00,-62.31193369077624,(0.0006569439503155869-0.00039452817135864255j)
206.00,-61.57803335671031,(0.0007160529942630234-0.0004273256726950696j)
208.00,-61.011753517955256,(0.0007650942042095662-0.00045476617232575935j)
210.00,-60.591937915712705,(0.0008034830492862473-0.0004764419231439331j)
212.00,-60.30462332632502,(0.0008307729025353555-0.0004920139311388154j)
214.00,-60.14210381224696,(0.0008465157647521124-0.0005012184913479202j)
216.00,-60.09898370331409,(0.000850633486685131-0.0005038735984998942j)
218.00,-60.173898956259,(0.0008431277560611976-0.000499884934917027j)
220.00,-60.368714537845776,(0.0008241592805155334-0.0004892503786752681j)
222.00,-60.68901159951794,(0.0007940098102621406-0.00047206219118492356j)
224.00,-61.143588093314285,(0.0007532179304814431-0.00044850641555311166j)
226.00,-61.74712701410855,(0.0007023839235904331-0.0004188591850569584j)
228.00,-62.52136495936647,(0.0006422807091133215-0.00038348036671894157j)
230.00,-63.49907345040643,(0.0005738148363222853-0.00034280524217028985j)
232.00,-64.7311353251624,(0.000498011420426696-0.00029733522448930743j)
234.00,-66.30097813744794,(0.000415992894677086-0.00024762875698512406j)
236.00,-68.35707489470859,(0.00032898325746120755-0.00019429290004299488j)
238.00,-71.20373965873222,(0.00023823276653237347-0.00013797686162955869j)
240.00,-75.63273566923743,(0.00014503930668515453-7.936663305787234e-05j)
242.00,-85.31427416159774,(5.073092935536731e-05-1.9180669381040197e-05j)
244.00,-84.39512161489725,(-4.3413550643486414e-05+4.1834493878044946e-05j)
246.00,-75.35695092418115,(-0.00013615134378520884+0.000102909792428348j)
248.00,-71.09098651048738,(-0.00022612338557460607+0.00016326113535597694j)
250.00,-68.33336376785432,(-0.00031217086602113383+0.00022209963657774016j)
252.00,-66.34124707266564,(-0.0003931467740733826+0.00027864422848871914j)
254.00,-64.82385791485407,(-0.00046797719931720636+0.00033213609403070636j)
256.00,-63.637518880430754,(-0.0005356759846990323+0.0003818536836547273j)
258.00,-62.70155015233755,(-0.0005953174518389018+0.00042712676836760414j)
260.00,-61.96540232050089,(-0.0006462115082611174+0.0004673484468253659j)
