Freq_kHz,TS,f_bs
30.00,-85.26138365808143,(5.4535655644176665e-05-1.851996637168292e-06j)
31.00,-87.43840417155164,(4.242052763546116e-05-2.044314591338301e-06j)
32.00,-90.96796860993072,(2.8207551059865744e-05-2.1313197964323113e-06j)
33.00,-97.87212038975522,(1.2602168142069401e-05-2.1002001340014993e-06j)
34.00,-107.72825281822523,(-3.617853692838958e-06-1.9451095952334173e-06j)
35.00,-94.10532506623753,(-1.9641444947955048e-05-1.667948788593949e-06j)
36.00,-89.19627405867324,(-3.466498910923701e-05-1.2786186375526325e-06j)
37.00,-86.38612172039831,(-4.793295808720493e-05-7.947134575934954e-07j)
38.00,-84.61588034467128,(-5.877631336103506e-05-2.4066262742151005e-07j)
39.00,-83.5243078158457,(-6.664667629564656e-05+3.536275766028789e-07j)
40.00,-82.95638458237156,(-7.114455787099161e-05+9.54542380237483e-07j)
41.00,-82.8465579245049,(-7.204014636266589e-05+1.5268169566190018e-06j)
42.00,-83.18339761967059,(-6.928556089320502e-05+2.035743790274519e-06j)
43.00,-84.00416545875586,(-6.301789991635432e-05+2.4493778168352314e-06j)
44.00,-85.41298463606175,(-5.3552878599622274e-05+2.74058947392847e-06j)
45.00,-87.64527897598283,(-4.136945174649326e-05+2.8888280108717726e-06j)
46.00,-91.29701276273983,(-2.7083526339194076e-05+2.8814784751060822e-06j)
47.00,-98.60282707437592,(-1.1427109331384918e-05+2.714732182112423e-06j)
48.00,-105.39888653337654,(4.808007552955466e-06+2.3939034188704873e-06j)
49.00,-93.60483680591129,(2.07916487513244e-05+1.9332073133281674e-06j)
50.00,-88.93864949589394,(3.570713914847665e-05+1.3549952907951206e-06j)
51.00,-86.2323197688485,(4.8791118440293015e-05+6.885222214090642e-07j)
52.00,-84.52819739423313,(5.9373146959998155e-05-3.167548249195973e-08j)
53.00,-83.48959019925121,(6.691013513752665e-05-7.676850514131278e-07j)
54.00,-82.97115706349727,(7.101462779809793e-05-1.4802891754308476e-06j)
55.00,-82.91304905795029,(7.147507066952204e-05-2.1310833891714645e-06j)
56.00,-83.30906525793353,(6.826706125804606e-05-2.684522344327627e-06j)
57.00,-84.20367040175844,(6.155494619921613e-05-3.1097880383720146e-06j)
58.00,-85.71437554563745,(5.168365069374989e-05-3.3823892115252154e-06j)
59.00,-88.10856824840812,(3.916140696451627e-05-3.4854205953839147e-06j)
60.00,-92.08733512523436,(2.463259406582196e-05-3.4104321129627288e-06j)
61.00,-100.54396620138833,(8.84619538492118e-06-3.1578800884833323e-06j)
62.00,-102.0750453421106,(-7.383956606913433e-06-2.7371521202341726e-06j)
63.00,-92.6447532469393,(-2.3220997264480917e-05-2.1661763656357883e-06j)
64.00,-88.4325026692785,(-3.784837741468216e-05-1.4706400990429918e-06j)
65.00,-85.93127725875266,(-5.051222002409149e-05-6.828562129879618e-07j)
66.00,-84.35622610922587,(-6.05601838593033e-05+1.5967342190942827e-07j)
67.00,-83.41606351661541,(-6.747573184160349e-05+1.0159406192144638e-06j)
68.00,-82.9835889306774,(-7.090450786307173e-05+1.8432942759530657e-06j)
69.00,-83.00908874101296,(-7.067275077450867e-05+2.599414541488993e-06j)
70.00,-83.49473235451913,(-6.67961937196068e-05+3.2443225274256367e-06j)
71.00,-84.49555680453804,(-5.9479077237808676e-05+3.742346628854216e-06j)
72.00,-86.14803482266738,(-4.9103895700570816e-05+4.0639646580013916e-06j)
73.00,-88.76588407412832,(-3.62093692360256e-05+4.187438486638584e-06j)
74.00,-93.20966081174024,(-2.1465210301231228e-05+4.100160648531582e-06j)
75.00,-103.35411079142094,(-5.635346516389228e-06+3.7996349898800903e-06j)
76.00,-99.19769727050999,(1.0461339321479786e-05+3.294022889768275e-06j)
77.00,-91.65939579110129,(2.599350283420294e-05+2.6021992633632634e-06j)
78.00,-87.91577300162743,(4.016038578791616e-05+1.7532809423847917e-06j)
79.00,-85.6400719042346,(5.2233278789277335e-05+7.85612890799398e-07j)
80.00,-84.20936826600163,(6.159250554744156e-05-2.547742313675327e-07j)
81.00,-83.37886363432207,(6.776023497278041e-05-1.3161951741089977e-06j)
82.00,-83.0407741084607,(7.042403681235018e-05-2.343753646617978e-06j)
83.00,-83.15650851319013,(6.945286851009312e-05-3.282097272812448e-06j)
84.00,-83.73753443790622,(6.490341612071364e-05-4.078352594955247e-06j)
85.00,-84.8506101773421,(5.701751505024424e-05-4.685088018554544e-06j)
86.00,-86.65415427275867,(4.620622667017986e-05-5.063138055428327e-06j)
87.00,-89.5154707854173,(3.303261327597452e-05-5.1841181744616305e-06j)
88.00,-94.48766100517852,(1.8179581839675608e-05-5.032465387885499e-06j)
89.00,-105.67733887900505,(2.4151638672658964e-06-4.6068579967839955e-06j)
90.00,-97.07296592591669,(-1.3447251218285386e-05-3.920895870813659e-06j)
91.00,-90.82781983990343,(-2.859081922444839e-05-3.002962061811025e-06j)
92.00,-87.47735135789618,(-4.2237252923909026e-05-1.8952313926960216e-06j)
93.00,-85.40199282373736,(-5.3686902758449904e-05-6.518426823065057e-07j)
94.00,-84.10227064047133,(-6.235364810123693e-05+6.636931775012756e-07j)
95.00,-83.37214997827067,(-6.779646392730083e-05+1.981735313107691e-06j)
96.00,-83.12099967292168,(-6.974043616697658e-05+3.230229830383419e-06j)
97.00,-83.32060762780414,(-6.809100679254233e-05+4.338705615328612e-06j)
98.00,-83.99150504931254,(-6.29395309728201e-05+5.24231644260232e-06j)
99.00,-85.21317019927979,(-5.4554248810607534e-05+5.885692262789527e-06j)
100.00,-87.16721785418564,(-4.337200345583785e-05+6.2263612432552935e-06j)
101.00,-90.28156639250949,(-2.99719393861713e-05+6.237528514086603e-06j)
102.00,-95.82821275278852,(-1.5046436393113351e-05+5.9100260078546674e-06j)
103.00,-105.52844819970008,(6.345799047564019e-07+5.253296537812227e-06j)
104.00,-95.48300229689991,(1.6263261547252175e-05+4.295329520473757e-06j)
105.00,-90.12026150505224,(3.10353482138661e-05+3.0815278699321236e-06j)
