Freq_kHz,TS,f_bs
10.00,-78.73674301848214,(-0.00011565412055724234+3.272470661181493e-07j)
12.00,-75.71421053683454,(-0.0001637890253453816+7.599437594010784e-07j)
14.00,-73.204994722083,(-0.0002186451253443068+1.5178532215130488e-06j)
16.00,-71.07742903747238,(-0.00027932389812183086+2.710997644570961e-06j)
18.00,-69.24669773564955,(-0.0003448490878042276+4.442344596089471e-06j)
20.00,-67.65513168365503,(-0.0004141759664740328+6.799776564976114e-06j)
22.00,-66.26191647651373,(-0.0004862000796295488+9.852454321400228e-06j)
24.00,-65.03725790396325,(-0.0005597679023263194+1.3651492537826974e-05j)
26.00,-63.95887260318723,(-0.0006336897262861159+1.8233407602347666e-05j)
28.00,-63.0096614823427,(-0.0007067640506256178+2.3623911969916892e-05j)
30.00,-62.176331247121546,(-0.0007777930672490495+2.9839638961995002e-05j)
32.00,-61.44833866056455,(-0.0008456103228101281+3.688626186941987e-05j)
34.00,-60.817232198593054,(-0.0009091023979331581+4.475285059758024e-05j)
36.00,-60.276211818854776,(-0.000967227072772833+5.3403671339657385e-05j)
38.00,-59.830055936056254,(-0.0010178245191798006+6.276957986891739e-05j)
40.00,-59.443862618354046,(-0.0010636374688517277+7.274107464753898e-05j)
42.00,-59.14510333371111,(-0.0011002915391250486+8.316580730493752e-05j)
44.00,-58.92140693469784,(-0.0011283206074383498+9.385006466525074e-05j)
46.00,-58.77160397512014,(-0.0011471575211421262+0.00010456540907424267j)
48.00,-58.69550510263941,(-0.0011563396469607982+0.00011505819006895791j)
50.00,-58.69391434124715,(-0.0011555147967678926+0.00012506010406417346j)
52.00,-58.76868165064347,(-0.0011444481660725413+0.0001342976524982875j)
54.00,-58.92279366329077,(-0.0011230316067031042+0.0001424990533212417j)
56.00,-59.160576899759015,(-0.001091287233924489+0.00014939830128450924j)
58.00,-59.4880010576228,(-0.001049370841795211+0.00015473705231254818j)
60.00,-59.91290031885831,(-0.0009976020425775227+0.00015826581752772823j)
62.00,-60.438193746619405,(-0.0009372868187026489+0.00015974606067019153j)
64.00,-61.1044531075313,(-0.0008661321948346339+0.00015895473663545538j)
66.00,-61.9072771052517,(-0.000787612556738179+0.0001556911276229588j)
68.00,-62.88578308766856,(-0.0007015033515721523+0.00014978674104316876j)
70.00,-64.08578586946349,(-0.0006086106024959779+0.0001411158422055935j)
