Freq_kHz,TS,f_bs
10.00,-78.54396656822075,(-0.0001182495575268473+3.7184694004651037e-07j)
12.00,-75.50101622846272,(-0.00016785851882237672+8.676754666549079e-07j)
14.00,-72.96714718996252,(-0.00022471371588358231+1.7426769381971592e-06j)
16.00,-70.81046211217708,(-0.0002880389517655262+3.1320022783613513e-06j)
18.00,-68.94590038151364,(-0.00035699282642314063+5.167385422991338e-06j)
20.00,-67.31554015922973,(-0.00043067402521395763+7.967828753063429e-06j)
22.00,-65.87831094672045,(-0.0005081250825146359+1.1634779397304756e-05j)
24.00,-64.60415987332401,(-0.0005883372826091507+1.6252100445679446e-05j)
26.00,-63.470515921199,(-0.0006702591079050445+2.1889600924094278e-05j)
28.00,-62.46003264059104,(-0.0007528093615231232+2.8607780249932974e-05j)
30.00,-61.559091195688715,(-0.0008348946738246397+3.6461144337039705e-05j)
32.00,-60.75678602365197,(-0.0009154296161875051+4.549805225650171e-05j)
34.00,-60.04427781364165,(-0.0009933517443901634+5.5756299100769976e-05j)
36.00,-59.414167846517884,(-0.0010676567317436502+6.72550640987331e-05j)
38.00,-58.860400028913425,(-0.001137388335665289+7.998499072728802e-05j)
40.00,-58.37792676234454,(-0.0012016605268140516+9.389872899135907e-05j)
42.00,-57.96260607547254,(-0.0012596580282490102+0.00010890417779992009j)
44.00,-57.611110049951215,(-0.0013106373954585382+0.0001248619814071427j)
46.00,-57.32086286926122,(-0.001353926255054821+0.00014158774899328995j)
48.00,-57.0899763304013,(-0.0013889255411853611+0.00015885826464070215j)
50.00,-56.917199389134446,(-0.0014151127226369525+0.00017641998381512296j)
52.00,-56.801867719564775,(-0.0014320484296625523+0.0001939976802577226j)
54.00,-56.74386519982182,(-0.0014393847227448964+0.00021130135532361973j)
56.00,-56.743612120952676,(-0.0014368723482066617+0.00022803034013263817j)
58.00,-56.80205980852964,(-0.0014243702518148876+0.00024387460414951648j)
60.00,-56.920769215626024,(-0.0014018442970051787+0.000258514297199802j)
62.00,-57.09963798810334,(-0.001369755524915468+0.0002716191089845963j)
64.00,-57.34590366529436,(-0.001327593832028784+0.00028284922339474075j)
66.00,-57.66189496400052,(-0.001275941955898164+0.0002918591134594799j)
