Freq_kHz,TS,f_bs
10,-75.94439603,(-0.00015950570967518288+6.815919576429212e-07j)
12,-72.93415466,(-0.00022557011622875+1.583720960267364e-06j)
14,-70.43796428,(-0.00030066142637974545+3.1657223001807433e-06j)
16,-68.32371062,(-0.00038350159773217134+5.659838958521276e-06j)
18,-66.50621838,(-0.000472721467680649+9.2849066206893e-06j)
20,-64.92756354,(-0.0005668720644659376+1.4228787478623549e-05j)
22,-63.54678238,(-0.0006644333980119579+2.063930315900298e-05j)
24,-62.33402165,(-0.0007638255535631974+2.8623967056638063e-05j)
26,-61.26697768,(-0.0008634262463587755+3.825600130931366e-05j)
28,-60.32864477,(-0.0009615927898838195+4.9582203950176e-05j)
30,-59.5056789,(-0.0010567071449885548+6.262790881298419e-05j)
32,-58.787524,(-0.0011471961722066+7.739565415450587e-05j)
34,-58.17108591,(-0.0012307975689793678+9.385665428426161e-05j)
36,-57.6330131,(-0.0013084766447083074+0.00011193661621268947j)
38,-57.18397877,(-0.001376666557429706+0.00013149974073823766j)
40,-56.81394802,(-0.001435057836219688+0.0001523345390001086j)
42,-56.5193696,(-0.001482710990746199+0.00017414579967243616j)
44,-56.29767592,(-0.0015188317445341646+0.00019655475617907318j)
46,-56.14727532,(-0.0015427652645601463+0.00021910800997298192j)
48,-56.06754068,(-0.001553995381523378+0.00024129356479215907j)
50,-56.05882301,(-0.0015521454198042584+0.00026256076137440624j)
52,-56.12055603,(-0.0015373359058906846+0.0002823403099804606j)
54,-56.25842148,(-0.0015088880091793859+0.00030006126682028224j)
56,-56.4745545,(-0.0014671566086521704+0.0003151632703660907j)
58,-56.77814541,(-0.001411679544419399+0.0003271043547430699j)
60,-57.16882443,(-0.0013441420557814727+0.00033536591861040184j)
62,-57.6591252,(-0.0012645438468903989+0.0003394575763115462j)
64,-58.26169791,(-0.0011736018915222523+0.0003389240391691351j)
66,-58.99403452,(-0.001072161260238828+0.00033335581080522946j)
68,-59.88094672,(-0.0009611700724169153+0.00032240396513114863j)
70,-60.95866816,(-0.0008416719057095637+0.0003057978958927125j)
72,-62.28253282,(-0.0007147878774771075+0.00028336376762929543j)
74,-63.94230258,(-0.0005817092485565531+0.0002550407639085998j)
76,-66.09672251,(-0.0004436921484176725+0.000220892481501537j)
78,-69.05768738,(-0.0003023737755101462+0.0001811117505665795j)
80,-73.60129741,(-0.0001585479730317142+0.00013601869330688424j)
82,-81.19285294,(-1.38989229564187e-05+8.605283063654683e-05j)
84,-77.46172733,(0.00013012076906423342+3.1761374288672805e-05j)
86,-71.26712488,(0.0002720425102705079-2.6214144037564367e-05j)
88,-67.54556622,(0.00041033723366023324-8.715088454132356e-05j)
90,-64.97344739,(0.0005436820848306114-0.0001502560621295154j)
92,-63.04656494,(0.0006706387008950401-0.00021467639923300445j)
94,-61.53632696,(0.000789889279776261-0.00027950622485642233j)
96,-60.32190875,(0.0009002015348438521-0.0003437955592565314j)
98,-59.3323693,(0.001000441151063293-0.0004065596393802517j)
100,-58.5229123,(0.001089592136433332-0.000466791117234689j)
102,-57.86408609,(0.0011667266495105411-0.0005234750803082011j)
104,-57.33418667,(0.0012313257686434992-0.0005756071627657463j)
106,-56.92228027,(0.001282240634632476-0.0006222131109271695j)
108,-56.61753597,(0.0013191714266931186-0.0006623687987232456j)
110,-56.41388517,(0.0013417247086742264-0.0006952192758852855j)
112,-56.307774,(0.0013496823174040445-0.0007199958152509595j)
114,-56.29805153,(0.0013429593533978168-0.0007360305490027072j)
116,-56.3856945,(0.001321635648972176-0.0007427686986591155j)
118,-56.57392125,(0.0012859492361027615-0.0007397789528721849j)
120,-56.86843013,(0.0012363049298937255-0.0007267626877694254j)
122,-57.27817963,(0.0011732291276263772-0.0007035622408533546j)
124,-57.81609169,(0.0010974164302603433-0.0006701688461260191j)
126,-58.50084227,(0.0010096900713395462-0.0006267292735734931j)
128,-59.3606689,(0.000910844944869835-0.0005735506783521744j)
130,-60.43433191,(0.0008022492356573208-0.0005111025172560258j)
132,-61.78649064,(0.000684937212124167-0.00044001459747720857j)
134,-63.52392888,(0.0005602295803133589-0.0003610706685849628j)
136,-65.84674149,(0.00042950846842749503-0.000275197374390497j)
138,-69.19957852,(0.0002942525367831245-0.00018344905678362674j)
140,-74.96118929,(0.00015601123160418744-8.69892839991445e-05j)
142,-93.58814464,(1.644793978443873e-05+1.2929591521125512e-05j)
144,-75.47780143,(-0.00012290631797745198+0.00011498823507989503j)
146,-69.38406721,(-0.00026036760160412097+0.00021782117990478816j)
148,-65.8854987,(-0.0003943035212484608+0.0003200375187656654j)
150,-63.46535287,(-0.0005231248430329945+0.0004202401628334676j)
152,-61.65101405,(-0.0006453041335564339+0.0005170440517732255j)
154,-60.23322663,(-0.0007594202544173004+0.0006090935613619578j)
156,-59.10167637,(-0.0008640942250410774+0.0006950792401407576j)
158,-58.19104038,(-0.000958118401126618+0.0007737545624847067j)
160,-57.46010019,(-0.0010404021485493967+0.0008439523630363603j)
162,-56.88160675,(-0.001110000068950078+0.0009046011836980569j)
164,-56.43722202,(-0.0011660990122497788+0.0009547409797354749j)
166,-56.1142817,(-0.0012081102701501875+0.0009935388685057215j)
168,-55.90466897,(-0.0012355636162055083+0.0010203021416849522j)
170,-55.80353228,(-0.001248181983372968+0.001034490842697689j)
172,-55.80883624,(-0.0012458692183232012+0.0010357276312741544j)
174,-55.92114742,(-0.0012287117996172996+0.0010238053043053498j)
176,-56.14354989,(-0.0011970093967037364+0.0009986917733421845j)
178,-56.48243563,(-0.0011511611253960492+0.0009605319858263572j)
180,-56.94753694,(-0.0010918113851853869+0.000909647890392138j)
182,-57.55349186,(-0.0010197492504070837+0.0008465354239577506j)
184,-58.32149386,(-0.0009359695474616269+0.0007718595465240747j)
186,-59.28409283,(-0.0008414270303919845+0.0006864469160971796j)
188,-60.48941795,(-0.0007374385782168346+0.0005912779021921764j)
190,-62.01591288,(-0.0006253147194761198+0.00048747430723835076j)
192,-63.99986411,(-0.0005064857231407994+0.00037628691113617327j)
194,-66.70803458,(-0.00038246411161705566+0.00025907961764914706j)
196,-70.76857343,(-0.00025480600800106324+0.00013731111470074666j)
198,-78.00363303,(-0.00012521612199017034+1.251407469939003e-05j)
200,-78.87508013,(4.736702662401436e-06-0.00011372858731065103j)
202,-71.23235792,(0.00013336763718468876-0.00023980771229964052j)
204,-66.9966753,(0.000259037585488351-0.0003641133953057713j)
206,-64.20448495,(0.0003801507767602643-0.0004850591353167089j)
208,-62.17121157,(0.0004952176344089426-0.0006011044699428367j)
210,-60.61229517,(0.0006027462403968639-0.0007107730231561757j)
212,-59.38372686,(0.0007014486385080642-0.0008126706979103292j)
214,-58.40354534,(0.0007901475723949302-0.0009054982549122354j)
216,-57.62110225,(0.0008678180327201675-0.000988063382066233j)
218,-57.00339259,(0.000933598007260998-0.0010592917628737628j)
220,-56.52840134,(0.0009867481825249016-0.0011182381139371053j)
222,-56.18073627,(0.0010268253198706383-0.001164099081134149j)
224,-55.95044684,(0.0010534504081079147-0.001196224694644487j)
226,-55.83120045,(0.0010664541560441742-0.001214131357174473j)
228,-55.81970517,(0.0010658445489731129-0.0012175122811975095j)
230,-55.91519118,(0.001051852039947762-0.0012062453279426438j)
