Freq_kHz,TS,f_bs
10.00,-78.02001277362757,(-0.00012560213065092356+4.136081871590388e-07j)
12.00,-74.97779755456932,(-0.00017828049513398937+9.59575877282068e-07j)
14.00,-72.44461873690602,(-0.0002386465045491698+1.9152437314380022e-06j)
16.00,-70.28862353724621,(-0.00030587337788863186+3.419908104444391e-06j)
18.00,-68.42484617445231,(-0.000379061955030399+5.606245041504058e-06j)
20.00,-66.79549132220353,(-0.0004572447954281429+8.592172820803924e-06j)
22.00,-65.35961896771381,(-0.0005393899694422183+1.2478430923845884e-05j)
24.00,-64.08728128825437,(-0.0006244078019547083+1.7351258751787433e-05j)
26.00,-62.95596267738801,(-0.0007111629846059712+2.328773663052826e-05j)
28.00,-61.94831156061919,(-0.0007984922786435691+3.036046581121635e-05j)
30.00,-61.05064806649303,(-0.0008852262555868735+3.863864247737935e-05j)
32.00,-60.251969873281496,(-0.0009702118664250226+4.818402660270494e-05j)
34.00,-59.543328432845975,(-0.0010523279149121003+5.9042205359508195e-05j)
36.00,-58.91724130856736,(-0.0011305182485448707+7.123119488980594e-05j)
38.00,-58.36761236912012,(-0.0012037774904188388+8.473030901035712e-05j)
40.00,-57.88941518087293,(-0.001271169915380152+9.947216914869521e-05j)
42.00,-57.478588108889554,(-0.0013318277611739104+0.00011533980597929042j)
44.00,-57.13193605915745,(-0.001384951329938033+0.00013216930263045302j)
46.00,-56.84703130444839,(-0.0014298130520071588+0.00014975680731861207j)
48.00,-56.62213022178227,(-0.00146576340347122+0.00016786753407468314j)
50.00,-56.45609282647485,(-0.001492240790612745+0.00018624401086270726j)
52.00,-56.348323255427395,(-0.0015087821876625827+0.00020461144526012795j)
54.00,-56.298721591857685,(-0.0015150355996252209+0.00022267937973931856j)
56.00,-56.30769953987635,(-0.0015107643964399242+0.00024014035184453583j)
58.00,-56.37621626005358,(-0.0014958508138050134+0.00025666736891296965j)
60.00,-56.5058723456001,(-0.0014702923641932886+0.00027191256742804343j)
62.00,-56.696660002481416,(-0.0014346049990878662+0.0002855090992080135j)
64.00,-56.95608968730849,(-0.0013882662563061616+0.0002970774151326404j)
66.00,-57.286839047951844,(-0.001331900257007176+0.0003062357085962357j)
68.00,-57.699811032176875,(-0.0012651444570598537+0.0003126132592879016j)
70.00,-58.19482946557365,(-0.0011897873969307106+0.0003158643006889918j)
72.00,-58.786616413450915,(-0.001105744692318333+0.0003156804263881134j)
74.00,-59.48980289804822,(-0.0010136257081287436+0.00031179951646759165j)
76.00,-60.32371335605149,(-0.0009141935182174324+0.00030401092361595706j)
78.00,-61.317506977036984,(-0.0008080668615320337+0.00029215729562078407j)
