Freq_kHz,TS,f_bs
10.00,-82.51243429652739,(-7.488196540095443e-05+1.6470327723320274e-07j)
12.00,-79.50072390817746,(-0.00010591579800551293+3.977233433472823e-07j)
14.00,-77.00582317404856,(-0.00014115664639311577+8.301045547003906e-07j)
16.00,-74.89622287284134,(-0.00017995861222775187+1.5553994192788427e-06j)
18.00,-73.0869951602626,(-0.0002216248508972475+2.6814648902413874e-06j)
20.00,-71.5200839184617,(-0.00026542274955113987+4.325419794858379e-06j)
22.00,-70.15404595959386,(-0.00031059857007991994+6.607508349564971e-06j)
24.00,-68.95828037625267,(-0.00035639124194113825+9.644301335996662e-06j)
26.00,-67.90958072848127,(-0.0004020450839219427+1.3541642896660107e-05j)
28.00,-66.99000678490938,(-0.000446819613147376+1.8387708810611857e-05j)
30.00,-66.1853601164875,(-0.0004900055104511788+2.424649551385398e-05j)
32.00,-65.48439305990448,(-0.0005309260679613959+3.115201891969117e-05j)
34.00,-64.88360459822077,(-0.0005685846540848197+3.910347109989948e-05j)
36.00,-64.35910945169121,(-0.0006034921816033796+4.806151723297818e-05j)
38.00,-63.921713147189365,(-0.0006340274981294373+5.794600062319187e-05j)
40.00,-63.561292146044586,(-0.0006600856287423084+6.863503836329477e-05j)
42.00,-63.27433681260604,(-0.0006812581963663771+7.996573464566834e-05j)
44.00,-63.058311048475765,(-0.000697199675192779+9.173642932108411e-05j)
46.00,-62.91159506655851,(-0.0007076284931887233+0.00010371044486249539j)
48.00,-62.83346639947409,(-0.0007123276052699865+0.00011562118717229021j)
50.00,-62.824117886211724,(-0.0007111446788438654+0.0001271783973537383j)
52.00,-62.88274900505367,(-0.0007041575297993566+0.00013807530788065994j)
54.00,-63.01493989953093,(-0.000691059439457983+0.00014799642978831766j)
56.00,-63.22264994895404,(-0.0006720184204307014+0.0001566257086626703j)
58.00,-63.51507405697305,(-0.0006468021191932532+0.0001636547918489605j)
60.00,-63.89173144591016,(-0.000616170572682377+0.00016879115884157735j)
62.00,-64.36522691590845,(-0.0005800803955895819+0.00017176597924709833j)
64.00,-64.94817435957268,(-0.0005388157713636767+0.00017234145026203635j)
66.00,-65.65785070874888,(-0.0004927173005672967+0.00017031751655520428j)
68.00,-66.518404772206,(-0.0004421793937423149+0.000165537812679994j)
70.00,-67.56463094662473,(-0.00038764725633220527+0.00015789469792256049j)
72.00,-68.84881882321152,(-0.00032961346686942954+0.0001473332553547637j)
74.00,-70.45417488075877,(-0.0002686141427741076+0.00013385413519418927j)
76.00,-72.52378672475096,(-0.0002052246742953037+0.00011751513852935487j)
78.00,-75.3244132860261,(-0.00014020670922548493+9.843138764059148e-05j)
80.00,-79.44712312295233,(-7.39142152232963e-05+7.677446213175942e-05j)
82.00,-85.47323477110308,(-7.1540038005853e-06+5.27695581534107e-05j)
84.00,-83.72508900285794,(5.9403403606235456e-05+2.6691919376574507e-05j)
86.00,-78.05659910561747,(0.0001250696870773601-1.1381421316741474e-06j)
88.00,-74.35442697309024,(0.0001891269733600223-3.0361130027233744e-05j)
90.00,-71.76248239420936,(0.0002509422993364886-6.05849490252294e-05j)
92.00,-69.81527278894953,(0.00030982701365864164-9.13919063287119e-05j)
94.00,-68.28869119987091,(0.00036514105483637435-0.00012234583293350558j)
96.00,-67.0620023424228,(0.0004162802066155629-0.00015299904839696711j)
98.00,-66.06372080786778,(0.0004626856622402561-0.0001828989394715246j)
100.00,-65.24852162971605,(0.0005038530389731668-0.00021159399547978654j)
102.00,-64.5862444067183,(0.0005393404701111006-0.00023863923223557096j)
104.00,-64.05517790479362,(0.0005688547683477794-0.00026360082491021203j)
106.00,-63.64286979918003,(0.0005919434918609368-0.0002860612252908071j)
108.00,-63.33831271901329,(0.0006084587674903394-0.0003056222130624643j)
110.00,-63.13480058436954,(0.0006182589129399387-0.00032190954746934357j)
112.00,-63.02829720218014,(0.0006212813389432632-0.0003345770101411967j)
114.00,-63.017090623432765,(0.0006175405899388812-0.00034331097604238905j)
116.00,-63.101672383463494,(0.0006071249491201544-0.0003478355179528086j)
118.00,-63.284813859232244,(0.000590191949726086-0.00034791811385394175j)
120.00,-63.57185132078258,(0.0005669631923456293-0.00034337592381335647j)
122.00,-63.971235253636955,(0.0005377188921268312-0.00033408248877732003j)
124.00,-64.49546482477663,(0.0005027925662665314-0.00031997458719451713j)
126.00,-65.16264462429534,(0.0004625662193997125-0.00030105887697513595j)
128.00,-66.00019486941547,(0.00041739274356678225-0.00027741786190062066j)
130.00,-67.04332067876243,(0.0003680183069017868-0.0002492155404431891j)
132.00,-68.3577115180918,(0.00031464372044623135-0.00021669713099553272j)
134.00,-70.04386431072494,(0.0002579243581719303-0.00018019460559276263j)
136.00,-72.29045329800854,(0.00019844340007250016-0.00014012196487289924j)
138.00,-75.5093719367182,(0.0001368197125039819-9.697134294525706e-05j)
140.00,-80.93403233789428,(7.370616924000244e-05-5.130554921395572e-05j)
142.00,-99.57531074188701,(9.809480461748678e-06-3.7479362372677253e-06j)
144.00,-83.04040513048878,(-5.4201095999325105e-05+4.50300031502723e-05j)
146.00,-76.43582713631855,(-0.00011757419738239844+9.432272695186104e-05j)
148.00,-72.77292907114777,(-0.00017956529810197485+0.00014340571906896367j)
150.00,-70.26793157170088,(-0.00023942721138436364+0.0001915507991876382j)
152.00,-68.40044050053118,(-0.0002964216977134296+0.00023804095024250831j)
154.00,-66.94626251160273,(-0.000349832205837844+0.0002821840484136751j)
156.00,-65.78405700869637,(-0.00039931748404788527+0.00032332598792015227j)
158.00,-64.85400678650585,(-0.00044364509642002837+0.0003608571173348807j)
160.00,-64.10901794880827,(-0.00048251809179282614+0.00039422637882171734j)
162.00,-63.52070985012983,(-0.0005154386262863473+0.00042294399320658876j)
164.00,-63.06982271334871,(-0.0005419906852211024+0.0004465870953376317j)
166.00,-62.74321477754224,(-0.0005618476173266231+0.0004648029447859029j)
168.00,-62.5321419142326,(-0.0005747774565183132+0.00047731090914430194j)
170.00,-62.431263991714445,(-0.0005806459638086821+0.0004839035024397394j)
172.00,-62.4381042647628,(-0.0005794174309391528+0.00048444674554099193j)
174.00,-62.55282851345071,(-0.0005711533810512741+0.0004788800851676793j)
176.00,-62.77829166449426,(-0.0005560093888627596+0.00046721606587615783j)
178.00,-63.1203594529576,(-0.0005342303118613412+0.00044953989182429545j)
180.00,-63.59436791233151,(-0.0005055682602404807+0.0004260082431046768j)
182.00,-64.20487454015915,(-0.0004714566073145299+0.00039685208440637154j)
184.00,-64.97758269077737,(-0.0004319166510340295+0.00036237037622813403j)
186.00,-65.94501505039764,(-0.0003874319731270984+0.0003229327545007227j)
188.00,-67.15600748532975,(-0.0003386120216966332+0.00027897660256564333j)
190.00,-68.68991880791975,(-0.00028608899108151676+0.00023100405461225454j)
192.00,-70.68570447993373,(-0.00023053482182943083+0.00017957763640888232j)
194.00,-73.41862858866459,(-0.00017265425773955358+0.00012531433733417943j)
196.00,-77.5563927897779,(-0.00011317770615590743+6.887804781036504e-05j)
198.00,-85.35531567154656,(-5.285363998144551e-05+1.097046356834411e-05j)
200.00,-86.32557696073052,(7.559687950756222e-06-4.767928911439676e-05j)
202.00,-78.00383551571396,(6.730334893737613e-05-0.00010632591490636723j)
204.00,-73.6906002518444,(0.00012562759544232542-0.00016421962978866792j)
206.00,-70.89693304938636,(0.00018074049198708045-0.00022062037041911103j)
208.00,-68.853588309421,(0.00023386675155033027-0.00027480064072209676j)
210.00,-67.28935957019623,(0.0002834546693687458-0.0003260658583542097j)
212.00,-66.05781893547851,(0.00032889452453585994-0.0003737580059655981j)
214.00,-65.07600027156312,(0.00036963782845133143-0.00041726476892499766j)
