Freq_kHz,TS,f_bs
10.00,-88.35598335995839,(-3.8212078132727826e-05+3.4295982385511236e-08j)
12.00,-85.23413547301888,(-5.473848349673642e-05+8.010415610697191e-08j)
14.00,-82.60903144750816,(-7.405380863206004e-05+1.611396128798742e-07j)
16.00,-80.34929015128239,(-9.60579930324541e-05+2.903453804244168e-07j)
18.00,-78.37018458483057,(-0.00012063888647836717+4.809217080971193e-07j)
20.00,-76.61391370022093,(-0.000147672210403082+7.458577772649962e-07j)
22.00,-75.03931247409997,(-0.0001770215027490117+1.0979361696312722e-06j)
24.00,-73.61604175197121,(-0.00020853834099287944+1.5501448813893913e-06j)
26.00,-72.32109872936786,(-0.00024206303078017552+2.116280325181126e-06j)
28.00,-71.13661714389023,(-0.0002774257974268385+2.81145427427468e-06j)
30.00,-70.04842856342006,(-0.0003144483208179163+3.652252192058105e-06j)
32.00,-69.0450925872894,(-0.0003529454424120369+4.656414662918202e-06j)
34.00,-68.11723302614121,(-0.0003927265860434204+5.842081336978792e-06j)
36.00,-67.25707083283189,(-0.00043359687667486515+7.226786280643947e-06j)
38.00,-66.45809120207062,(-0.0004753577580911844+8.826477585685918e-06j)
40.00,-65.71479870008197,(-0.000517807269447481+1.0654824248598253e-05j)
42.00,-65.02253267844864,(-0.0005607400853658086+1.2722975686068356e-05j)
44.00,-64.37731919369556,(-0.0006039478255971122+1.503978536713871e-05j)
46.00,-63.77577156310218,(-0.0006472181395935819+1.7612351926179987e-05j)
48.00,-63.214918802622364,(-0.0006903409792034659+2.0446624030558283e-05j)
50.00,-62.692221428901775,(-0.0007331030130287002+2.3547794991260837e-05j)
52.00,-62.205443820603406,(-0.0007752935294695357+2.6920297225861304e-05j)
54.00,-61.752614759873595,(-0.000816705140209276+3.05673410086457e-05j)
56.00,-61.33198864700866,(-0.0008571350510035284+3.449010937161874e-05j)
58.00,-60.94201730996911,(-0.0008963859416253306+3.868683493782309e-05j)
60.00,-60.58133224371372,(-0.0009342661871823562+4.315202732013463e-05j)
62.00,-60.2487288171271,(-0.0009705900915210531+4.787607153675704e-05j)
64.00,-59.94315558480156,(-0.001005177755211951+5.2845297580543994e-05j)
66.00,-59.6637022268364,(-0.0010378552533560383+5.804246754109895e-05j)
68.00,-59.419170311785685,(-0.0010672727411016364+6.344754048009861e-05j)
70.00,-59.190986858132426,(-0.0010954432332775862+6.903818391569365e-05j)
72.00,-58.974801641516564,(-0.0011227900531523914+7.479035460201327e-05j)
74.00,-58.79308465632021,(-0.0011462322951833134+8.067848771364763e-05j)
76.00,-58.63459414657699,(-0.0011670132167227846+8.667473397054972e-05j)
78.00,-58.49900710694978,(-0.0011850140122512353+9.274863649472846e-05j)
80.00,-58.386078482464015,(-0.0012001275148209646+9.886647347681254e-05j)
82.00,-58.295640824632045,(-0.0012122585034883859+0.00010499090615152102j)
84.00,-58.22761155510315,(-0.00122132299777589+0.00011108103415763312j)
86.00,-58.18199916244598,(-0.0012272477336064602+0.00011709289643220589j)
88.00,-58.158903527596294,(-0.0012299705771068507+0.0001229803000125816j)
