Freq_kHz,TS,f_bs
10,-76.12695468,(-0.00015618819984891894+6.742369979251088e-07j)
12,-73.19851371,(-0.00021880805114115427+1.5585389237047655e-06j)
14,-70.80027985,(-0.0002883772459779392+3.095406947788297e-06j)
16,-68.80076119,(-0.0003630047109553245+5.490952079925813e-06j)
18,-67.11552371,(-0.00044069162171992733+8.92374890388968e-06j)
20,-65.68753787,(-0.0005193688590200768+1.3524677263873101e-05j)
22,-64.47693109,(-0.0005969322027530914+1.936624567500274e-05j)
24,-63.45518892,(-0.0006712794975950955+2.6461839767247917e-05j)
26,-62.60164909,(-0.000740353378626681+3.477238407482264e-05j)
28,-61.90130893,(-0.0008021873929242027+4.4215947671250775e-05j)
30,-61.34325761,(-0.0008549700057920404+5.4675502614124495e-05j)
32,-60.92423253,(-0.0008966334685169481+6.600137723716888e-05j)
34,-60.62615983,(-0.0009271720188896957+7.800728273655521e-05j)
36,-60.45943253,(-0.000944156673284973+9.046158438112923e-05j)
38,-60.41928859,(-0.0009472826204069695+0.00010307709603369193j)
40,-60.50776524,(-0.0009361183734248275+0.00011550404744756245j)
42,-60.72977266,(-0.0009105548646329629+0.00012733001647796498j)
44,-61.09383894,(-0.0008707930233520429+0.00013808917891386247j)
46,-61.61334036,(-0.0008173233515693214+0.00014728085883748045j)
48,-62.30844059,(-0.0007509077687727572+0.0001543951473316346j)
50,-63.20715814,(-0.0006727401832749501+0.0001589418101229161j)
52,-64.35903488,(-0.000583751432433318+0.0001604782884730905j)
54,-65.83972682,(-0.00048524968585776646+0.00015863319646204537j)
56,-67.76244724,(-0.0003794116812606137+0.0001531231785603284j)
58,-70.34403207,(-0.0002677989273062339+0.00014376279429273767j)
60,-73.95352971,(-0.00015237091251135725+0.00013046873611632695j)
62,-78.5186202,(-3.516996572212681e-05+0.00011326083450740415j)
64,-78.18452905,(8.17145698756826e-05+9.22624277771647e-05j)
66,-73.6577337,(0.00019619273017177686+6.770188999977283e-05j)
68,-70.2041016,(0.0003062937300765187+3.991565878035489e-05j)
70,-67.7429217,(0.0004099594982592682+9.351614957060288e-06j)
72,-65.91748168,(0.0005054285891458345-2.3429392136971002e-05j)
74,-64.52624333,(0.0005910499110095803-5.7756457438038505e-05j)
76,-63.45682017,(0.0006652249811046983-9.285812042180466e-05j)
78,-62.63773622,(0.0007269342336806183-0.00012787951913113677j)
80,-62.02822061,(0.0007750204780792635-0.00016190711069579637j)
82,-61.6015474,(0.0008086710324629628-0.0001939991611648126j)
84,-61.34136245,(0.0008273188995255875-0.0002232194307628195j)
86,-61.23882051,(0.0008306562742496152-0.0002486708801597426j)
88,-61.29117917,(0.0008186408633333667-0.0002695265523927439j)
90,-61.50109984,(0.0007915236994348247-0.0002850557039030486j)
92,-61.8771833,(0.0007498266156463465-0.0002946443639327986j)
94,-62.43503188,(0.0006943527161932056-0.00029781066471137304j)
96,-63.1998021,(0.0006261699876053514-0.0002942159913481658j)
98,-64.21086873,(0.0005465972749472027-0.00028367329077802814j)
100,-65.5302496,(0.00045721371838512714-0.0002661534548626739j)
102,-67.263324,(0.00035961815305625183-0.00024179057366511633j)
104,-69.59133967,(0.00025572253738704665-0.00021088544749584521j)
106,-72.84015272,(0.00014749315669208642-0.0001739066987197099j)
108,-77.29198587,(3.696113713631636e-05-0.00013148817032707034j)
110,-79.0059012,(-7.379139411003989e-05-8.44214995918767e-05j)
112,-74.62047673,(-0.00018269846035250012-3.3643097570880584e-05j)
114,-70.79987441,(-0.00028772792311654874+1.9784458597181838e-05j)
116,-68.08862336,(-0.0003869217237375432+7.469602718242175e-05j)
118,-66.09491862,(-0.0004784317127931053+0.00012985131682569507j)
120,-64.58356812,(-0.0005605428301299919+0.00018396461082988806j)
122,-63.42297989,(-0.0006317472615794194+0.00023573581990586623j)
124,-62.53613483,(-0.0006907194768833769+0.0002838810716577783j)
126,-61.87565623,(-0.0007363747755472608+0.0003271631174283893j)
128,-61.41195381,(-0.0007678816266390471+0.00036442080590307546j)
130,-61.12697109,(-0.0007846870948026247+0.00039459786116315804j)
132,-61.01134157,(-0.0007864850003435334+0.00041677080394905334j)
134,-61.06237546,(-0.0007732721938595306+0.0004301759662898273j)
136,-61.2838666,(-0.0007453251100861267+0.0004342346146397534j)
138,-61.68707712,(-0.0007031507336051886+0.0004285752811361862j)
140,-62.29185096,(-0.0006475629493154915+0.00041305183349338976j)
142,-63.13112216,(-0.0005795921105154964+0.00038775575601186j)
144,-64.2577021,(-0.0005005466824966421+0.00035302191940172795j)
146,-65.76071994,(-0.00041191280787901044+0.00030942590821415183j)
148,-67.80120976,(-0.0003153807279108352+0.00025777405708023263j)
150,-70.70983706,(-0.00021280535189464975+0.00019908569959279577j)
152,-75.31883217,(-0.00010618657300012297+0.00013456897372931284j)
154,-83.65725063,(2.4114260820077362e-06+6.559098652764298e-05j)
156,-79.09118672,(0.00011084804718289067-6.355293325760904e-06j)
158,-72.72210191,(0.00021698047751867906-7.968715469846127e-05j)
160,-69.03402826,(0.000318702894615558-0.00015276928715948163j)
162,-66.54541321,(0.00041399174679761095-0.00022395125245548505j)
164,-64.73625826,(0.0005009927756158465-0.00029160459263959316j)
166,-63.37805249,(0.0005779062878004705-0.00035415858079437037j)
168,-62.3510605,(0.0006432341547836539-0.00041013523942843016j)
170,-61.58699447,(0.0006956831956639461-0.00045818200266057994j)
172,-61.04472119,(0.0007342205134320963-0.0004971025044058489j)
174,-60.69955343,(0.0007580705928799216-0.0005258845288315134j)
176,-60.53725723,(0.0007668117356031745-0.0005437256141884584j)
178,-60.55234346,(0.0007602728540986962-0.0005500534274942171j)
180,-60.75777167,(0.0007371338029824416-0.000544540699016161j)
182,-61.14203798,(0.0007006492457656905-0.0005271244966221388j)
184,-61.73398033,(0.0006502375404744182-0.0004980009116033554j)
186,-62.55000722,(0.0005886185338785654-0.0004576369238141066j)
188,-63.67095843,(0.0005138133576733703-0.0004067400618949961j)
190,-65.17297782,(0.00042892177393586003-0.00034627472081583767j)
192,-67.22070052,(0.0003356720559772088-0.0002774243528556058j)
194,-70.16335339,(0.00023596073014269854-0.0002015714344879102j)
196,-74.97006012,(0.00013182174297397286-0.0001202687096143979j)
198,-87.25415563,(2.5342066611430638e-05-3.520834002850202e-05j)
200,-80.31706948,(-8.130975543238135e-05+5.181368643018677e-05j)
202,-72.69988158,(-0.00018547867094778088+0.0001389327413483124j)
204,-68.79068942,(-0.00028603772398496166+0.00022425657324373993j)
206,-66.227791,(-0.0003804954408665769+0.0003059025528424987j)
208,-64.38145291,(-0.00046762693905570755+0.0003820431733591175j)
210,-63.01299378,(-0.0005443713525072312+0.0004509432212035194j)
212,-61.98589274,(-0.0006098184729044328+0.0005110104261803743j)
214,-61.22844078,(-0.0006626412913163166+0.0005608320630831934j)
216,-60.6979904,(-0.0007017655961575859+0.0005992136707842376j)
218,-60.36877517,(-0.0007264315041839975+0.0006252110832322793j)
220,-60.2270265,(-0.0007360897077335797+0.0006381535748147881j)
222,-60.26699423,(-0.0007305908966242871+0.0006376604609018087j)
224,-60.49071169,(-0.0007100873430424889+0.0006236465921283248j)
226,-60.90818614,(-0.0006750568162987595+0.000596320490288846j)
228,-61.53953131,(-0.0006262588990492857+0.0005561751480013555j)
230,-62.41825243,(-0.0005648326432272692+0.0005039748521109714j)
