Freq_kHz,TS,f_bs
10.00,-78.085377532114,(-0.0001246603875850166+4.355333438637888e-07j)
12.00,-75.07578350339901,(-0.00017628014648070047+1.0306085585529995e-06j)
14.00,-72.58150516944886,(-0.00023491316424499055+2.102073795214947e-06j)
16.00,-70.47047488074804,(-0.00029953016839110396+3.83995378914803e-06j)
18.00,-68.65733866133428,(-0.00036903446517893527+6.440969858182132e-06j)
20.00,-67.08378732173554,(-0.0004422802994480284+1.0092320157639011e-05j)
22.00,-65.70832383669982,(-0.0005180872501629066+1.4956834151342626e-05j)
24.00,-64.50050307630076,(-0.0005952516194689787+2.1161294913556723e-05j)
26.00,-63.43747697038041,(-0.0006725562863789857+2.8789032829690597e-05j)
28.00,-62.5018421209044,(-0.0007487777897244697+3.7877070002766e-05j)
30.00,-61.68007380337934,(-0.0008227076399270241+4.841724519386485e-05j)
32.00,-60.961683412540346,(-0.0008931539865084928+6.0360032214864367e-05j)
34.00,-60.34388510524871,(-0.0009583587625654272+7.361936498804879e-05j)
36.00,-59.80373684609448,(-0.00101905369689881+8.807670789574712e-05j)
38.00,-59.352499359974686,(-0.0010724042541253908+0.00010358334552694282j)
40.00,-58.980636720017,(-0.0011181057837663065+0.00011995996882280099j)
42.00,-58.68500238111095,(-0.0011553622566311732+0.00013699417676522858j)
44.00,-58.463260135859024,(-0.0011835063082824193+0.00015443654633220429j)
46.00,-58.31382017886301,(-0.001202009228332708+0.00017199664304270618j)
48.00,-58.235858366622246,(-0.0012104816942435303+0.0001893403139697507j)
50.00,-58.22935669751999,(-0.001208673542493858+0.00020608955448586446j)
52.00,-58.2932772404094,(-0.001196742690911428+0.00022182586013993843j)
54.00,-58.43283468964059,(-0.001174227709078636+0.00023609757721744948j)
56.00,-58.64974703505741,(-0.001141465973591668+0.00024843118435758196j)
58.00,-58.952952518052435,(-0.0010981324832056052+0.0002583459757344828j)
60.00,-59.3419795297044,(-0.0010455495105578957+0.00026537098278581217j)
62.00,-59.829443796197694,(-0.0009836963529403521+0.0002690628975351565j)
64.00,-60.42820839379809,(-0.000913089690471625+0.00026902330630264516j)
66.00,-61.156056174166494,(-0.0008343337014369243+0.000264914014709016j)
68.00,-62.03802137670736,(-0.0007481183157417212+0.00025646943049591236j)
70.00,-63.11042542947463,(-0.0006552171886465482+0.00024350550222090249j)
72.00,-64.42839092960617,(-0.0005564800913525904+0.00022592514438222845j)
74.00,-66.08062662639819,(-0.00045284241338871655+0.0002037206504419516j)
76.00,-68.22318032359273,(-0.00034529819839852543+0.00017697336768409406j)
78.00,-71.15934868852162,(-0.00023515619169192585+0.00014585166681995088j)
80.00,-75.626081854158,(-0.00012305819477015004+0.00011060766845511237j)
82.00,-82.81518610645811,(-1.0344887040144523e-05+7.15733110911228e-05j)
84.00,-79.49977316487038,(0.00010183657865046388+2.9156163077403798e-05j)
86.00,-73.43464037485776,(0.0002123308275660033-1.616490693759511e-05j)
88.00,-69.72830206695943,(0.00031996846319983066-6.384431552647881e-05j)
90.00,-67.15859694572381,(0.00042372176121426285-0.00011327480037532725j)
92.00,-65.23135522753216,(0.000522488667084707-0.00016379337471390305j)
94.00,-63.71986743420115,(0.0006152571486876435-0.00021468853344245453j)
96.00,-62.50382922060581,(0.0007010776684154382-0.0002652090199030755j)
98.00,-61.512505672731095,(0.0007790720044289539-0.0003145742711297542j)
100.00,-60.70116732682411,(0.0008484544858933604-0.0003619865736859103j)
102.00,-60.0404961239657,(0.0009084928955145895-0.0004066440958890471j)
104.00,-59.508778358757,(0.0009587845182531232-0.00044775558699427804j)
106.00,-59.0950980661883,(0.000998431153043096-0.00048455485397057014j)
108.00,-58.788611658866685,(0.0010271983747154232-0.0005163153968162735j)
110.00,-58.58318658120947,(0.0010447868288751634-0.0005423644250994161j)
112.00,-58.4753376190957,(0.00105101378942247-0.0005620958881307377j)
114.00,-58.46399355510178,(0.0010457976526548204-0.0005749822156554861j)
116.00,-58.54994009547291,(0.0010292273110466597-0.0005805848467100028j)
118.00,-58.736479472289716,(0.0010014710171649646-0.0005785630855629707j)
120.00,-59.02936320235586,(0.000962830874681797-0.0005686818737171527j)
122.00,-59.437441910887145,(0.0009137269005926828-0.0005508182291817493j)
124.00,-59.97363490377513,(0.0008546925809134069-0.0005249665174692251j)
126.00,-60.65655143352388,(0.0007863693379603369-0.0004912424722212834j)
128.00,-61.51408515182899,(0.0007094054138263618-0.00044988602361710066j)
130.00,-62.58519869358069,(0.0006248250781461592-0.00040126125617636076j)
132.00,-63.93399772397248,(0.0005334671617900286-0.0003458560888636239j)
134.00,-65.66699874057139,(0.000436340159218559-0.00028427765542183295j)
136.00,-67.98321440760724,(0.00033452572380804325-0.00021724550612407022j)
138.00,-71.32456538548834,(0.00022917001082970977-0.0001455815923194581j)
140.00,-77.05898009066189,(0.0001214735752276119-7.01972606340672e-05j)
142.00,-96.50744316971652,(1.2677666316451164e-05+7.922470277396657e-06j)
144.00,-77.72018456736089,(-9.594830972444043e-05+8.773604040337017e-05j)
146.00,-71.57771762305777,(-0.0002031248167109477+0.00016816443225037763j)
148.00,-68.06432506750424,(-0.0003075724258630651+0.0002481095993563422j)
150.00,-65.6370801048815,(-0.0004080405599783151+0.0003264723861823079j)
152.00,-63.8187267843334,(-0.000503324789247859+0.0004021689552306859j)
154.00,-62.3986690053206,(-0.0005922859877887153+0.00047414515683636007j)
156.00,-61.26562591600187,(-0.0006738686318938669+0.0005413889589969958j)
158.00,-60.35447303822608,(-0.0007470505932719954+0.0006029403952752899j)
160.00,-59.62290076835053,(-0.0008110946680376417+0.0006579035015156036j)
162.00,-59.04383787131559,(-0.0008652278360146962+0.0007054519664580962j)
164.00,-58.59869868891535,(-0.0009088514746785773+0.000744840210423037j)
166.00,-58.27490097600722,(-0.0009414969366692584+0.0007754126725366255j)
168.00,-58.064218409686895,(-0.000962826875443511+0.0007966143758198672j)
170.00,-57.961821813844765,(-0.0009726354521566784+0.0008080021354661669j)
172.00,-57.96533165272762,(-0.0009709273109775584+0.0008092562507869464j)
174.00,-58.076119690003864,(-0.0009576288375302209+0.000800189651166153j)
176.00,-58.297228341551076,(-0.0009329892122222401+0.0007807584666576163j)
178.00,-58.634991275930545,(-0.0008973325704309781+0.0007510668392921825j)
180.00,-59.09937320631377,(-0.0008511168504850298+0.000711369417721806j)
182.00,-59.70512799438322,(-0.0007949332868333262+0.0006620694144866938j)
184.00,-60.47352197811357,(-0.000729542768742338+0.0006037123937538945j)
186.00,-61.43770978416018,(-0.0006556146370112205+0.0005369751965242117j)
188.00,-62.644916167172894,(-0.0005743133441034042+0.0004626562581097376j)
190.00,-64.17401636097792,(-0.0004866310954386906+0.0003816556656310654j)
