Freq_kHz,TS,f_bs
1.00,-48.91504811224273,(0.0035826186742962006+5.271543056922254e-05j)
2.00,-18.63232269536454,(0.01812619603587109+0.11564138050105605j)
3.00,-34.5695049275351,(-0.018154818667552256+0.004425231860903141j)
4.00,-43.08768995715034,(0.006922313381371239-0.0010947528240585734j)
5.00,-41.694306847450385,(-0.0078111245674004764+0.0025852110455628005j)
6.00,-37.061170935680956,(-0.011168206778589962+0.008485678271983182j)
7.00,-42.656638661329126,(-0.006554461662651445+0.003358732976047114j)
8.00,-50.32691469956232,(0.003005553483036617+0.0004914602602726733j)
9.00,-49.12094155519593,(-0.002351909655870676+0.0025907582422359677j)
10.00,-50.13016637902833,(-0.001136591914487642+0.0029004976633871566j)
11.00,-52.96872934956834,(-0.0006297670497994629+0.0021567297426773133j)
12.00,-37.67937469723843,(0.00960081106612147-0.008857608702937567j)
13.00,-54.28356288167382,(0.0016651591483134564+0.0009781031441161458j)
14.00,-48.307070417985855,(0.003069939780739365+0.0023113833470751713j)
15.00,-52.90132417668367,(0.0022607542718530637+0.00012665098142199165j)
16.00,-58.24158882089903,(0.0008370670946403146+0.0008935630760726359j)
17.00,-50.81914531093342,(0.0027378725481614387-0.0008860615627319707j)
18.00,-49.091825712065756,(0.0033177945024323125-0.001148087655408649j)
19.00,-52.3308940416196,(0.0020257106857399228-0.0013203004696366366j)
20.00,-53.444423457247666,(0.0016804732381242482-0.0013039842431637856j)
21.00,-53.716197082843195,(0.001323901648341133-0.0015802531100216222j)
22.00,-53.75418725465579,(0.0012113474300456655-0.001656966688342795j)
23.00,-58.0521950785773,(9.907075238350839e-05-0.0012474551553375694j)
24.00,-58.985281427759915,(-0.0002886724759413966-0.001086217034502004j)
25.00,-59.47914383354734,(-0.0006912359764811391-0.0008059854329744292j)
26.00,-59.18777285644691,(-0.0009102828833924189-0.0006140351260993164j)
27.00,-56.734061902023214,(-0.0014553620878408227-5.6398046411180825e-05j)
28.00,-55.792145325032564,(-0.00161073268831118+0.00020141901842380848j)
29.00,-55.90241817881838,(-0.0015266443973707127+0.00048818219210545484j)
30.00,-55.66565854597397,(-0.00149491621848219+0.0006914678210424485j)
31.00,-55.17186253876855,(-0.0014276206286604465+0.001000739983978691j)
32.00,-55.529160513921326,(-0.0012535049173712468+0.0011082634316000176j)
33.00,-57.64582440736298,(-0.0007566743703207048+0.0010709830945421664j)
34.00,-58.46519411181958,(-0.0005154856417457714+0.0010761868591129531j)
35.00,-59.827225459297765,(-0.00017535099370796022+0.0010049063499480437j)
36.00,-61.05297819197187,(0.0001165614843253684+0.0008781291255048097j)
37.00,-61.70716303105162,(0.0006279706547171706+0.0005297373449296258j)
38.00,-61.03502327665648,(0.0008029284367577023+0.0003784892782637719j)
39.00,-60.376866840969335,(0.0009499926159701529+0.0001199823034600063j)
40.00,-59.13716814273829,(0.0011000652198870863-9.81897323704138e-05j)
41.00,-57.302622354046576,(0.0012734525838803386-0.0004891642141913765j)
42.00,-57.502888654666044,(0.0011971079950637098-0.0005865402385789933j)
43.00,-59.364069003744824,(0.0008436747076264517-0.0006677613102430366j)
44.00,-58.37790473941113,(0.0008782124672797485-0.0008255635786962011j)
45.00,-58.41388068662375,(0.0006512486533592355-0.0010083166667155482j)
46.00,-60.00509994417533,(0.0004414348217139922-0.0008966391034646858j)
47.00,-48.70892432646212,(0.0033674374815774433-0.0014568123517411991j)
48.00,-63.11060687310564,(-0.00016623548817685485-0.0006789328710770519j)
49.00,-62.97801889372618,(-0.0004251499046836042-0.0005683114461974293j)
50.00,-61.14219534723677,(-0.0008038629013224207-0.00035006596662700304j)
51.00,-67.14315966007092,(-0.00031419228761523575-0.0003071474093448274j)
52.00,-56.475036460204365,(-0.0014907751847874837+0.00017092648147492556j)
53.00,-46.65207190874915,(-0.00451815042339993-0.0010968986591327762j)
54.00,-59.72406952104316,(-0.0009327667727729864+0.00044220277221446424j)
55.00,-58.88880736593678,(-0.0009799479799332466+0.0005755656921693752j)
56.00,-63.15602890701516,(-0.0002814377947380156+0.0006358407584069706j)
57.00,-61.03887022641924,(-0.0004498094984074728+0.0007648019178500073j)
58.00,-61.96636349494167,(-0.0003185719107140412+0.0007310096291794168j)
59.00,-63.45375726467377,(4.2540793208759623e-05+0.0006705635500911617j)
60.00,-59.29661510806877,(0.0009123009905276582+0.000586106244569345j)
61.00,-64.79588882254602,(0.00027565282313480124+0.0005054307577067301j)
62.00,-63.76110302867385,(0.0005810506803019234+0.00028809701836959324j)
63.00,-41.08891421662371,(0.006573561080178609+0.005883145758841228j)
64.00,-63.557525429633905,(0.0006633437879338138-2.7945987017227092e-05j)
65.00,-61.56700278684559,(0.0008123040111130055-0.00019305346176974673j)
66.00,-71.32763655854339,(-0.0002256072519485422+0.0001508713130322787j)
67.00,-61.76159476222833,(0.0006519421778403013-0.0004914604301690084j)
68.00,-61.31046131408997,(0.0006363972850774832-0.0005783815460392879j)
69.00,-61.90440210027666,(0.00047522511518335815-0.0006474265995362927j)
70.00,-63.1615299245277,(0.00023373871711586362-0.0006544118527916776j)
71.00,-63.372810922477605,(0.00020964319073286277-0.0006449872143100808j)
72.00,-66.17485116864832,(-7.420207794519963e-05-0.00048556201788557175j)
73.00,-65.4867778765173,(-0.0003057931943502951-0.00043495767773847984j)
74.00,-66.63234756440089,(-0.00035347699642736274-0.0003036555910546312j)
75.00,-66.48953428843272,(-0.0004413546222922908-0.00017209983470244323j)
76.00,-60.665033223330404,(-0.0008710126113442795+0.00031520720450810416j)
77.00,-62.87886898487297,(-0.0006993033063608823+0.00016228902189989518j)
78.00,-60.617251663409746,(-0.0008808968873965715+0.00030254150263696886j)
79.00,-61.76758362949595,(-0.0006940221599927205+0.000428924995633378j)
80.00,-61.65943917848022,(-0.0007136954243651107+0.0004160116033797841j)
81.00,-62.97690256292289,(-0.00041175008170333594+0.0005782055943945096j)
82.00,-62.42669375788233,(-0.0004035812823277182+0.0006395592326452918j)
83.00,-58.71585991882598,(-0.00021633506216600307+0.0011389665294879207j)
84.00,-65.7780371852457,(5.4255627292809115e-05+0.000511289208337741j)
85.00,-66.17302441381293,(0.00022324349255072973+0.0004376531424130939j)
86.00,-67.23079895058702,(0.0002826881130969541+0.0003305858182807601j)
87.00,-65.24061237314746,(0.000527994486136712+0.0001428499110183141j)
88.00,-64.18252011708604,(0.0006176562840111533+1.4947104808379692e-05j)
89.00,-64.29932498091577,(0.0005963470668966182-0.00012634538652656543j)
90.00,-61.366014725017955,(0.0008079475262957177-0.00027811507358254083j)
91.00,-62.61134783326724,(0.0006285577831899156-0.00039118019724217044j)
92.00,-63.15141109739674,(0.0005082797562611511-0.000475043962799206j)
93.00,-64.25637991526479,(0.0003455448924087248-0.0005058501958279155j)
94.00,-65.48602185527895,(5.02992111797529e-05-0.0005293551405936201j)
95.00,-65.6812331005425,(-5.485643166331562e-05-0.0005170201593871319j)
96.00,-66.2269110379732,(-6.165866743036884e-05-0.0004843548913198177j)
97.00,-66.7406184598919,(-0.00026577084313194737-0.0003757283699078447j)
98.00,-67.36334552943704,(-0.00031318270470598916-0.00029228240968540153j)
99.00,-65.86912744965608,(-0.0004846245313751283-0.0001549592225999632j)
100.00,-63.1351591541667,(-0.0006875298510891113-0.00011459681699076643j)
101.00,-64.0018882549594,(-0.0006163154271950219+0.00013449687969173643j)
102.00,-63.32461233135129,(-0.000636167723737408+0.0002457285444415766j)
103.00,-64.16866086834698,(-0.0005259386834172678+0.00032608481328747467j)
104.00,-64.11183557923817,(-0.00039642502942917253+0.00048045139394244216j)
105.00,-57.48144471749772,(7.26707483735762e-05+0.0013343958729505735j)
106.00,-64.65907630798253,(-0.000510277168310357+0.0002857785797709178j)
107.00,-56.092492880593596,(-0.001302343068100298+0.0008734175829551062j)
108.00,-68.66163790834058,(-1.6333573155897415e-05+0.00036854626096776815j)
109.00,-67.49103092349021,(0.00018341512082951589+0.000380203189498781j)
110.00,-65.74375358506967,(0.00038207033051491967+0.00034709902526025175j)
111.00,-70.07061545139533,(0.00029590753742843263+0.00010404756675860974j)
112.00,-63.232354991592466,(0.0006757286385693695+0.00013589830406507837j)
113.00,-65.42362974623416,(0.0005287903424878379-8.496468704728703e-05j)
114.00,-62.663427035891246,(0.0006668864066501876-0.0003111846470580672j)
115.00,-63.5560440015047,(0.0006292100663358063-0.00021225230553058674j)
116.00,-65.32695989687593,(0.0005169399610749576-0.00016145475632275662j)
117.00,-64.92836008898591,(0.00033947745072194417-0.0004541392805789472j)
118.00,-66.08259572852829,(0.0002679184494654783-0.00041794292653747026j)
119.00,-64.39727653991437,(-9.461144211654111e-05-0.0005952768157704136j)
120.00,-67.17103509053534,(-7.528564060478418e-05-0.00043145477467558606j)
121.00,-68.05338853017722,(-0.00016763884038616749-0.0003583994001451694j)
122.00,-65.35866797320335,(-0.00042712768373342206-0.0003297316212299349j)
123.00,-63.86513762562345,(-0.0005917320118043101-0.00024600173202971964j)
124.00,-66.27673198187105,(-0.0004832464208293789-4.6423126801544754e-05j)
125.00,-65.77418054467836,(-0.000512969203824726+3.8180967070676824e-05j)
126.00,-57.890008438888295,(-0.0010955021991438838-0.0006522426916253451j)
127.00,-65.98623157998112,(-0.0004025017613247699+0.00029996429996674654j)
128.00,-65.20791568055724,(-0.0004215224892662046+0.0003518011257151639j)
129.00,-64.67740140314835,(4.821395587548442e-05+0.000581624748460154j)
130.00,-66.0218635492307,(-0.0001392039156788248+0.00048015574526239565j)
131.00,-67.02356504775886,(-0.00010003861257309538+0.00043409538071225096j)
132.00,-66.30385765855166,(0.00031377413759077667+0.0003684569668200954j)
133.00,-66.88939354689667,(0.0002389429286205404+0.000384160538427678j)
134.00,-69.64383090136889,(0.0002350614967312659+0.00023085247242173222j)
135.00,-68.8721190778463,(0.0003169867383270211+0.00017080414589244403j)
136.00,-64.51606648683574,(0.0005791730052526961-0.0001343943133847999j)
137.00,-66.89647914026828,(0.0004439388355336851-8.519211933789482e-05j)
138.00,-64.76056266594051,(0.0005652685851641712-0.00012092630652122415j)
139.00,-65.906639216884,(0.00044217081204185995-0.0002472486718945345j)
140.00,-66.30546923628509,(0.00035150261710046595-0.00033252632952399303j)
141.00,-64.64213583746933,(0.0005023845054750392-0.0003016601367479153j)
142.00,-66.5492521529783,(0.0002187441085122063-0.0004165316294262188j)
143.00,-67.67954766552907,(7.855725474369204e-05-0.0004055302295263041j)
144.00,-71.75053056953753,(0.00010614329557441133-0.0002357113235000552j)
145.00,-68.55129377967307,(-8.957863321902819e-05-0.0003627270494884464j)
146.00,-67.56819294103865,(-0.0003983919584750952-0.00012783325439197176j)
147.00,-57.3188425544446,(0.000724737620156142-0.0011527276603863939j)
148.00,-61.06743025430358,(0.0005999964151810464-0.0006496881843862978j)
149.00,-65.09880783039988,(-0.0005465335822134907+0.00010205601031653143j)
150.00,-66.37533646678358,(-0.0004608295456932088+0.00013426681386322458j)
151.00,-64.21097482581109,(-0.000493624465381065+0.0003681911730733043j)
152.00,-60.639098271330624,(-0.0007428470189707888+0.0005579749578748696j)
153.00,-69.57482505905651,(-0.00021010725795350468+0.00025717738221353993j)
154.00,-66.54573556818228,(-0.0002483661224613071+0.00039980139503751033j)
155.00,-73.22267540674348,(8.2312811029353e-06+0.00021805046183401544j)
156.00,-67.78526420963254,(-0.00023007596864636472+0.00033702789269984666j)
157.00,-68.28321578427412,(9.095768921380372e-05+0.00037444662621669933j)
158.00,-69.23932968363518,(0.0002552346133924215+0.00023237444071508463j)
159.00,-64.16534181074424,(0.0006146087637525278-7.410562893450686e-05j)
160.00,-69.49124990189198,(0.0002808325025865677+0.0001831972744123507j)
161.00,-66.54173741342531,(0.00046629637264905587-6.556380630600743e-05j)
162.00,-67.17346979962568,(0.0004184429762281305-0.00012891516095038638j)
163.00,-69.06757867717823,(0.00033533572728659946-0.00010723196614802457j)
164.00,-65.60031742279482,(0.000417573187172453-0.0003178606203344879j)
165.00,-67.84731344458794,(0.00022290813033763683-0.0003383377918552704j)
166.00,-68.41684655425983,(0.00019807930908951073-0.00032364943279618536j)
167.00,-64.47534354321711,(0.000326796248346156-0.0005000377319408824j)
168.00,-69.53514384963218,(-0.00011081456066355878-0.00031467075793524145j)
169.00,-68.7210646571555,(-0.00010366016242138838-0.00035142304062124537j)
170.00,-69.74463924541999,(-0.00018718090453508904-0.00026649486336409066j)
171.00,-68.02820215318535,(-0.0003529405940656554-0.00018137363394403838j)
172.00,-69.68435702739569,(-0.0002871858242552072-0.00015831260936854225j)
173.00,-74.8574198044118,(0.00014989035643669945-0.00010104985405287444j)
174.00,-60.91571870703029,(-0.0002906990988425438+0.0008516970919687933j)
175.00,-69.43323488530929,(-0.0003214177219860266+0.00010310541082933034j)
176.00,-69.64040402353962,(-0.00023997704125615116+0.00022592803168181152j)
177.00,-67.94678491495004,(-0.0002395242679118222+0.0003210473430208229j)
178.00,-69.68813888307552,(-0.0001356319368583113+0.00029841071249141703j)
179.00,-63.00782019208219,(0.000704761022297798+5.997896645500493e-05j)
180.00,-68.8978034780617,(1.5773778211061116e-05+0.00035866602165892015j)
181.00,-69.62723930377226,(0.00014195200890912248+0.0002980132194019248j)
182.00,-60.635441914991155,(-0.000271851299042239+0.0008888091038565762j)
