Freq_kHz,TS,f_bs
1.00,-49.56229392251544,(0.0033254002864205653+4.590408249374135e-05j)
2.00,-19.0662065900404,(0.04134341529765748+0.10339010135159271j)
3.00,-34.58817079827096,(-0.01813497342235453+0.004336508935120106j)
4.00,-35.896125830395164,(-0.015789382623598882+0.002822121862124907j)
5.00,-39.484913097056285,(-0.010250141408037483+0.002743519814057698j)
6.00,-43.72019422813637,(-0.006353515596891444+0.0014466848255980484j)
7.00,-38.983834663215625,(-0.010451178706694864+0.004139429432747639j)
8.00,-39.54405616603055,(-0.009750401447402919+0.003999882594436176j)
9.00,-41.27949213245928,(-0.007727958128698439+0.003841948726610195j)
10.00,-41.93210619558847,(-0.007062614743973474+0.0037695280168738247j)
11.00,-41.4029995073881,(-0.007204507794625493+0.004526438630189879j)
12.00,-42.1786229933192,(-0.006465598576678485+0.004330048378007697j)
13.00,-44.356514190712424,(-0.004703942611541677+0.003813935608192132j)
14.00,-44.43091542916037,(-0.004561476568223726+0.003904253597168376j)
15.00,-44.30232112939363,(-0.004292800755816405+0.00432498934355128j)
16.00,-45.89704696907436,(-0.0034554456929239475+0.0037123222530298567j)
17.00,-43.905512966702894,(-0.004740371467333911+0.004267929917765756j)
18.00,-49.24183495119449,(-0.0017928376210708135+0.002948409953522321j)
19.00,-50.60658927424197,(-0.0012700447415845777+0.002661469086145373j)
20.00,-52.099225166294715,(-0.0007222245687491044+0.002376013861250992j)
21.00,-53.35254123340899,(-0.0003468777894669464+0.0021215044721672217j)
22.00,-56.126773213245684,(0.0006738498222740514+0.001409095167103801j)
23.00,-56.415714484446475,(0.0009995544783488058+0.0011329096235744211j)
24.00,-56.09828982918208,(0.0013660788377296937+0.0007677918557834869j)
25.00,-55.16615768421539,(0.001687861346988906+0.000441248953806105j)
26.00,-51.39995209834031,(0.002652579486391775-0.00045635684847089494j)
27.00,-52.246670705875566,(0.0024121791400303545-0.00037759941510963883j)
28.00,-50.630205923155465,(0.002857760012435324-0.0006946054847418716j)
29.00,-51.13077445629797,(0.002617023873512232-0.000926739523215062j)
30.00,-51.09860388435985,(0.0025689767217363818-0.0010795024561554853j)
31.00,-50.03308416953562,(0.0027761055969378373-0.0014890762326138908j)
32.00,-49.88265032802414,(0.0027384997362349117-0.0016656861984035542j)
33.00,-50.382153559193824,(0.0024708799268499306-0.0017471162248706134j)
34.00,-50.485938819959216,(0.002342375933035503-0.001858678891622823j)
35.00,-50.47797391784986,(0.002211221435468744-0.0020170090413292037j)
36.00,-50.979955321202894,(0.001972519030901168-0.002022176461370396j)
37.00,-53.05091615310538,(0.0013198100173716766-0.0017920821337201887j)
38.00,-52.645015892199694,(0.001325688985909619-0.0019186688426463371j)
39.00,-53.69303172152225,(0.0010290169634826337-0.0017926988766403926j)
40.00,-54.35887405502128,(0.000748334623739741-0.001762192152062296j)
41.00,-55.00965105312507,(0.0005457375510654287-0.0016903930481362267j)
42.00,-57.11493633242021,(3.971842711775548e-05-0.0013934032527421613j)
43.00,-58.082730481132636,(-0.00022567173205232196-0.0012264012178434401j)
44.00,-58.87410716490351,(-0.0004976162991100468-0.0010238804201469585j)
45.00,-59.15748351262905,(-0.00073234716039744-0.000823261671699619j)
46.00,-58.345427753259486,(-0.0011149598924543556-0.0004696613690125337j)
47.00,-57.78053302197882,(-0.001257151523891763-0.00029430026348698315j)
48.00,-57.1490173762525,(-0.001387176438285957-6.0849063464040216e-05j)
49.00,-55.748751266543984,(-0.001622204569050821+0.00017303915229015073j)
50.00,-53.44224500865322,(-0.0021082769629566078+0.00028601307212891076j)
51.00,-58.976584861724746,(-0.001017653625521886+0.0004797003033415973j)
52.00,-51.5122777929194,(-0.0024603425006739063+0.0010030886254510023j)
53.00,-54.1753326616741,(-0.0016972786716423639+0.0009709761887930817j)
54.00,-54.94036293432853,(-0.0014396112444242056+0.0010646693650204833j)
55.00,-51.68955428811687,(-0.002186993415786869+0.0014121509719182005j)
56.00,-53.260513557652246,(-0.0016674944235457703+0.0013926717394004392j)
57.00,-54.646313905520536,(-0.0012394306419452397+0.0013763720578637278j)
58.00,-53.129104400113214,(-0.0015788176869679681+0.001540262944482959j)
59.00,-53.736995733373256,(-0.0013191353001101216+0.0015778127448944157j)
60.00,-55.62247628871702,(-0.0007971479275655672+0.0014507124423422623j)
61.00,-54.73303223202745,(-0.0009806578330195275+0.0015495409687612432j)
62.00,-56.627911209896446,(-0.0006053898015011054+0.00134433983965528j)
63.00,-58.459255608476326,(-7.111485078458373e-05+0.0011919709078762458j)
64.00,-58.932660330504795,(-2.8989297816771742e-05+0.0011303793443630803j)
65.00,-60.01022193265391,(0.00011982556300216102+0.0009916102637757725j)
66.00,-60.05462088415776,(0.000688316673901364+0.0007167440212792831j)
67.00,-60.55436383326925,(0.00072425331625411+0.0005963398066825945j)
68.00,-60.82536523318956,(0.0008004688537932919+0.00043147372735113725j)
69.00,-57.830232120952616,(0.00127077065244528+0.00018225326353483914j)
70.00,-56.5452064144482,(0.0014645056827882182-0.00026601108482574454j)
71.00,-58.21974876317018,(0.0012183704343314956-0.00014922369046653638j)
72.00,-65.42180608619671,(0.0004952477077626493-0.00020417738555026114j)
73.00,-56.53511217047351,(0.001402617313505246-0.0005033477903148149j)
74.00,-57.1853744017949,(0.0012382100494959176-0.0006154058566921248j)
75.00,-56.40038593545449,(0.0012864321535906963-0.0007973433377439708j)
76.00,-55.70395752866563,(0.0013433480039893506-0.0009404782760180748j)
77.00,-53.95013419964727,(0.0016943987012477462-0.00107520181564396j)
78.00,-56.41706159934606,(0.0010490577691080276-0.001086905355483417j)
79.00,-56.14078178930331,(0.001007660532147502-0.0011901203596844734j)
80.00,-56.32951972915629,(0.0009235541940350486-0.0012146589553966923j)
81.00,-67.32075862578678,(-0.0001734114066002081-0.0003940168419392476j)
82.00,-57.9100073744553,(0.0004970732329652201-0.0011708951665989154j)
83.00,-56.157632826587985,(0.0011635445900310716-0.0010336890267129478j)
84.00,-58.13896193712019,(-0.0009471907242705014-0.0007986323102416691j)
85.00,-59.93495871919896,(2.210417126658955e-05-0.0010072737566422104j)
86.00,-60.94352342246913,(-0.00021164772389267568-0.0008717399527539027j)
87.00,-61.38079356441001,(-0.0003581184700779597-0.0007742079788664886j)
88.00,-61.776976356367086,(-0.0005298027768649596-0.0006192853622652008j)
89.00,-60.812407639377454,(-0.0007698957597802007-0.0004864682537120944j)
90.00,-61.20338561527848,(-0.0008222310724187826-0.0002862210809565883j)
91.00,-70.28066570580513,(0.00013410350538991308-0.0002752418577736411j)
92.00,-58.54025021889123,(-0.0011829033050458726-1.5698998154500515e-05j)
93.00,-60.54871685300665,(-0.0009310471381082313+0.00012025160637156788j)
94.00,-59.5540233955705,(-0.0010207436574621418+0.0002573521205062455j)
95.00,-57.80528457587715,(-0.0012036284109123686+0.00045699821428353494j)
96.00,-57.564390981754556,(-0.0011858288690175516+0.000588147950238337j)
97.00,-58.36953546389338,(-0.000998136031389042+0.0006777456990572589j)
98.00,-57.67467437305253,(-0.0010444331819661906+0.0007857067645834981j)
99.00,-57.50463005825335,(-0.0009846672051266028+0.0008982288535784441j)
100.00,-55.6128330258816,(-0.001302410028067882+0.0010246122814294184j)
101.00,-58.51755326361753,(-0.0006936586180662778+0.0009621214115587039j)
102.00,-58.443370409007954,(-0.0006384318508792593+0.001011672689570695j)
103.00,-59.04331777386105,(-0.0005354148674236668+0.0009796743666444585j)
104.00,-59.181345332183426,(0.00040838677757397206+0.0010201274348876274j)
105.00,-57.02182824178224,(0.0005654478159603495+0.001290553283628253j)
106.00,-60.95647702627523,(-0.00017222298240656257+0.0008790152948245351j)
107.00,-61.34367209832719,(9.882887435225448e-05+0.0008509558915369332j)
108.00,-57.9872258462673,(0.0007752964710870065+0.000994221894074593j)
109.00,-63.5770356188354,(0.0002719455705397644+0.0006040494485276614j)
110.00,-61.78235457591179,(0.0006201784113211191+0.000527979213952605j)
111.00,-61.408329939595134,(0.0005720441659682065+0.0006291369224520084j)
112.00,-59.73163735911818,(0.0010142797960280042+0.00018702510635691726j)
113.00,-58.58617333906119,(0.0011687197898763205+0.00013740472587233976j)
114.00,-61.90325455143139,(0.0008009270300585598+6.071620187141172e-05j)
115.00,-60.16926836878996,(0.0009596307582314177-0.0002021956904503384j)
116.00,-59.02591533046439,(0.0010886298902090471-0.00025752757434000374j)
117.00,-65.07286079330298,(0.0003982889010525214-0.0003902981897265223j)
118.00,-59.767363323745855,(0.0008922005132635057-0.0005089258013136953j)
119.00,-58.820893768348974,(0.0009653074027364942-0.0006165318298490781j)
120.00,-62.33342019073863,(0.0001392109851025478-0.0007516315776293041j)
121.00,-59.90083910025932,(0.0006541464371717509-0.000771484115002716j)
122.00,-59.38191579243178,(0.0006732712706289616-0.0008364510423297846j)
123.00,-50.65873209336931,(-0.0017685035204212836+0.002337742230773063j)
124.00,-59.785770802073344,(0.0004271424844074512-0.0009317265039345932j)
125.00,-60.09377759723107,(0.0003242867124867906-0.00093459964698132j)
126.00,-60.55962424859091,(0.0005388203943402846-0.000767314248373124j)
127.00,-61.152372560107935,(3.561834881253538e-07-0.0008757523997957448j)
128.00,-61.77517162978567,(-2.7277516994272737e-05-0.0008147007730874679j)
129.00,-62.54965375814797,(-0.00013390000967073692-0.0007334980340723493j)
130.00,-62.38020217323002,(-0.0003786339531731502-0.0006593219744159706j)
131.00,-63.875298385042925,(-0.00033787746326695175-0.0005436384641169447j)
132.00,-65.67389286462205,(-0.00019580298339865135-0.00048211775696296297j)
133.00,-62.70906674606269,(-0.0006423803620066956-0.00035108300664521706j)
134.00,-65.99570200013903,(-0.0004998953770346025-3.9267891735887275e-05j)
135.00,-62.60300676112075,(-0.000735433457511958-9.109429283869059e-05j)
136.00,-62.071239608247346,(-0.0007875365362557609+2.186432521738146e-05j)
137.00,-59.288156640667246,(-0.0010825801916058383+7.826903753081269e-05j)
138.00,-60.21167806775957,(-0.0009302736071951785+0.000294990000805761j)
139.00,-61.38882804481793,(-0.0007607803559367048+0.00038407704372319214j)
140.00,-60.28841391869599,(-0.0008387167198083425+0.0004819767823826292j)
141.00,-60.78051052605582,(-0.0006957997936566111+0.000592762552407431j)
142.00,-56.43391343526729,(-0.001330654358530716+0.0007088069116239676j)
143.00,-60.14710695838224,(-0.0006201382101546428+0.0007629700033534542j)
144.00,-55.88155656123359,(-0.000548196658137372+0.0015102368254051451j)
145.00,-70.42872643739317,(0.00028399756668923896-9.972565659548517e-05j)
146.00,-58.99113038008782,(4.598466897038605e-05+0.0011222230435788513j)
147.00,-57.37288754624319,(-0.0011120313826985286-0.000771027080023752j)
148.00,-61.44333689117053,(-0.00017508134129667+0.0008286069704710935j)
149.00,-60.369391337648,(-0.00012153516489280921+0.0009506263794058563j)
150.00,-66.98253008769039,(0.0004452784410009534-4.536046022749783e-05j)
151.00,-63.65109624125412,(0.00031370243122208805+0.0005770623464222571j)
152.00,-64.32776446332626,(7.240948047624756e-05+0.0006032615074024915j)
153.00,-65.59216688651497,(0.0004945394975446154+0.00017706148071858178j)
154.00,-62.949985440753025,(0.0007084475066688857+7.137603381408305e-05j)
155.00,-62.43068716967424,(0.0006871537823632363+0.00031497285605328767j)
156.00,-65.48553875823201,(0.0005213711368896171+0.00010464447839425849j)
157.00,-60.12428558706401,(0.0009166359447163802-0.00036272074939730454j)
158.00,-62.9076813030084,(0.0007152904887516969+1.7737304385416516e-05j)
159.00,-62.681891006622905,(0.000711287469667834-0.00018260858476981553j)
160.00,-60.34558055154975,(0.0006940624708356582-0.0006646713583887788j)
161.00,-62.749798943740345,(0.0006802681275202168-0.00026104462593599134j)
162.00,-61.569907368539944,(0.0006887022588102623-0.00047151942849951836j)
163.00,-60.04545531728148,(0.0006440041850624773-0.0007581864671461458j)
164.00,-64.42832936732384,(0.00040233792208074656-0.0004459165534161872j)
165.00,-61.01425358196635,(0.0005171359723453905-0.0007240828006469932j)
166.00,-61.15774034983127,(0.0004698007139725129-0.0007384323546820295j)
167.00,-61.378002251684805,(-0.00017706394355755228-0.0008347233188866746j)
168.00,-62.63139383964198,(-6.10697541980715e-05-0.0007361067972202928j)
