Freq_kHz,TS,f_bs
1.00,-59.03861388493722,(0.0011170294315390801+5.191122541132327e-06j)
2.00,-38.53182941245916,(0.011783395034206785+0.0011721316283849342j)
3.00,-36.65153402003526,(-0.01444767735309211+0.002731317112250963j)
4.00,-41.695422574764564,(-0.008145747924081162+0.0011516876344324347j)
5.00,-43.37300120724144,(-0.006709182925618947+0.0009903164263088318j)
6.00,-44.21638494864786,(-0.006073978734294308+0.0009912392968349322j)
7.00,-44.71723806849155,(-0.00571561243457116+0.001040174143991025j)
8.00,-44.95594108671452,(-0.005542201396228422+0.0011087038688587655j)
9.00,-68.69482380605162,(-0.00016433868567747572+0.00032870953493057385j)
10.00,-46.3192078539015,(-0.004665854909637748+0.0012524516609045697j)
11.00,-46.45877824951776,(-0.004563727713983394+0.0013315795727415172j)
12.00,-46.71587755183481,(-0.004396800508110148+0.0014034764873192534j)
13.00,-47.030459600515364,(-0.004203841483873518+0.0014631781020302008j)
14.00,-47.46752798707444,(-0.003963506408202283+0.00148555395670339j)
15.00,-52.44966264891441,(-0.0023023372729040954+0.000623068439851074j)
16.00,-47.328050119019395,(-0.003874309086514404+0.0018683468471047079j)
17.00,-47.839626283568336,(-0.0036062479179459718+0.0018547528816643373j)
18.00,-48.2183001860772,(-0.0033933504820686054+0.0018860384754801067j)
19.00,-48.556344507011445,(-0.0032003189011092005+0.0019238654356469255j)
20.00,-48.81376048508224,(-0.0030460002850329197+0.0019653872893805892j)
21.00,-47.55490102414338,(-0.0036305978167247934+0.00209240737193821j)
22.00,-50.326713160064116,(-0.0023371226349578216+0.0019527347843463238j)
23.00,-50.528704450441936,(-0.0022180616139118176+0.0019834312614858567j)
24.00,-50.905641861188556,(-0.0020367373859771698+0.0019923487310505583j)
25.00,-51.33472406647204,(-0.0018431450651136912+0.001989191659238882j)
26.00,-51.80433291466652,(-0.0016467281422884801+0.0019719615911633925j)
27.00,-52.545285158690966,(-0.0014513378821766536+0.0018597578546505466j)
28.00,-52.6187850233389,(-0.0012539178154431262+0.0019746848558599185j)
29.00,-53.14313151876511,(-0.0010650857454571256+0.0019274281833752613j)
30.00,-53.63785460480162,(-0.0008816402056113396+0.0018841406489126344j)
31.00,-54.11047960274419,(-0.0007080374468308244+0.0018384118180831503j)
32.00,-54.51253122585805,(-0.0005583927640598975+0.0017961370515762452j)
33.00,-53.90899948236409,(-0.000706280366713287+0.001888527944697767j)
