Freq_kHz,TS,f_bs
1.00,-48.602916004165586,(0.003713678936642458+5.6268396844029986e-05j)
1.25,-42.99814167779935,(0.0070762697737200364+0.0002580301672074247j)
1.50,-37.074423247239324,(0.013951253321746505+0.0012242115383354303j)
1.75,-29.377758318991567,(0.03289038559440851+0.008501254051939416j)
2.00,-18.616412178679155,(0.005856056956938543+0.1171216562404182j)
2.25,-26.64358756206727,(-0.04154918441596853+0.020966150109806774j)
2.50,-30.92813115745441,(-0.0270396522988893+0.00874297863593168j)
2.75,-33.204361698542805,(-0.021114692636976396+0.005685014648992904j)
3.00,-34.57446282508856,(-0.018140661830609316+0.00443825532277162j)
3.25,-35.33611595710782,(-0.01668079589774008+0.0037984101735585676j)
3.50,-35.33405870461462,(-0.016770567001350573+0.0034005334767866573j)
3.75,-32.3956172026237,(-0.023873670424446318+0.0024634957528274068j)
4.00,-54.174890025382126,(0.0010588588152128599+0.001644006501464008j)
4.25,-44.020516680251646,(-0.005727812675057679+0.00261060359776801j)
4.50,-43.0268311836845,(-0.006551756509621318+0.002623837956559954j)
4.75,-43.07907474794189,(-0.006532322758371229+0.0025579673234623667j)
5.00,-43.48715751247851,(-0.0062293385753858805+0.002448669857073224j)
5.25,-44.1940309916024,(-0.005741968947557102+0.002258544213203158j)
5.50,-45.70120769013643,(-0.004866990460036842+0.0017945106008948114j)
5.75,-44.227707202844336,(0.00598588245043863+0.001395123307124038j)
6.00,-42.4095535048361,(-0.006341985009064867+0.0041468994587204305j)
6.25,-43.86102931465287,(-0.0054694953689110514+0.0033451231783709436j)
6.50,-44.62391534443348,(-0.004991649604237059+0.003093009222113861j)
6.75,-45.13997610099622,(-0.00467194411726166+0.0029652556383624384j)
7.00,-45.4001966696132,(-0.004522669441072219+0.0028955949575574505j)
7.25,-45.12319144536674,(-0.004735461705250031+0.0028833615733183425j)
7.50,-42.89291254490823,(-0.006515363992985723+0.0029866260262767902j)
7.75,-35.735335724940704,(0.014855656720802128-0.0068030802875287885j)
8.00,-54.035936017205856,(0.0010715698586696478+0.0016733212441417404j)
8.25,-54.31996866058739,(0.00014202958569828713+0.001917846730607606j)
8.50,-54.26472568611983,(7.437318647988338e-06+0.0019353544213386127j)
8.75,-54.43134564507082,(8.50281458272837e-05+0.0018966917457450365j)
9.00,-54.638772438181384,(0.00024049081806589898+0.0018381280890454861j)
9.25,-54.75496804255425,(0.0004230873920327979+0.0017795566462772386j)
9.50,-54.529963209192445,(0.0005874689088580109+0.0017828681505961499j)
9.75,-56.742073580181625,(0.0008977178925338709+0.0011451866793165603j)
10.00,-55.37943448524152,(0.0010541781374632645+0.0013365737327787018j)
10.25,-55.075413396676666,(0.0012166416941218879+0.0012757833073783985j)
10.50,-54.84633517258774,(0.001359070998895053+0.0011954482105958541j)
10.75,-54.69059755576445,(0.0014645948746136658+0.0011183681473843571j)
11.00,-54.70583449604802,(0.0015008696918092936+0.0010636176992171137j)
11.25,-55.20591964791624,(0.0013584113387469967+0.0010819227403968251j)
11.50,-56.4345412998337,(0.0001466272763733297+0.0015004066476117588j)
11.75,-45.98381912996851,(0.004866684682092744-0.0012361256077389055j)
12.00,-49.73699384517887,(0.003257675081547692-0.00010890435496885391j)
