Freq_kHz,TS,f_bs
1.00,-58.23610228407806,(0.0012251498420662392+6.2645573894890595e-06j)
2.00,-37.13352271325191,(0.013815548023168927+0.0016173506095147792j)
3.00,-36.62057048711729,(-0.014500136370885382+0.0027364974054903757j)
4.00,-41.30279105197124,(-0.008516631134034756+0.001245147485777706j)
5.00,-42.86005420109576,(-0.007111227419189977+0.0010910920239295208j)
6.00,-43.61780437163223,(-0.006500537931105562+0.0011027247018317746j)
7.00,-44.04189808349672,(-0.00617017957709986+0.0011650657531313913j)
8.00,-44.07058324768511,(-0.006133072164291971+0.0012467368955177542j)
9.00,-44.852829764644596,(-0.005561447676066538+0.0013353079801696418j)
10.00,-44.957466484897765,(-0.005466508744321394+0.0014322305662897957j)
11.00,-45.12459225631578,(-0.005329693042079482+0.001524083521474394j)
12.00,-45.333007001688415,(-0.00516958017279433+0.001601276730673657j)
13.00,-45.73302564037835,(-0.004910075374715847+0.0016132600845658786j)
14.00,-41.272142412937285,(-0.007529025723560119+0.0042334186659501345j)
15.00,-44.99200242740484,(-0.005194021837336418+0.0021686864778089378j)
16.00,-45.295411157161,(-0.0049733080818423385+0.002193056893949839j)
17.00,-45.465775742654166,(-0.004824309242934053+0.0022655788803271344j)
18.00,-45.58625533181208,(-0.00470205626213088+0.002349523055571294j)
19.00,-45.571774191162135,(-0.004662310029752082+0.0024463726018632472j)
20.00,-46.12502338292056,(-0.004272112282896716+0.0024809506075946577j)
21.00,-46.13152836482029,(-0.004213131082853895+0.0025727528159926578j)
22.00,-46.24516318303553,(-0.004091303338151591+0.0026460157192011655j)
23.00,-46.38950937451388,(-0.003953969078483213+0.002707435895656764j)
24.00,-46.59800790959853,(-0.0037917152066250363+0.0027405381776551196j)
25.00,-38.3116585808105,(-0.0028940250307293376+0.01179571641023645j)
26.00,-46.530396098569106,(-0.003639583202662648+0.0029974164439770814j)
27.00,-46.74683834958771,(-0.00347311685648636+0.0030145881039317394j)
28.00,-46.9105604281491,(-0.003326639647906857+0.003049796867381239j)
29.00,-47.051179411428734,(-0.0031911825582535067+0.0030879160398893687j)
30.00,-47.085938803675006,(-0.0031103874627844536+0.0031443868168187783j)
31.00,-47.68533652319478,(-0.002753544421417643+0.003075364350292081j)
32.00,-47.71679412818776,(-0.002674208542343369+0.003124980172695341j)
33.00,-47.876640373114164,(-0.002537400004855392+0.0031412052416237312j)
34.00,-48.06530386303314,(-0.0023910679346650482+0.0031456624294228055j)
35.00,-48.28851756996288,(-0.0022370772317036286+0.0031346016706180783j)
36.00,-52.1416517033434,(-0.0011150895843610475+0.0022053735245122145j)
37.00,-48.55788034316674,(-0.0019719296181245263+0.003170151863398254j)
38.00,-48.806747309294714,(-0.0018175655616080237+0.0031398340632976143j)
39.00,-49.03528380594581,(-0.0016707565031329153+0.0031138338252798548j)
40.00,-49.24998288918009,(-0.0015322160771511534+0.0030882653696407748j)
41.00,-49.35992236761878,(-0.001437861313215417+0.003085536508420712j)
42.00,-50.083468768055546,(-0.0011190122387149102+0.0029253124309158735j)
43.00,-50.1789907493301,(-0.0010354411016598964+0.002919605767307317j)
44.00,-50.420164888812195,(-0.0009048897578274481+0.002873853712667058j)
45.00,-50.68783768103869,(-0.0007705089238111945+0.002818078372971281j)
46.00,-50.973781998397,(-0.0006374929790053467+0.0027540847896489577j)
47.00,-52.01519348959777,(-0.00042649683083261376+0.0024709590975733613j)
48.00,-51.491455983937925,(-0.0003928096879195856+0.0026342171035937697j)
49.00,-51.778899790965696,(-0.00029029718152412057+0.0025602421643829624j)
