Freq_kHz,TS,f_bs
1.00,-50.23802568240876,(0.0030765423076774346+3.9517682021658396e-05j)
2.00,-20.077509027899268,(0.05634025283588724+0.08154071340825902j)
3.00,-34.709332069439334,(-0.017908653880711257+0.004170965072959062j)
4.00,-37.51114721018182,(-0.01300248591629166+0.0028822644204600967j)
5.00,-38.677781664886446,(-0.011321749974152875+0.0027214257719960036j)
6.00,-40.094993916191626,(-0.009597404196974968+0.002392961598581332j)
7.00,-37.06036117379938,(-0.013152113405432101+0.004877927533496379j)
8.00,-38.312281804808826,(-0.011394044407487284+0.004203438042537834j)
9.00,-38.57044181592268,(-0.010958342477883307+0.004346936131248082j)
10.00,-38.73720465046772,(-0.01064011138139949+0.004531405909034133j)
11.00,-40.1493606481082,(-0.009006232891080414+0.003937902981631705j)
12.00,-37.95119100962428,(-0.01131179497781079+0.005685408697667335j)
13.00,-38.104625705525805,(-0.011003156448577238+0.005800632049622248j)
14.00,-38.10121335076974,(-0.01088409919749224+0.0060311508921363855j)
15.00,-38.13398178715187,(-0.010721055516852974+0.006223622179719856j)
16.00,-36.31271211490965,(-0.012948082995005203+0.008129259421741584j)
17.00,-37.59985794987175,(-0.011141231797036315+0.007046894426279831j)
18.00,-37.59491708502988,(-0.011025615169862899+0.0072401244168598606j)
19.00,-37.55971275803653,(-0.01094695794146718+0.007454110446240906j)
20.00,-37.603749067711945,(-0.010762753841326772+0.007602187900717831j)
21.00,-37.09945671169812,(-0.011297354524147917+0.008208448950951752j)
22.00,-37.217321602951266,(-0.01100991657541059+0.008280660574678921j)
23.00,-37.1916325108955,(-0.010908429402374527+0.008480549276325716j)
24.00,-37.16523900950692,(-0.010803614092546793+0.008680970432236526j)
25.00,-37.291699241500915,(-0.01048898233675346+0.008749068981124495j)
26.00,-36.906531416420755,(-0.010856498965955693+0.009273801571026153j)
27.00,-36.91640447947616,(-0.01068999918809169+0.009440759863251767j)
28.00,-36.887600371794,(-0.010570652888344433+0.009644628848295868j)
29.00,-36.86822698501151,(-0.010434030221217604+0.009838903504832103j)
30.00,-39.30036535312057,(-0.00660592006215314+0.008593118883055658j)
31.00,-36.67347266181564,(-0.010361196944783381+0.010380351707986707j)
32.00,-36.6560321396205,(-0.010210873508097377+0.010569282472493441j)
33.00,-36.62599648786903,(-0.010074231894678431+0.010769417386478004j)
34.00,-36.61502231036704,(-0.009907508479278434+0.01094815032063401j)
35.00,-36.370550857565604,(-0.010065287020305649+0.011372574872369097j)
36.00,-36.448681802050054,(-0.00976969573980253+0.011449289246653086j)
37.00,-36.42455774535081,(-0.009613677961326653+0.011634956643116727j)
38.00,-36.398223477095435,(-0.009457873943006888+0.011820707045069576j)
39.00,-36.40748893826891,(-0.00924677675884563+0.01196616855639933j)
40.00,-36.25067054361867,(-0.0092767293211639+0.012289957399030191j)
41.00,-36.253388733371146,(-0.009070788663502808+0.012436768113082397j)
42.00,-36.229818309980686,(-0.008900179475631124+0.012610658945500699j)
43.00,-36.20829358777607,(-0.008723683323280898+0.012779787970941703j)
44.00,-36.28586708111528,(-0.008392566180952953+0.012835568620339303j)
45.00,-36.09394614870868,(-0.008471082475349357+0.013192955173180046j)
46.00,-36.0760495641735,(-0.008284562504397953+0.013348946629523635j)
47.00,-36.04452772562121,(-0.008120307660539226+0.013516175323527134j)
48.00,-36.00906845642007,(-0.007970522633391873+0.013679746160630066j)
